t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,runs,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0.0844720367211,0.0831105926246,0.081515750568,0.0826202801213,0.0854384977936,0.0849628052658,0.0827901908505,0.0846284837506,0.0803971094151,0.0807953090467,0.084039096682,0.0852298471608,1,0.01,30,5,10,1,20,1000,0.0298464794547,0.0295480146601,0.0298464794547,0.069793048969,0.0443642190475,0.0440612650694,0.0298464794547,0.0295480146601,0.0298464794547,0.220730293937,0.221839210946,0.220730014892
0.0927971969902,0.0837849962997,0.0840721315635,0.0790882921478,0.0767916129702,0.0847235822538,0.0830719912246,0.0829283598053,0.0854657638548,0.0831243636427,0.0786986788733,0.0854530303741,1,0.01,30,5,10,2,20,1000,0.00234058503691,0.00229400739468,0.00234058503691,0.0178408962538,0.00668745895908,0.00669080641997,0.00234058503691,0.00229400739468,0.00234058503691,0.317212120734,0.32040721232,0.317211150377
0.0841764185293,0.0805511629309,0.0857563860398,0.0799101508618,0.084819382377,0.0846111236611,0.082761491341,0.0850634536731,0.0844504722762,0.0800791486155,0.0861804198009,0.0816403898934,1,0.01,30,5,10,3,20,1000,0.000266408762343,0.000258496155693,0.000266408762343,0.00391288176547,0.00116157085257,0.00115509289853,0.000266408762343,0.000258496155693,0.000266408762343,0.32906835661,0.33405262384,0.329066846673
0.0851748624474,0.0830810110474,0.0807650309829,0.0826947222663,0.0843433654608,0.0872607228975,0.0835893743645,0.0825868418315,0.0781485650469,0.0839537171307,0.0809147987819,0.0874869877423,1,0.01,30,5,10,4,20,1000,4.27791448657e-05,4.10934758692e-05,4.27791448657e-05,0.000855756814219,0.000244950662793,0.000236786949703,4.27791448657e-05,4.10934758692e-05,4.27791448657e-05,0.330572785096,0.337265654303,0.330570762643
0.0852492961481,0.0803445230027,0.0855386311368,0.0829439754299,0.0845167046535,0.0834905068293,0.0846092088266,0.0841343216647,0.0851622949832,0.0839846729522,0.0809366768507,0.0790891875222,1,0.01,30,5,10,5,20,1000,1.24889802491e-05,1.18768959503e-05,1.24889802491e-05,0.000205935447463,7.95847769091e-05,7.2773367044e-05,1.24889802491e-05,1.18768959503e-05,1.24889802491e-05,0.330395952296,0.338778618816,0.330393425584
0.0841351287896,0.0840733568591,0.0817781782089,0.0824289973253,0.0796954604782,0.086445733436,0.0807327259969,0.0840150005114,0.0813779713972,0.0867450394472,0.0870729769428,0.0814994306074,1,0.01,30,5,10,6,20,1000,8.74773870721e-06,8.23582234499e-06,8.74773870721e-06,9.23850768862e-05,6.65797355732e-05,5.58531988559e-05,8.74773870721e-06,8.23582234499e-06,8.74773870721e-06,0.329889220897,0.339958304996,0.329886193496
0.0838633825439,0.0846466085287,0.0813730142362,0.0801372364274,0.0850418618552,0.0787862534723,0.0853967856511,0.0843646409717,0.0827149482427,0.0815640156724,0.0888573675718,0.0832538848267,1,0.01,30,5,10,7,20,1000,6.7081125282e-06,6.2523992374e-06,6.7081125282e-06,6.23015449796e-05,4.86199694898e-05,4.33489128968e-05,6.7081125282e-06,6.2523992374e-06,6.7081125282e-06,0.329350749006,0.341108420513,0.329347222806
0.0833713320671,0.0870201530819,0.0802129122201,0.0855666283657,0.0794777029745,0.0822027860088,0.0826888368153,0.0832102232495,0.0863502397724,0.0858132541195,0.0847884863637,0.0792974449614,1,0.01,30,5,10,8,20,1000,6.28655075734e-06,5.80088135759e-06,6.28655075734e-06,4.74216435374e-05,5.23480629244e-05,4.68125085571e-05,6.28655075734e-06,5.80088135759e-06,6.28655075734e-06,0.32879077908,0.342239134748,0.328786755992
0.080171531044,0.0815916191154,0.0863771851108,0.0854597601725,0.0835059199601,0.0799241582895,0.0837400964566,0.0849882493607,0.0825998268896,0.0844055706642,0.0836522697788,0.0835838131579,1,0.01,30,5,10,9,20,1000,4.08577072559e-06,3.73242202709e-06,4.08577072559e-06,3.07568635536e-05,4.30697139449e-05,3.14909327264e-05,4.08577072559e-06,3.73242202709e-06,4.08577072559e-06,0.328244325838,0.343386741336,0.328239807389
0.084773047589,0.0858277450066,0.0800335812412,0.0825062136228,0.0828647911909,0.08606732055,0.0819223064332,0.0805229568619,0.0825928230318,0.0875206917573,0.0860912240723,0.0792772986429,1,0.01,30,5,10,10,20,1000,1.90118756696e-05,1.71939995679e-05,1.90118756696e-05,0.000211024827619,0.000154555730923,0.000128550546742,1.90118756696e-05,1.71939995679e-05,1.90118756696e-05,0.327523347507,0.344353747846,0.32751833804
0.0800545445637,0.0829282442527,0.0861636306655,0.0823648554274,0.0889174322966,0.0841298079389,0.0845449164962,0.0851792896258,0.0837688437198,0.0758839458414,0.0848376680085,0.0812268211636,1,0.02,30,5,10,1,20,1000,0.029866981186,0.0292696415623,0.029866981186,0.0695779362769,0.0443765168749,0.044061137934,0.029866981186,0.0292696415623,0.029866981186,0.220583216516,0.222811047502,0.220582937027
0.0864138430574,0.0809367436598,0.0862599229088,0.0837713114846,0.0854552886825,0.0830862926234,0.0790849237883,0.0872739674957,0.0823156350919,0.0820316023174,0.0841734134223,0.079197055468,1,0.02,30,5,10,2,20,1000,0.00227068909767,0.0021807698094,0.00227068909767,0.0176148864714,0.00664208851728,0.00641045393564,0.00227068909767,0.0021807698094,0.00227068909767,0.316488080336,0.322913082536,0.316487112194
0.0818584206636,0.0840620146951,0.0844231689694,0.0863345632758,0.0879776376842,0.078959113194,0.0837807363628,0.0818318723061,0.0827203375154,0.0833715652293,0.0843565795524,0.0803239905518,1,0.02,30,5,10,3,20,1000,0.000270039174364,0.000254158710598,0.000270039174364,0.00387858542769,0.00117477356804,0.0011483663645,0.000270039174364,0.000254158710598,0.000270039174364,0.327397059086,0.337417184618,0.327395556817
0.0862434508646,0.0838955442122,0.0813941573661,0.0825454596741,0.0859846936457,0.0816547006669,0.086654755131,0.084868011975,0.0831819618201,0.0825114255547,0.079007354162,0.0820584849275,1,0.02,30,5,10,4,20,1000,4.93845448161e-05,4.55507317345e-05,4.93845448161e-05,0.000874684917067,0.000277078868226,0.000261217609058,4.93845448161e-05,4.55507317345e-05,4.93845448161e-05,0.328278788505,0.34174281037,0.328276780088
0.0829386435313,0.0794212367271,0.0813218546498,0.081666420456,0.0806286696286,0.0889296154166,0.0885629298244,0.0838042858285,0.0801474950041,0.087120341643,0.0854328706633,0.0800256366273,1,0.02,30,5,10,5,20,1000,1.09865683702e-05,9.93098763532e-06,1.09865683702e-05,0.000200308947564,6.92085502869e-05,6.11914745826e-05,1.09865683702e-05,9.93098763532e-06,1.09865683702e-05,0.327576248897,0.344455490132,0.327573743749
0.0822183059892,0.0839317909688,0.087103648546,0.0825443282354,0.0796801231472,0.0830074848513,0.0849395520676,0.0803118160646,0.0832123225743,0.0854313927926,0.0834068701098,0.0842123646532,1,0.02,30,5,10,6,20,1000,7.93155206026e-06,7.026104961e-06,7.93155206026e-06,7.98738831234e-05,4.94159630703e-05,4.72925952764e-05,7.93155206026e-06,7.026104961e-06,7.93155206026e-06,0.326496559335,0.346787516737,0.326493563068
0.0840595078067,0.0827639898615,0.0813218238014,0.0848721600899,0.0845815330025,0.0834189752481,0.0804780931867,0.0814959494153,0.0882036007616,0.0803892286864,0.0843953390303,0.0840197991095,1,0.02,30,5,10,7,20,1000,8.84654799684e-06,7.67991419716e-06,8.84654799684e-06,8.54125218779e-05,6.2421806659e-05,6.23159657672e-05,8.84654799684e-06,7.67991419716e-06,8.84654799684e-06,0.325344407931,0.349053771129,0.325340924625
0.0828745733066,0.0789132270057,0.0835184498759,0.0833119749967,0.0806468012184,0.0830052450777,0.0881866586925,0.0879654431508,0.0851488384919,0.0798710011111,0.0832170810153,0.0833407060574,1,0.02,30,5,10,8,20,1000,8.06018133975e-06,6.85730423917e-06,8.06018133975e-06,7.62951421684e-05,7.13947868901e-05,5.01574767488e-05,8.06018133975e-06,6.85730423917e-06,8.06018133975e-06,0.324206921271,0.351346321717,0.324202954272
0.0816822505904,0.0835180044489,0.0858543322159,0.0876469835808,0.0814663873592,0.0885143159637,0.0817816393233,0.0831885497112,0.0832705746306,0.0778890481018,0.0834854523932,0.0817024616811,1,0.02,30,5,10,9,20,1000,7.26412553441e-06,6.05644840815e-06,7.26412553441e-06,0.000115441524119,6.84737338712e-05,6.62061450662e-05,7.26412553441e-06,6.05644840815e-06,7.26412553441e-06,0.323045105787,0.353622944502,0.323040658909
0.0813276688286,0.0826397905948,0.0838418167061,0.0875634938601,0.0817826976446,0.0879517541236,0.0855892163886,0.0827327730902,0.0816490349819,0.0828919295551,0.0819715333684,0.0800582908581,1,0.02,30,5,10,10,20,1000,7.06786522947e-06,5.77496048174e-06,7.06786522947e-06,5.32509333986e-05,5.76431428329e-05,5.89112939085e-05,7.06786522947e-06,5.77496048174e-06,7.06786522947e-06,0.321921607088,0.355952082859,0.3219166833
0.0866052880304,0.0843708333647,0.0834887385822,0.0785133401152,0.0839425405291,0.0813171802423,0.0819307062024,0.0823836832929,0.0846635486829,0.082073326023,0.0836608811958,0.087049933739,1,0.03,30,5,10,1,20,1000,0.0301170922681,0.0292135795001,0.0301170922681,0.0696133283207,0.0448072469885,0.0440592084998,0.0301170922681,0.0292135795001,0.0301170922681,0.219759551733,0.223105862159,0.219759274226
0.086489817083,0.0872299011916,0.0892804103333,0.0812911119847,0.083292604891,0.0819191997026,0.077700860323,0.0839940733669,0.0800225585115,0.0802679490672,0.0870111390371,0.0815003745081,1,0.03,30,5,10,2,20,1000,0.0023623403716,0.00222272605564,0.0023623403716,0.0176975241057,0.0067959464054,0.00653184794708,0.0023623403716,0.00222272605564,0.0023623403716,0.315136888636,0.32480705468,0.315135924627
0.0827334113779,0.0798159759038,0.0819371849052,0.0845978260523,0.0787682941033,0.0854960498886,0.088864573201,0.0851727478853,0.0831218451202,0.0816936946045,0.0856888198621,0.0821095770957,1,0.03,30,5,10,3,20,1000,0.000269682072408,0.00024613154607,0.000269682072408,0.00385579001479,0.00117929379873,0.00112480072429,0.000269682072408,0.00024613154607,0.000269682072408,0.325721252262,0.340828114136,0.325719757682
0.0870594563805,0.086371982054,0.0822011316317,0.08257996367,0.0812796262195,0.080571944472,0.0808869100818,0.0817235765325,0.0839863540055,0.0863436578052,0.0868432355046,0.0801521616428,1,0.03,30,5,10,4,20,1000,4.27103946209e-05,3.78112052702e-05,4.27103946209e-05,0.000837212070167,0.000241535360532,0.000234314107513,4.27103946209e-05,3.78112052702e-05,4.27103946209e-05,0.326041958863,0.34635855148,0.32603996413
0.0821350639112,0.0837527478562,0.0798824699718,0.0840997832148,0.084687017156,0.081353537225,0.0843844963354,0.0830748697984,0.0881413263982,0.0846748675155,0.0818822789291,0.0819315416883,1,0.03,30,5,10,5,20,1000,1.53140199544e-05,1.31506700051e-05,1.53140199544e-05,0.000229950656644,9.77158139031e-05,7.81815790176e-05,1.53140199544e-05,1.31506700051e-05,1.53140199544e-05,0.324675265575,0.350158546342,0.324672782613
0.0838313885538,0.0874750284001,0.0826822599988,0.0842522514106,0.0833616777901,0.086112902312,0.0830867258243,0.0808820070229,0.0844386641101,0.0820349534829,0.0807998959755,0.081042245119,1,0.03,30,5,10,6,20,1000,1.11801262105e-05,9.31273214493e-06,1.11801262105e-05,8.7406026564e-05,5.78074277218e-05,5.86028569635e-05,1.11801262105e-05,9.31273214493e-06,1.11801262105e-05,0.323025752532,0.35368429707,0.323022788118
0.0823042228905,0.0837647035559,0.0826769827261,0.0829582298979,0.0831595632124,0.0830545491739,0.080836050317,0.083991835751,0.0830098731782,0.0825669025273,0.0870759686652,0.0846011181048,1,0.03,30,5,10,7,20,1000,6.81726426808e-06,5.50823257695e-06,6.81726426808e-06,5.97283446559e-05,4.77347460781e-05,4.94305568225e-05,6.81726426808e-06,5.50823257695e-06,6.81726426808e-06,0.321318246133,0.357171768765,0.321314805933
0.086874408447,0.0808781117089,0.0795199793734,0.0855703928369,0.081417853166,0.0833179804546,0.0819747847898,0.0850432422944,0.0829206661393,0.0831133875146,0.0859996655546,0.0833695277204,1,0.03,30,5,10,8,20,1000,8.23180265893e-06,6.45162067014e-06,8.23180265893e-06,6.60277800551e-05,6.52165661358e-05,6.71267022714e-05,8.23180265893e-06,6.45162067014e-06,8.23180265893e-06,0.31956432356,0.360631061573,0.319560413367
0.0835481277465,0.0837714696782,0.0854065527549,0.0849770700692,0.0836662688097,0.0805520910022,0.0806493228328,0.0847469351221,0.0860001397482,0.0831838733043,0.0801765566351,0.0833215922965,1,0.03,30,5,10,9,20,1000,6.50732506958e-06,4.94707062665e-06,6.50732506958e-06,8.80674785222e-05,5.44669534997e-05,6.26717920898e-05,6.50732506958e-06,4.94707062665e-06,6.50732506958e-06,0.317819795904,0.364123653476,0.317815420954
0.0873662443383,0.0823935532784,0.0815002074853,0.0800364179244,0.0845389049573,0.085207536741,0.0821558088348,0.0853883774253,0.0819329407718,0.0838062098402,0.0825833393531,0.0830904590502,1,0.03,30,5,10,10,20,1000,5.50188853995e-06,4.05722535285e-06,5.50188853995e-06,4.76699045771e-05,4.13368586519e-05,5.0221892876e-05,5.50188853995e-06,4.05722535285e-06,5.50188853995e-06,0.316089796426,0.367655891078,0.316084961835
0.0799487577446,0.0860118110746,0.083440515366,0.0820378471159,0.0849554184006,0.0824603344306,0.08567753206,0.085204735796,0.0800281204761,0.0869978581931,0.0813984682011,0.0818386011415,1,0.04,30,5,10,1,20,1000,0.0302889833241,0.0290774239911,0.0302889833241,0.06941924426,0.0449941866544,0.0438860474537,0.0302889833241,0.0290774239911,0.0302889833241,0.21930489677,0.223780224032,0.219304619551
0.0857549133471,0.0817740580544,0.0808308256263,0.0814638637924,0.0846509980996,0.0827135661691,0.0834282089071,0.0831142483067,0.0852310633805,0.0866524999935,0.0801332736789,0.0842524806445,1,0.04,30,5,10,2,20,1000,0.00232649201438,0.00214409504045,0.00232649201438,0.0175579987334,0.00674737033542,0.00646279774878,0.00232649201438,0.00214409504045,0.00232649201438,0.314227714155,0.327183207962,0.314226752927
0.0856230976897,0.0846365248474,0.0811239814625,0.0786157821007,0.0781489939898,0.0846316484783,0.0827308465118,0.0844459184919,0.0884872062946,0.0846225666143,0.0824632668349,0.0844701666841,1,0.04,30,5,10,3,20,1000,0.000271099203592,0.000239851224989,0.000271099203592,0.00382567166256,0.00118153396571,0.00112921911823,0.000271099203592,0.000239851224989,0.000271099203592,0.324019011522,0.344262939713,0.324017524754
0.0836682787153,0.0802889042471,0.0840776642574,0.0839510970562,0.0796949876723,0.0859733777452,0.0825189461306,0.0817573112961,0.0872065952103,0.0833355750078,0.0833516672687,0.0841755953931,1,0.04,30,5,10,4,20,1000,4.35578795779e-05,3.69957351804e-05,4.35578795779e-05,0.000830250148249,0.000244776105569,0.000230000485437,4.35578795779e-05,3.69957351804e-05,4.35578795779e-05,0.323734503231,0.350979724425,0.323732522616
0.0832882428424,0.0824049601592,0.0859707727669,0.086395946794,0.0786416457856,0.07959628235,0.0839949976499,0.083990340675,0.0787908621544,0.0900667726418,0.0820201089879,0.084839067193,1,0.04,30,5,10,5,20,1000,1.59874327239e-05,1.30357161478e-05,1.59874327239e-05,0.000218369622049,8.52434945996e-05,8.15627100437e-05,1.59874327239e-05,1.30357161478e-05,1.59874327239e-05,0.321775966125,0.35597533155,0.321773505335
0.0856757371166,0.081405543248,0.0850454295765,0.0823153280643,0.0852856611863,0.0798331985576,0.080937139243,0.0849844341794,0.0826159316343,0.0814070810019,0.084533360946,0.0859611552461,1,0.04,30,5,10,6,20,1000,6.60364877479e-06,5.16905751889e-06,6.60364877479e-06,6.63025233544e-05,3.94237917041e-05,4.21902038668e-05,6.60364877479e-06,5.16905751889e-06,6.60364877479e-06,0.319547278783,0.360723705698,0.31954434629
0.0847543044091,0.0860411327297,0.0884005854432,0.0829598424902,0.0843334644111,0.0862932307231,0.0825997436362,0.0786427795278,0.08547445852,0.0796488007379,0.0826261084233,0.0782255489485,1,0.04,30,5,10,7,20,1000,4.03034808664e-06,3.0285949056e-06,4.03034808664e-06,3.32709975889e-05,2.65140791912e-05,2.89907854322e-05,4.03034808664e-06,3.0285949056e-06,4.03034808664e-06,0.317235346768,0.365421748506,0.317231950282
0.0862720149567,0.0827101226918,0.0843853687795,0.084701248591,0.0847067887741,0.0862204242832,0.0804684286012,0.0783361368306,0.0824627626079,0.0827157552247,0.0841106219046,0.0829103267547,1,0.04,30,5,10,8,20,1000,8.76347767097e-06,6.3218814675e-06,8.76347767097e-06,7.48855594303e-05,7.11939635001e-05,6.98094407597e-05,8.76347767097e-06,6.3218814675e-06,8.76347767097e-06,0.314839053346,0.370062159044,0.314835200972
0.0838217754427,0.083729724598,0.0826439743817,0.0833706007228,0.0823155723377,0.083191760405,0.0792029916681,0.0845573245723,0.0884550088794,0.0829813840126,0.0816678057935,0.0840620771862,1,0.04,30,5,10,9,20,1000,5.56049044883e-06,3.85082866927e-06,5.56049044883e-06,4.82108597709e-05,5.04443631962e-05,3.96227927648e-05,5.56049044883e-06,3.85082866927e-06,5.56049044883e-06,0.312508639143,0.374818801919,0.312504337304
0.085434079648,0.0829209879655,0.0837218318801,0.082416439159,0.0833602342312,0.0815282355437,0.0809467822382,0.0840204697542,0.0800800581902,0.0835602901726,0.0854358970928,0.0865746941247,1,0.04,30,5,10,10,20,1000,4.95954258506e-06,3.29726577014e-06,4.95954258506e-06,4.23261242776e-05,4.09077431522e-05,3.84099753317e-05,4.95954258506e-06,3.29726577014e-06,4.95954258506e-06,0.31014247383,0.379571719422,0.310137730203
0.0825914826926,0.0845753150972,0.0808729133489,0.0837310877002,0.0820889934132,0.0869017141999,0.082686798265,0.0823413041937,0.0870926166067,0.0833764029828,0.0818074364162,0.0819339350837,1,0.05,30,5,10,1,20,1000,0.0302706446916,0.028757112457,0.0302706446916,0.0693265748497,0.0450903680855,0.0437813686978,0.0302706446916,0.028757112457,0.0302706446916,0.21919502024,0.224815121239,0.219194743208
0.0833975085472,0.0851520878087,0.0853312264459,0.0843158793134,0.084776045839,0.0824425783873,0.0831453619747,0.0794982194339,0.0840907584359,0.0823871464393,0.0861195516277,0.079343635747,1,0.05,30,5,10,2,20,1000,0.0023662624957,0.00213555190237,0.0023662624957,0.0175397356035,0.00685564227546,0.0064413539408,0.0023662624957,0.00213555190237,0.0023662624957,0.313056361439,0.329315349159,0.313055403794
0.0851512157273,0.0819870476879,0.0804394866986,0.0820403443829,0.0867734587904,0.082062263302,0.0826644057771,0.08351506716,0.08135877062,0.0859179029024,0.08387254095,0.0842174960014,1,0.05,30,5,10,3,20,1000,0.00026894845806,0.00023058968423,0.00026894845806,0.00380255608822,0.0011776954748,0.00111139657792,0.00026894845806,0.00023058968423,0.00026894845806,0.322313320296,0.347746217008,0.322311841354
0.0842101117058,0.0845161548116,0.0815189648652,0.0858736524435,0.0828143633646,0.0809680428311,0.078775516531,0.085935224806,0.081024958184,0.0847129233059,0.0857933231513,0.083856764,1,0.05,30,5,10,4,20,1000,4.43987870977e-05,3.61630895835e-05,4.43987870977e-05,0.00082101826736,0.000249185740763,0.00022569534201,4.43987870977e-05,3.61630895835e-05,4.43987870977e-05,0.321401466995,0.355653211675,0.321399500653
0.085330806222,0.0810027356073,0.0824997601183,0.0791780970023,0.0870525591545,0.0825092892348,0.0821521075077,0.0786260908364,0.0869168494944,0.0825326298868,0.0871753939496,0.0850236809859,1,0.05,30,5,10,5,20,1000,1.13691578498e-05,8.7972376196e-06,1.13691578498e-05,0.000190734862154,6.86229882505e-05,6.13581155553e-05,1.13691578498e-05,8.7972376196e-06,1.13691578498e-05,0.318863541296,0.361891568852,0.318861102779
0.0815966370113,0.0827032206424,0.0834724120602,0.0825386596396,0.0846077727766,0.0797143093666,0.0840567289638,0.0824564719945,0.0875015661139,0.0835646920312,0.0837370623628,0.0840504670372,1,0.05,30,5,10,6,20,1000,5.85768732202e-06,4.30593844823e-06,5.85768732202e-06,6.34696490932e-05,3.54383372642e-05,3.68125942674e-05,5.85768732202e-06,4.30593844823e-06,5.85768732202e-06,0.315999413532,0.367836309663,0.315996513598
0.0854318093594,0.0846932900488,0.0894157276818,0.0849266439047,0.0816776282081,0.0818373918916,0.0782075851913,0.0842440154611,0.0847619256519,0.0831918960354,0.0815169870405,0.0800950995253,1,0.05,30,5,10,7,20,1000,7.24416317221e-06,5.05886932215e-06,7.24416317221e-06,6.03391885402e-05,5.81309325804e-05,4.46486056999e-05,7.24416317221e-06,5.05886932215e-06,7.24416317221e-06,0.313035901353,0.373729335701,0.313032549828
0.0798326985329,0.0871922228095,0.0832299834508,0.0807636539111,0.0810253828811,0.0824224066029,0.0864842443199,0.0787203949691,0.0853612652164,0.0878341026774,0.0843775799073,0.0827560647216,1,0.05,30,5,10,8,20,1000,5.74795689707e-06,3.81331204368e-06,5.74795689707e-06,4.91182262419e-05,3.95044076882e-05,3.81070987615e-05,5.74795689707e-06,3.81331204368e-06,5.74795689707e-06,0.310078258849,0.379689928238,0.310074464728
0.0788178411714,0.0816508951059,0.0809407300823,0.0847748243535,0.0872568266821,0.0822522193575,0.0822197790134,0.0829024664909,0.0815962189326,0.087818681965,0.0869449752792,0.0828245415661,1,0.05,30,5,10,9,20,1000,6.52190820058e-06,4.11042879369e-06,6.52190820058e-06,4.81605830122e-05,4.90035703531e-05,4.70396849671e-05,6.52190820058e-06,4.11042879369e-06,6.52190820058e-06,0.307081914662,0.385661885484,0.307077687525
0.0783741299231,0.0831436014828,0.0840006861427,0.0877349578131,0.085124577494,0.0853691394278,0.0875714761854,0.0792646818217,0.0847662785341,0.0822776224606,0.0837530309442,0.0786198177705,1,0.05,30,5,10,10,20,1000,9.93166717484e-06,5.9464560058e-06,9.93166717484e-06,8.36899804341e-05,7.68063756626e-05,7.43557146093e-05,9.93166717484e-06,5.9464560058e-06,9.93166717484e-06,0.304041946628,0.391634285412,0.304037296309
0.0844443794094,0.082956226922,0.0845675366083,0.0856477480583,0.0813024412718,0.0828763568615,0.0877307044316,0.0889072221992,0.0771900193003,0.0818272803214,0.0832613806587,0.0792887039575,1,0.06,30,5,10,1,20,1000,0.0307158376145,0.0288728873576,0.0307158376145,0.0692626306829,0.0456262577927,0.0438405475979,0.0307158376145,0.0288728873576,0.0307158376145,0.217973516005,0.224714681598,0.21797324115
0.0817589370913,0.08683974083,0.0875348437248,0.0815819240182,0.083317445002,0.0854238668362,0.0823897889137,0.0811525033825,0.0812169305666,0.081838631196,0.0823501292108,0.084595259228,1,0.06,30,5,10,2,20,1000,0.00235388337171,0.00207989134724,0.00235388337171,0.0174281355187,0.00676181642032,0.00643167365089,0.00235388337171,0.00207989134724,0.00235388337171,0.312067787602,0.331668437646,0.312066832981
