t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,runs,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0.0829210505346,0.084126536187,0.0823955008642,0.0835748532689,0.0835163152646,0.084311850639,0.0840508535355,0.0819012422607,0.0846813684597,0.082722045169,0.082980949275,0.0828174345419,1,0.07,30,5,10,10,20,10000,0.00031821607954,0.000154010952357,0.00031821607954,0.202084347948,0.0543914013114,0.0492066153639,0.00031821607954,0.000154010952357,0.00031821607954,0.202084347948,0.288571144135,0.20208125707
0.0836285309067,0.0839257518149,0.0840901364964,0.083037546659,0.0836256431566,0.0848260825661,0.0834056725159,0.0830297593616,0.0818457695703,0.0834390541043,0.082643442282,0.0825026105663,1,0.08,30,5,10,1,20,10000,0.071678690321,0.0659443950953,0.071678690321,0.101725881065,0.0868402177833,0.0834142222497,0.071678690321,0.0659443950953,0.071678690321,0.101725881065,0.105964411409,0.101725834953
0.0833501080962,0.0837381361468,0.0835584422767,0.0820069164428,0.0822324377888,0.0840319761106,0.0827138492767,0.0839621654631,0.083012810211,0.0828471244105,0.084430372501,0.084115661276,1,0.08,30,5,10,3,20,10000,0.00359464575555,0.0027991075141,0.00359464575555,0.208079145202,0.0640679680882,0.0565319962737,0.00359464575555,0.0027991075141,0.00359464575555,0.208079145202,0.235186756757,0.208078190426
0.0836587399629,0.0847915709142,0.0827655257589,0.0828433764266,0.0836072702015,0.0842055197822,0.0822595410536,0.0821633335037,0.0833156034136,0.0831195970243,0.0823712794803,0.0848986424781,1,0.08,30,5,10,5,20,10000,0.000891706283101,0.000587707135313,0.000891706283101,0.210726313836,0.0549695786047,0.0496711189706,0.000891706283101,0.000587707135313,0.000891706283101,0.210726313836,0.258439733047,0.210724702302
0.0835728352938,0.0831133367992,0.0826297915166,0.0829297617472,0.0830760872306,0.0840125394711,0.0836866780641,0.0831334556519,0.0835093063155,0.0831578482563,0.0835999891118,0.0835783705418,1,0.08,30,5,10,7,20,10000,0.000438757421259,0.000244759336217,0.000438757421259,0.206629740997,0.0532034504609,0.0496923081118,0.000438757421259,0.000244759336217,0.000438757421259,0.206629740997,0.274972682365,0.206627528712
0.083760766871,0.0835378299628,0.0838835913314,0.0821330812464,0.0862262162608,0.083678540483,0.0834802195763,0.0818667225739,0.0829679429401,0.0828274849585,0.0829557038899,0.082681899906,1,0.08,30,5,10,10,20,10000,0.000318401074956,0.000138309750773,0.000318401074956,0.198908794408,0.0553423052707,0.0472024392665,0.000318401074956,0.000138309750773,0.000318401074956,0.198908794408,0.299181690746,0.198905752099
0.0849919792704,0.0838477218684,0.0828225477082,0.081951713327,0.0833770031302,0.0829409066135,0.0835429358667,0.0834492505936,0.0834707794544,0.083280513449,0.0832358171903,0.0830888315284,1,0.09,30,5,10,1,20,10000,0.0718661895229,0.0653982324658,0.0718661895229,0.101493224415,0.0875257869684,0.0834577819357,0.0718661895229,0.0653982324658,0.0718661895229,0.101493224415,0.106275580175,0.101493179067
0.0836885110813,0.0828501627083,0.0837179390612,0.0840399511205,0.0832729087086,0.0835750704083,0.0833521132783,0.0838588391909,0.0824220156794,0.0839306561648,0.0827670538619,0.0825247787365,1,0.09,30,5,10,3,20,10000,0.00362207188753,0.00272948833436,0.00362207188753,0.207090474885,0.0626525641853,0.0583646471163,0.00362207188753,0.00272948833436,0.00362207188753,0.207090474885,0.237765050065,0.207089524645
0.0827568428599,0.0837132036181,0.0829860280777,0.0821175491914,0.0827138238643,0.0827675888059,0.0832690425054,0.0836198761827,0.0838503713751,0.0821152936171,0.0847044492491,0.0853859306535,1,0.09,30,5,10,5,20,10000,0.00093000431159,0.000580352585514,0.00093000431159,0.208536634268,0.0566213742311,0.0503697252651,0.00093000431159,0.000580352585514,0.00093000431159,0.208536634268,0.262519870072,0.208535039479
0.0817299143112,0.082651395383,0.0844015493407,0.0838456601483,0.0832338715584,0.0837292528431,0.0842787400305,0.0844249153748,0.0835789936882,0.0831043376829,0.0822586952826,0.0827626743563,1,0.09,30,5,10,7,20,10000,0.000446809837155,0.000230893906907,0.000446809837155,0.204784338297,0.0530142680782,0.0477231920042,0.000446809837155,0.000230893906907,0.000446809837155,0.204784338297,0.282662690392,0.204782145769
0.082272050485,0.0850188070715,0.0835863868492,0.0818518252945,0.082327737853,0.0835336399866,0.0830464444992,0.0829726233418,0.0852311708478,0.084096829178,0.083106876993,0.0829556076005,1,0.09,30,5,10,10,20,10000,0.000331422232399,0.000129061159199,0.000331422232399,0.19566418985,0.0535994743929,0.0477491114756,0.000331422232399,0.000129061159199,0.000331422232399,0.19566418985,0.310078026016,0.195661197168
0.083948215171,0.0831862004136,0.0843192730545,0.0836199451791,0.0847206318001,0.0827998524222,0.0826830934739,0.0820097929309,0.0822359370212,0.0831278406126,0.085053281813,0.082295936108,1,0.1,30,5,10,1,20,10000,0.0723472677496,0.0651125409747,0.0723472677496,0.10095747679,0.0879470669548,0.083295412744,0.0723472677496,0.0651125409747,0.0723472677496,0.10095747679,0.106270981422,0.100957432351
0.0834794041454,0.0830959235225,0.0824808974704,0.0827256279948,0.0844062661771,0.0830168010516,0.0828341250854,0.0828743862887,0.0836226345967,0.0840045584288,0.083461836319,0.0839975389196,1,0.1,30,5,10,3,20,10000,0.00375260773578,0.00273565103938,0.00375260773578,0.205276933213,0.0666086522601,0.0576559444344,0.00375260773578,0.00273565103938,0.00375260773578,0.205276933213,0.239423812562,0.205275991295
0.0833062062306,0.0832742502812,0.0835633373659,0.0844711313149,0.0846909748057,0.0839021483176,0.0818136200044,0.083610606885,0.0823615253318,0.0836231557987,0.0824832327368,0.0828998109273,1,0.1,30,5,10,5,20,10000,0.00089927958783,0.000531015603818,0.00089927958783,0.207301983398,0.0570554520951,0.0484752374194,0.00089927958783,0.000531015603818,0.00089927958783,0.207301983398,0.267905796078,0.207300398051
0.0833743279882,0.0815849119356,0.0830160550474,0.0844683892023,0.0822713606736,0.0836326397769,0.0840472952472,0.0836830088036,0.0845382939963,0.0832030607419,0.0828224118364,0.0833582447506,1,0.1,30,5,10,7,20,10000,0.000444675818594,0.000212687065538,0.000444675818594,0.20217832057,0.0540369324327,0.0477154407881,0.000444675818594,0.000212687065538,0.000444675818594,0.20217832057,0.28951075229,0.202176155944
0.0833075545672,0.082723755607,0.0830110482334,0.083669921914,0.0831884513604,0.0848559316352,0.083336071029,0.0834551128855,0.0832514115197,0.0833890716274,0.0821881530965,0.0836235165247,1,0.1,30,5,10,10,20,10000,0.00033814068735,0.0001179023674,0.00033814068735,0.191540913428,0.0564701456388,0.0474182741318,0.00033814068735,0.0001179023674,0.00033814068735,0.191540913428,0.319903402077,0.191537983812
0.0828971041988,0.082907781824,0.0822929126676,0.0831190582055,0.0840340901716,0.0830764876055,0.0842506592685,0.0840752204744,0.0844535764935,0.0813496479648,0.0841370703598,0.0834063907659,1,0.11,30,5,10,1,20,10000,0.0726099486554,0.0646228543033,0.0726099486554,0.100889566494,0.0878775728014,0.0830068709169,0.0726099486554,0.0646228543033,0.0726099486554,0.100889566494,0.106761398491,0.100889521574
0.0818980083147,0.0845423030931,0.0832308628513,0.0820636665278,0.0838306277653,0.0837587416724,0.0837676085901,0.084118411986,0.0834843861394,0.0830259885937,0.0830962330095,0.0831831614568,1,0.11,30,5,10,3,20,10000,0.00370130270456,0.00260930366633,0.00370130270456,0.205003508975,0.0648233819736,0.0572228757487,0.00370130270456,0.00260930366633,0.00370130270456,0.205003508975,0.242920337865,0.205002568312
0.0833301133703,0.0832405241231,0.0829147830345,0.0844395283532,0.0834224838342,0.0835207019832,0.0823562809282,0.0835606373678,0.0847690053667,0.0826771068717,0.0828436922443,0.0829251425228,1,0.11,30,5,10,5,20,10000,0.000937179978495,0.000523326871433,0.000937179978495,0.205522648234,0.0571986491457,0.0487319526346,0.000937179978495,0.000523326871433,0.000937179978495,0.205522648234,0.272707651601,0.205521076494
0.0838842357997,0.0815610038494,0.0836707002175,0.0841156502649,0.0838259877112,0.0840415838926,0.0843163172238,0.0829556473862,0.0827411742894,0.0833202519735,0.083764577624,0.0818028697678,1,0.11,30,5,10,7,20,10000,0.000461045973392,0.000203926788514,0.000461045973392,0.199985230636,0.0543263807778,0.0463215346564,0.000461045973392,0.000203926788514,0.000461045973392,0.199985230636,0.297146496334,0.19998308949
0.0848574799536,0.082392523924,0.0835918332064,0.0831725705665,0.0825106501534,0.082876615071,0.0839710828105,0.0831668555459,0.0830683967962,0.0845130726873,0.0828684304112,0.083010488874,1,0.11,30,5,10,10,20,10000,0.000337695942401,0.000105299402974,0.000337695942401,0.188702451381,0.0559412516816,0.0441522121788,0.000337695942401,0.000105299402974,0.000337695942401,0.188702451381,0.332240685623,0.188699565179
0.0836309487468,0.0839839898109,0.0831233965654,0.0843275472045,0.0827206986654,0.0831419280441,0.082843960522,0.0834259456552,0.0828624094816,0.0836981695111,0.0837028317634,0.0825381740294,1,0.12,30,5,10,1,20,10000,0.0725371047647,0.0638326521929,0.0725371047647,0.101155645923,0.0882123106962,0.0828947334635,0.0725371047647,0.0638326521929,0.0725371047647,0.101155645923,0.10761234049,0.10115560006
0.0833735248937,0.0835647996178,0.08310227869,0.0843826420185,0.0824698826766,0.0830929855421,0.0833527337783,0.0829825712584,0.0834961660842,0.0840309368304,0.0820942879385,0.0840571906713,1,0.12,30,5,10,3,20,10000,0.00372446452013,0.00253811828546,0.00372446452013,0.20421919513,0.0650640874882,0.0564320753416,0.00372446452013,0.00253811828546,0.00372446452013,0.20421919513,0.245873094192,0.204218258066
0.082837147506,0.0828764026659,0.0834513308647,0.0837760196598,0.0820162317231,0.0846374330101,0.0836792216162,0.0835945157568,0.0840912301614,0.0824222630225,0.0832172852803,0.0834009187332,1,0.12,30,5,10,5,20,10000,0.000959372354559,0.000506291411596,0.000959372354559,0.203828889835,0.0566600737692,0.0492745158465,0.000959372354559,0.000506291411596,0.000959372354559,0.203828889835,0.277730227424,0.203827331049
0.082497213933,0.0834816873475,0.0822729246532,0.0841287094284,0.0829118734265,0.0846477547978,0.0838968026053,0.0828876308547,0.0823845698093,0.0838182786384,0.0832837748819,0.083788779624,1,0.12,30,5,10,7,20,10000,0.000463451242945,0.000189401213099,0.000463451242945,0.197387208427,0.054773661886,0.0464519288203,0.000463451242945,0.000189401213099,0.000463451242945,0.197387208427,0.304382289944,0.197385095097
