kind,lam,alpha,k,samples,l,gens,runs,m_excl,t_mean0,t_mean1,t_mean2,t_mean3,t_mean4,t_mean5,t_mean6,t_mean7,t_mean8,t_mean9,t_mean10,t_mean11,t_mean12,t_mean13,t_mean14,t_mean15,t_mean16,t_mean17,t_mean18,t_mean19,t_mean20,t_mean21,t_mean22,t_mean23,t_mean24,t_mean25,t_mean26,t_mean27,t_mean28,t_mean29,t_mean30,t_mean31,t_mean32,t_mean33,t_mean34,t_mean35,t_mean36,t_mean37,t_mean38,t_mean39,t_mean40,t_mean41,t_mean42,t_mean43,t_mean44,t_mean45,t_mean46,t_mean47,t_mean48,t_mean49,t_mean50,t_mean51,t_mean52,t_mean53,t_mean54,t_mean55,t_mean56,t_mean57,t_mean58,t_mean59,t_mean60,t_mean61,t_mean62,t_mean63,t_mean64,t_mean65,t_mean66,t_mean67,t_mean68,t_mean69,t_mean70,t_mean71,t_mean72,t_mean73,t_mean74,t_mean75,t_mean76,t_mean77,t_mean78,t_mean79,t_mean80,t_mean81,t_mean82,t_mean83,t_mean84,t_mean85,t_mean86,t_mean87,t_mean88,t_mean89,t_mean90,t_mean91,t_mean92,t_mean93,t_mean94,t_mean95,t_mean96,t_mean97,t_mean98,t_mean99,t_mean100,t_mean101,t_mean102,t_mean103,t_mean104,t_mean105,t_mean106,t_mean107,t_mean108,t_mean109,t_mean110,t_mean111
m,10,1,5,200,1,50,1000,False,0.0122434968043,0.00954312977868,0.0199106427878,0.0244145481937,0.00280351977555,0.0342666606803,0.00363156384776,0.00511320378236,0.0178793294796,0.00151690281417,0.0120201483934,0.0107314901021,0.0301393971515,0.00347364189489,0.0209873030899,0.021934207936,0.00166253126781,0.0273936157155,0.000210802189058,0.00276029526542,0.0174844774943,0.000645653151789,0.00185202063256,0.00289302479559,0.000389426563173,0.00236546981062,0.00341594149861,0.00883754694514,0.000882464025169,0.0071822795451,0.0057920351952,0.000913992695058,0.00364092922752,0.000111576694765,0.000597811066535,0.00284582955229,0.00820218633569,0.0196946081879,0.00225013039657,0.0160220472521,0.0286870168695,0.00218683162973,0.0179157855667,0.000275811199772,0.00142317445741,0.0141005622446,0.00820218633569,0.00144046049199,0.0130663593295,0.000162663880886,0.00209082971678,0.00689881506561,2.39130796959e-05,0.000298222805584,0.00181578192388,0.00516522521431,0.0122434968043,0.00954312977868,0.021784799505,0.0244145481937,0.00340672450259,0.0331022433884,0.00363156384776,0.00960407406042,0.0178793294796,0.00249409659494,0.0150086185167,0.0193568466415,0.0409833956033,0.00571697934645,0.0274064339374,0.021934207936,0.00328372441591,0.0305930647033,0.000436866865972,0.00382172387532,0.0174181436771,0.000645653151789,0.0019170518793,0.00289302479559,0.000381618187888,0.00242683854728,0.00467466376078,0.0107101267872,0.00109121502707,0.00896633383424,0.0057920351952,0.00106453033589,0.00538257674832,0.000111358432852,0.000808161953966,0.00418368974784,0.00820218633569,0.0196179337835,0.00220213127438,0.0156496406838,0.0276834913342,0.00254475676089,0.0200001518386,0.000271165076249,0.00141566313691,0.0137613062781,0.00820218633569,0.00149828155798,0.0124738465883,0.000232773005203,0.00220827192291,0.00925523360972,2.39130796959e-05,0.000291760707656,0.00177766958952,0.00516522521431
m,10,1,5,200,5,50,1000,False,1.72402783874e-05,7.72732444676e-05,0.00147891768183,0.00563467784618,9.40579652125e-07,0.0401091244872,6.03470643581e-07,1.41631622159e-05,0.00614800305336,1.99269556774e-06,0.000485536484449,4.59831201335e-05,0.0931667670679,7.99425704165e-06,0.00274657583316,0.00213999301224,1.92300813642e-07,0.0429526816558,5.53910545023e-13,3.60711616827e-07,0.00116731790092,7.03093835553e-12,5.38642477294e-06,1.37145795351e-06,5.17420781405e-07,4.0222078426e-07,1.6377538793e-06,0.00467629001176,1.40528836729e-07,0.0014399403519,8.25534990541e-05,7.29611678132e-06,2.88035016483e-06,1.91195586037e-12,2.32350995825e-07,2.48375340527e-07,2.32629651272e-06,0.00412476657895,3.90355362913e-07,0.000685828728267,0.0266147480425,3.29079947272e-06,0.00126849523796,2.02133833257e-11,8.27029889302e-08,0.000234955017589,2.32629651272e-06,1.53312742229e-06,0.000180007492998,4.01007193332e-13,4.55399698857e-05,5.04859816736e-06,4.89998182825e-19,2.30292214357e-12,1.88584576119e-08,2.30389788034e-07,1.72402783874e-05,7.72732444676e-05,0.00429439201486,0.00563467784618,2.62946778425e-07,0.0305285869011,6.03470643581e-07,0.00093231350451,0.00614800305336,3.10575659118e-07,0.00239837181921,0.00231219631604,0.360271130609,1.81458932249e-05,0.0267215410941,0.00213999301224,8.43450121271e-06,0.239415319439,6.00648897641e-12,2.03906608399e-06,0.00112144738883,7.03093835553e-12,1.37154695447e-05,1.37145795351e-06,3.80291319863e-07,5.23425677838e-07,0.000162908891693,0.0244172102286,2.39209529684e-06,0.0095775317378,8.25534990541e-05,4.02998597306e-05,0.00132353865975,1.82730771653e-12,2.15688011392e-06,1.41812600427e-05,2.32629651272e-06,0.00397790305714,3.22007973064e-07,0.000537903829823,0.0203089272061,3.74433278758e-05,0.0192277584572,1.62213219294e-11,7.60765793078e-08,0.000186283098604,2.32629651272e-06,7.93322655504e-06,0.000871620356438,4.55772209589e-10,0.00042529353874,0.00114776627698,4.89998182825e-19,1.8504095814e-12,1.51045180894e-08,2.30389788034e-07
m,10,1,5,200,10,50,1000,False,1.58968018872e-05,2.02833688081e-06,0.00315610729303,0.00690472457614,1.92248895731e-07,0.047509834115,7.83496955522e-11,1.06960031206e-05,0.00012955933306,4.06602401579e-07,6.48369923346e-06,3.61986987648e-05,0.0793872307951,1.79372089006e-06,0.00144722789744,0.00106473199675,1.5709719036e-07,0.0543640101269,3.73486222605e-19,2.05322447032e-09,0.000284520019467,2.64391685652e-18,5.24429300809e-06,2.23223664371e-07,1.34374805581e-07,3.51561826637e-08,1.48377982595e-06,0.00457113262186,5.31960390747e-08,0.000799984569905,1.03592514493e-05,2.79404085663e-06,1.17391863273e-06,2.43591648651e-20,3.03712903796e-07,7.50952160098e-08,2.89435203562e-07,0.0023465166186,1.80840433259e-08,0.00010229149449,0.010419631711,8.51619181158e-07,0.000348701404351,6.21062672022e-19,6.9626754122e-10,1.28346799391e-05,2.89435203562e-07,4.24856487503e-07,4.67568153103e-05,8.89562598131e-20,2.02777032038e-05,4.36352729397e-07,1.28413342995e-32,1.80152504542e-21,7.65133745627e-14,2.83888410803e-09,1.58968018872e-05,2.02833688081e-06,0.00616107980162,0.00690472457614,1.44096404852e-11,0.0275901568572,7.83496955522e-11,0.000150585821187,0.00012955933306,3.31412998666e-13,1.99078775065e-05,0.00119880742802,0.447524504792,1.12864306496e-09,0.0198478188187,0.00106473199675,1.73823188777e-06,0.229902730357,8.86165054623e-21,1.21131451386e-10,0.000257677297282,2.64391685652e-18,1.00851800596e-05,2.23223664371e-07,7.18164296778e-08,3.44068646643e-08,6.27595623789e-05,0.0220279982218,5.22941473922e-07,0.00340757630778,1.03592514493e-05,1.18155629036e-05,0.000630424554345,2.14732614065e-20,9.08147638292e-07,3.44454621583e-07,2.89435203562e-07,0.00217761783483,1.30217184585e-08,6.03013048345e-05,0.00621308073234,6.57208283526e-06,0.00760601167022,4.50686823877e-19,5.89163308385e-10,8.52354302642e-06,2.89435203562e-07,5.90819176448e-06,0.00157208920258,3.33443941867e-11,0.00042911253546,0.00197099177422,1.28413342995e-32,1.14390299717e-21,5.11580241638e-14,2.83888410803e-09
m,10,1,5,200,15,50,1000,False,1.56691826842e-05,5.70853059371e-08,0.00451136624507,0.0059441535457,1.84599586284e-06,0.0462149734011,3.64403533202e-14,2.28146085703e-05,2.27044956231e-06,9.70480110815e-07,6.10421631504e-08,3.70523464803e-05,0.0689201955483,3.97555976091e-06,0.000737579648016,0.00310664768484,4.53929705183e-08,0.0508018502474,3.7801879196e-25,7.24338935412e-11,0.00049553435706,1.06280451742e-24,1.37910252974e-05,1.90308743798e-06,4.92524495269e-07,1.4435688795e-07,1.56782301075e-06,0.00401290573156,8.72706676869e-07,0.000449182683577,1.34472257245e-05,5.80141757302e-06,1.48740021299e-06,6.89369123591e-27,1.09026991605e-07,3.40815954713e-08,3.849539054e-08,0.00190009934973,4.38825343214e-08,1.07183951896e-05,0.0164659749733,1.25439565816e-06,0.000380012086328,1.97398238994e-25,8.70191236151e-11,4.11158346161e-06,3.849539054e-08,3.18001752764e-07,8.13481783195e-06,2.30148216233e-26,6.26259705685e-05,4.90380083155e-08,3.5974679155e-46,1.51103546665e-30,1.11207132935e-18,3.73941095984e-11,1.56691826842e-05,5.70853059371e-08,0.00965710427462,0.0059441535457,5.96347612801e-16,0.0201559685095,3.64403533202e-14,0.000209241722884,2.27044956231e-06,3.07734966827e-19,1.42425180562e-07,0.00192626682598,0.445706596944,5.8377262506e-14,0.0104367985109,0.00310664768484,2.05375057158e-05,0.256826529501,6.2086678878e-29,5.27292893295e-15,0.000426001879125,1.06280451742e-24,4.25238424792e-05,1.90308743798e-06,1.85093652652e-07,1.17170739602e-07,5.86611803521e-05,0.0208841213981,1.26261857593e-06,0.00124933065413,1.34472257245e-05,3.09304063433e-05,0.000762814532004,5.47915891213e-27,1.60747668848e-06,8.65771240604e-08,3.849539054e-08,0.00166799894547,2.7280603552e-08,5.10516556876e-06,0.00739745756185,1.03199311154e-05,0.00475525236571,1.29573867922e-25,6.77335782246e-11,1.85206718159e-06,3.849539054e-08,2.40037203557e-05,0.00131807962743,4.72322570304e-15,0.000850939132421,0.00233568820205,3.5974679155e-46,7.7258356739e-31,5.36985985598e-19,3.73941095984e-11
m,10,1,10,200,1,50,1000,False,0.00269858115772,0.00640043259559,0.0109250498803,0.0171680004146,0.00175791238911,0.05974739255,0.00217164467795,0.00138133839431,0.0332584394959,0.00182969337117,0.0147394970721,0.0026183635364,0.0364709076266,0.00389504086547,0.0168311560167,0.0156147467932,0.000456353209538,0.0313449494123,5.11576853794e-05,0.00216163632333,0.0140662765978,0.000142307990739,0.00118263803773,0.00202399961323,0.000497724453802,0.00148323857832,0.000848095768003,0.00982645615829,0.000724869390816,0.00657928143751,0.00461023160346,0.00126688038792,0.000993806832666,0.000101062688092,0.000332590926977,0.000690628752622,0.00180783854902,0.0142255104143,0.0015742219214,0.011266500272,0.0454197601586,0.00178590753249,0.0147721494194,0.00021953483826,0.000487519995116,0.0100380515099,0.00180783854902,0.000919829584902,0.00716956398392,4.03855127621e-05,0.00193902839127,0.00168323370197,5.27066632366e-06,0.000200013518612,0.00108582233897,0.00113846392591,0.00269858115772,0.00640043259559,0.01395891707,0.0171680004146,0.00229817866337,0.0544604553272,0.00217164467795,0.00965156036758,0.0332584394959,0.0044999705874,0.0270565307272,0.0111061324057,0.0736718977528,0.00996636332593,0.0322819539814,0.0156147467932,0.00334437351552,0.0469480778707,0.000297629936307,0.00422653981084,0.0139297472255,0.000142307990739,0.00140677060653,0.00202399961323,0.00046261421485,0.00162931383036,0.00337399978575,0.0199216195625,0.00125337021593,0.0161233458772,0.00461023160346,0.00162629799246,0.00501712140174,0.000100316342972,0.000917897934912,0.00317679238611,0.00180783854902,0.0141357869733,0.00147845143866,0.0105572582348,0.0414988713652,0.00225508082976,0.0238573975051,0.000205903210211,0.000479032434292,0.00937534299367,0.00180783854902,0.000903057103909,0.00695216187739,0.000102989166785,0.00579958302526,0.00515777090289,5.27066632366e-06,0.000186949782188,0.00101995093522,0.00113846392591
m,10,1,10,200,5,50,1000,False,4.00630172088e-06,4.39090183152e-05,0.000209361591607,0.000454242520215,2.83285590611e-06,0.0349708668144,2.8809494946e-08,1.78912017012e-05,0.0060482037812,3.56700992603e-05,0.000218116727936,1.59271311447e-05,0.0263677670955,5.4446128525e-05,0.00031170592795,0.000284130024847,1.33640169419e-06,0.0163673670554,6.11811435207e-13,3.29721112477e-06,0.000233247898533,1.63385183234e-12,0.00015521483492,9.99193934682e-06,0.00017918168135,1.21141630236e-06,2.73433220629e-06,0.00295463013914,2.11017292702e-06,0.000805891505365,0.000127865142748,0.000493589904523,3.1207804186e-06,3.76160348739e-11,2.09236290261e-06,2.74338293291e-07,5.40585570186e-07,0.000695758606104,2.8439859202e-06,5.52884438948e-05,0.0671323174173,1.6921186507e-05,0.00026483022056,3.13080266007e-11,3.02833173893e-07,3.11953238182e-05,5.40585570186e-07,4.41784912616e-05,2.54825915588e-05,6.69506509826e-13,0.00106522224124,1.74867831663e-06,1.13865943401e-19,1.30859071956e-12,9.00296717064e-10,5.3538056842e-08,4.00630172088e-06,4.39090183152e-05,0.00203616227497,0.000454242520215,1.71295489234e-08,0.0205885659319,2.8809494946e-08,0.000343715099513,0.0060482037812,2.57716267285e-07,0.00201410940854,9.52716629114e-05,0.30277677488,1.28088552207e-05,0.00968485956541,0.000284130024847,7.67770729042e-06,0.310971615569,6.58431294082e-13,6.32519028952e-07,0.000213414367009,1.63385183234e-12,0.00232214821386,9.99193934682e-06,0.000105448487298,3.11940581032e-06,0.000494719309822,0.0609661873275,5.53645548387e-05,0.0202491417161,0.000127865142748,0.00463297386036,0.0097534355767,3.37574017801e-11,1.93761857168e-05,1.82532532469e-05,5.40585570186e-07,0.000639936468471,1.91903757243e-06,3.50415016462e-05,0.0396154422064,0.000993412037045,0.0108136169442,2.0879096518e-11,2.56249483812e-07,2.04203524157e-05,5.40585570186e-07,0.000454106204278,0.000451917024254,5.28492803483e-07,0.0308625482671,0.00205180285984,1.13865943401e-19,8.77361491416e-13,6.22366079326e-10,5.3538056842e-08
m,10,1,10,200,10,50,1000,False,7.89660235555e-07,8.93181948578e-07,0.000195997013367,0.000258167758858,2.99633577831e-07,0.0444574497688,3.25319028121e-11,1.51894043049e-05,0.000162223013559,1.5067760166e-06,1.82384693192e-06,1.00023361474e-05,0.00246923714741,3.10264769401e-06,0.000196096058671,0.000310838913467,9.79353631168e-08,0.0114450462403,1.83266947983e-19,1.15836865979e-06,0.000209126508476,1.31334341494e-19,3.58228487461e-06,7.23540729534e-07,1.04349329252e-05,5.4793411189e-08,3.44598553883e-07,0.00474056995758,1.50099660491e-07,0.000763644412676,2.44448340814e-05,0.000246680243433,4.32120802338e-07,1.33906860112e-17,4.32125096898e-07,3.68486712849e-08,1.43774497943e-08,0.000484199450687,5.86162848721e-08,3.82468056351e-06,0.0413998585537,4.37757509086e-06,0.000199067124851,1.4655280882e-18,5.33333403999e-08,3.74696917078e-06,1.43774497943e-08,2.90212039395e-07,2.90363897819e-06,2.06595331425e-20,0.00049863171857,1.20571921842e-07,6.37882458354e-34,7.93304931593e-22,3.17694363399e-14,1.41019175389e-10,7.89660235555e-07,8.93181948578e-07,0.00181107086852,0.000258167758858,3.84403203095e-13,0.0154572816709,3.25319028121e-11,0.000127351534812,0.000162223013559,3.15785546725e-13,1.89654442585e-05,0.000342816146442,0.384933972259,7.30083858866e-10,0.00361639353351,0.000310838913467,1.61813698823e-05,0.317655079948,1.67861078595e-21,1.70800312266e-11,0.000175581995326,1.31334341494e-19,1.64436954704e-05,7.23540729534e-07,3.5309290423e-06,6.57575140848e-08,7.31213897984e-05,0.0956812607729,3.90902536815e-05,0.0107404542758,2.44448340814e-05,0.00360958067164,0.00351834472378,1.02211444611e-17,1.24323744128e-05,5.0077154213e-07,1.43774497943e-08,0.000406320503134,2.48867731279e-08,1.60864629156e-06,0.0144636507864,0.000305044463559,0.00876321064256,6.55212970501e-19,3.81872048363e-08,1.61456505015e-06,1.43774497943e-08,1.97727111501e-05,0.00121603836727,1.00732694354e-07,0.0139178327186,0.0141693734441,6.37882458354e-34,3.36254270565e-22,1.46293693995e-14,1.41019175389e-10
m,10,1,10,200,15,50,1000,False,4.46517164062e-07,4.96286714275e-08,0.00011199374848,8.41788396316e-05,1.0570830795e-07,0.0277705444333,3.71024349856e-15,7.6435609607e-06,2.77316784277e-06,5.36580619583e-06,2.44998411611e-08,6.98067904876e-06,0.00152898075963,6.37950473697e-06,6.29452456858e-05,0.000323023842965,1.11871255076e-07,0.0259215427525,4.71732148839e-25,2.49463935226e-06,0.000147178926327,3.02862292585e-26,7.76365964699e-06,2.16762303863e-06,8.76783641068e-05,8.26639033886e-09,5.16743162128e-07,0.00362677033426,2.56906736856e-07,0.000294228974172,1.41542505011e-05,0.000139111911156,6.09674737783e-07,3.47558091442e-23,6.72090097827e-06,4.25306482362e-08,1.09698463282e-09,0.000247441377712,4.99823552455e-08,1.51789832284e-07,0.0528591024878,3.9142486978e-06,0.000100258290258,2.07776992849e-25,4.30256590585e-08,4.27515323648e-07,1.09698463282e-09,1.79019131817e-07,2.01945196358e-07,7.58551929643e-27,0.0015405713407,9.23878322856e-09,1.02515313262e-47,1.31365999461e-30,1.1322764583e-19,1.0656019594e-12,4.46517164062e-07,4.96286714275e-08,0.00510656724261,8.41788396316e-05,4.94087658133e-18,0.00566349729607,3.71024349856e-15,0.000163843506666,2.77316784277e-06,8.6057085248e-19,1.14762706164e-07,0.000126550573053,0.325100004954,1.04777206255e-13,0.00214586794157,0.000323023842965,4.2368320719e-05,0.358955951452,3.98942313377e-30,1.50668146754e-15,0.000112207275998,3.02862292585e-26,0.000106397810206,2.16762303863e-06,1.70812041392e-05,6.73471608929e-08,7.02951165824e-05,0.119476281121,5.7084258226e-05,0.00456973263068,1.41542505011e-05,0.00578225768198,0.00564023523945,2.31162369984e-23,1.91235484398e-05,4.62435404639e-08,1.09698463282e-09,0.000189708297301,1.56802901723e-08,4.22974662111e-08,0.0108298617155,0.000400267242154,0.00393766708169,6.92094415166e-26,2.60679067891e-08,1.19005876833e-07,1.09698463282e-09,4.58589841146e-05,0.0018407948389,1.80154138087e-06,0.0285431792679,0.00571313966021,1.02515313262e-47,4.08533430438e-31,3.52785415199e-20,1.0656019594e-12
m,10,1,15,200,1,50,1000,False,0.000945215133951,0.00700733108202,0.0135946140863,0.00822495819938,0.000796201517705,0.0593496539954,0.00116171486333,0.000635179384026,0.0399323258542,0.00144383055255,0.0138679268764,0.000990523795055,0.0392461159022,0.00346462333464,0.00942447650352,0.00845918517823,0.00014357069751,0.0240427231712,1.70019848102e-05,0.00193724965593,0.00801243079178,4.98453293294e-05,0.00144132825568,0.00106671244408,0.000727996776017,0.000671795030564,0.00033786717682,0.0113526696681,0.000427405043833,0.00712666139814,0.00347891413032,0.00166966089523,0.000361225623225,8.94869115704e-05,0.000376174352512,0.000229526794938,0.000633220294815,0.00865051698858,0.000829665234282,0.00539762881834,0.0409232392334,0.00140521772149,0.00708564792115,0.000165662577634,0.000175471428385,0.00543804761458,0.000633220294815,0.00112103308775,0.00892146549414,1.60889131819e-05,0.00566771156352,0.000636765296821,1.8461233085e-06,0.000218979096313,0.000580857431663,0.000398762634636,0.000945215133951,0.00700733108202,0.0147121340289,0.00822495819938,0.00105663211292,0.0513869491495,0.00116171486333,0.00488334913712,0.0399323258542,0.00519847603924,0.031340966264,0.00572612582525,0.0859017987488,0.0111792885082,0.0290118116516,0.00845918517823,0.00277437303424,0.0742492732277,0.000154859850534,0.00312717286122,0.00791041765936,4.98453293294e-05,0.0013683954362,0.00106671244408,0.000635065504698,0.000824336596266,0.00299241597206,0.0335648436145,0.00109797983938,0.0262847281204,0.00347891413032,0.00643665252507,0.0120964756366,8.87050716259e-05,0.00144492246241,0.00229563736732,0.000633220294815,0.00853549790984,0.000748009133649,0.00485390376873,0.0355725452353,0.00556039547814,0.0233424744923,0.000148791310845,0.000170700994275,0.00487808529183,0.000633220294815,0.00110750437417,0.00843301960293,0.000240082649941,0.030666786455,0.0242770891287,1.8461233085e-06,0.000197037509315,0.000525868698237,0.000398762634636
m,10,1,15,200,5,50,1000,False,1.06896832984e-06,0.000425080453005,0.00329643412947,2.84517474562e-05,2.57636311071e-06,0.0521335986388,6.0299421831e-08,0.000358456549035,0.00694257946982,0.00108910512124,0.000107806699466,6.40705453523e-05,0.0048705838884,0.000494987717971,6.09277467392e-05,3.45431514752e-05,3.26209874564e-06,0.00181148529022,1.4580305455e-12,0.000150643039954,0.000107791177411,4.35947161769e-13,0.000437423765924,0.000118970683723,0.00843321815091,1.10173209529e-06,6.0409888785e-06,0.00530540952572,5.96991274715e-05,0.000608599918837,6.09542563432e-05,0.000953756870808,3.64821928522e-06,2.42628193283e-10,1.78250891924e-06,6.5378577189e-07,1.4423997351e-07,0.000621552757345,3.38623902409e-05,3.46302420608e-06,0.04663698549,2.90913537718e-05,5.59398634148e-05,1.49247671258e-11,6.58164800048e-07,3.79257629161e-06,1.4423997351e-07,0.000124503060744,0.000401227769988,1.47914776802e-12,0.00098602059073,7.03446040435e-06,3.03819072609e-20,1.26683847012e-11,1.88435693222e-09,1.42851165969e-08,1.06896832984e-06,0.000425080453005,0.0157238040733,2.84517474562e-05,9.66168951208e-10,0.023606643427,6.0299421831e-08,0.00030676396661,0.00694257946982,3.39546745711e-07,0.00198508627164,0.00017543058817,0.290111528906,1.38695728563e-05,0.00390855000379,3.45431514752e-05,2.76902480037e-05,0.17730433354,7.37250684168e-14,1.15810699204e-07,9.45124388353e-05,4.35947161769e-13,0.0104585225423,0.000118970683723,0.00390066496553,3.03564597393e-05,0.000393704497151,0.098886166687,0.00080939668372,0.0279582090687,6.09542563432e-05,0.026232324415,0.0186200079134,2.06026249016e-10,6.11666536978e-05,7.21242696474e-06,1.4423997351e-07,0.000546564673984,1.8675090818e-05,1.9764683265e-06,0.021131235596,0.00300243126485,0.00991772347584,8.24997915104e-12,5.12305842777e-07,2.286482876e-06,1.4423997351e-07,0.00278535268898,0.0530381638925,5.69146913355e-05,0.0210662003652,0.0433243391129,3.03819072609e-20,6.77522629805e-12,1.14600757473e-09,1.42851165969e-08
