kind,lam,alpha,k,samples,l,gens,runs,m_excl,t_mean0,t_mean1,t_mean2,t_mean3,t_mean4,t_mean5,t_mean6,t_mean7,t_mean8,t_mean9,t_mean10,t_mean11,t_mean12,t_mean13,t_mean14,t_mean15,t_mean16,t_mean17,t_mean18,t_mean19,t_mean20,t_mean21,t_mean22,t_mean23,t_mean24,t_mean25,t_mean26,t_mean27,t_mean28,t_mean29,t_mean30,t_mean31,t_mean32,t_mean33,t_mean34,t_mean35,t_mean36,t_mean37,t_mean38,t_mean39,t_mean40,t_mean41,t_mean42,t_mean43,t_mean44,t_mean45,t_mean46,t_mean47,t_mean48,t_mean49,t_mean50,t_mean51,t_mean52,t_mean53,t_mean54,t_mean55,t_mean56,t_mean57,t_mean58,t_mean59,t_mean60,t_mean61,t_mean62,t_mean63,t_mean64,t_mean65,t_mean66,t_mean67,t_mean68,t_mean69,t_mean70,t_mean71,t_mean72,t_mean73,t_mean74,t_mean75,t_mean76,t_mean77,t_mean78,t_mean79,t_mean80,t_mean81,t_mean82,t_mean83,t_mean84,t_mean85,t_mean86,t_mean87,t_mean88,t_mean89,t_mean90,t_mean91,t_mean92,t_mean93,t_mean94,t_mean95,t_mean96,t_mean97,t_mean98,t_mean99,t_mean100,t_mean101,t_mean102,t_mean103,t_mean104,t_mean105,t_mean106,t_mean107,t_mean108,t_mean109,t_mean110,t_mean111
rmd,10,1,5,200,1,50,1000,False,0.00665067669158,0.00563549872279,0.00992793761037,0.0289232684993,0.00294094074378,0.0322464903414,0.00366267698934,0.00323689095348,0.0312503183169,0.00231815628341,0.0168133601646,0.0063578577383,0.0487634375115,0.0052534919334,0.0261208335905,0.0227098757604,0.00118366183446,0.0235794697128,0.000145566245704,0.00192786940785,0.0195346239869,0.000350719278658,0.000606041303553,0.00331572809719,0.000297976930327,0.00248141875256,0.00149673738285,0.00968818854276,0.000885131590795,0.00746981192679,0.00334973799585,0.000332143819116,0.00224894199112,5.19906816306e-05,0.000385390995153,0.001965144317,0.00445543379924,0.0249737460521,0.00257889963115,0.0189808949527,0.023865059894,0.00130529930057,0.0162107180669,0.000159511333136,0.0010806306835,0.014599205846,0.00445543379924,0.000471365458319,0.0065152090568,7.1273208707e-05,0.00106294319523,0.00408719426033,1.29896029133e-05,0.000176109335087,0.00183133849467,0.00280575422926,0.00665067669158,0.00563549872279,0.0128793021187,0.0289232684993,0.00400608812491,0.0311053384615,0.00366267698934,0.012580638193,0.0312503183169,0.00434032081982,0.0260821600045,0.0193691168918,0.0712625388166,0.00989701039456,0.0380913311047,0.0227098757604,0.00277046734162,0.0225113200308,0.000449877500402,0.00329460979179,0.0194320857067,0.000350719278658,0.000651198315155,0.00331572809719,0.000291280036954,0.00275711144886,0.00183275420869,0.0089381562837,0.000787631353854,0.00744321600778,0.00334973799585,0.00030724852982,0.00239434065712,5.18975547885e-05,0.000474238899743,0.00242310115779,0.00445543379924,0.0248431214758,0.00250182335174,0.0184029673238,0.0230256489202,0.00124066618809,0.0152348255506,0.00015705285282,0.00107165067743,0.0141711412627,0.00445543379924,0.000416514080796,0.00520498297815,6.73407535458e-05,0.00069809124223,0.00320337785737,1.29896029133e-05,0.000172490653375,0.00177879644925,0.00280575422926
rmd,10,1,5,200,5,50,1000,False,1.81439354911e-06,6.68110064237e-06,7.35154156959e-05,0.0050297432826,1.63178017499e-07,0.0102256345749,3.380580047e-07,6.24967884381e-07,0.0120337076857,3.02332937832e-07,0.00068835163092,8.75156556898e-06,0.166707083635,7.14311599295e-06,0.00272566608903,0.000653410225746,7.34591608284e-09,0.0038901936793,3.16056468103e-14,1.74919920546e-08,0.000530145651061,7.39946821612e-13,4.40119769977e-08,3.17957561269e-07,1.31537894139e-08,6.97799383859e-08,6.62742097158e-08,0.00278865347812,9.13033601225e-09,0.000634058114973,3.6006850873e-06,4.14378618466e-08,5.0718798383e-07,3.47859458509e-14,3.75936187629e-08,1.41720777111e-08,2.44823041204e-07,0.0029705533279,9.04996313612e-08,0.000612198697633,0.0012403277828,4.03719081249e-08,0.000212387056575,8.81634682223e-13,2.10236368996e-08,7.1739491767e-05,2.44823041204e-07,1.25270419042e-08,8.94797989008e-06,1.62273679607e-14,5.39036330427e-06,9.60855587111e-07,5.15681662451e-20,1.99112315249e-13,1.05643126469e-08,2.42465774506e-08,1.81439354911e-06,6.68110064237e-06,0.000370249062889,0.0050297432826,2.32403074062e-07,0.00782972448406,3.380580047e-07,0.00124424697279,0.0120337076857,6.08738422189e-07,0.00469654850461,0.00129049310694,0.70412808851,3.55175901135e-05,0.0376499289609,0.000653410225746,1.52596188372e-06,0.00374734157964,1.80350416063e-12,1.88386885148e-07,0.000511027056541,7.39946821612e-13,1.45651411086e-07,3.17957561269e-07,9.80182991551e-09,1.15068512004e-07,2.78232852391e-06,0.00350968544564,1.08254472394e-07,0.00135926456352,3.6006850873e-06,8.98867199274e-08,1.02410119002e-05,3.33234467685e-14,2.21414500645e-08,6.20261056769e-07,2.44823041204e-07,0.00287145180526,7.07893782874e-08,0.000475421316624,0.000960433794622,2.16504107361e-07,0.000318573993927,7.09489442536e-13,1.93391605376e-08,5.5933232327e-05,2.44823041204e-07,6.41390974885e-08,2.17148011012e-05,1.36558473854e-11,8.7043759728e-06,3.45316118075e-05,5.15681662451e-20,1.59536533018e-13,8.43019960836e-09,2.42465774506e-08
rmd,10,1,5,200,10,50,1000,False,1.55955951707e-06,9.93341440991e-08,7.72146480283e-05,0.00697434828582,5.34863934479e-09,0.0079350681063,4.18849546237e-11,1.3767039282e-07,0.000233162391002,1.41562066267e-08,7.46485274011e-06,5.77293825515e-06,0.125654169247,1.25551720582e-07,0.00129260282277,9.89141501335e-05,2.24038620266e-09,0.00385664047036,5.1364278824e-21,3.54432193314e-11,7.12449309525e-05,2.59382089881e-19,2.69996470796e-08,4.72880859079e-09,3.60510914788e-10,9.78095302409e-10,1.01114383564e-08,0.00289184076101,2.2176794934e-09,0.000414616318168,8.15745272293e-08,2.43870560729e-09,3.79768271041e-08,2.2523575568e-22,6.83575976913e-09,1.03275874183e-09,2.83951092486e-08,0.00145150504708,3.83095491586e-10,0.000103322949581,0.000547899894564,1.09677788224e-08,8.98324695508e-05,4.89059408373e-21,5.9154177611e-11,1.19234836775e-06,2.83951092486e-08,2.18732538483e-09,1.14391264362e-06,6.0620566595e-22,5.87327652465e-07,6.95891689545e-08,1.25980214516e-33,8.82264431282e-23,4.09032759997e-14,2.78509398302e-10,1.55955951707e-06,9.93341440991e-08,0.000306494278593,0.00697434828582,1.40982564175e-11,0.00462346017291,4.18849546237e-11,4.76676041494e-05,0.000233162391002,5.97551757633e-13,3.5855183262e-05,0.000635204442094,0.80373857718,2.03117056984e-09,0.0223584333381,9.89141501335e-05,2.77796152352e-07,0.00297734335261,8.34564097469e-22,8.94531586068e-12,6.49320483531e-05,2.59382089881e-19,2.31529941888e-08,4.72880859079e-09,1.90269767833e-10,7.43385443678e-10,1.95921639084e-07,0.00374691246203,9.46635474833e-09,0.00057048512231,8.15745272293e-08,1.21746927999e-08,3.14214571696e-06,1.95156812424e-22,8.67416615783e-09,2.83314359985e-09,2.83951092486e-08,0.00135350288911,2.81343739052e-10,5.89982282168e-05,0.000337299031291,1.55240292416e-08,9.27168800934e-05,3.70690480138e-21,5.00547116199e-11,8.02722129018e-07,2.83951092486e-08,2.34422085259e-08,1.88522190252e-05,8.38063652132e-13,2.11454294611e-06,7.60339654245e-06,1.25980214516e-33,5.69055644768e-23,2.71067758157e-14,2.78509398302e-10
rmd,10,1,5,200,15,50,1000,False,5.21597412354e-07,2.22946822064e-09,7.38088978781e-05,0.00626582329524,1.411246359e-08,0.00535616942731,3.38695777536e-14,1.39520376871e-07,4.23116514947e-06,6.39654585911e-09,5.98930858348e-08,3.18667099017e-06,0.115065201807,6.7844256668e-08,0.000582548907267,0.00314115328674,6.61287416845e-10,0.00261417861355,4.05096589465e-27,8.47381271699e-13,0.000308982071272,3.53787493128e-26,4.49441461391e-08,3.40899131093e-08,1.52147211572e-09,1.10359474048e-09,5.11987667594e-09,0.00149050728012,5.95046390261e-09,0.000158322534085,1.14432103681e-07,1.34020936144e-08,1.83198064998e-08,4.96653969408e-29,1.38098417426e-09,3.65228882335e-10,1.28143863645e-09,0.00104554068931,7.8606571205e-10,1.1298424536e-05,0.00201546097247,9.77205654423e-09,0.000191972304365,1.67980341923e-27,1.31145155745e-12,4.15725090657e-06,1.28143863645e-09,1.03634914305e-09,1.33090932103e-07,7.5157111244e-29,2.98605968597e-06,4.21749263837e-09,1.19752892896e-47,5.90135324294e-32,1.03361748516e-18,1.24477907986e-12,5.21597412354e-07,2.22946822064e-09,0.000377548523904,0.00626582329524,6.009642964e-16,0.00239003036392,3.38695777536e-14,0.000104038356227,4.23116514947e-06,5.7533845461e-19,2.65580801174e-07,0.00155809008507,0.827492043998,1.08790711927e-13,0.00976358263064,0.00314115328674,1.38378128362e-05,0.00500584882955,5.55534858259e-29,2.94384973812e-16,0.00026835497136,3.53787493128e-26,4.68438041798e-08,3.40899131093e-08,5.66404314488e-10,1.90937976997e-09,1.9939433705e-07,0.00293634513273,1.97247418947e-08,0.000168662954593,1.14432103681e-07,1.06094794232e-07,2.48807703156e-05,3.9220563633e-29,1.19496495758e-08,7.52207580086e-10,1.28143863645e-09,0.000917137581412,4.4455665904e-10,5.14468770927e-06,0.000902252731737,9.35039949269e-08,0.000297010787986,1.12577596784e-27,1.02080212905e-12,1.65717976514e-06,1.28143863645e-09,8.49685784855e-08,1.11328547998e-05,7.08618681995e-18,4.38214883034e-06,8.56919251128e-06,1.19752892896e-47,3.02044771564e-32,4.34349244195e-19,1.24477907986e-12
rmd,10,1,10,200,1,50,1000,False,0.000205920153899,0.000382633858684,0.000404446741483,0.0129635739235,0.00108423659043,0.0143295118854,0.00144702314611,0.000299274898274,0.107047224652,0.00436053639952,0.0254299867885,0.000348947760301,0.0848720674251,0.00804674672294,0.015596557083,0.00736183450835,9.44523074417e-05,0.00726429404456,8.19078871404e-06,0.000211848702708,0.0103415671766,1.08590706158e-05,2.40648371896e-05,0.00165569984752,0.00020443505281,0.000914824623174,3.99434699447e-05,0.00543311269217,0.000455596505516,0.00304176105043,0.000176404233368,2.28753994621e-05,9.38015409148e-05,2.79109477648e-06,2.8131816115e-05,0.00011057564764,0.0001379504156,0.0138768726349,0.00128776654807,0.00850734538731,0.00387312708983,7.26298913318e-05,0.00324845619985,8.40020158897e-06,7.00609018352e-05,0.00473260789823,0.0001379504156,1.87170955919e-05,0.000265418174099,1.90206999737e-06,6.20525721793e-05,0.000224323560194,4.02187800584e-07,1.19573080839e-05,0.000723511573053,8.68725649262e-05,0.000205920153899,0.000382633858684,0.000848885859184,0.0129635739235,0.00172279889315,0.0132447405104,0.00144702314611,0.0153408609486,0.107047224652,0.0143947726154,0.0862807431984,0.00732814143694,0.234937467995,0.0315869830146,0.0549065900415,0.00736183450835,0.000623158093262,0.00377908251999,0.000139674625544,0.000995724874905,0.0102019194385,1.08590706158e-05,4.19506708332e-05,0.00165569984752,0.000190623934088,0.00132010613097,5.19582185723e-05,0.00247499519955,0.000242298182978,0.00199763842872,0.000176404233368,4.28857437847e-06,5.72134081563e-05,2.7630326139e-06,4.0437429366e-05,0.000125274398032,0.0001379504156,0.0137362911426,0.0011978740818,0.0079141074154,0.0036199358958,3.9092682718e-05,0.0019060305591,8.1196369095e-06,6.87438184564e-05,0.00439975070463,0.0001379504156,9.27027324487e-06,0.000133901096235,1.13578698379e-06,1.94056009283e-05,0.00010246193593,4.02187800584e-07,1.13690070426e-05,0.000672992580944,8.68725649262e-05
rmd,10,1,10,200,5,50,1000,False,5.59160071217e-10,9.66928576804e-08,7.54820579905e-08,0.000173701442371,3.57972036411e-09,0.000780632733541,1.20977811298e-08,1.40010747198e-08,0.0175276162874,2.92709299279e-07,0.000367267119604,1.16584569286e-08,0.0549221939866,1.63786001797e-06,0.000177256733654,1.89902131206e-05,1.89186715636e-10,0.000723428671776,1.23327027123e-16,2.16449130566e-09,4.01140250925e-05,2.28036920476e-16,1.37863648468e-10,1.89842595596e-08,3.66596438577e-09,1.53079851242e-09,1.99212179533e-10,0.000542066770929,6.34816590914e-09,4.25615460189e-05,1.80213121445e-07,6.98995591506e-09,4.8237206575e-09,1.09105622028e-14,2.5282278715e-09,5.53002513366e-11,7.54496008997e-11,0.000285626120256,5.40345222472e-09,2.11421917227e-05,2.52654710256e-05,5.72404969294e-09,5.6539884086e-06,4.41255300604e-14,1.41324934909e-09,2.084981508e-06,7.54496008997e-11,3.92398574033e-11,9.18735112313e-09,4.87774860448e-17,3.97181203919e-07,1.2800102323e-09,1.58922850692e-23,2.88167171718e-15,3.78055660306e-10,7.47231381015e-12,5.59160071217e-10,9.66928576804e-08,4.3170573029e-06,0.000173701442371,6.43013323291e-09,0.000464864464802,1.20977811298e-08,0.000610064583977,0.0175276162874,7.46940825516e-07,0.00583910183704,3.90901377877e-05,0.877096445066,3.71101207312e-05,0.0160334703316,1.89902131206e-05,6.54323215568e-07,0.00492657784721,4.64224123523e-14,2.85876024e-08,3.67792287129e-05,2.28036920476e-16,4.32370084313e-10,1.89842595596e-08,2.16289195213e-09,5.59653087074e-09,9.90051868636e-08,0.000869666135891,1.33440566738e-07,0.00028849895074,1.80213121445e-07,7.53658931977e-09,1.05724478764e-07,9.89035121087e-15,3.72769414959e-08,2.55009640536e-08,7.54496008997e-11,0.000264793667306,3.44294832711e-09,1.31539671753e-05,1.51403051375e-05,1.12640206437e-08,7.84702105161e-05,2.91694353097e-14,1.19585448688e-09,1.43972807602e-06,7.54496008997e-11,1.51746908884e-10,5.46526123985e-08,1.52401550608e-12,6.89652197838e-08,1.13052705992e-08,1.58922850692e-23,1.86017582211e-15,2.55357942244e-10,7.47231381015e-12
rmd,10,1,10,200,10,50,1000,False,1.38515531687e-11,1.7160206715e-10,1.85003870486e-09,2.12071298957e-05,5.33019154135e-11,0.000135004857552,4.68323736459e-12,5.13109581219e-09,0.000419042245371,4.16042536512e-10,1.77230451847e-06,9.35185348262e-09,0.00147334892437,3.82015580185e-10,1.84468340544e-05,2.45541264911e-05,1.52041948782e-11,6.86409244036e-05,5.21787282301e-24,8.80189548961e-11,1.35547707729e-05,2.30375613736e-24,5.0981148106e-11,1.48000487401e-09,1.52602057082e-10,9.74721788376e-12,2.88166845685e-11,2.36958363587e-05,8.21407640527e-11,1.76977665666e-06,3.18800071523e-08,3.11035462098e-10,5.3251221514e-11,1.23717837004e-21,3.99227158837e-11,1.04913451431e-12,2.52197085899e-13,9.44135746637e-05,1.19899797988e-10,3.14177486293e-07,8.32264573579e-06,6.95402927128e-10,5.33358428594e-06,1.91128505017e-21,4.68515854423e-10,2.95984675637e-07,2.52197085899e-13,4.13014137078e-12,2.74077875081e-11,1.72763130661e-24,2.29046519868e-09,1.12730759152e-10,1.11891955419e-38,1.52413252818e-25,4.57347398885e-15,2.47363931698e-15,1.38515531687e-11,1.7160206715e-10,3.41331446352e-07,2.12071298957e-05,3.79791067286e-14,4.83236296596e-05,4.68323736459e-12,2.01347208787e-05,0.000419042245371,8.13105092256e-13,4.89668460692e-05,4.72739276614e-05,0.993569868059,1.87807008849e-09,0.003353131305,2.45541264911e-05,3.19606993992e-07,2.32556670262e-05,1.49381543002e-22,1.0964457432e-13,1.13662128451e-05,2.30375613736e-24,1.36812601263e-11,1.48000487401e-09,5.08169953718e-11,1.86792804549e-10,1.21418980531e-09,1.63777636393e-05,6.87514885268e-09,1.65776515832e-06,3.18800071523e-08,8.62872865735e-10,2.65323528744e-08,9.52353127058e-22,4.05675134761e-10,6.95632580708e-10,2.52197085899e-13,7.93204427013e-05,7.06941284722e-11,1.58934547641e-07,3.15332142334e-06,8.55932905804e-10,1.50131556412e-06,9.10170509379e-22,3.35462034963e-10,1.43682037843e-07,2.52197085899e-13,5.94597890476e-11,1.88756745522e-08,1.33973108302e-13,5.91551944215e-09,3.0603470988e-08,1.11891955419e-38,6.33736418099e-26,2.0173721626e-15,2.47363931698e-15
rmd,10,1,10,200,15,50,1000,False,1.56241362634e-11,5.23915828373e-12,5.55703056136e-10,6.3510984793e-06,1.39215627331e-11,8.94866744593e-05,1.17348636955e-16,1.13815189705e-09,8.31201910938e-06,4.13635671358e-10,1.67917001661e-08,9.89073387386e-10,0.000321580172511,2.13154957754e-09,1.16930273945e-05,3.39067855734e-06,4.57811601223e-12,0.00096984902804,1.19818859587e-29,8.07802688856e-11,1.86173673901e-06,1.0597491226e-30,8.06586058904e-12,2.11085352321e-09,6.42828878401e-09,1.08866629228e-12,7.22234545493e-11,0.000111539546776,9.88086818876e-10,7.89393292962e-06,4.80448476492e-08,1.97301334886e-08,1.29838828472e-10,3.95422272623e-26,3.7597226117e-10,1.08026849171e-12,3.83847223835e-14,6.87112204291e-05,4.86733296281e-11,1.14521912776e-08,4.19054807514e-06,1.16949063814e-09,7.93303066938e-07,7.05273229811e-28,6.6190186305e-12,4.48749240156e-09,3.83847223835e-14,1.85987462828e-13,1.00203416986e-12,1.06020253056e-30,4.93244583821e-08,1.30901801377e-12,3.58712576448e-52,1.38679365069e-34,3.58119619614e-21,3.72866074504e-17,1.56241362634e-11,5.23915828373e-12,4.54477084455e-07,6.3510984793e-06,3.14854145936e-19,1.87551523423e-05,1.17348636955e-16,9.19187822364e-07,8.31201910938e-06,7.17007103534e-19,3.37580869261e-07,3.46516153569e-06,0.973887644635,7.88852362677e-14,0.00145942846778,3.39067855734e-06,1.47054628133e-06,0.0190286609506,4.00647050548e-32,5.55371477437e-17,1.42259075883e-06,1.0597491226e-30,2.24381178773e-10,2.11085352321e-09,1.12876113923e-09,7.31414325477e-11,2.5265650602e-07,0.00375000812135,6.41520346565e-07,0.000143364687672,4.80448476492e-08,1.43532604724e-08,2.19541559119e-07,2.65401209163e-26,2.91194714128e-08,1.33855678361e-10,3.83847223835e-14,5.09395452817e-05,1.70293575967e-11,2.69537851835e-09,9.81969343613e-07,9.121791203e-09,2.70291243812e-05,2.0033234156e-28,4.01025723885e-12,1.19514405849e-09,3.83847223835e-14,2.5109536822e-11,1.1144116025e-08,3.5315691558e-13,1.05475534023e-08,8.19179105831e-10,3.58712576448e-52,3.63588832863e-35,9.65984129203e-22,3.72866074504e-17
rmd,10,1,15,200,1,50,1000,False,3.0288998543e-06,1.6861665501e-05,1.05945581794e-05,0.00302402976516,0.000188747535031,0.00265845827171,0.000315217103552,1.47532829653e-05,0.148015741776,0.00306247186119,0.0236747017638,9.11992705603e-06,0.0758226290921,0.00575566393141,0.00515994556354,0.00153584070198,4.20427659931e-06,0.00139097735823,2.38510430942e-07,1.27973993309e-05,0.00296685969819,1.59727140754e-07,7.05185800459e-07,0.000381214488545,5.04893946493e-05,0.000159255732682,5.85876200606e-07,0.00145439871276,9.33603039495e-05,0.00065626160056,5.27034659412e-06,1.3915945296e-06,2.57767576363e-06,8.60481667241e-08,1.30169249387e-06,3.21989081771e-06,2.02912626958e-06,0.00433825334043,0.000296500157757,0.00198451953339,0.000177421848377,2.1350071828e-06,0.00048857649952,2.50968885434e-07,3.21236767124e-06,0.000987326165561,2.02912626958e-06,5.48477844802e-07,6.9526788052e-06,2.78988666955e-08,6.56966623279e-06,5.86281025031e-06,5.91582002792e-09,5.26927046905e-07,0.000157608551776,1.27781712603e-06,3.0288998543e-06,1.6861665501e-05,3.61899727455e-05,0.00302402976516,0.00038554979526,0.0023945568411,0.000315217103552,0.00599453592854,0.148015741776,0.0191717584787,0.115230643396,0.00153199646689,0.314957861902,0.0407848366014,0.0487342659273,0.00153584070198,0.000126273951491,0.000825941806968,2.80010411191e-05,0.000190003695613,0.00290435844426,1.59727140754e-07,1.89733401929e-06,0.000381214488545,4.52192821469e-05,0.000292031281467,9.51670330145e-07,0.000216317897091,2.6814388591e-05,0.000172142072722,5.27034659412e-06,1.4562158865e-07,1.66441537148e-06,8.45782645453e-08,1.23971418659e-06,3.6972759956e-06,2.02912626958e-06,0.00425600104708,0.000264991347997,0.00177111937197,0.00017790737303,1.36998411998e-06,0.000218140091824,2.39638258974e-07,3.1068873328e-06,0.000882032795252,2.02912626958e-06,1.33034819583e-07,3.07537166196e-06,1.50262932063e-08,2.54373151595e-06,1.66372077884e-06,5.91582002792e-09,4.84687134984e-07,0.000140693553082,1.27781712603e-06
rmd,10,1,15,200,5,50,1000,False,8.75038739473e-13,1.18124416537e-10,8.61382519873e-11,2.57292588004e-06,6.1706227559e-11,0.000137917750913,5.73741106542e-10,7.78384843646e-11,0.0223770606534,3.61024826421e-07,0.000136246785304,8.79937915183e-12,0.00464877420463,3.35700571919e-07,3.64156337088e-06,2.95679882378e-06,1.03506051627e-11,2.96258616996e-05,2.02251637424e-18,3.61612653494e-10,5.71523998397e-06,3.56858705973e-19,5.22292219614e-13,2.62581152428e-09,2.11821038136e-09,2.63874805142e-11,1.10844571283e-13,6.60543189354e-05,6.01173944964e-10,7.39353262257e-06,4.52945130791e-09,4.66010501064e-09,3.15767173374e-12,4.08895123535e-15,1.06532292951e-10,9.06903105e-13,1.18072314286e-13,4.69021048216e-05,7.47379537139e-10,3.13165460813e-07,9.83471181177e-07,7.4981547442e-10,6.02862630344e-07,1.10904488109e-15,1.63868385515e-11,3.24634106595e-07,1.18072314286e-13,1.48659000746e-13,1.04843771779e-11,2.71405068786e-20,1.51645384984e-09,9.66105156216e-13,2.48700967936e-26,3.52038194348e-18,1.79294095794e-11,1.16935460773e-14,8.75038739473e-13,1.18124416537e-10,5.07200181407e-09,2.57292588004e-06,8.38187864676e-11,6.07228822765e-05,5.73741106542e-10,6.34596895256e-06,0.0223770606534,8.2774679958e-07,0.00638587207693,1.49403806562e-06,0.934857315514,3.42360543872e-05,0.00480387445295,2.95679882378e-06,3.00762715526e-07,0.00200076782607,5.70743248874e-15,9.77521177476e-10,5.06187347674e-06,3.56858705973e-19,1.74613617865e-11,2.62581152428e-09,9.76330593229e-10,7.31243338639e-10,4.52016525925e-09,0.00151724807838,2.76665874665e-07,0.000428883990498,4.52945130791e-09,1.0363774759e-09,2.71225495397e-09,3.48627289939e-15,6.91663420639e-08,5.3311922938e-10,1.18072314286e-13,4.13332689058e-05,4.49856006806e-10,1.71466053025e-07,4.68787458995e-07,5.30416326754e-10,4.1343341402e-06,6.09811724806e-16,1.27551675805e-11,1.77008267767e-07,1.18072314286e-13,3.95928299022e-13,4.78340701545e-10,4.57729139976e-16,3.71555676053e-11,1.88681074443e-12,2.48700967936e-26,2.18547368781e-18,9.75986547153e-12,1.16935460773e-14
