kind,lam,alpha,k,samples,l,gens,runs,t_mean0,t_mean1,t_mean2,t_mean3,t_mean4,t_mean5,t_mean6,t_mean7,t_mean8,t_mean9,t_mean10,t_mean11,t_mean12,t_mean13,t_mean14,t_mean15,t_mean16,t_mean17,t_mean18,t_mean19,t_mean20,t_mean21,t_mean22,t_mean23,t_mean24,t_mean25,t_mean26,t_mean27,t_mean28,t_mean29,t_mean30,t_mean31,t_mean32,t_mean33,t_mean34,t_mean35,t_mean36,t_mean37,t_mean38,t_mean39
m,10,1,15,200,15,50,1000,0.0114001743747,4.55943529306e-06,3.85615878765e-10,2.3480092769e-08,0.0329322619999,2.66902370924e-09,5.37417813455e-05,0.000102714260149,0.00640116716852,0.00094868639333,0.000197700110216,1.45700385269e-08,6.64650914721e-06,0.000120809379177,6.02919385756e-05,2.15370832312e-05,3.36896221832e-05,0.000112215945766,2.2311419867e-05,0.00364984896671,0.000229458859607,4.55943529306e-06,2.01427719175e-17,1.07932063594e-07,0.313135372571,9.1746702908e-11,0.00110490607092,0.000267496877566,0.225881239008,1.05689648097e-06,0.202949318631,3.97368163738e-06,0.00470631329027,0.107566194227,0.0107577733778,1.76301541453e-05,0.00212672425854,0.00116895791103,1.05242906762e-05,0.0739999949418
m,10,1,20,200,1,50,1000,0.0247538177803,0.055239206943,0.00142582496437,0.00973531382884,0.0458521636777,0.0035725729005,0.002739946254,0.00670116404389,0.0370172596672,0.00299722338378,0.0164143994476,0.000300655284038,0.017214324862,0.00686153851491,0.00591624568763,0.00438848226041,0.00512256886449,0.00386995423338,0.00311308159408,0.017885790576,0.0111267543318,0.055239206943,0.00699056471327,0.0419480928655,0.11442466687,0.0144682793702,0.0192084674451,0.00543527428978,0.142068057063,0.00454582884695,0.0645493920832,0.0012714764766,0.0493090432622,0.0309200761352,0.0554054835741,0.00432521428697,0.0199953816768,0.0262742188786,0.00294386545772,0.0584291206612
m,10,1,20,200,5,50,1000,0.0362149628117,0.00850641042962,7.98209231343e-06,1.73004011548e-05,0.00217131506677,6.1962515513e-06,0.000500155587988,0.000252366784205,0.0160318965316,0.000307163160938,0.000199000231102,4.84486739544e-05,1.43578550478e-05,0.000288704425906,0.000442768998728,0.000131461905394,0.00107063520028,0.00198061598593,0.000398844239401,0.0565033897635,0.0168941734527,0.00850641042962,2.75033707263e-07,0.00211155843509,0.301296253745,9.60750489501e-06,0.000525402873871,3.81005229483e-05,0.165003508272,3.93769151605e-06,0.167217970266,1.90190216186e-05,0.040120609326,0.0946343160067,0.0200633874598,0.000393740800787,0.00766608753083,0.00789375966041,0.000285643220329,0.0422222623484
m,10,1,20,200,10,50,1000,0.036022728753,0.000244346719447,0.000143048828421,3.13344038147e-07,0.0197891634648,0.00013248641566,1.12789954308e-05,5.71908349875e-05,0.00304377647907,0.000332212409659,0.000565947639186,8.54663931047e-06,0.000156470811352,0.00109772390854,0.000215505551725,0.00804011222564,0.00243914453033,0.00185327478257,0.00110685892586,5.90072223454e-05,0.00022728708568,0.000244346719447,1.28480955842e-09,1.51323877598e-05,0.296178728675,1.37857772159e-06,0.00026542484495,5.29734879523e-06,0.209878859359,1.3166630972e-06,0.218052237118,3.38633909664e-05,0.0127236855396,0.0893691186358,0.0361205630462,0.00158700935669,0.00541832848369,0.000512457010839,0.00056763726879,0.0534781887224
m,10,1,20,200,15,50,1000,0.0359841516038,7.2750016425e-06,3.82873847694e-06,2.31323766553e-08,0.00442814159818,4.62127062676e-06,0.00578650344412,2.77792173768e-05,0.0234410843552,0.0350587879664,0.00381790439485,2.70133404967e-05,6.42872498844e-05,0.000515387091432,9.78366765674e-05,0.00649662028131,1.39699969747e-05,0.0157109450671,0.000578950109819,0.00419378717374,0.00137401975978,7.2750016425e-06,2.07232155782e-13,5.30844482057e-06,0.319488542741,7.9880174583e-09,0.000605447499553,1.19968376391e-06,0.155987270729,4.28475097193e-05,0.178457950873,5.42697079837e-06,0.00262823993561,0.0973818824015,0.0267643921859,0.000842222226364,0.0071304691264,0.00285137475008,0.00021258614284,0.0699546383191
m,30,1,5,200,1,50,1000,0.0132315221582,0.0459896108259,0.00482304233312,0.0302730919154,0.0814111648549,0.0105838316917,0.0493613375768,0.00481737487755,0.062894308402,0.00563647779086,0.0282314491749,0.00265995412631,0.0210481434514,0.00263853493248,0.0106024717134,0.00203115258239,0.00560384462542,0.0411040741829,0.00388053505794,0.00494041156572,0.0216329908061,0.0459896108259,0.0065699373557,0.0394196247256,0.107308995407,0.0153298400414,0.0706371293018,0.00851819025103,0.0770539884995,0.00898489179769,0.0359585900507,0.00333384790249,0.0308216140902,0.00357723524998,0.0175312597012,0.00288200813544,0.00778759192778,0.0535085052287,0.00388053351403,0.00751128134862
m,30,1,5,200,5,50,1000,2.13382480669e-05,0.00677804390236,5.49583269916e-07,0.000568994627635,0.0751833690781,4.22827676448e-06,0.00615443335283,4.35409546811e-07,0.0420150919233,6.8221807516e-05,0.00573329718605,1.24484926553e-07,0.00230365680476,1.76112549356e-05,7.7918582991e-06,4.23907060393e-06,1.6186880823e-05,0.00193442871563,5.4708144716e-07,0.00123024434966,0.00174700154132,0.00677804390236,4.03283923064e-07,0.00313593659373,0.468797114236,2.78927581574e-05,0.0393538842996,7.01152431976e-06,0.245141102661,2.49983045391e-06,0.0327699656461,2.49940927092e-06,0.0151613815484,9.72378307777e-05,0.00229804858344,7.52108109476e-06,7.50265526568e-05,0.030269023016,5.47079355246e-07,0.0122850247257
m,30,1,5,200,10,50,1000,7.20102238731e-06,0.00011474489474,1.25255036392e-07,3.51204049581e-06,0.101571207226,2.96368427955e-07,0.00168196562184,2.54447308753e-08,0.0225711046756,3.39582191264e-05,0.007910690657,1.14203511078e-08,0.0014002074177,5.34415326611e-06,3.15324347777e-06,1.58049991937e-06,2.48851123037e-06,0.000635009149738,1.59891718383e-07,0.00147659054373,3.01380635945e-05,0.00011474489474,4.0620637854e-13,2.45617377261e-05,0.548901190512,1.94315542555e-09,0.0168003478533,1.98821010268e-07,0.191838156264,7.99030480996e-11,0.0650152693131,4.55273741117e-07,0.0139168440654,3.85838166198e-05,0.00104649544602,3.08105291483e-06,1.27520196483e-05,0.0127869270647,1.59890495607e-07,0.0120507156309
m,30,1,5,200,15,50,1000,1.09795902328e-05,1.78393584196e-06,5.51037208319e-08,3.82142091655e-08,0.094028679504,9.2541116676e-08,0.00155037957752,2.32222101533e-08,0.0319276324992,1.27573013981e-05,0.0051316257804,5.0170514468e-09,0.000513708631581,1.05280830136e-06,1.46153228415e-06,2.05524902141e-06,7.29136578159e-07,0.000490551403648,6.48037733799e-09,0.000641194044057,1.37454604149e-06,1.78393584196e-06,3.75749611567e-19,1.76671840282e-07,0.590229855568,1.24319851496e-13,0.0126433759903,6.52617920414e-08,0.210710349303,6.72484580996e-15,0.037193170533,9.44743977351e-08,0.00368341702061,4.22535463694e-06,0.000173798983539,2.53628336269e-06,2.34502111049e-06,0.00559688392345,6.48030299985e-09,0.00544172907584
m,30,1,10,200,1,50,1000,0.00708108809449,0.0580273206346,0.00348204056005,0.0239996784639,0.067645454568,0.00810015785878,0.0246639098789,0.00170864729553,0.0569410049932,0.00411371074807,0.0209938757178,0.00152449267101,0.0152175201147,0.00346447207227,0.0040199514373,0.00122877349747,0.00467267238187,0.0279007382765,0.00158825460379,0.00706230772417,0.0106995528382,0.0580273206346,0.00828959505418,0.049737570839,0.135396818869,0.0193423509438,0.055999122666,0.00846322970165,0.103915666894,0.00813441085571,0.0403422694912,0.00367546161274,0.0345790008002,0.00728840697412,0.0192524116993,0.00224363347127,0.0092549029809,0.0543664753547,0.00158825282636,0.0259674739004
