runID,kind,t_ini0,t_ini1,t_ini2,t_ini3,t_ini4,t_ini5,t_ini6,t_ini7,t_ini8,t_ini9,t_ini10,t_ini11,t_ini12,t_ini13,t_ini14,t_ini15,t_ini16,t_ini17,t_ini18,t_ini19,t_ini20,t_ini21,t_ini22,t_ini23,t_ini24,t_ini25,t_ini26,t_ini27,t_ini28,t_ini29,t_ini30,t_ini31,t_ini32,t_ini33,t_ini34,t_ini35,t_ini36,t_ini37,t_ini38,t_ini39,t_ini40,t_ini41,t_ini42,t_ini43,t_ini44,t_ini45,t_ini46,t_ini47,t_ini48,t_ini49,t_ini50,t_ini51,t_ini52,t_ini53,t_ini54,t_ini55,t_ini56,t_ini57,t_ini58,t_ini59,t_ini60,t_ini61,t_ini62,t_ini63,t_ini64,t_ini65,t_ini66,t_ini67,t_ini68,t_ini69,t_ini70,t_ini71,t_ini72,t_ini73,t_ini74,t_ini75,t_ini76,t_ini77,t_ini78,t_ini79,t_ini80,t_ini81,t_ini82,t_ini83,t_ini84,t_ini85,t_ini86,t_ini87,t_ini88,t_ini89,t_ini90,t_ini91,t_ini92,t_ini93,t_ini94,t_ini95,t_ini96,t_ini97,t_ini98,t_ini99,t_ini100,t_ini101,t_ini102,t_ini103,t_ini104,t_ini105,t_ini106,t_ini107,t_ini108,t_ini109,t_ini110,t_ini111,lam,alpha,k,samples,l,gens,m_excl,t_final0,t_final1,t_final2,t_final3,t_final4,t_final5,t_final6,t_final7,t_final8,t_final9,t_final10,t_final11,t_final12,t_final13,t_final14,t_final15,t_final16,t_final17,t_final18,t_final19,t_final20,t_final21,t_final22,t_final23,t_final24,t_final25,t_final26,t_final27,t_final28,t_final29,t_final30,t_final31,t_final32,t_final33,t_final34,t_final35,t_final36,t_final37,t_final38,t_final39,t_final40,t_final41,t_final42,t_final43,t_final44,t_final45,t_final46,t_final47,t_final48,t_final49,t_final50,t_final51,t_final52,t_final53,t_final54,t_final55,t_final56,t_final57,t_final58,t_final59,t_final60,t_final61,t_final62,t_final63,t_final64,t_final65,t_final66,t_final67,t_final68,t_final69,t_final70,t_final71,t_final72,t_final73,t_final74,t_final75,t_final76,t_final77,t_final78,t_final79,t_final80,t_final81,t_final82,t_final83,t_final84,t_final85,t_final86,t_final87,t_final88,t_final89,t_final90,t_final91,t_final92,t_final93,t_final94,t_final95,t_final96,t_final97,t_final98,t_final99,t_final100,t_final101,t_final102,t_final103,t_final104,t_final105,t_final106,t_final107,t_final108,t_final109,t_final110,t_final111
0,r,0.012257892709,0.0094371403676,0.0037832112712,0.00712844474134,0.000977703007163,0.0083592433408,0.00394136450639,0.0091893182187,0.0189335942252,0.00981856808262,0.0147270147749,0.000644201691043,0.00322440941713,0.00063582408221,0.0179534221869,0.00888001242919,0.0026032753177,0.0139529383837,0.00837683342249,0.00236750928579,0.0112388436435,0.00133875996677,0.000292261998086,0.000132650275108,0.00305149502301,0.0237252496261,0.00137368761895,0.0107014139095,0.0276275265063,0.00117907446414,0.00655615250977,0.00841822141599,0.00448160012319,0.0154709519871,0.00297506970773,0.0166678230645,0.0087280221594,0.0290272787148,0.00620113598211,0.00795915550845,0.00270175855972,0.00196821925369,0.00692626102763,0.0194522924574,0.012771526437,0.00182211040429,0.00281753265429,0.0137299066718,0.00890902896778,0.00816836548589,0.00838392997186,0.0256270330499,0.00104690288532,0.00313084420603,0.000350023853791,0.0201365149183,0.00488409099118,0.0285634145711,0.0012697037653,0.00114086501204,0.00181170901579,0.00361662209329,0.00866864320192,0.00289862102786,0.0117554152952,0.000963368059419,0.00561372634782,0.0287684621046,0.000209764434095,0.0174882207407,0.0222278760369,0.00629615787738,0.0114689766116,0.0140466349449,0.00285230543956,0.0495078673226,0.0183727596656,0.0091772908262,0.0127067873462,0.00429672403965,0.000789537582873,0.0143036938402,0.0126905872579,0.00253112411452,0.0124232853772,0.0059018755414,0.000911246974347,0.0220968226215,0.00353571002359,0.0144952008862,0.00202795459639,0.0013471528153,0.00128927158878,0.0152487933218,0.0186696621536,0.00353263248461,0.000616770014428,0.00782114265373,0.0094966810492,0.000252259714461,0.000139793438344,0.00704010049932,0.00173620533073,0.015933526654,0.00233336916018,0.0227303319704,0.00447573103979,0.00941821568303,0.00231125573089,0.0207061713502,0.00946206432689,0.00284527696328,30,1,5,200,15,50,False,4.76589067079e-22,2.92816820364e-22,7.00415455865e-25,1.40350058779e-09,2.05885490656e-14,1.04998719169e-13,6.33524704573e-10,1.0229383365e-12,0.600584799347,3.30472577965e-05,0.000236413323781,7.79386616404e-18,3.2448916095e-05,4.89041961344e-09,1.87454076876e-08,2.95779970065e-09,7.04555188113e-16,3.16346386563e-13,1.752968854e-16,2.37841517291e-17,1.81205556201e-08,5.20512276253e-23,6.53595588494e-28,3.78656651951e-12,3.83009567967e-16,2.39860274972e-13,4.66172964519e-33,1.07551505126e-14,2.82413083232e-18,4.31940027697e-20,1.76424488163e-23,5.40309440001e-35,7.13425301433e-29,1.97318671306e-34,8.12975320598e-34,3.49974505838e-20,3.39347066999e-22,1.42785763757e-08,3.99929467856e-13,2.13651822211e-12,1.72624963062e-14,1.309269555e-22,3.61857853418e-17,3.54091119989e-23,5.60726440868e-21,8.05451183748e-13,1.09546174946e-22,1.36670294493e-32,5.3674935777e-31,1.61752184024e-32,1.86381445643e-36,1.97762433003e-20,4.07037719517e-23,4.00295574049e-23,9.47746583603e-14,7.82911311672e-22,1.89894333739e-22,1.52561817705e-23,9.89965396081e-27,7.62995060909e-12,1.30581786675e-12,4.54274184099e-14,6.95199695397e-11,6.38717475402e-11,0.372888721091,0.00172324538631,0.0140480323709,1.15399633368e-13,0.000586825261048,0.00984515476289,2.1213665787e-05,7.84580466882e-11,7.28367976775e-16,1.55878636077e-17,2.10172059607e-14,9.89715399079e-14,2.9622623529e-08,3.56814713344e-22,3.52032341931e-28,7.94562395456e-12,9.90987433077e-17,5.11917374492e-12,1.16619729348e-36,8.55038282907e-20,5.25132454522e-21,3.40766762425e-22,4.4396318153e-26,2.32646168655e-52,3.09540249181e-32,1.84874380507e-34,2.11585825562e-34,2.89571653965e-22,5.01271106129e-23,7.50089936122e-09,3.45241838951e-11,2.36255689845e-11,3.94074450937e-15,4.51783009389e-29,2.37096997057e-19,1.22902635209e-26,6.1375466492e-23,8.77277435313e-11,6.75039746611e-23,9.39786759915e-35,3.24511437485e-33,1.3782273385e-36,1.21590020256e-54,6.28890351219e-22,8.98620373596e-23,1.10595474789e-23,7.58823156537e-11,1.10624878656e-22
1,r,0.0130517896791,0.00171440565919,0.0163836156741,0.00968227823527,1.95506526535e-05,0.0109372016775,0.00189993885208,0.0230202762732,0.000915936005844,0.00778819431845,0.000651110963752,0.021564497369,0.00166571758485,0.0160521026174,0.000779573777151,0.00346317280827,0.00135736044156,0.000821253192422,0.000881026021936,0.000568459788376,0.00475556091788,0.000239676991976,0.00669230850669,0.0191976414227,0.00853482070069,0.00518066731811,0.00474683250143,0.014060106931,0.00731568920572,0.00817262204477,0.0201205664228,0.0248641905084,0.00574884907735,0.0003927178185,0.000136135700324,0.0196526617126,0.00270182020889,0.000215594466711,0.00395846510423,0.00369171528525,0.00100392480567,0.00563495529425,0.0235405302983,0.0231661180108,0.00206714666852,0.0142587907442,0.00136882107687,0.0100152332992,0.00308787455572,0.00528180710233,0.00355580872166,0.00960202320206,0.00214684692458,0.00366316788285,0.0340965956591,0.00485445118008,0.0065887799978,0.00516393724169,0.0232208514121,0.00770067913539,0.0247019334406,0.00142443039888,0.0013823096019,0.000806447829181,0.000490464882729,0.000739029469834,0.00572405175159,0.00839987127637,0.0112069957331,0.0128871681686,0.000639692993462,0.0253769557083,0.00474886152276,0.00174124889694,0.0223057689154,0.00709270032279,0.0167194494262,0.00290752112937,0.0484434270943,0.00285410311564,0.00400373747602,0.0224139646009,0.00605305902283,0.00729804446159,4.98727585467e-05,0.0788894496411,0.0202161786311,0.00109573517209,0.0192838148282,0.00660404959673,0.00505005065026,0.00093531611857,0.0118917113778,0.00134585288419,0.00201483314713,0.0010925204815,0.00407440800067,0.0247385227931,0.0015069259133,0.00502750767654,0.00522275145177,0.00273624763239,0.021480413988,0.00290127034238,0.00761587645329,0.0100568784742,0.00599104969704,0.0144978954159,0.00884492073686,0.0113870544775,0.00139840432024,7.48024488741e-05,30,1,5,200,15,50,False,4.61842352977e-19,6.21899078363e-22,3.4442748558e-22,2.02994578043e-07,9.36768463791e-14,2.73976883231e-12,5.01299907541e-42,3.76843169589e-41,8.54669022541e-18,5.82492727672e-22,1.68193168766e-23,5.22533981029e-27,6.96649587612e-12,2.29356930225e-15,3.22797608522e-16,3.07300565979e-19,2.33169118641e-25,8.83519317631e-30,2.11105798618e-18,2.30572057801e-20,5.12980664703e-28,8.48105805028e-21,1.00558022822e-21,7.0712817792e-07,1.31819401351e-11,2.72173799322e-11,5.67555054948e-15,0.00623071991825,3.46255141357e-07,2.90314904196e-06,3.20743378052e-07,1.3630337067e-11,2.15199975911e-13,9.26511806951e-09,1.19732772705e-09,1.77399868655e-13,9.56048965907e-20,3.19520426001e-08,1.92042315433e-10,1.02616502906e-10,2.92421293907e-12,2.87263515991e-15,5.89475839971e-18,4.99922747139e-10,5.80044444666e-13,5.31029823898e-19,4.84362346077e-20,8.47594250506e-28,2.17517493163e-29,4.91984821463e-19,4.92397151771e-19,6.72850806283e-28,7.59669638806e-20,1.53760265935e-21,4.67878286834e-30,1.71776531077e-19,2.33146390821e-19,4.78232278745e-23,3.87500068032e-24,6.75292078043e-09,2.93327212228e-09,3.5681854452e-13,5.73182296751e-33,3.01189932796e-35,4.5765767394e-18,5.25943146452e-21,3.75867691637e-20,8.83726696114e-30,2.76676046045e-14,7.20777850921e-17,1.73363053554e-17,4.84504901293e-20,1.43069717459e-26,6.81617338295e-42,4.55139892315e-17,1.28434019661e-24,1.80352409324e-27,1.0288369892e-19,1.68482947761e-22,4.16973930497e-09,6.18370363328e-12,4.19395640208e-09,3.13743520013e-13,0.333409519628,8.01789495234e-07,0.66032618388,1.06356777802e-08,4.25077276153e-17,1.19366652666e-13,1.5580452461e-07,2.7860718711e-05,4.1778325761e-13,4.20792557853e-19,1.99460980853e-07,2.94357458683e-09,9.58051776647e-10,1.18678061818e-11,1.18930609962e-16,4.63711564208e-25,2.64493957507e-09,1.46550790589e-12,5.22414524769e-21,7.60092307879e-19,2.07396551411e-29,3.33921016957e-30,1.15409732666e-19,3.05503600963e-22,3.59249705658e-31,3.12980756313e-19,1.05456147984e-22,5.79863895488e-33,2.64691202094e-21
2,r,0.0230627599922,0.00686552452273,0.0515694552083,0.00709034938498,0.00489887253401,0.000623948506555,0.00949875229702,0.00208195564956,0.0201103245617,0.00079789967023,0.00368535109075,8.07917807278e-05,0.0142871195138,0.00423549112506,0.00667843050423,0.0342021595486,0.0191064958538,0.00230074974799,0.00319184576754,0.0275212239716,0.0243309304479,0.0218220802274,0.000787511326585,0.0103196761815,0.00427925434297,0.00517422574598,0.0105553342772,0.00166843956776,0.00437223112171,0.0044666806393,0.0148860947732,0.00123073283125,0.00359873406523,0.00450463374362,0.00705044994643,0.00702884080315,0.0117398431826,0.00675776733436,0.00433173756458,0.00179159045739,0.00142632317426,0.0140679044129,0.00146899121573,0.000499573892332,0.00391897991447,0.00260003951962,0.00327516806774,0.0146694008663,0.00179101527418,0.00168057379868,0.000259498577672,0.0115366656068,0.00786584797533,0.0119285896362,0.00304851036077,0.0212102738765,0.0100760332153,0.00950328585971,0.0256453376795,0.00934750846146,0.00615015754948,0.00268094166638,0.0134273326551,0.00873340720645,0.000523122775852,0.0028048689431,0.00113911395935,0.00141494113157,0.00219503177262,0.00276736442804,0.00559769164258,0.0250836219035,0.0149938314395,0.014637010961,0.00538982590539,0.000406379138182,0.0525831007581,0.00437878119459,0.000949379950603,0.0073391155158,0.0232566144299,0.013202041478,0.00618132472258,0.00852474779261,0.000839792821215,0.00414399229024,0.0116957105421,0.00225498067665,0.0177760719145,0.00323467138285,0.000193887013715,0.00216495867902,0.047316798274,0.00427600328519,0.0210375555788,0.00158311978056,0.0085419065945,0.0102553331176,0.00598529730978,0.00123273463289,0.00104085413412,0.00184387749649,0.0201878333857,0.010754572128,0.00666061494129,0.00883551389792,0.00873017596874,0.00484051200566,0.00805496349692,0.00541844790305,0.00604221412217,0.00229204650864,30,1,5,200,15,50,False,2.41613774247e-20,5.20472963076e-20,1.74796936739e-21,3.71393040561e-09,4.39240503891e-13,1.24245204033e-13,3.34213082776e-08,3.17609770033e-12,0.946236805536,3.98669855539e-06,0.000294492183497,1.89249733087e-17,0.000159512855984,4.70545342075e-08,3.20449921009e-08,3.91580675714e-07,4.27491383218e-13,1.22308203338e-11,2.18917492626e-15,3.35888850572e-14,1.11808791274e-06,2.28615966495e-20,2.60107549206e-26,1.95946810827e-10,3.82485009115e-16,1.34417828335e-13,1.16415524598e-30,6.97822452358e-16,3.30891947086e-19,3.53829939661e-19,3.15065310798e-21,8.95975315329e-33,6.98686236446e-26,8.68748186938e-33,8.59922245864e-31,6.13053165014e-19,1.22990822494e-20,4.05006913682e-09,4.74664787984e-13,2.15498080276e-12,5.00754643797e-13,1.94458895343e-19,2.25441780787e-15,6.17186912424e-23,2.45050632157e-19,4.26333483823e-11,3.43118394506e-21,2.80173147671e-30,1.45109629593e-28,8.40232982891e-32,2.59888047149e-35,1.71005681761e-19,8.24054544042e-21,2.28993681176e-20,2.0066023903e-11,2.22206462967e-20,1.05560150451e-20,1.54948363986e-21,8.78972870319e-23,1.86018011174e-10,1.34316299002e-11,5.33846198493e-13,2.54029519391e-09,2.0216372802e-09,0.0246141240935,0.00918207893877,0.00643151173702,1.42279783541e-13,0.0101085113761,0.00293818513093,2.67246090888e-05,1.08674202825e-08,1.60548372345e-13,2.58189480355e-14,1.61733512504e-12,1.50949999433e-13,2.41636567629e-06,4.58736877713e-21,5.60534130299e-28,1.64959742066e-11,2.07869876437e-15,8.93668044056e-12,3.61943529774e-35,1.99823280919e-19,3.80540663063e-22,3.51223461896e-22,4.59962007623e-23,8.03450133599e-47,4.85305621409e-28,6.23829382373e-33,3.22167842608e-33,2.60938647361e-20,4.95707808611e-20,2.56269282631e-09,4.72853080028e-11,3.1504274881e-11,2.99888412684e-12,1.6703195383e-25,1.77271226525e-16,4.84804993353e-24,6.50837055347e-20,7.98848488282e-10,2.11495008396e-20,1.16234892362e-32,2.30250248263e-29,4.39962160273e-36,8.96554935465e-51,3.13270133685e-21,8.43866966733e-21,8.83465121326e-22,1.14310659969e-09,2.40123041601e-21
3,r,0.000735316222124,0.00625696817221,1.70725922605e-05,0.00137203334906,0.00898061326091,0.00501123244835,0.0170893992451,0.0263922699829,0.00843208506521,8.20896064296e-05,0.0177696064268,0.0151172769447,0.0330595251898,0.0147163215385,0.0277890510864,0.00807242307638,0.00139089571041,0.0166399730174,0.00297675285175,0.0419469783008,0.00740173035712,0.00457197875833,0.00424113471615,2.67782961279e-05,0.0406039035605,0.0110412268878,0.00651516661336,0.00574785670261,0.0101983478189,0.0120636443692,0.0197760012328,0.00714230047031,0.00362477248689,0.0151003168117,0.0141489401964,0.00833742782051,0.00252960234624,0.00292543098096,0.0095724061246,0.00603258436863,0.0131280209418,0.00699105203253,0.0102664846298,0.00719902903663,0.00103848955163,0.00109328331205,0.00935253556503,0.00212607820219,1.9926322675e-05,0.00146473918262,0.00515305909584,0.00272011145622,0.00205312024936,0.0180262713758,0.0245675741927,0.003247676085,0.0286173473036,0.00253143973452,0.00179532323242,0.00500321060538,0.00440532643159,0.00464799752034,0.0152732084289,0.00107769403648,0.00576952623541,0.00866427732465,0.000733191973571,0.010363140769,0.00355522524068,0.0200703423079,0.00646454844433,0.00700875519363,0.000303548105003,0.0268944993797,0.0043157873441,0.00325473124781,0.00598678622174,0.0020890664506,0.0101315333909,0.0172031412932,0.00286938081755,0.00482325022627,0.00168513755438,0.0108281222997,0.000592675666416,0.0110480690859,0.00864818218582,0.00223561286589,0.017831913048,0.00493411930439,0.00325175496705,0.0176423885121,0.00490648984771,0.0082129563626,0.0121960876534,0.0123843379856,0.00947573490966,0.00110151729403,0.00760729272013,0.00483686782901,0.0210351538413,4.10600686947e-05,0.016175053299,0.00809093396674,0.00222957155625,0.00249183641843,0.0054028713628,0.00689143982439,0.0179740457595,0.00793062926124,0.00873748239255,0.00583149665945,30,1,5,200,15,50,False,1.09757988795e-22,5.44528045422e-22,1.08341025124e-26,9.77436035534e-10,6.82592392852e-13,1.91606923915e-13,3.72046967313e-09,4.69835203623e-12,0.546540378259,5.55001015898e-07,0.000507567628463,3.83966007939e-16,0.000855579481884,2.74549942968e-07,6.70905010819e-08,4.80697613226e-09,6.44091157274e-16,5.03789966579e-13,1.70603403068e-16,9.83596972525e-16,1.80193667624e-08,6.82442707273e-22,5.37664100195e-26,3.69295332208e-12,2.8059263675e-14,4.58598243526e-13,2.78489876412e-31,4.63234446635e-14,8.45887320924e-18,3.31336211909e-18,3.86380515e-22,6.01044286278e-34,2.87596679789e-28,6.41227920662e-33,8.00566734143e-32,7.1046969099e-20,3.77584578745e-22,5.87304927876e-09,2.56727907209e-12,5.60222161472e-12,2.47460768477e-13,1.60350885837e-21,1.06377468125e-16,8.87568308294e-23,1.89735139038e-21,1.01154594208e-12,1.39601910425e-21,9.93872554376e-33,3.9737806209e-33,3.32482461089e-32,1.86624855839e-35,5.82515629913e-21,3.06461822199e-22,7.32660259066e-22,1.1106659225e-11,4.84768844509e-22,4.27160776574e-21,3.94972448785e-24,4.16959254438e-26,1.22592159385e-10,1.19014777382e-11,1.77717608481e-13,1.87373543289e-10,3.60955520564e-11,0.373961959193,0.0299421914917,0.00335737146899,7.72964494808e-14,0.021615984194,0.0232050784451,1.29275292564e-05,1.64904894909e-10,3.78575543748e-17,3.50677780911e-17,7.65058784052e-14,1.09053155047e-14,1.45746882224e-08,3.11827381443e-22,1.4544990815e-27,1.37546279701e-10,1.98287367009e-15,6.8516316693e-12,5.36816037097e-36,5.49046624807e-18,3.40888729942e-21,1.06590234224e-20,3.53138985112e-24,2.78275946095e-51,1.47283883127e-30,2.0952566436e-33,1.27492963118e-32,1.98683630308e-20,7.3237396582e-22,1.64881748472e-08,9.75120020191e-11,3.03447169674e-10,1.78615014369e-13,3.17226503029e-29,3.48813084904e-19,1.97509165344e-24,3.84318324769e-20,9.66070040783e-13,2.41439161186e-21,3.29279033346e-34,1.23975551345e-32,2.49040166217e-36,6.62186730348e-52,1.10290163103e-21,2.68292069958e-21,1.23739590146e-23,1.07191567827e-10,8.70446381773e-22
4,r,0.00945545715832,0.0161482128706,0.00999109244671,0.00122239278652,0.00531875933243,0.0226765367042,0.0063940308145,0.00602843767963,0.0154410933784,0.00215720547786,0.00786693981601,0.00395334230239,0.0108418060101,0.00906737341624,0.00650624160736,0.00573945727839,0.000886175654993,0.00454315093281,0.000217329285067,0.00755425090121,0.0201706118048,0.0180428587435,0.0116203265151,0.00237009902537,0.0114905619852,0.010000594803,0.00132229303632,0.0056470496001,0.00159688585241,0.00720945431899,0.0267180027219,0.021520483726,0.016383579916,0.000792202074456,0.00364273846802,0.0457021872007,0.00990956236688,0.00504635582685,0.0048744416702,0.0141032302066,0.00493759268627,0.00210843040999,0.0137104510163,0.000970328454613,0.0126491674125,0.00342672024607,0.00137524921407,0.0019411819189,0.00547405266337,0.0187555856205,0.00242072216689,0.00296800568394,0.00160399798203,0.0203687125629,0.00354980526903,0.00275896531312,0.00935416083465,0.00287879170315,0.0283424863619,0.00183432405688,0.0140652374841,0.00557012171762,0.00695812682715,0.0260519042805,3.05045801113e-05,0.0119739325629,0.00262695332034,0.0121496462979,0.01066645561,0.0115868661384,0.000162011976674,0.00315787070427,0.0346786266126,0.0245900168234,0.00215287699794,0.00448866243793,0.0169953088621,0.00664806320943,0.0314459036887,0.00405632571488,0.00810918655598,0.0131680504545,0.00649594095652,0.00611459406077,0.00480910686848,0.00198962986978,0.0032283160223,0.0172512193615,0.0197396943413,0.00631391029275,0.0109331282564,0.00413156555377,0.00425621221105,0.00997084419576,0.00779192519401,0.00413020113585,0.0125342762763,0.00181267020136,0.00335155968234,0.00097175363389,0.00168647208019,0.0231658141057,0.0271444674321,0.0025811849881,0.000644630938813,0.00459759215672,0.0109258105865,0.000781377028326,0.000427197238244,0.00919132282109,0.00635799216006,0.00373540019925,30,1,5,200,15,50,False,5.79599455137e-21,1.03894780011e-20,4.97552414836e-23,9.08186887665e-10,5.92447679136e-13,1.83185862048e-12,5.13958407835e-09,4.24786731377e-12,0.875405944259,1.61067852211e-05,0.000356841637489,3.95704051646e-16,0.000214383752862,1.67439608081e-07,2.32712804599e-08,1.75779817444e-08,4.45398754635e-15,1.70663232935e-12,6.63256095081e-17,1.33247249776e-15,2.07886447918e-07,1.10598894604e-20,7.25409970575e-25,2.31194381581e-10,8.05303120705e-15,5.17946914247e-13,2.09635269843e-31,2.31392041017e-14,1.0029877441e-18,1.83961470234e-18,4.04769552798e-21,6.69539958449e-32,2.8717178227e-26,2.40754026695e-33,1.51266256724e-31,1.94685441119e-18,6.07435140609e-21,8.085976623e-09,1.4065216608e-12,1.78810836773e-11,5.85500479498e-13,7.94005439735e-21,1.7991686774e-15,8.15961597441e-23,1.62197944495e-19,1.42398657143e-11,8.42998579347e-22,1.42432395187e-31,2.14771462373e-29,1.28166582048e-30,4.94272090096e-35,1.93691882677e-20,9.83216719043e-22,5.35063668204e-21,5.51884314143e-12,1.69118717948e-21,5.73390205491e-21,3.83635628605e-23,6.82794257917e-24,5.09367241427e-11,4.46604432434e-11,4.49964138454e-13,3.14625660523e-10,2.15251066895e-09,0.00172940413623,0.0411167056862,0.0129153410479,2.81469406249e-13,0.0555477578446,0.0126964357885,4.51356707217e-07,3.48592608994e-10,4.7415327397e-14,1.09751248217e-15,1.63308267349e-13,1.2698533033e-13,1.75160203039e-07,4.07512164603e-21,2.92976379657e-26,2.94890002992e-11,5.68321265757e-15,2.03237825493e-11,1.06091865835e-34,1.95391130148e-18,2.6367832565e-20,1.49128093725e-21,9.07910649978e-24,2.13713151889e-47,5.76859855966e-29,1.91883294341e-32,1.85757047629e-31,3.17838793236e-20,2.6089677497e-21,1.59766548717e-08,5.66459182619e-11,1.1468924595e-10,1.4863093194e-12,2.91277988612e-27,4.3182429985e-18,2.73290980137e-24,2.16253067755e-20,2.55721790717e-09,1.663898241e-20,1.96733846727e-33,9.34803178499e-32,1.19387726911e-35,6.07662696689e-51,3.73411440555e-22,2.61862840026e-22,1.22486538346e-22,2.87486978672e-10,2.2897210404e-21
5,r,0.00775156825822,0.0276879620806,0.00241492015956,0.0149806785837,2.48141458685e-05,0.00338170224938,0.00844342985224,0.00429918013836,0.00174089675714,0.000519526646309,0.013764249468,0.0102385855877,0.0292218880082,0.00160849783704,0.000794572315285,0.0128542589433,9.2806019248e-05,0.0149430436754,0.00619804744231,0.00854985469302,0.00335100026194,0.00490428905734,0.00523799549015,0.00462353354859,0.00148765743034,0.000659171529048,0.0213730078548,0.0189525391755,0.00779930169007,0.00982349664341,0.025196365331,0.00468449412119,0.0140495123252,0.00931083631636,0.00513157808947,0.00292115919132,0.00481366465359,0.00810280463135,0.00451748865026,0.0267328775405,0.00131314928418,0.00844529931411,0.00705661230266,0.011852635913,0.00744339127285,0.0117794925168,0.000329649257041,0.00142303226027,0.00106376607774,0.00148138044538,0.00358328094358,0.00374132353527,0.000698638413233,0.000597967814616,0.0135817982153,0.0182324651521,0.00143129707587,0.0139950278438,0.00136999591295,0.00760017895554,0.0154028166456,0.0117101929783,0.00604421393248,0.00474530616846,0.00626429112495,0.00162397183612,0.00369398010564,0.00137325877744,0.00600445630254,0.00873671443086,0.0414047478777,0.00316997188816,0.00798946791412,0.00205038809931,0.00860269532813,0.00596048224415,0.00208248036387,0.00763546846937,0.00284054446599,0.0523068883397,0.0043098803371,0.00900998333658,0.00329105046373,0.0369512021916,0.00119204912324,0.0212208206915,0.00349098764899,0.00284061312885,0.0113834115766,0.00868599590577,0.0159218480752,0.0188220189671,0.009634942182,0.02025373932,0.0103078017387,0.00769912203954,0.00226687285356,0.000956247285507,0.00069754161309,0.00787392539803,0.0277031122232,0.00364367068649,0.00101721486665,0.0133010517714,0.00207268364522,0.0130942040598,0.0130468711329,0.00426487393807,0.00906622275374,0.0104375804111,0.000234605857827,0.0354618785856,30,1,5,200,15,50,False,9.64369131306e-19,3.28022041596e-20,4.97564179649e-23,1.55534791139e-05,3.89570559892e-12,2.36884952111e-11,1.22562301616e-32,1.7361008562e-34,6.61361937132e-12,3.11135611443e-17,2.26209407823e-16,1.72634052339e-24,3.43019530364e-07,1.09672122336e-12,4.62153620955e-13,7.39309791264e-16,3.28503791563e-24,8.99096849446e-26,2.40759493122e-16,3.31908660041e-18,4.61826033964e-23,6.10140402606e-19,4.49686019754e-22,4.54380208661e-06,2.59301533797e-11,7.60764189499e-11,1.5982456468e-15,0.0224461726396,6.28485204719e-07,5.39065274764e-06,4.77305641935e-08,2.5779222858e-14,2.68389866853e-14,3.96168370137e-09,1.33280889134e-09,2.92495278279e-14,5.98865861171e-19,5.78538042998e-05,7.06654897874e-09,3.22729413045e-08,2.2103167643e-11,2.92112207456e-15,1.3808470142e-17,7.62666013352e-11,1.58246154624e-12,1.10392319288e-16,4.10115162582e-20,3.93815368512e-29,1.54447284113e-30,2.93898183387e-20,3.16394223843e-20,4.63553710522e-26,8.69172917302e-20,4.62801186651e-22,1.00863224696e-25,2.26829281439e-18,1.78067027434e-19,2.36849336024e-22,2.43881116994e-25,2.78009113165e-07,6.5272629589e-08,8.2028430016e-11,7.682936446e-27,3.9239910109e-27,2.3797871391e-11,1.62482114997e-14,4.4794553443e-14,1.88945129185e-26,7.7443716329e-10,8.00182500979e-12,1.11460823061e-11,5.53467664985e-18,1.58456239072e-24,7.82798817588e-41,9.35001421792e-16,1.57521179198e-22,2.87002164966e-23,9.49925208633e-19,1.04640539971e-23,2.48295481346e-06,7.5121658098e-11,6.53529583713e-08,6.85574096526e-15,0.908328232328,9.18122362541e-06,0.0689803337367,2.51673547947e-10,2.41938663593e-20,1.67804510339e-15,3.69581477344e-09,3.39528026953e-06,7.36901120218e-12,1.19867883668e-18,0.000144610893315,4.89296544468e-07,2.81625936903e-07,3.81562309301e-11,1.1830409547e-19,5.24321202782e-25,5.67646273226e-10,5.88965397333e-12,6.36174023539e-18,1.26551245454e-19,2.85468782648e-30,2.52157922213e-32,5.13785999186e-21,4.63551992615e-24,9.82737553835e-30,1.12792470762e-18,1.76645094071e-22,2.98215012915e-28,4.4117964142e-18
