run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.130883918183,0.0265927011191,0.0336099015176,0.192864479361,0.0494007349152,0.203466840878,0.0132649792489,0.0581753443125,0.0989960994259,0.0889028039812,0.0406712239081,0.06317097315,1,0.55,30,5,10,1,20,0.0675354849281,0.0303909682176,0.0675354849281,0.0659779500855,0.0802395995288,0.0550581817636,0.0675354849281,0.0303909682176,0.0675354849281,0.138430831918,0.190938875685,0.138430684871
1,0.158782772114,0.0376106126146,0.0236694022068,0.0746791300086,0.262149527823,0.233178300404,0.00255415150562,0.0648756321058,0.0196750687283,0.114544410042,0.00682505766996,0.00145593477684,1,0.55,30,5,10,1,20,0.065281445482,0.0293766504669,0.065281445482,0.0643579731715,0.07382282661,0.0526178445528,0.065281445482,0.0293766504669,0.065281445482,0.144799564519,0.19972330915,0.144799399134
2,0.0657784383224,0.0164352904134,0.10538921925,0.00332199815055,0.050641020885,0.165784760988,0.0433837344466,0.153194872255,0.230471386888,0.0122866600734,0.0309413516468,0.122371266681,1,0.55,30,5,10,1,20,0.084675312987,0.0381038908442,0.084675312987,0.0751370137424,0.102320416415,0.0650063909897,0.084675312987,0.0381038908442,0.084675312987,0.10138970627,0.139847790693,0.101389648253
3,0.0856886584901,0.282134078321,0.00611448386038,0.130736871178,0.101850534454,0.0469857046429,0.0232300472015,0.0653564607857,0.0698130617377,0.0148384154797,0.106436240906,0.0668154429429,1,0.55,30,5,10,1,20,0.0909596985753,0.0409318643589,0.0909596985753,0.0763827822787,0.102463699532,0.0658024344837,0.0909596985753,0.0409318643589,0.0909596985753,0.0916306904181,0.12638717117,0.0916306990983
4,0.113781038199,0.0490365327411,0.0262699787566,0.110094104483,0.00792127728421,0.0507170095175,0.229683615804,0.0163542120589,0.105296577338,0.152574851173,0.00588754950054,0.132383253144,1,0.55,30,5,10,1,20,0.0896897239797,0.0403603757909,0.0896897239797,0.0670105179293,0.0797375897999,0.0745734200514,0.0896897239797,0.0403603757909,0.0896897239797,0.100375207088,0.138448473989,0.100375143642
5,0.0208608852545,0.167865067969,0.010467947632,0.0540184368349,0.0242412130091,0.0666590636791,0.0249223631935,0.105296411835,0.239409826143,0.021010207855,0.130433912843,0.134814663752,1,0.55,30,5,10,1,20,0.0648975994922,0.0292039197715,0.0648975994922,0.0663882595271,0.072762136413,0.0555049868552,0.0648975994922,0.0292039197715,0.0648975994922,0.144214847014,0.198916830539,0.144214702141
6,0.178215642083,0.0896161145747,0.072967786806,0.0548074826215,0.06829549492,0.0593874678772,0.159070492533,0.123945552134,0.0351445217898,0.0522170134352,0.0785665457457,0.0277658854794,1,0.55,30,5,10,1,20,0.0787580836935,0.0354411376621,0.0787580836935,0.0726435862054,0.0895395938295,0.0635043735079,0.0787580836935,0.0354411376621,0.0787580836935,0.114934105191,0.158529699228,0.11493403194
7,0.180237065504,0.0340793806496,0.0272573026028,0.147162218835,0.155076439739,0.0136693883287,0.223415987032,0.027871479317,0.0106831166651,0.0884503067449,0.0695914178592,0.0225058967238,1,0.55,30,5,10,1,20,0.0872500073385,0.0392625033023,0.0872500073385,0.0791321039172,0.101120989106,0.0695739667832,0.0872500073385,0.0392625033023,0.0872500073385,0.0954774469149,0.131693018736,0.0954774385839
8,0.0421960764698,0.0958499509626,0.0619412993067,0.11281261174,0.0726952486459,0.255552075801,0.0733855209507,0.0432563290732,0.0635549041266,0.117611402896,0.0338635028982,0.027281077129,1,0.55,30,5,10,1,20,0.0850790039039,0.0382855517568,0.0850790039039,0.0714579295095,0.0848040147302,0.0653902081136,0.0850790039039,0.0382855517568,0.0850790039039,0.106962906192,0.147534969464,0.106962852861
9,0.109872529302,0.127215602184,0.0403440710183,0.239977438229,0.113007123908,0.081980324649,0.054939031218,0.0675147705551,0.0835973766481,0.0276271461545,0.0432763499098,0.0106482362251,1,0.55,30,5,10,1,20,0.0909881065604,0.0409446479522,0.0909881065604,0.0756824622811,0.107504391787,0.0669519880509,0.0909881065604,0.0409446479522,0.0909881065604,0.0899649330805,0.124089566756,0.0899649358983
