stype,l1,proportion
literal,0,0.024009550697
literal,1,0.000458095071382
literal,2,0.0151249846635
literal,3,0.0192054197941
literal,4,0.0500084785372
literal,5,0.0312980502826
gricean,0,0.0131035151344
gricean,1,0.000276223231013
gricean,2,0.0170130128516
gricean,3,0.177129695885
gricean,4,0.479701385453
gricean,5,0.1726715884
