stype,l1,l2,l3,proportion
literal,0,0,0,5.32514812326e-17
literal,0,0,1,1.82013712058e-21
literal,0,0,2,3.57597011584e-16
literal,0,0,3,2.51986594371e-16
literal,0,0,4,1.502855858e-16
literal,0,0,5,9.09305821808e-19
literal,0,1,0,1.3537755719e-20
literal,0,1,1,9.79997878922e-29
literal,0,1,2,6.93355941086e-22
literal,0,1,3,1.92966025567e-22
literal,0,1,4,5.39946525463e-22
literal,0,1,5,5.03015201524e-24
literal,0,2,0,1.00965955844e-17
literal,0,2,1,1.79906152656e-21
literal,0,2,2,2.62155824863e-16
literal,0,2,3,4.96091122284e-16
literal,0,2,4,8.52360111154e-17
literal,0,2,5,2.95940173269e-19
literal,0,3,0,7.36096936796e-13
literal,0,3,1,1.61350901868e-18
literal,0,3,2,3.99323881532e-12
literal,0,3,3,8.82297203253e-18
literal,0,3,4,1.3209831815e-13
literal,0,3,5,4.74386996415e-16
literal,0,4,0,8.17892891396e-14
literal,0,4,1,1.33609326895e-18
literal,0,4,2,3.93531441092e-14
literal,0,4,3,8.42925597413e-17
literal,0,4,4,4.29417307829e-14
literal,0,4,5,1.38099347063e-16
literal,0,5,0,8.01083775419e-16
literal,0,5,1,2.19081047373e-21
literal,0,5,2,3.57509306141e-15
literal,0,5,3,8.15143725274e-20
literal,0,5,4,7.43198679355e-17
literal,0,5,5,9.44327299275e-19
literal,1,0,0,1.39155748156e-21
literal,1,0,1,2.31263661422e-28
literal,1,0,2,4.88152039438e-21
literal,1,0,3,1.09386672719e-22
literal,1,0,4,1.18761661591e-20
literal,1,0,5,1.06710752092e-23
literal,1,1,0,9.77630948819e-29
literal,1,1,1,2.21497910978e-46
literal,1,1,2,1.90284026144e-29
literal,1,1,3,1.00568963158e-32
literal,1,1,4,5.66335534732e-29
literal,1,1,5,1.73804599707e-34
literal,1,2,0,6.01125858847e-21
literal,1,2,1,2.50894046861e-28
literal,1,2,2,1.4651125913e-21
literal,1,2,3,8.41728104326e-22
literal,1,2,4,2.51808651126e-20
literal,1,2,5,9.23760224757e-25
literal,1,3,0,6.06377711759e-18
literal,1,3,1,1.20724039516e-28
literal,1,3,2,8.72118185889e-18
literal,1,3,3,2.13549584994e-24
literal,1,3,4,5.6572750306e-19
literal,1,3,5,9.84492644944e-24
literal,1,4,0,1.47886860318e-17
literal,1,4,1,2.48103784136e-25
literal,1,4,2,4.37208405882e-18
literal,1,4,3,4.67683506418e-23
literal,1,4,4,1.7407893935e-18
literal,1,4,5,1.01564791743e-21
literal,1,5,0,5.3170678409e-21
literal,1,5,1,7.58052569308e-31
literal,1,5,2,8.42743090206e-21
literal,1,5,3,5.14909631183e-27
literal,1,5,4,3.99827822058e-22
literal,1,5,5,4.22054833769e-26
literal,2,0,0,2.01544407261e-16
literal,2,0,1,1.15484184749e-21
literal,2,0,2,7.58719213046e-17
literal,2,0,3,7.73633423157e-16
literal,2,0,4,3.20378216461e-16
literal,2,0,5,5.10798418554e-18
literal,2,1,0,2.00402917596e-21
literal,2,1,1,1.15239827836e-28
literal,2,1,2,9.36687065063e-21
literal,2,1,3,2.32188319515e-21
literal,2,1,4,2.14605924559e-21
literal,2,1,5,7.01849838822e-24
literal,2,2,0,1.82705009927e-17
literal,2,2,1,5.18081325504e-22
literal,2,2,2,4.62266804823e-17
literal,2,2,3,1.76282366832e-16
literal,2,2,4,2.71024365865e-16
literal,2,2,5,4.75323542711e-18
literal,2,3,0,5.69375711681e-12
literal,2,3,1,2.11789031638e-18
literal,2,3,2,9.61634928392e-13
literal,2,3,3,1.74530360256e-17
literal,2,3,4,1.32349735007e-13
literal,2,3,5,1.27517987857e-15
literal,2,4,0,7.65446919619e-14
literal,2,4,1,2.68797140855e-18
literal,2,4,2,1.58063539044e-13
literal,2,4,3,6.54902767356e-17
literal,2,4,4,1.11591866266e-13
literal,2,4,5,1.70589051178e-16
literal,2,5,0,9.79336641211e-16
literal,2,5,1,1.97042464214e-22
literal,2,5,2,2.95025471117e-15
literal,2,5,3,2.23020780754e-19
literal,2,5,4,4.2172718315e-16
literal,2,5,5,5.44084973643e-19
literal,3,0,0,2.742142401e-17
literal,3,0,1,4.50877749016e-22
literal,3,0,2,2.73151443509e-17
literal,3,0,3,1.33845345322e-15
literal,3,0,4,1.11919375769e-14
literal,3,0,5,1.70092364092e-18
literal,3,1,0,9.85043184198e-23
