stype,l1,proportion
literal,0,0.025250695162
literal,1,0.00757520854859
literal,2,0.025250695162
literal,3,0.0766807852535
literal,4,0.046903626303
literal,5,0.031286885114
gricean,0,0.025250695162
gricean,1,0.00757520854859
gricean,2,0.025250695162
gricean,3,0.206014961741
gricean,4,0.316945784147
gricean,5,0.206014759696
