stype,l1,l2,l3,proportion
literal,0,0,0,1.7090334856e-24
literal,0,0,1,2.92456688579e-28
literal,0,0,2,4.03427855327e-24
literal,0,0,3,2.3820247454e-20
literal,0,0,4,7.02168040428e-21
literal,0,0,5,2.13370342418e-24
literal,0,1,0,1.37803166336e-27
literal,0,1,1,1.68953920148e-35
literal,0,1,2,1.93440898212e-29
literal,0,1,3,4.28920495288e-26
literal,0,1,4,4.44891448253e-25
literal,0,1,5,2.55186638999e-28
literal,0,2,0,4.94196227655e-23
literal,0,2,1,1.14601707351e-28
literal,0,2,2,7.79096868544e-24
literal,0,2,3,1.05381185887e-20
literal,0,2,4,2.05506172595e-20
literal,0,2,5,5.1671183521e-23
literal,0,3,0,2.54030050235e-22
literal,0,3,1,8.45198685238e-28
literal,0,3,2,2.54879477886e-22
literal,0,3,3,2.50357386173e-21
literal,0,3,4,4.37334451371e-21
literal,0,3,5,7.43471810856e-24
literal,0,4,0,2.62033088868e-22
literal,0,4,1,7.62242966506e-27
literal,0,4,2,6.89883143792e-23
literal,0,4,3,6.58855865655e-20
literal,0,4,4,8.55795449437e-20
literal,0,4,5,2.01571490319e-22
literal,0,5,0,1.28229306178e-25
literal,0,5,1,3.69116335535e-30
literal,0,5,2,9.37456185734e-25
literal,0,5,3,7.54646024545e-23
literal,0,5,4,1.92607512425e-22
literal,0,5,5,7.81358288033e-25
literal,1,0,0,2.27511611326e-28
literal,1,0,1,5.74042942415e-35
literal,1,0,2,4.06752274155e-28
literal,1,0,3,1.33157399632e-25
literal,1,0,4,1.22941134512e-25
literal,1,0,5,1.49624084781e-29
literal,1,1,0,6.18577197634e-36
literal,1,1,1,2.43033846958e-54
literal,1,1,2,3.25618018554e-36
literal,1,1,3,4.94002536368e-36
literal,1,1,4,2.98309400879e-33
literal,1,1,5,1.00790251777e-39
literal,1,2,0,6.01119517762e-29
literal,1,2,1,3.61905382142e-35
literal,1,2,2,7.42334857938e-28
literal,1,2,3,4.68303321255e-28
literal,1,2,4,1.64062261004e-25
literal,1,2,5,5.01106269654e-29
literal,1,3,0,1.1193270328e-27
literal,1,3,1,3.55663514782e-38
literal,1,3,2,4.73684938997e-28
literal,1,3,3,1.63904276113e-28
literal,1,3,4,1.34909564199e-26
literal,1,3,5,3.51925921345e-31
literal,1,4,0,9.96761630459e-28
literal,1,4,1,1.70489193577e-34
literal,1,4,2,1.3340770362e-28
literal,1,4,3,4.31061611715e-26
literal,1,4,4,3.69813724287e-25
