stype,l1,l2,l3,proportion
literal,0,0,0,2.01583095935e-05
literal,0,0,1,1.7470534981e-05
literal,0,0,2,2.01583095935e-05
literal,0,0,3,3.10392332067e-05
literal,0,0,4,2.44402623871e-05
literal,0,0,5,2.30789061424e-05
literal,0,1,0,1.7470534981e-05
literal,0,1,1,1.47827603686e-05
literal,0,1,2,1.7470534981e-05
literal,0,1,3,2.66050570343e-05
literal,0,1,4,2.11815607355e-05
literal,0,1,5,1.97819195506e-05
literal,0,2,0,2.01583095935e-05
literal,0,2,1,1.7470534981e-05
literal,0,2,2,2.01583095935e-05
literal,0,2,3,3.10392332067e-05
literal,0,2,4,2.44402623871e-05
literal,0,2,5,2.30789061424e-05
literal,0,3,0,3.11057993629e-05
literal,0,3,1,2.66621137396e-05
literal,0,3,2,3.11057993629e-05
literal,0,3,3,7.63026718057e-05
literal,0,3,4,4.49805375177e-05
literal,0,3,5,3.94303592842e-05
literal,0,4,0,2.44616814882e-05
literal,0,4,1,2.12001239564e-05
literal,0,4,2,2.44616814882e-05
literal,0,4,3,4.49344423839e-05
literal,0,4,4,3.15349699939e-05
literal,0,4,5,2.90860993502e-05
literal,0,5,0,2.30982827538e-05
literal,0,5,1,1.97985280747e-05
literal,0,5,2,2.30982827538e-05
literal,0,5,3,3.9388041741e-05
literal,0,5,4,2.90857811663e-05
literal,0,5,5,2.69571767015e-05
literal,1,0,0,1.7470534981e-05
literal,1,0,1,1.47827603686e-05
literal,1,0,2,1.7470534981e-05
literal,1,0,3,2.66050570343e-05
literal,1,0,4,2.11815607355e-05
literal,1,0,5,1.97819195506e-05
literal,1,1,0,1.47827603686e-05
literal,1,1,1,1.20949857561e-05
literal,1,1,2,1.47827603686e-05
literal,1,1,3,2.21708808619e-05
literal,1,1,4,1.79228590839e-05
literal,1,1,5,1.64849329589e-05
literal,1,2,0,1.7470534981e-05
literal,1,2,1,1.47827603686e-05
literal,1,2,2,1.7470534981e-05
literal,1,2,3,2.66050570343e-05
literal,1,2,4,2.11815607355e-05
literal,1,2,5,1.97819195506e-05
literal,1,3,0,2.66621137396e-05
literal,1,3,1,2.22184281163e-05
literal,1,3,2,2.66621137396e-05
literal,1,3,3,6.45637992202e-05
literal,1,3,4,3.85547464438e-05
literal,1,3,5,3.33641501636e-05
literal,1,4,0,2.12001239564e-05
literal,1,4,1,1.79385664247e-05
literal,1,4,2,2.12001239564e-05
literal,1,4,3,3.85152363291e-05
literal,1,4,4,2.7330307328e-05
literal,1,4,5,2.49309423001e-05
literal,1,5,0,1.97985280747e-05
literal,1,5,1,1.64987733956e-05
literal,1,5,2,1.97985280747e-05
literal,1,5,3,3.33283430116e-05
literal,1,5,4,2.49306695711e-05
literal,1,5,5,2.28099187474e-05
literal,2,0,0,2.01583095935e-05
literal,2,0,1,1.7470534981e-05
literal,2,0,2,2.01583095935e-05
literal,2,0,3,3.10392332067e-05
literal,2,0,4,2.44402623871e-05
literal,2,0,5,2.30789061424e-05
literal,2,1,0,1.7470534981e-05
literal,2,1,1,1.47827603686e-05
literal,2,1,2,1.7470534981e-05
literal,2,1,3,2.66050570343e-05
literal,2,1,4,2.11815607355e-05
literal,2,1,5,1.97819195506e-05
literal,2,2,0,2.01583095935e-05
literal,2,2,1,1.7470534981e-05
literal,2,2,2,2.01583095935e-05
literal,2,2,3,3.10392332067e-05
literal,2,2,4,2.44402623871e-05
literal,2,2,5,2.30789061424e-05
literal,2,3,0,3.11057993629e-05
literal,2,3,1,2.66621137396e-05
literal,2,3,2,3.11057993629e-05
literal,2,3,3,7.63026718057e-05
literal,2,3,4,4.49805375177e-05
