stype,l1,proportion
literal,0,0.0267548781518
literal,1,0.00267548781518
literal,2,0.0267548781518
literal,3,0.0598527429681
literal,4,0.0543452613973
literal,5,0.0217930416158
gricean,0,0.0267548781518
gricean,1,0.00267548781518
gricean,2,0.0267548781518
gricean,3,0.196857805865
gricean,4,0.357923006397
gricean,5,0.196857653519
