stype,l1,proportion
literal,0,0.0723235127633
literal,1,0.065091161487
literal,2,0.0723235127633
literal,3,0.0827872489366
literal,4,0.0785568142895
literal,5,0.0746211121925
gricean,0,0.0723235127633
gricean,1,0.065091161487
gricean,2,0.0723235127633
gricean,3,0.112872625731
gricean,4,0.118813243499
gricean,5,0.112872581324
