stype,l1,proportion
literal,0,0.0714637178343
literal,1,2.02561105577e-08
literal,2,0.0752337134748
literal,3,2.89298142794e-07
literal,4,0.0239658384107
literal,5,9.99468208974e-06
gricean,0,0.100576903038
gricean,1,1.4431299689e-08
gricean,2,0.0987495084809
gricean,3,0.00379090179792
gricean,4,0.623483618922
gricean,5,0.00272547937378
