stype,l1,l2,l3,proportion
literal,0,0,0,0.00274929089687
literal,0,0,1,0.0021077896876
literal,0,0,2,0.00274929089687
literal,0,0,3,0.00249718473641
literal,0,0,4,0.00278520018876
literal,0,0,5,0.00245718746986
literal,0,1,0,0.0021077896876
literal,0,1,1,0.00146628847833
literal,0,1,2,0.0021077896876
literal,0,1,3,0.00183755103245
literal,0,1,4,0.00213532014471
literal,0,1,5,0.00180811908159
literal,0,2,0,0.00274929089687
literal,0,2,1,0.0021077896876
literal,0,2,2,0.00274929089687
literal,0,2,3,0.00249718473641
literal,0,2,4,0.00278520018876
literal,0,2,5,0.00245718746986
literal,0,3,0,0.00250048629587
literal,0,3,1,0.00183998048186
literal,0,3,2,0.00250048629587
literal,0,3,3,0.00224151443389
literal,0,3,4,0.002537461555
literal,0,3,5,0.00220045644676
literal,0,4,0,0.00278478777564
literal,0,4,1,0.00213500396132
literal,0,4,2,0.00278478777564
literal,0,4,3,0.00253582231851
literal,0,4,4,0.00282440086585
literal,0,4,5,0.00249146518518
literal,0,5,0,0.00245956812232
literal,0,5,1,0.00180987088246
literal,0,5,2,0.00245956812232
literal,0,5,3,0.00219781584101
literal,0,5,4,0.00249255383641
literal,0,5,5,0.00216141617551
literal,1,0,0,0.0021077896876
literal,1,0,1,0.00146628847833
literal,1,0,2,0.0021077896876
literal,1,0,3,0.00183755103245
literal,1,0,4,0.00213532014471
literal,1,0,5,0.00180811908159
literal,1,1,0,0.00146628847833
literal,1,1,1,0.000824787269061
literal,1,1,2,0.00146628847833
literal,1,1,3,0.0011779173285
literal,1,1,4,0.00148544010067
literal,1,1,5,0.00115905069333
literal,1,2,0,0.0021077896876
literal,1,2,1,0.00146628847833
literal,1,2,2,0.0021077896876
literal,1,2,3,0.00183755103245
literal,1,2,4,0.00213532014471
literal,1,2,5,0.00180811908159
literal,1,3,0,0.00183998048186
literal,1,3,1,0.00117947466786
literal,1,3,2,0.00183998048186
literal,1,3,3,0.00155931438879
literal,1,3,4,0.00186718869142
literal,1,3,5,0.00153075231079
literal,1,4,0,0.00213500396132
literal,1,4,1,0.00148522014701
literal,1,4,2,0.00213500396132
