stype,l1,l2,l3,proportion
literal,0,0,0,2.6481797829e-11
literal,0,0,1,9.84729661976e-16
literal,0,0,2,1.39392122167e-12
literal,0,0,3,2.61077784906e-09
literal,0,0,4,3.70798162742e-09
literal,0,0,5,2.09182098323e-11
literal,0,1,0,1.49865655729e-15
literal,0,1,1,2.11826676758e-19
literal,0,1,2,5.47126082305e-15
literal,0,1,3,1.85563212709e-13
literal,0,1,4,1.76328513988e-13
literal,0,1,5,1.11174695731e-15
literal,0,2,0,1.67607016319e-11
literal,0,2,1,2.49598169882e-14
literal,0,2,2,2.24028808297e-11
literal,0,2,3,4.38556384772e-09
literal,0,2,4,4.03355849564e-10
literal,0,2,5,4.58142289632e-11
literal,0,3,0,2.51159295743e-10
literal,0,3,1,2.0747813968e-14
literal,0,3,2,5.30740531222e-11
literal,0,3,3,3.46641543512e-11
literal,0,3,4,2.6393643611e-11
literal,0,3,5,2.35505501929e-13
literal,0,4,0,1.22495936221e-10
literal,0,4,1,8.70425069009e-15
literal,0,4,2,5.31821542181e-11
literal,0,4,3,1.28333508134e-09
literal,0,4,4,2.18528367125e-09
literal,0,4,5,2.37374895532e-12
literal,0,5,0,1.37378142e-12
literal,0,5,1,1.53515982069e-16
literal,0,5,2,6.46287482566e-13
literal,0,5,3,1.2940418701e-12
literal,0,5,4,1.08131698177e-11
literal,0,5,5,1.59828568246e-13
literal,1,0,0,1.62373249251e-14
literal,1,0,1,5.40076065484e-19
literal,1,0,2,2.42421568044e-14
literal,1,0,3,6.53468907281e-13
literal,1,0,4,1.23493435877e-13
literal,1,0,5,3.67845691632e-15
literal,1,1,0,7.44066402665e-20
literal,1,1,1,3.81365322615e-28
literal,1,1,2,2.14904911139e-19
literal,1,1,3,2.48631171355e-19
literal,1,1,4,8.22406616911e-18
literal,1,1,5,7.24582326255e-23
literal,1,2,0,2.46878632285e-14
literal,1,2,1,2.41253141825e-19
literal,1,2,2,2.33293543201e-15
literal,1,2,3,5.81293529449e-15
literal,1,2,4,1.64334173977e-12
literal,1,2,5,5.11869755671e-16
literal,1,3,0,2.51584062557e-14
literal,1,3,1,9.42926630129e-20
literal,1,3,2,1.02250506262e-14
literal,1,3,3,6.36723656518e-16
literal,1,3,4,3.16579437639e-15
literal,1,3,5,1.63656586098e-17
literal,1,4,0,2.42781730583e-14
literal,1,4,1,3.93602456078e-19
literal,1,4,2,1.8673406352e-14
literal,1,4,3,7.60261744663e-14
literal,1,4,4,1.03257486285e-13
literal,1,4,5,1.45502798768e-15
literal,1,5,0,6.07016642389e-17
literal,1,5,1,1.19625883842e-22
literal,1,5,2,1.25048533164e-16
literal,1,5,3,1.05708303257e-16
literal,1,5,4,1.9905215729e-15
literal,1,5,5,2.17204997444e-18
literal,2,0,0,1.58233868168e-12
literal,2,0,1,4.7501748604e-15
literal,2,0,2,1.45706631383e-11
literal,2,0,3,5.74325847691e-10
literal,2,0,4,1.91684806209e-09
literal,2,0,5,2.31484524884e-11
literal,2,1,0,3.30340359178e-16
literal,2,1,1,1.98060370475e-19
literal,2,1,2,1.02890850296e-15
literal,2,1,3,7.46001871864e-15
literal,2,1,4,2.40335352385e-13
literal,2,1,5,7.02952523174e-15
literal,2,2,0,1.15059534598e-12
literal,2,2,1,1.13654240086e-14
literal,2,2,2,3.98670206374e-11
literal,2,2,3,4.58213846972e-10
literal,2,2,4,4.10172109018e-09
literal,2,2,5,2.81499209717e-12
literal,2,3,0,7.77612666502e-11
literal,2,3,1,7.60213893339e-14
literal,2,3,2,8.42711756133e-11
literal,2,3,3,2.09907941981e-11
literal,2,3,4,3.97905940334e-11
literal,2,3,5,4.07167678533e-13
literal,2,4,0,1.01772584352e-10
literal,2,4,1,3.37970575728e-14
literal,2,4,2,8.10105493127e-11
literal,2,4,3,2.98251534845e-09
