stype,l1,l2,l3,proportion
literal,0,0,0,0.00258260770662
literal,0,0,1,0.0022382600124
literal,0,0,2,0.00258260770662
literal,0,0,3,0.00244328004711
literal,0,0,4,0.00259921547324
literal,0,0,5,0.00242594950098
literal,0,1,0,0.0022382600124
literal,0,1,1,0.00189391231819
literal,0,1,2,0.0022382600124
literal,0,1,3,0.00209424004038
literal,0,1,4,0.00225265341014
literal,0,1,5,0.00207938528656
literal,0,2,0,0.00258260770662
literal,0,2,1,0.0022382600124
literal,0,2,2,0.00258260770662
literal,0,2,3,0.00244328004711
literal,0,2,4,0.00259921547324
literal,0,2,5,0.00242594950098
literal,0,3,0,0.00244328004711
literal,0,3,1,0.00209424004038
literal,0,3,2,0.00244328004711
literal,0,3,3,0.00230174833782
literal,0,3,4,0.00246006521347
literal,0,3,5,0.00228437000901
literal,0,4,0,0.00259921547324
literal,0,4,1,0.00225265341014
literal,0,4,2,0.00259921547324
literal,0,4,3,0.00246006521347
literal,0,4,4,0.00261648198632
literal,0,4,5,0.00244207000571
literal,0,5,0,0.00242594950098
literal,0,5,1,0.00207938528656
literal,0,5,2,0.00242594950098
literal,0,5,3,0.00228437000901
literal,0,5,4,0.00244207000571
literal,0,5,5,0.00226765513821
literal,1,0,0,0.0022382600124
literal,1,0,1,0.00189391231819
literal,1,0,2,0.0022382600124
literal,1,0,3,0.00209424004038
literal,1,0,4,0.00225265341014
literal,1,0,5,0.00207938528656
literal,1,1,0,0.00189391231819
literal,1,1,1,0.00154956462397
literal,1,1,2,0.00189391231819
literal,1,1,3,0.00174520003365
literal,1,1,4,0.00190609134704
literal,1,1,5,0.00173282107213
literal,1,2,0,0.0022382600124
literal,1,2,1,0.00189391231819
literal,1,2,2,0.0022382600124
literal,1,2,3,0.00209424004038
literal,1,2,4,0.00225265341014
literal,1,2,5,0.00207938528656
literal,1,3,0,0.00209424004038
literal,1,3,1,0.00174520003365
literal,1,3,2,0.00209424004038
literal,1,3,3,0.00194763320892
literal,1,3,4,0.00210862732583
literal,1,3,5,0.00193292846916
literal,1,4,0,0.00225265341014
literal,1,4,1,0.00190609134704
literal,1,4,2,0.00225265341014
literal,1,4,3,0.00210862732583
literal,1,4,4,0.00226761772147
literal,1,4,5,0.00209320286204
literal,1,5,0,0.00207938528656
literal,1,5,1,0.00173282107213
literal,1,5,2,0.00207938528656
literal,1,5,3,0.00193292846916
literal,1,5,4,0.00209320286204
literal,1,5,5,0.00191878511695
literal,2,0,0,0.00258260770662
literal,2,0,1,0.0022382600124
literal,2,0,2,0.00258260770662
literal,2,0,3,0.00244328004711
literal,2,0,4,0.00259921547324
literal,2,0,5,0.00242594950098
literal,2,1,0,0.0022382600124
literal,2,1,1,0.00189391231819
literal,2,1,2,0.0022382600124
literal,2,1,3,0.00209424004038
literal,2,1,4,0.00225265341014
literal,2,1,5,0.00207938528656
literal,2,2,0,0.00258260770662
literal,2,2,1,0.0022382600124
literal,2,2,2,0.00258260770662
literal,2,2,3,0.00244328004711
literal,2,2,4,0.00259921547324
literal,2,2,5,0.00242594950098
literal,2,3,0,0.00244328004711
literal,2,3,1,0.00209424004038
literal,2,3,2,0.00244328004711
literal,2,3,3,0.00230174833782
literal,2,3,4,0.00246006521347
literal,2,3,5,0.00228437000901
literal,2,4,0,0.00259921547324
literal,2,4,1,0.00225265341014
literal,2,4,2,0.00259921547324
literal,2,4,3,0.00246006521347
literal,2,4,4,0.00261648198632
literal,2,4,5,0.00244207000571
literal,2,5,0,0.00242594950098
literal,2,5,1,0.00207938528656
literal,2,5,2,0.00242594950098
literal,2,5,3,0.00228437000901
literal,2,5,4,0.00244207000571
literal,2,5,5,0.00226765513821
literal,3,0,0,0.00244328004711
literal,3,0,1,0.00209424004038
literal,3,0,2,0.00244328004711
literal,3,0,3,0.00230174833782
literal,3,0,4,0.00246006521347
literal,3,0,5,0.00228437000901
literal,3,1,0,0.00209424004038
literal,3,1,1,0.00174520003365
literal,3,1,2,0.00209424004038
literal,3,1,3,0.00194763320892
literal,3,1,4,0.00210862732583
literal,3,1,5,0.00193292846916
literal,3,2,0,0.00244328004711
literal,3,2,1,0.00209424004038
literal,3,2,2,0.00244328004711
literal,3,2,3,0.00230174833782
literal,3,2,4,0.00246006521347
literal,3,2,5,0.00228437000901
literal,3,3,0,0.00230174833782
literal,3,3,1,0.00194763320892
literal,3,3,2,0.00230174833782
literal,3,3,3,0.00215747921283
literal,3,3,4,0.00231854944177
literal,3,3,5,0.00214023054434
literal,3,4,0,0.00246006521347
literal,3,4,1,0.00210862732583
literal,3,4,2,0.00246006521347
literal,3,4,3,0.00231854944177
literal,3,4,4,0.00247747704322
literal,3,4,5,0.00230054293903
literal,3,5,0,0.00228437000901
literal,3,5,1,0.00193292846916
literal,3,5,2,0.00228437000901
literal,3,5,3,0.00214023054434
literal,3,5,4,0.00230054293903
literal,3,5,5,0.00212360444152
literal,4,0,0,0.00259921547324
literal,4,0,1,0.00225265341014
literal,4,0,2,0.00259921547324
literal,4,0,3,0.00246006521347
literal,4,0,4,0.00261648198632
literal,4,0,5,0.00244207000571
literal,4,1,0,0.00225265341014
literal,4,1,1,0.00190609134704
literal,4,1,2,0.00225265341014
literal,4,1,3,0.00210862732583
literal,4,1,4,0.00226761772147
literal,4,1,5,0.00209320286204
literal,4,2,0,0.00259921547324
literal,4,2,1,0.00225265341014
literal,4,2,2,0.00259921547324
literal,4,2,3,0.00246006521347
literal,4,2,4,0.00261648198632
literal,4,2,5,0.00244207000571
literal,4,3,0,0.00246006521347
literal,4,3,1,0.00210862732583
literal,4,3,2,0.00246006521347
literal,4,3,3,0.00231854944177
literal,4,3,4,0.00247747704322
literal,4,3,5,0.00230054293903
literal,4,4,0,0.00261648198632
literal,4,4,1,0.00226761772147
literal,4,4,2,0.00261648198632
literal,4,4,3,0.00247747704322
literal,4,4,4,0.00263441356472
literal,4,4,5,0.00245881127621
literal,4,5,0,0.00244207000571
literal,4,5,1,0.00209320286204
literal,4,5,2,0.00244207000571
literal,4,5,3,0.00230054293903
literal,4,5,4,0.00245881127621
literal,4,5,5,0.00228320537067
literal,5,0,0,0.00242594950098
literal,5,0,1,0.00207938528656
literal,5,0,2,0.00242594950098
literal,5,0,3,0.00228437000901
literal,5,0,4,0.00244207000571
literal,5,0,5,0.00226765513821
literal,5,1,0,0.00207938528656
literal,5,1,1,0.00173282107213
literal,5,1,2,0.00207938528656
literal,5,1,3,0.00193292846916
literal,5,1,4,0.00209320286204
literal,5,1,5,0.00191878511695
literal,5,2,0,0.00242594950098
literal,5,2,1,0.00207938528656
literal,5,2,2,0.00242594950098
literal,5,2,3,0.00228437000901
literal,5,2,4,0.00244207000571
literal,5,2,5,0.00226765513821
literal,5,3,0,0.00228437000901
literal,5,3,1,0.00193292846916
literal,5,3,2,0.00228437000901
literal,5,3,3,0.00214023054434
literal,5,3,4,0.00230054293903
literal,5,3,5,0.00212360444152
literal,5,4,0,0.00244207000571
literal,5,4,1,0.00209320286204
literal,5,4,2,0.00244207000571
literal,5,4,3,0.00230054293903
literal,5,4,4,0.00245881127621
literal,5,4,5,0.00228320537067
literal,5,5,0,0.00226765513821
literal,5,5,1,0.00191878511695
literal,5,5,2,0.00226765513821
literal,5,5,3,0.00212360444152
literal,5,5,4,0.00228320537067
literal,5,5,5,0.00210759584926
gricean,0,0,0,0.00258260770662
gricean,0,0,1,0.0022382600124
gricean,0,0,2,0.00258260770662
gricean,0,0,3,0.00249128090312
gricean,0,0,4,0.00266922947367
gricean,0,0,5,0.00249128084209
gricean,0,1,0,0.0022382600124
gricean,0,1,1,0.00189391231819
gricean,0,1,2,0.0022382600124
gricean,0,1,3,0.00213538363125
gricean,0,1,4,0.00231333221051
gricean,0,1,5,0.00213538357893
gricean,0,2,0,0.00258260770662
gricean,0,2,1,0.0022382600124
gricean,0,2,2,0.00258260770662
gricean,0,2,3,0.00249128090312
gricean,0,2,4,0.00266922947367
gricean,0,2,5,0.00249128084209
gricean,0,3,0,0.00249128090312
gricean,0,3,1,0.00213538363125
gricean,0,3,2,0.00249128090312
gricean,0,3,3,0.00240202103414
gricean,0,3,4,0.00258679181171
gricean,0,3,5,0.00240202096802
gricean,0,4,0,0.00266922947367
gricean,0,4,1,0.00231333221051
gricean,0,4,2,0.00266922947367
gricean,0,4,3,0.00258679181171
gricean,0,4,4,0.00277156257911
gricean,0,4,5,0.00258679174051
gricean,0,5,0,0.00249128084209
gricean,0,5,1,0.00213538357893
gricean,0,5,2,0.00249128084209
gricean,0,5,3,0.00240202096802
gricean,0,5,4,0.00258679174051
