stype,l1,l2,l3,proportion
literal,0,0,0,3.0367449265e-09
literal,0,0,1,7.41778083389e-10
literal,0,0,2,3.58230242328e-09
literal,0,0,3,9.76891943792e-08
literal,0,0,4,1.72277250184e-08
literal,0,0,5,1.6604961144e-08
literal,0,1,0,1.15800486563e-09
literal,0,1,1,8.73183692892e-10
literal,0,1,2,2.70887558713e-09
literal,0,1,3,3.92124406782e-08
literal,0,1,4,3.58654112524e-08
literal,0,1,5,4.29420257634e-09
literal,0,2,0,9.21087393204e-09
literal,0,2,1,7.96184983349e-10
literal,0,2,2,4.0383394588e-09
literal,0,2,3,2.24003894461e-07
literal,0,2,4,9.66993123052e-08
literal,0,2,5,3.19962045134e-08
literal,0,3,0,2.4108823764e-07
literal,0,3,1,1.21202858421e-08
literal,0,3,2,1.72834231727e-08
literal,0,3,3,1.30010386101e-06
literal,0,3,4,6.30135517644e-08
literal,0,3,5,8.90703646641e-08
literal,0,4,0,2.68230157304e-08
literal,0,4,1,1.01648077248e-08
literal,0,4,2,8.73943607092e-08
literal,0,4,3,9.225348345e-08
literal,0,4,4,4.76519561743e-08
literal,0,4,5,4.30982932074e-07
literal,0,5,0,1.03255028984e-08
literal,0,5,1,6.05739829317e-09
literal,0,5,2,1.37977059118e-08
literal,0,5,3,7.94608407957e-07
literal,0,5,4,3.72738630245e-07
literal,0,5,5,2.20658951821e-08
literal,1,0,0,5.53938379659e-09
literal,1,0,1,2.53181512768e-09
literal,1,0,2,3.33376101495e-09
literal,1,0,3,1.4603301003e-07
literal,1,0,4,2.41850260454e-08
literal,1,0,5,1.227584191e-08
literal,1,1,0,3.43752989672e-10
literal,1,1,1,6.61879929954e-10
literal,1,1,2,1.54989871063e-09
literal,1,1,3,2.15665134904e-08
literal,1,1,4,5.19322742205e-09
literal,1,1,5,2.70106197869e-09
literal,1,2,0,3.63979160317e-09
literal,1,2,1,1.41122412965e-09
literal,1,2,2,2.94901562588e-09
literal,1,2,3,2.13866027032e-08
literal,1,2,4,2.38491712463e-08
literal,1,2,5,1.04713627591e-08
literal,1,3,0,2.5761191712e-08
literal,1,3,1,9.18252856187e-09
literal,1,3,2,7.71178414216e-09
literal,1,3,3,8.61120006629e-07
literal,1,3,4,1.07560820283e-07
literal,1,3,5,2.72524082644e-08
literal,1,4,0,8.05245019091e-09
literal,1,4,1,3.21758235918e-09
literal,1,4,2,6.38741461742e-09
literal,1,4,3,2.15002637136e-07
literal,1,4,4,8.5857980912e-09
literal,1,4,5,1.66363640601e-08
literal,1,5,0,3.17177719943e-09
literal,1,5,1,6.36510209756e-10
literal,1,5,2,1.63809458966e-08
literal,1,5,3,2.153090519e-08
literal,1,5,4,4.23340449297e-09
literal,1,5,5,2.53520634671e-08
literal,2,0,0,8.97679653335e-09
literal,2,0,1,6.31011828157e-10
literal,2,0,2,8.64053203526e-09
literal,2,0,3,3.21579256328e-08
literal,2,0,4,7.41268657314e-08
literal,2,0,5,1.63181341241e-08
literal,2,1,0,2.68809598924e-09
literal,2,1,1,2.97533698985e-09
literal,2,1,2,5.82398089111e-09
literal,2,1,3,9.38290403395e-08
literal,2,1,4,9.45155383758e-09
literal,2,1,5,1.18992712133e-08
literal,2,2,0,6.83135916622e-09
literal,2,2,1,5.51450186788e-09
literal,2,2,2,2.88624271801e-09
literal,2,2,3,1.89080134337e-07
literal,2,2,4,4.97269146817e-08
literal,2,2,5,1.56868195441e-08
literal,2,3,0,5.79748815084e-08
literal,2,3,1,2.96442283343e-09
literal,2,3,2,9.20708782785e-08
literal,2,3,3,1.54159963166e-06
literal,2,3,4,2.32475580554e-07
literal,2,3,5,1.34232001492e-07
literal,2,4,0,8.9449155684e-09
literal,2,4,1,1.18252243201e-08
literal,2,4,2,9.78078277619e-08
literal,2,4,3,2.91510616522e-07
literal,2,4,4,9.03503307625e-08
literal,2,4,5,2.26514354965e-07
literal,2,5,0,2.64569097224e-08
literal,2,5,1,7.61001442872e-09
literal,2,5,2,9.24707757276e-08
literal,2,5,3,2.18010810701e-07
literal,2,5,4,9.43943411173e-08
literal,2,5,5,3.06571539518e-08
literal,3,0,0,2.34823577138e-08
literal,3,0,1,3.99962690827e-09
literal,3,0,2,3.35141908668e-08
literal,3,0,3,8.63077676892e-07
literal,3,0,4,2.12094983569e-07
literal,3,0,5,6.80148122055e-08
literal,3,1,0,1.65767213468e-08
literal,3,1,1,1.84338657535e-09
literal,3,1,2,1.92720923095e-08
literal,3,1,3,1.51390319481e-07
literal,3,1,4,8.67568422657e-08
literal,3,1,5,4.96362919129e-08
literal,3,2,0,4.85998222282e-08
literal,3,2,1,4.46817903428e-09
literal,3,2,2,1.34661747802e-08
literal,3,2,3,1.11214220491e-06
literal,3,2,4,2.31876898813e-07
literal,3,2,5,1.18942828744e-07
literal,3,3,0,4.67836703913e-07
literal,3,3,1,4.14283618184e-08
literal,3,3,2,3.02979812763e-07
literal,3,3,3,2.98324869368e-07
literal,3,3,4,3.19477692696e-07
literal,3,3,5,9.49987859885e-08
literal,3,4,0,9.17160893039e-08
literal,3,4,1,4.53584745533e-09
literal,3,4,2,4.98218832175e-08
literal,3,4,3,3.05312993288e-07
literal,3,4,4,1.56783615782e-07
literal,3,4,5,5.02277254433e-08
literal,3,5,0,6.47246454248e-08
literal,3,5,1,8.18309563299e-09
literal,3,5,2,3.12651715044e-08
literal,3,5,3,1.22109380169e-07
literal,3,5,4,7.71216712546e-08
literal,3,5,5,4.62457733241e-08
literal,4,0,0,1.51089818193e-08
literal,4,0,1,1.9448158287e-08
literal,4,0,2,2.5801366719e-08
literal,4,0,3,4.99041350883e-07
literal,4,0,4,1.28220734087e-07
literal,4,0,5,7.74771182665e-08
literal,4,1,0,8.32573267384e-09
literal,4,1,1,2.84507735438e-09
literal,4,1,2,3.04960140832e-09
literal,4,1,3,6.4836374223e-08
literal,4,1,4,6.75146846456e-08
literal,4,1,5,1.95780185385e-08
literal,4,2,0,6.95321366355e-08
literal,4,2,1,2.31884672403e-08
literal,4,2,2,1.40933703519e-08
literal,4,2,3,3.77236449972e-07
literal,4,2,4,1.64023220503e-07
literal,4,2,5,3.87842251756e-08
literal,4,3,0,1.56894709281e-07
literal,4,3,1,5.08283361449e-08
literal,4,3,2,4.73036526259e-08
literal,4,3,3,1.14317368856e-06
literal,4,3,4,2.13141601913e-07
literal,4,3,5,7.5823251955e-08
literal,4,4,0,1.97473324488e-08
literal,4,4,1,1.76437112549e-08
literal,4,4,2,2.2244313295e-08
literal,4,4,3,5.50176880151e-07
literal,4,4,4,1.25541200305e-07
literal,4,4,5,8.74482554562e-08
literal,4,5,0,2.591552896e-08
literal,4,5,1,1.18048202999e-08
literal,4,5,2,2.59559638855e-08
literal,4,5,3,5.00458991731e-07
literal,4,5,4,5.71802608949e-08
literal,4,5,5,1.3490408676e-07
literal,5,0,0,5.37427001835e-09
literal,5,0,1,8.27727277094e-10
literal,5,0,2,6.52620292613e-09
literal,5,0,3,2.16626694735e-07
literal,5,0,4,2.99296330862e-08
literal,5,0,5,3.6430687672e-08
literal,5,1,0,2.20314130865e-09
literal,5,1,1,1.29685927761e-09
literal,5,1,2,1.40578031392e-09
literal,5,1,3,2.72372981078e-08
literal,5,1,4,1.53322444274e-08
literal,5,1,5,1.80387680026e-08
literal,5,2,0,1.32240750171e-08
literal,5,2,1,5.07414074061e-09
literal,5,2,2,1.26339349877e-08
literal,5,2,3,8.70723210961e-08
literal,5,2,4,6.25511690522e-08
literal,5,2,5,1.10266471479e-08
literal,5,3,0,4.76977315329e-08
literal,5,3,1,2.80331902467e-08
literal,5,3,2,3.34531128496e-08
literal,5,3,3,4.30226635989e-07
literal,5,3,4,1.03348604821e-07
literal,5,3,5,3.49386978328e-08
literal,5,4,0,2.55721952801e-08
literal,5,4,1,4.64365020697e-09
literal,5,4,2,5.99468296554e-09
literal,5,4,3,8.94578020034e-08
literal,5,4,4,4.09525348909e-08
literal,5,4,5,4.83246343599e-08
literal,5,5,0,7.98509906174e-09
literal,5,5,1,3.9936434129e-09
literal,5,5,2,1.52601093779e-08
literal,5,5,3,2.78857629758e-07
literal,5,5,4,7.63590103156e-08
literal,5,5,5,1.20338560637e-08
gricean,0,0,0,5.24853458818e-09
gricean,0,0,1,4.57217017398e-09
gricean,0,0,2,1.29142452936e-08
gricean,0,0,3,2.73335186924e-05
gricean,0,0,4,7.1657199384e-05
gricean,0,0,5,2.03915453344e-05
gricean,0,1,0,6.36265592395e-09
gricean,0,1,1,3.11239160089e-09
gricean,0,1,2,7.10096358136e-10
gricean,0,1,3,5.07550599142e-06
gricean,0,1,4,1.70173336483e-05
gricean,0,1,5,8.44588860226e-06
gricean,0,2,0,7.66370631379e-09
gricean,0,2,1,6.38647508858e-10
gricean,0,2,2,7.0082277743e-09
gricean,0,2,3,4.06778106209e-05
gricean,0,2,4,8.5988328581e-06
gricean,0,2,5,0.000144876575905
gricean,0,3,0,9.13447069607e-07
gricean,0,3,1,9.56739230209e-07
gricean,0,3,2,1.34400257155e-06
gricean,0,3,3,0.00108998800517
gricean,0,3,4,0.000769822061498
gricean,0,3,5,0.0012090863526
gricean,0,4,0,3.0334025702e-06
gricean,0,4,1,2.62205281611e-06
gricean,0,4,2,7.86135888382e-06
gricean,0,4,3,0.00168271180145
gricean,0,4,4,0.00123041234063
gricean,0,4,5,0.00203691332346
gricean,0,5,0,1.65001578555e-06
gricean,0,5,1,7.08364384742e-07
gricean,0,5,2,3.35218243476e-06
gricean,0,5,3,0.000823114672464
gricean,0,5,4,0.000890174012436
gricean,0,5,5,0.000991654288051
gricean,1,0,0,2.14474968625e-09
gricean,1,0,1,8.30054151209e-10
gricean,1,0,2,1.58247620676e-09
gricean,1,0,3,5.295229993e-06
gricean,1,0,4,5.69588121281e-05
gricean,1,0,5,7.58140216938e-06
gricean,1,1,0,1.55777175457e-09
gricean,1,1,1,2.19577574305e-10
gricean,1,1,2,4.35521158611e-10
gricean,1,1,3,5.36653538605e-06
gricean,1,1,4,6.20564960382e-06
gricean,1,1,5,2.02175487137e-07
gricean,1,2,0,2.59886654887e-09
