stype,l1,l2,l3,proportion
literal,0,0,0,1.28111649948e-20
literal,0,0,1,1.26698665386e-22
literal,0,0,2,8.8170730456e-20
literal,0,0,3,1.35716127868e-19
literal,0,0,4,9.49319159922e-21
literal,0,0,5,8.49867855281e-22
literal,0,1,0,4.09043947081e-22
literal,0,1,1,2.99559263732e-24
literal,0,1,2,1.6858338044e-22
literal,0,1,3,7.12602825696e-22
literal,0,1,4,2.13321306413e-23
literal,0,1,5,8.98237686052e-25
literal,0,2,0,6.66015518886e-20
literal,0,2,1,8.63738951364e-23
literal,0,2,2,2.54938142731e-20
literal,0,2,3,1.28068958051e-19
literal,0,2,4,3.20335367741e-21
literal,0,2,5,5.76313616046e-22
literal,0,3,0,2.42636200245e-17
literal,0,3,1,2.13626544183e-19
literal,0,3,2,1.35649555481e-16
literal,0,3,3,6.51125178269e-16
literal,0,3,4,1.91930390465e-17
literal,0,3,5,4.83831186788e-19
literal,0,4,0,5.26269865054e-18
literal,0,4,1,2.97751221292e-20
literal,0,4,2,3.41777614568e-18
literal,0,4,3,1.05213520304e-17
literal,0,4,4,1.92455652668e-18
literal,0,4,5,8.36503978236e-20
literal,0,5,0,1.18213773464e-19
literal,0,5,1,6.17009889015e-22
literal,0,5,2,4.07829949826e-19
literal,0,5,3,1.58333382251e-18
literal,0,5,4,6.75554456681e-20
literal,0,5,5,1.50587725641e-20
literal,1,0,0,1.98676181224e-22
literal,1,0,1,1.23014151739e-24
literal,1,0,2,3.59759007868e-22
literal,1,0,3,8.05016071247e-22
literal,1,0,4,2.77401206395e-23
literal,1,0,5,5.85498425262e-24
literal,1,1,0,1.35005613092e-23
literal,1,1,1,1.52344674495e-26
literal,1,1,2,4.8375607793e-24
literal,1,1,3,2.54860100596e-24
literal,1,1,4,1.97388795782e-25
literal,1,1,5,1.12616846647e-26
literal,1,2,0,6.02975858128e-22
literal,1,2,1,2.24189111394e-24
literal,1,2,2,3.27268018967e-22
literal,1,2,3,4.75034164101e-22
literal,1,2,4,4.87896637904e-23
literal,1,2,5,7.32103713769e-24
literal,1,3,0,9.29277399646e-19
literal,1,3,1,2.73571777514e-22
literal,1,3,2,1.91171745545e-18
literal,1,3,3,5.67520871284e-19
literal,1,3,4,4.29615945334e-19
literal,1,3,5,1.28999895305e-20
literal,1,4,0,2.06125718948e-19
literal,1,4,1,7.01488130916e-23
literal,1,4,2,1.96949858141e-20
literal,1,4,3,1.66166966737e-20
literal,1,4,4,9.3976734346e-22
literal,1,4,5,7.20698710837e-22
literal,1,5,0,4.22601147288e-22
literal,1,5,1,6.99440722139e-24
literal,1,5,2,6.8888535764e-22
literal,1,5,3,7.33221536746e-21
literal,1,5,4,1.17125969157e-22
literal,1,5,5,6.13348902974e-23
literal,2,0,0,3.99783778296e-20
literal,2,0,1,1.6576087594e-21
literal,2,0,2,4.8270959385e-21
