stype,l1,l2,l3,proportion
literal,0,0,0,0.00301108683094
literal,0,0,1,0.00210776078166
literal,0,0,2,0.00301108683094
literal,0,0,3,0.00263449447753
literal,0,0,4,0.00304970511879
literal,0,0,5,0.0025924270842
literal,0,1,0,0.00210776078166
literal,0,1,1,0.00120443473238
literal,0,1,2,0.00210776078166
literal,0,1,3,0.00170467289722
literal,0,1,4,0.00213479358315
literal,0,1,5,0.00167745281919
literal,0,2,0,0.00301108683094
literal,0,2,1,0.00210776078166
literal,0,2,2,0.00301108683094
literal,0,2,3,0.00263449447753
literal,0,2,4,0.00304970511879
literal,0,2,5,0.0025924270842
literal,0,3,0,0.00263327578362
literal,0,3,1,0.00170388433058
literal,0,3,2,0.00263327578362
literal,0,3,3,0.00224314895812
literal,0,3,4,0.00267304882863
literal,0,3,5,0.00220152805578
literal,0,4,0,0.00305030613093
literal,0,4,1,0.00213521429165
literal,0,4,2,0.00305030613093
literal,0,4,3,0.00267563007354
literal,0,4,4,0.00309311218817
literal,0,4,5,0.00262921038766
literal,0,5,0,0.00259099656885
literal,0,5,1,0.00167652719161
literal,0,5,2,0.00259099656885
literal,0,5,3,0.00219976822484
literal,0,5,4,0.00262618977896
literal,0,5,5,0.00216279750908
literal,1,0,0,0.00210776078166
literal,1,0,1,0.00120443473238
literal,1,0,2,0.00210776078166
literal,1,0,3,0.00170467289722
literal,1,0,4,0.00213479358315
literal,1,0,5,0.00167745281919
literal,1,1,0,0.00120443473238
literal,1,1,1,0.000301108683094
literal,1,1,2,0.00120443473238
literal,1,1,3,0.000774851316919
literal,1,1,4,0.00121988204752
literal,1,1,5,0.000762478554178
literal,1,2,0,0.00210776078166
literal,1,2,1,0.00120443473238
literal,1,2,2,0.00210776078166
literal,1,2,3,0.00170467289722
literal,1,2,4,0.00213479358315
literal,1,2,5,0.00167745281919
literal,1,3,0,0.00170388433058
literal,1,3,1,0.000774492877535
literal,1,3,2,0.00170388433058
literal,1,3,3,0.00128179940464
literal,1,3,4,0.00172961983029
literal,1,3,5,0.00125801603188
literal,1,4,0,0.00213521429165
literal,1,4,1,0.00122012245237
literal,1,4,2,0.00213521429165
literal,1,4,3,0.00173129004758
literal,1,4,4,0.00216517853172
literal,1,4,5,0.00170125378025
literal,1,5,0,0.00167652719161
literal,1,5,1,0.000762057814367
literal,1,5,2,0.00167652719161
literal,1,5,3,0.00125701041419
literal,1,5,4,0.00169929926874
literal,1,5,5,0.0012358842909
literal,2,0,0,0.00301108683094
literal,2,0,1,0.00210776078166
literal,2,0,2,0.00301108683094
literal,2,0,3,0.00263449447753
literal,2,0,4,0.00304970511879
literal,2,0,5,0.0025924270842
literal,2,1,0,0.00210776078166
literal,2,1,1,0.00120443473238
literal,2,1,2,0.00210776078166
literal,2,1,3,0.00170467289722
literal,2,1,4,0.00213479358315
literal,2,1,5,0.00167745281919
literal,2,2,0,0.00301108683094
literal,2,2,1,0.00210776078166
literal,2,2,2,0.00301108683094
literal,2,2,3,0.00263449447753
literal,2,2,4,0.00304970511879
literal,2,2,5,0.0025924270842
literal,2,3,0,0.00263327578362
literal,2,3,1,0.00170388433058
literal,2,3,2,0.00263327578362
literal,2,3,3,0.00224314895812
