stype,l1,l2,l3,proportion
literal,0,0,0,2.06987976409e-05
literal,0,0,1,2.00088377195e-05
literal,0,0,2,2.06987976409e-05
literal,0,0,3,3.42958204349e-05
literal,0,0,4,2.3462206729e-05
literal,0,0,5,2.72358730155e-05
literal,0,1,0,2.00088377195e-05
literal,0,1,1,1.93188777982e-05
literal,0,1,2,2.00088377195e-05
literal,0,1,3,3.31332502507e-05
literal,0,1,4,2.26801331714e-05
literal,0,1,5,2.63126230828e-05
literal,0,2,0,2.06987976409e-05
literal,0,2,1,2.00088377195e-05
literal,0,2,2,2.06987976409e-05
literal,0,2,3,3.42958204349e-05
literal,0,2,4,2.3462206729e-05
literal,0,2,5,2.72358730155e-05
literal,0,3,0,3.44009209037e-05
literal,0,3,1,3.32347879917e-05
literal,0,3,2,3.44009209037e-05
literal,0,3,3,9.20549693441e-05
literal,0,3,4,4.11613508285e-05
literal,0,3,5,5.7957794657e-05
literal,0,4,0,2.34775917138e-05
literal,0,4,1,2.26950053233e-05
literal,0,4,2,2.34775917138e-05
literal,0,4,3,4.1072883824e-05
literal,0,4,4,2.67546147187e-05
literal,0,4,5,3.17453959068e-05
literal,0,5,0,2.72845970039e-05
literal,0,5,1,2.63596954105e-05
literal,0,5,2,2.72845970039e-05
literal,0,5,3,5.79031986952e-05
literal,0,5,4,3.17787729477e-05
literal,0,5,5,4.06101670752e-05
literal,1,0,0,2.00088377195e-05
literal,1,0,1,1.93188777982e-05
literal,1,0,2,2.00088377195e-05
literal,1,0,3,3.31332502507e-05
literal,1,0,4,2.26801331714e-05
literal,1,0,5,2.63126230828e-05
literal,1,1,0,1.93188777982e-05
literal,1,1,1,1.86289178768e-05
literal,1,1,2,1.93188777982e-05
literal,1,1,3,3.19706800664e-05
literal,1,1,4,2.18980596138e-05
literal,1,1,5,2.53893731501e-05
literal,1,2,0,2.00088377195e-05
literal,1,2,1,1.93188777982e-05
literal,1,2,2,2.00088377195e-05
literal,1,2,3,3.31332502507e-05
literal,1,2,4,2.26801331714e-05
literal,1,2,5,2.63126230828e-05
literal,1,3,0,3.32347879917e-05
literal,1,3,1,3.20686550797e-05
literal,1,3,2,3.32347879917e-05
literal,1,3,3,8.88806600564e-05
literal,1,3,4,3.97660508004e-05
literal,1,3,5,5.59592500137e-05
literal,1,4,0,2.26950053233e-05
literal,1,4,1,2.19124189328e-05
literal,1,4,2,2.26950053233e-05
literal,1,4,3,3.96805826774e-05
literal,1,4,4,2.58627942281e-05
literal,1,4,5,3.06692807913e-05
literal,1,5,0,2.63596954105e-05
literal,1,5,1,2.54347938172e-05
literal,1,5,2,2.63596954105e-05
literal,1,5,3,5.59065366712e-05
literal,1,5,4,3.07015264071e-05
literal,1,5,5,3.92098164864e-05
literal,2,0,0,2.06987976409e-05
literal,2,0,1,2.00088377195e-05
literal,2,0,2,2.06987976409e-05
literal,2,0,3,3.42958204349e-05
literal,2,0,4,2.3462206729e-05
literal,2,0,5,2.72358730155e-05
literal,2,1,0,2.00088377195e-05
literal,2,1,1,1.93188777982e-05
literal,2,1,2,2.00088377195e-05
literal,2,1,3,3.31332502507e-05
literal,2,1,4,2.26801331714e-05
literal,2,1,5,2.63126230828e-05
literal,2,2,0,2.06987976409e-05
literal,2,2,1,2.00088377195e-05
literal,2,2,2,2.06987976409e-05
literal,2,2,3,3.42958204349e-05
literal,2,2,4,2.3462206729e-05
literal,2,2,5,2.72358730155e-05
literal,2,3,0,3.44009209037e-05
literal,2,3,1,3.32347879917e-05
literal,2,3,2,3.44009209037e-05
literal,2,3,3,9.20549693441e-05
literal,2,3,4,4.11613508285e-05
literal,2,3,5,5.7957794657e-05
literal,2,4,0,2.34775917138e-05
literal,2,4,1,2.26950053233e-05
literal,2,4,2,2.34775917138e-05
literal,2,4,3,4.1072883824e-05
literal,2,4,4,2.67546147187e-05
literal,2,4,5,3.17453959068e-05
literal,2,5,0,2.72845970039e-05
literal,2,5,1,2.63596954105e-05
literal,2,5,2,2.72845970039e-05
literal,2,5,3,5.79031986952e-05
literal,2,5,4,3.17787729477e-05
literal,2,5,5,4.06101670752e-05
literal,3,0,0,3.44211380471e-05
literal,3,0,1,3.32543198082e-05
literal,3,0,2,3.44211380471e-05
literal,3,0,3,9.21730575219e-05
literal,3,0,4,4.11901070908e-05
literal,3,0,5,5.80155046463e-05
literal,3,1,0,3.32543198082e-05
literal,3,1,1,3.20875015693e-05
literal,3,1,2,3.32543198082e-05
literal,3,1,3,8.8994676228e-05
literal,3,1,4,3.97938322742e-05
literal,3,1,5,5.60149700034e-05
literal,3,2,0,3.44211380471e-05
literal,3,2,1,3.32543198082e-05
literal,3,2,2,3.44211380471e-05
literal,3,2,3,9.21730575219e-05
literal,3,2,4,4.11901070908e-05
literal,3,2,5,5.80155046463e-05
literal,3,3,0,9.28216704508e-05
literal,3,3,1,8.96209231939e-05
literal,3,3,2,9.28216704508e-05
literal,3,3,3,0.000333751736344
literal,3,3,4,0.000115373261686
literal,3,3,5,0.000185438769407
literal,3,4,0,4.12544123697e-05
literal,3,4,1,3.98559577131e-05
literal,3,4,2,4.12544123697e-05
literal,3,4,3,0.000114790844263
literal,3,4,4,4.96445738765e-05
literal,3,4,5,7.11219043248e-05
literal,3,5,0,5.82744096193e-05
literal,3,5,1,5.62649472186e-05
literal,3,5,2,5.82744096193e-05
literal,3,5,3,0.000185057936759
literal,3,5,4,7.1317199083e-05
literal,3,5,5,0.000108249690322
literal,4,0,0,2.34805662755e-05
literal,4,0,1,2.2697880733e-05
literal,4,0,2,2.34805662755e-05
literal,4,0,3,4.10846673572e-05
literal,4,0,4,2.67585821845e-05
literal,4,0,5,3.17519943408e-05
literal,4,1,0,2.2697880733e-05
literal,4,1,1,2.19151951905e-05
literal,4,1,2,2.2697880733e-05
literal,4,1,3,3.96919667689e-05
literal,4,1,4,2.5866629445e-05
literal,4,1,5,3.06756555496e-05
literal,4,2,0,2.34805662755e-05
literal,4,2,1,2.2697880733e-05
literal,4,2,2,2.34805662755e-05
literal,4,2,3,4.10846673572e-05
literal,4,2,4,2.67585821845e-05
literal,4,2,5,3.17519943408e-05
literal,4,3,0,4.12374396443e-05
literal,4,3,1,3.98395603343e-05
literal,4,3,2,4.12374396443e-05
literal,4,3,3,0.000114684928538
literal,4,3,4,4.96200812455e-05
literal,4,3,5,7.10710531336e-05
literal,4,4,0,2.67794738328e-05
literal,4,4,1,2.5886824705e-05
literal,4,4,2,2.67794738328e-05
literal,4,4,3,4.94895487109e-05
literal,4,4,4,3.06893856172e-05
literal,4,4,5,3.7231248046e-05
literal,4,5,0,3.18208824903e-05
literal,4,5,1,3.07422085076e-05
literal,4,5,2,3.18208824903e-05
literal,4,5,3,7.09895280209e-05
literal,4,5,4,3.72793322196e-05
literal,4,5,5,4.86627661412e-05
literal,5,0,0,2.72939523589e-05
literal,5,0,1,2.63687336349e-05
literal,5,0,2,2.72939523589e-05
literal,5,0,3,5.79504003413e-05
literal,5,0,4,3.1791746773e-05
literal,5,0,5,4.06343769112e-05
literal,5,1,0,2.63687336349e-05
literal,5,1,1,2.54435149108e-05
literal,5,1,2,2.63687336349e-05
literal,5,1,3,5.59521106744e-05
literal,5,1,4,3.07140604417e-05
literal,5,1,5,3.92331915005e-05
literal,5,2,0,2.72939523589e-05
literal,5,2,1,2.63687336349e-05
literal,5,2,2,2.72939523589e-05
literal,5,2,3,5.79504003413e-05
literal,5,2,4,3.1791746773e-05
literal,5,2,5,4.06343769112e-05
literal,5,3,0,5.82639012753e-05
literal,5,3,1,5.62548012313e-05
literal,5,3,2,5.82639012753e-05
literal,5,3,3,0.00018498868268
literal,5,3,4,7.13018771109e-05
literal,5,3,5,0.000108216999354
literal,5,4,0,3.18272578791e-05
literal,5,4,1,3.07483677815e-05
literal,5,4,2,3.18272578791e-05
literal,5,4,3,7.10250572421e-05
literal,5,4,4,3.72883387976e-05
literal,5,4,5,4.8680441793e-05
literal,5,5,0,4.0765654091e-05
literal,5,5,1,3.9359941881e-05
literal,5,5,2,4.0765654091e-05
literal,5,5,3,0.000108039079001
