stype,l1,l2,l3,proportion
literal,0,0,0,9.68821182178e-09
literal,0,0,1,2.85382972393e-11
literal,0,0,2,5.03220241303e-09
literal,0,0,3,2.24728178807e-10
literal,0,0,4,2.32693488007e-09
literal,0,0,5,4.18847314493e-10
literal,0,1,0,5.23277386255e-11
literal,0,1,1,6.32479500813e-13
literal,0,1,2,5.60369124168e-12
literal,0,1,3,2.61310899091e-10
literal,0,1,4,1.12897940813e-10
literal,0,1,5,1.93427897536e-12
literal,0,2,0,9.31512278025e-09
literal,0,2,1,1.58850432931e-10
literal,0,2,2,4.8984485211e-10
literal,0,2,3,6.51986670959e-09
literal,0,2,4,4.2691163691e-09
literal,0,2,5,1.50096451662e-10
literal,0,3,0,2.77823934299e-07
literal,0,3,1,1.20243821968e-09
literal,0,3,2,3.31899024401e-07
literal,0,3,3,1.54745657838e-09
literal,0,3,4,4.37698398177e-08
literal,0,3,5,9.19418921138e-10
literal,0,4,0,2.39330546876e-07
literal,0,4,1,2.23879509308e-09
literal,0,4,2,3.15232520598e-08
literal,0,4,3,1.44704444248e-09
literal,0,4,4,1.56138633055e-07
literal,0,4,5,6.17691426556e-09
literal,0,5,0,1.80743828011e-08
literal,0,5,1,4.18387847236e-11
literal,0,5,2,1.47667482666e-08
literal,0,5,3,1.89735388991e-10
literal,0,5,4,6.96890166966e-09
literal,0,5,5,8.47448744229e-11
literal,1,0,0,2.69528388395e-11
literal,1,0,1,6.55929353676e-13
literal,1,0,2,2.43387144337e-11
literal,1,0,3,5.44452506634e-12
literal,1,0,4,1.03482462005e-11
literal,1,0,5,2.264518389e-12
literal,1,1,0,1.5662549633e-12
literal,1,1,1,2.49329031584e-16
literal,1,1,2,5.08196508772e-13
literal,1,1,3,2.66312163102e-13
literal,1,1,4,3.18126652308e-13
literal,1,1,5,1.28973262602e-15
literal,1,2,0,1.69865148275e-10
literal,1,2,1,2.34798822669e-13
literal,1,2,2,1.3124959205e-10
literal,1,2,3,5.95458548832e-11
literal,1,2,4,1.76455872952e-11
literal,1,2,5,2.25111261384e-12
literal,1,3,0,5.61724015592e-10
literal,1,3,1,2.69551442527e-12
literal,1,3,2,1.56380887072e-10
literal,1,3,3,7.6990792665e-13
literal,1,3,4,1.34587845221e-09
literal,1,3,5,2.86192375001e-11
literal,1,4,0,1.42468387284e-09
literal,1,4,1,2.28247527503e-12
literal,1,4,2,1.14782685456e-09
literal,1,4,3,4.2188465557e-11
literal,1,4,4,3.17553419032e-10
literal,1,4,5,2.89488777006e-12
literal,1,5,0,1.95702797546e-10
literal,1,5,1,7.26058023518e-14
literal,1,5,2,4.51613826646e-11
literal,1,5,3,4.17730834236e-13
literal,1,5,4,1.74897972356e-11
literal,1,5,5,9.02688304824e-13
literal,2,0,0,3.49478320941e-09
literal,2,0,1,5.51176719867e-11
literal,2,0,2,3.61212194421e-09
literal,2,0,3,1.61664907072e-09
literal,2,0,4,2.53307007114e-09
literal,2,0,5,1.74596898284e-10
literal,2,1,0,4.94996637924e-11
literal,2,1,1,1.19869382075e-13
literal,2,1,2,1.26454013379e-13
literal,2,1,3,9.76903111489e-11
literal,2,1,4,1.29518907561e-11
literal,2,1,5,1.87233120573e-12
literal,2,2,0,3.61276396384e-09
literal,2,2,1,3.47001863663e-11
literal,2,2,2,1.32607108367e-08
literal,2,2,3,6.14126653731e-09
literal,2,2,4,4.66081386908e-12
literal,2,2,5,4.25192371296e-10
literal,2,3,0,2.27700654163e-07
literal,2,3,1,8.62476885124e-10
literal,2,3,2,9.76059786341e-08
literal,2,3,3,3.93956425641e-09
literal,2,3,4,9.61442283942e-08
literal,2,3,5,4.72222779831e-09
literal,2,4,0,1.69191958741e-07
literal,2,4,1,2.20913373699e-09
literal,2,4,2,6.49505891893e-08
literal,2,4,3,3.59935539868e-09
literal,2,4,4,9.39636303477e-08
literal,2,4,5,7.73343582284e-09
literal,2,5,0,8.4754738118e-09
literal,2,5,1,1.34009638517e-10
literal,2,5,2,3.82519380867e-10
literal,2,5,3,1.3140895285e-10
literal,2,5,4,1.13970307518e-08
literal,2,5,5,2.37653422941e-10
literal,3,0,0,5.92349595072e-12
literal,3,0,1,5.30578630973e-13
literal,3,0,2,1.08804807564e-10
literal,3,0,3,1.43460877082e-09
