stype,l1,proportion
literal,0,0.0448395597021
literal,1,0.0134518679106
literal,2,0.0448395597021
literal,3,0.0920049281304
literal,4,0.091970488316
literal,5,0.0357815612785
gricean,0,0.0448395597021
gricean,1,0.0134518679106
gricean,2,0.0448395597021
gricean,3,0.162212046633
gricean,4,0.249556970311
gricean,5,0.162212030702
