stype,l1,l2,l3,proportion
literal,0,0,0,0.00177776039838
literal,0,0,1,0.00171850171843
literal,0,0,2,0.00177776039838
literal,0,0,3,0.00186401958514
literal,0,0,4,0.00182757402518
literal,0,0,5,0.00179709307558
literal,0,1,0,0.00171850171843
literal,0,1,1,0.00165924303849
literal,0,1,2,0.00171850171843
literal,0,1,3,0.00180083248056
literal,0,1,4,0.00176665489101
literal,0,1,5,0.00173617466624
literal,0,2,0,0.00177776039838
literal,0,2,1,0.00171850171843
literal,0,2,2,0.00177776039838
literal,0,2,3,0.00186401958514
literal,0,2,4,0.00182757402518
literal,0,2,5,0.00179709307558
literal,0,3,0,0.0018640195955
literal,0,3,1,0.00180083249057
literal,0,3,2,0.0018640195955
literal,0,3,3,0.00200344822611
literal,0,3,4,0.00193607027915
literal,0,3,5,0.00190325921259
literal,0,4,0,0.00182757402961
literal,0,4,1,0.00176665489529
literal,0,4,2,0.00182757402961
literal,0,4,3,0.00193607027319
literal,0,4,4,0.00188670808776
literal,0,4,5,0.00185525163716
literal,0,5,0,0.00179709307993
literal,0,5,1,0.00173617467044
literal,0,5,2,0.00179709307993
literal,0,5,3,0.00190325920673
literal,0,5,4,0.00185525163715
literal,0,5,5,0.00182379552285
literal,1,0,0,0.00171850171843
literal,1,0,1,0.00165924303849
literal,1,0,2,0.00171850171843
literal,1,0,3,0.00180083248056
literal,1,0,4,0.00176665489101
literal,1,0,5,0.00173617466624
literal,1,1,0,0.00165924303849
literal,1,1,1,0.00159998435854
literal,1,1,2,0.00165924303849
literal,1,1,3,0.00173764537598
literal,1,1,4,0.00170573575684
literal,1,1,5,0.00167525625689
literal,1,2,0,0.00171850171843
literal,1,2,1,0.00165924303849
literal,1,2,2,0.00171850171843
literal,1,2,3,0.00180083248056
literal,1,2,4,0.00176665489101
literal,1,2,5,0.00173617466624
literal,1,3,0,0.00180083249057
literal,1,3,1,0.00173764538564
literal,1,3,2,0.00180083249057
literal,1,3,3,0.00193436380452
literal,1,3,4,0.00187044077816
literal,1,3,5,0.00183762958457
literal,1,4,0,0.00176665489529
literal,1,4,1,0.00170573576097
literal,1,4,2,0.00176665489529
literal,1,4,3,0.0018704407724
literal,1,4,4,0.00182381781817
literal,1,4,5,0.00179236175115
literal,1,5,0,0.00173617467044
literal,1,5,1,0.00167525626095
literal,1,5,2,0.00173617467044
literal,1,5,3,0.00183762957891
literal,1,5,4,0.00179236175115
literal,1,5,5,0.00176090602206
literal,2,0,0,0.00177776039838
literal,2,0,1,0.00171850171843
literal,2,0,2,0.00177776039838
literal,2,0,3,0.00186401958514
literal,2,0,4,0.00182757402518
literal,2,0,5,0.00179709307558
literal,2,1,0,0.00171850171843
literal,2,1,1,0.00165924303849
literal,2,1,2,0.00171850171843
literal,2,1,3,0.00180083248056
literal,2,1,4,0.00176665489101
literal,2,1,5,0.00173617466624
literal,2,2,0,0.00177776039838
literal,2,2,1,0.00171850171843
literal,2,2,2,0.00177776039838
literal,2,2,3,0.00186401958514
literal,2,2,4,0.00182757402518
literal,2,2,5,0.00179709307558
literal,2,3,0,0.0018640195955
literal,2,3,1,0.00180083249057
literal,2,3,2,0.0018640195955
literal,2,3,3,0.00200344822611
literal,2,3,4,0.00193607027915
literal,2,3,5,0.00190325921259
literal,2,4,0,0.00182757402961
literal,2,4,1,0.00176665489529
literal,2,4,2,0.00182757402961
literal,2,4,3,0.00193607027319
literal,2,4,4,0.00188670808776
literal,2,4,5,0.00185525163716
literal,2,5,0,0.00179709307993
literal,2,5,1,0.00173617467044
literal,2,5,2,0.00179709307993
literal,2,5,3,0.00190325920673
literal,2,5,4,0.00185525163715
literal,2,5,5,0.00182379552285
literal,3,0,0,0.00186401958556
literal,3,0,1,0.00180083248096
literal,3,0,2,0.00186401958556
literal,3,0,3,0.0020034482093
literal,3,0,4,0.00193607026634
literal,3,0,5,0.00190325919999
literal,3,1,0,0.00180083248096
literal,3,1,1,0.00173764537637
literal,3,1,2,0.00180083248096
literal,3,1,3,0.00193436378829
literal,3,1,4,0.00187044076578
literal,3,1,5,0.00183762957241
literal,3,2,0,0.00186401958556
literal,3,2,1,0.00180083248096
literal,3,2,2,0.00186401958556
literal,3,2,3,0.0020034482093
literal,3,2,4,0.00193607026634
literal,3,2,5,0.00190325919999
literal,3,3,0,0.00200344822681
literal,3,3,1,0.0019343638052
literal,3,3,2,0.00200344822681
literal,3,3,3,0.00220224100729
literal,3,3,4,0.00210068117208
literal,3,3,5,0.0020644924393
literal,3,4,0,0.00193607027372
literal,3,4,1,0.00187044077292
literal,3,4,2,0.00193607027372
literal,3,4,3,0.0021006811619
literal,3,4,4,0.0020188073286
literal,3,4,5,0.00198460460616
literal,3,5,0,0.00190325920726
literal,3,5,1,0.00183762957942
literal,3,5,2,0.00190325920726
literal,3,5,3,0.00206449242929
literal,3,5,4,0.00198460460616
literal,3,5,5,0.00195040136487
literal,4,0,0,0.00182757402536
literal,4,0,1,0.00176665489118
literal,4,0,2,0.00182757402536
literal,4,0,3,0.0019360702661
literal,4,0,4,0.00188670808232
literal,4,0,5,0.00185525163181
literal,4,1,0,0.00176665489118
literal,4,1,1,0.001705735757
literal,4,1,2,0.00176665489118
literal,4,1,3,0.00187044076555
literal,4,1,4,0.00182381781291
literal,4,1,5,0.00179236174598
literal,4,2,0,0.00182757402536
literal,4,2,1,0.00176665489118
literal,4,2,2,0.00182757402536
literal,4,2,3,0.0019360702661
literal,4,2,4,0.00188670808232
literal,4,2,5,0.00185525163181
literal,4,3,0,0.00193607027944
literal,4,3,1,0.00187044077845
literal,4,3,2,0.00193607027944
literal,4,3,3,0.00210068117168
literal,4,3,4,0.00201880733601
literal,4,3,5,0.00198460461345
literal,4,4,0,0.00188670808798
literal,4,4,1,0.00182381781838
literal,4,4,2,0.00188670808798
literal,4,4,3,0.00201880732829
literal,4,4,4,0.00195578457797
literal,4,4,5,0.00192318721577
literal,4,5,0,0.00185525163737
literal,4,5,1,0.00179236175136
literal,4,5,2,0.00185525163737
literal,4,5,3,0.00198460460586
literal,4,5,4,0.00192318721577
literal,4,5,5,0.0018905898476
literal,5,0,0,0.00179709307575
literal,5,0,1,0.0017361746664
literal,5,0,2,0.00179709307575
literal,5,0,3,0.00190325919976
literal,5,0,4,0.00185525163181
literal,5,0,5,0.00182379551759
literal,5,1,0,0.0017361746664
literal,5,1,1,0.00167525625706
literal,5,1,2,0.0017361746664
literal,5,1,3,0.00183762957218
literal,5,1,4,0.00179236174598
literal,5,1,5,0.00176090601698
literal,5,2,0,0.00179709307575
literal,5,2,1,0.0017361746664
literal,5,2,2,0.00179709307575
literal,5,2,3,0.00190325919976
literal,5,2,4,0.00185525163181
literal,5,2,5,0.00182379551759
literal,5,3,0,0.00190325921288
literal,5,3,1,0.00183762958485
literal,5,3,2,0.00190325921288
literal,5,3,3,0.0020644924389
literal,5,3,4,0.00198460461345
literal,5,3,5,0.00195040137204
literal,5,4,0,0.00185525163738
literal,5,4,1,0.00179236175137
literal,5,4,2,0.00185525163738
literal,5,4,3,0.00198460460586
literal,5,4,4,0.00192318721577
literal,5,4,5,0.00189058984761
literal,5,5,0,0.00182379552307
literal,5,5,1,0.00176090602227
literal,5,5,2,0.00182379552307
literal,5,5,3,0.00195040136457
literal,5,5,4,0.0018905898476
literal,5,5,5,0.00185799247534
gricean,0,0,0,0.00177776039838
gricean,0,0,1,0.00171850171843
gricean,0,0,2,0.00177776039838
gricean,0,0,3,0.00210848137763
gricean,0,0,4,0.0021442179845
gricean,0,0,5,0.00210848101809
gricean,0,1,0,0.00171850171843
gricean,0,1,1,0.00165924303849
gricean,0,1,2,0.00171850171843
gricean,0,1,3,0.00203700743263
gricean,0,1,4,0.00207274405168
gricean,0,1,5,0.00203700708527
gricean,0,2,0,0.00177776039838
gricean,0,2,1,0.00171850171843
gricean,0,2,2,0.00177776039838
gricean,0,2,3,0.00210848137763
gricean,0,2,4,0.0021442179845
gricean,0,2,5,0.00210848101809
gricean,0,3,0,0.00210848141014
gricean,0,3,1,0.00203700746403
gricean,0,3,2,0.00210848141014
gricean,0,3,3,0.00308774381249
gricean,0,3,4,0.00314097969151
gricean,0,3,5,0.00308774274758
gricean,0,4,0,0.00214421801755
gricean,0,4,1,0.00207274408364
gricean,0,4,2,0.00214421801755
gricean,0,4,3,0.00314097969151
gricean,0,4,4,0.00319421553381
gricean,0,4,5,0.00314097860825
gricean,0,5,0,0.0021084810506
gricean,0,5,1,0.00203700711668
gricean,0,5,2,0.0021084810506
gricean,0,5,3,0.00308774274758
gricean,0,5,4,0.00314097860825
gricean,0,5,5,0.00308774168268
gricean,1,0,0,0.00171850171843
gricean,1,0,1,0.00165924303849
gricean,1,0,2,0.00171850171843
gricean,1,0,3,0.00203700743263
gricean,1,0,4,0.00207274405168
gricean,1,0,5,0.00203700708527
gricean,1,1,0,0.00165924303849
gricean,1,1,1,0.00159998435854
gricean,1,1,2,0.00165924303849
gricean,1,1,3,0.00196553348762
gricean,1,1,4,0.00200127011886
gricean,1,1,5,0.00196553315246
gricean,1,2,0,0.00171850171843
gricean,1,2,1,0.00165924303849
gricean,1,2,2,0.00171850171843
