stype,l1,l2,l3,proportion
literal,0,0,0,2.87780149704e-33
literal,0,0,1,1.64894149933e-34
literal,0,0,2,2.32478621942e-34
literal,0,0,3,1.95489763551e-20
literal,0,0,4,7.36858572791e-27
literal,0,0,5,4.76446050579e-28
literal,0,1,0,3.87153206006e-35
literal,0,1,1,1.1678828286e-36
literal,0,1,2,1.07782947381e-33
literal,0,1,3,6.89435858189e-21
literal,0,1,4,2.13948016627e-27
literal,0,1,5,7.14320662299e-28
literal,0,2,0,6.3179814341e-35
literal,0,2,1,1.17607884624e-34
literal,0,2,2,1.30725058764e-33
literal,0,2,3,4.73374924232e-21
literal,0,2,4,4.39209514674e-27
literal,0,2,5,1.32632673571e-28
literal,0,3,0,1.1959332266e-24
literal,0,3,1,7.24470199953e-25
literal,0,3,2,6.90476204832e-25
literal,0,3,3,1.04201553809e-18
literal,0,3,4,8.47243522346e-24
literal,0,3,5,4.29840213517e-24
literal,0,4,0,1.00113139729e-31
literal,0,4,1,2.59803591906e-32
literal,0,4,2,7.84926891267e-32
literal,0,4,3,7.29138502966e-20
literal,0,4,4,1.91322081145e-26
literal,0,4,5,1.97046008986e-25
literal,0,5,0,1.66227428531e-32
literal,0,5,1,9.85643959671e-33
literal,0,5,2,7.34047165924e-32
literal,0,5,3,3.48419517285e-20
literal,0,5,4,3.1463555897e-28
literal,0,5,5,8.68072517977e-27
literal,1,0,0,2.4882231347e-34
literal,1,0,1,6.72118995947e-35
literal,1,0,2,1.67272817412e-33
literal,1,0,3,2.43530219906e-21
literal,1,0,4,3.65866179511e-30
literal,1,0,5,2.06026964573e-27
literal,1,1,0,5.73231888831e-35
literal,1,1,1,4.58516409994e-35
literal,1,1,2,2.70274321192e-34
literal,1,1,3,5.99014218283e-22
literal,1,1,4,1.09644230288e-27
literal,1,1,5,7.57734860826e-30
literal,1,2,0,4.82236791213e-35
literal,1,2,1,6.18551779407e-34
literal,1,2,2,3.26687183175e-34
literal,1,2,3,2.50459653009e-21
literal,1,2,4,1.0680728973e-27
literal,1,2,5,8.10516188935e-28
literal,1,3,0,7.92991403868e-26
literal,1,3,1,1.48601738254e-25
literal,1,3,2,1.36085370894e-24
literal,1,3,3,3.66958963359e-19
literal,1,3,4,1.08238201697e-24
literal,1,3,5,2.40398700707e-24
literal,1,4,0,4.31723898541e-32
literal,1,4,1,1.67495175436e-32
literal,1,4,2,5.53832866756e-32
literal,1,4,3,6.39688090496e-20
literal,1,4,4,2.39243452452e-26
literal,1,4,5,5.60237359908e-27
literal,1,5,0,8.90135190412e-33
literal,1,5,1,3.62022281944e-33
literal,1,5,2,2.97967842615e-33
literal,1,5,3,5.59169311627e-21
literal,1,5,4,6.00126104825e-27
literal,1,5,5,5.39845887768e-27
literal,2,0,0,2.85724974403e-34
literal,2,0,1,4.56463798271e-34
literal,2,0,2,7.81431715006e-34
literal,2,0,3,6.67996908534e-21
literal,2,0,4,1.55040853018e-27
literal,2,0,5,3.15764091484e-27
literal,2,1,0,5.18443546954e-34
literal,2,1,1,9.38706291158e-35
literal,2,1,2,8.55156575757e-34
literal,2,1,3,3.37781798594e-21
literal,2,1,4,5.57375911066e-27
literal,2,1,5,1.4394583314e-27
literal,2,2,0,2.42429385938e-34
literal,2,2,1,8.89918290918e-35
literal,2,2,2,1.68586974895e-34
literal,2,2,3,2.34472631305e-20
literal,2,2,4,2.58715723007e-27
literal,2,2,5,1.38666272989e-27
literal,2,3,0,1.29778454098e-24
literal,2,3,1,1.29250367632e-25
literal,2,3,2,1.42843602305e-24
literal,2,3,3,1.27565129503e-18
literal,2,3,4,1.02975319647e-24
literal,2,3,5,3.56053911787e-24
literal,2,4,0,6.76763252101e-32
literal,2,4,1,3.49353360958e-32
literal,2,4,2,6.24631874695e-33
literal,2,4,3,1.17791823833e-20
literal,2,4,4,1.42328957696e-25
literal,2,4,5,4.25380186515e-26
literal,2,5,0,7.65468740233e-32
literal,2,5,1,1.3202706746e-33
literal,2,5,2,1.43495589147e-32
literal,2,5,3,9.77139866097e-21
literal,2,5,4,4.60978817856e-26
literal,2,5,5,4.31335136039e-27
literal,3,0,0,2.32084521827e-31
literal,3,0,1,2.50601476426e-31
literal,3,0,2,1.33376675063e-30
literal,3,0,3,2.48756066837e-22
literal,3,0,4,3.61449950279e-26
literal,3,0,5,5.41386338017e-26
literal,3,1,0,2.92125024593e-31
literal,3,1,1,9.52852256382e-32
literal,3,1,2,1.49538423803e-30
literal,3,1,3,1.47190364311e-22
literal,3,1,4,2.66666753139e-27
literal,3,1,5,3.94726523872e-27
literal,3,2,0,4.50265371201e-30
literal,3,2,1,1.65576002599e-31
literal,3,2,2,3.5989407955e-30
literal,3,2,3,3.44403770685e-22
literal,3,2,4,2.66905884886e-26
literal,3,2,5,4.12977830924e-26
literal,3,3,0,1.35854374422e-23
literal,3,3,1,1.64319020784e-24
literal,3,3,2,1.51988229693e-23
literal,3,3,3,8.75735609443e-20
literal,3,3,4,6.09493687229e-25
literal,3,3,5,4.38068862609e-24
literal,3,4,0,5.16029226754e-25
literal,3,4,1,7.71559400923e-26
literal,3,4,2,2.58972549593e-25
literal,3,4,3,1.2341284128e-21
literal,3,4,4,1.41952307971e-25
