stype,l1,l2,l3,proportion
literal,0,0,0,0.000589125241155
literal,0,0,1,0.000451662684886
literal,0,0,2,0.000589125241155
literal,0,0,3,0.000756189853387
literal,0,0,4,0.000684097020662
literal,0,0,5,0.000600443656117
literal,0,1,0,0.000451662684886
literal,0,1,1,0.000314200128616
literal,0,1,2,0.000451662684886
literal,0,1,3,0.000556441590228
literal,0,1,4,0.000524474382508
literal,0,1,5,0.000441835897897
literal,0,2,0,0.000589125241155
literal,0,2,1,0.000451662684886
literal,0,2,2,0.000589125241155
literal,0,2,3,0.000756189853387
literal,0,2,4,0.000684097020662
literal,0,2,5,0.000600443656117
literal,0,3,0,0.000780989815006
literal,0,3,1,0.00057469061859
literal,0,3,2,0.000780989815006
literal,0,3,3,0.00164919784903
literal,0,3,4,0.00114607810813
literal,0,3,5,0.000907301447448
literal,0,4,0,0.000674969817108
literal,0,4,1,0.000517476859783
literal,0,4,2,0.000674969817108
literal,0,4,3,0.000969155950617
literal,0,4,4,0.000812424899676
literal,0,4,5,0.00072278283326
literal,0,5,0,0.000619525368955
literal,0,5,1,0.000455877158288
literal,0,5,2,0.000619525368955
literal,0,5,3,0.00102988937538
literal,0,5,4,0.000804901480038
literal,0,5,5,0.000665105265409
literal,1,0,0,0.000451662684886
literal,1,0,1,0.000314200128616
literal,1,0,2,0.000451662684886
literal,1,0,3,0.000556441590228
literal,1,0,4,0.000524474382508
literal,1,0,5,0.000441835897897
literal,1,1,0,0.000314200128616
literal,1,1,1,0.000176737572347
literal,1,1,2,0.000314200128616
literal,1,1,3,0.000356693327069
literal,1,1,4,0.000364851744353
literal,1,1,5,0.000283228139678
literal,1,2,0,0.000451662684886
literal,1,2,1,0.000314200128616
literal,1,2,2,0.000451662684886
literal,1,2,3,0.000556441590228
literal,1,2,4,0.000524474382508
literal,1,2,5,0.000441835897897
literal,1,3,0,0.00057469061859
literal,1,3,1,0.000368391422173
literal,1,3,2,0.00057469061859
literal,1,3,3,0.00114726806889
literal,1,3,4,0.000843340494663
literal,1,3,5,0.000631166224312
literal,1,4,0,0.000517476859783
literal,1,4,1,0.000359983902458
literal,1,4,2,0.000517476859783
literal,1,4,3,0.000713152491964
literal,1,4,4,0.000622859089752
literal,1,4,5,0.000531859065984
literal,1,5,0,0.000455877158288
literal,1,5,1,0.00029222894762
literal,1,5,2,0.000455877158288
literal,1,5,3,0.000716444782872
literal,1,5,4,0.000592285994745
literal,1,5,5,0.000462681923763
literal,2,0,0,0.000589125241155
literal,2,0,1,0.000451662684886
literal,2,0,2,0.000589125241155
literal,2,0,3,0.000756189853387
literal,2,0,4,0.000684097020662
literal,2,0,5,0.000600443656117
literal,2,1,0,0.000451662684886
literal,2,1,1,0.000314200128616
literal,2,1,2,0.000451662684886
literal,2,1,3,0.000556441590228
literal,2,1,4,0.000524474382508
literal,2,1,5,0.000441835897897
literal,2,2,0,0.000589125241155
literal,2,2,1,0.000451662684886
literal,2,2,2,0.000589125241155
literal,2,2,3,0.000756189853387
literal,2,2,4,0.000684097020662
literal,2,2,5,0.000600443656117
literal,2,3,0,0.000780989815006
literal,2,3,1,0.00057469061859
literal,2,3,2,0.000780989815006
literal,2,3,3,0.00164919784903
literal,2,3,4,0.00114607810813
literal,2,3,5,0.000907301447448
literal,2,4,0,0.000674969817108
literal,2,4,1,0.000517476859783
literal,2,4,2,0.000674969817108
literal,2,4,3,0.000969155950617
literal,2,4,4,0.000812424899676
literal,2,4,5,0.00072278283326
literal,2,5,0,0.000619525368955
literal,2,5,1,0.000455877158288
literal,2,5,2,0.000619525368955
literal,2,5,3,0.00102988937538
literal,2,5,4,0.000804901480038
literal,2,5,5,0.000665105265409
literal,3,0,0,0.00064177905132
literal,3,0,1,0.000472252509462
literal,3,0,2,0.00064177905132
literal,3,0,3,0.00095401326441
literal,3,0,4,0.000779825209238
literal,3,0,5,0.000715943473216
literal,3,1,0,0.000472252509462
literal,3,1,1,0.000302725967604
literal,3,1,2,0.000472252509462
literal,3,1,3,0.000663661401329
literal,3,1,4,0.000573833644534
literal,3,1,5,0.000498047633541
literal,3,2,0,0.00064177905132
literal,3,2,1,0.000472252509462
