stype,l1,l2,l3,proportion
literal,0,0,0,0.00149874581746
literal,0,0,1,3.55606299336e-05
literal,0,0,2,0.000685179065614
literal,0,0,3,5.88118465882e-05
literal,0,0,4,0.0016371775181
literal,0,0,5,0.000217536332424
literal,0,1,0,3.940917557e-05
literal,0,1,1,7.20773809154e-08
literal,0,1,2,3.66739956077e-05
literal,0,1,3,1.60681072289e-06
literal,0,1,4,1.26220366012e-05
literal,0,1,5,7.28347058375e-07
literal,0,2,0,0.00206047975851
literal,0,2,1,3.30533448962e-05
literal,0,2,2,0.00124788985756
literal,0,2,3,6.45433762487e-05
literal,0,2,4,0.000971900852994
literal,0,2,5,0.000162073045232
literal,0,3,0,6.25923219514e-05
literal,0,3,1,8.33192509421e-07
literal,0,3,2,5.58346495041e-05
literal,0,3,3,5.89206649089e-06
literal,0,3,4,7.04763951592e-05
literal,0,3,5,2.90791237521e-06
literal,0,4,0,0.0036086303034
literal,0,4,1,1.71878991557e-05
literal,0,4,2,0.000426413917003
literal,0,4,3,3.7392353553e-05
literal,0,4,4,0.000526927736598
literal,0,4,5,0.000126195963672
literal,0,5,0,0.000115124051609
literal,0,5,1,5.76223525975e-07
literal,0,5,2,0.000134927522645
literal,0,5,3,2.41053266502e-06
literal,0,5,4,5.65766834409e-05
literal,0,5,5,5.30820970945e-06
literal,1,0,0,2.22217902025e-05
literal,1,0,1,1.55202491038e-07
literal,1,0,2,3.64891580525e-05
literal,1,0,3,2.27089914346e-06
literal,1,0,4,1.01643721849e-05
literal,1,0,5,1.94246537412e-06
literal,1,1,0,1.5226894725e-07
literal,1,1,1,1.36497935899e-10
literal,1,1,2,1.57622530919e-07
literal,1,1,3,3.82524037398e-09
literal,1,1,4,8.97526094609e-08
literal,1,1,5,1.07762712245e-08
literal,1,2,0,3.01138184522e-05
literal,1,2,1,2.55054584756e-07
literal,1,2,2,3.67537593797e-05
literal,1,2,3,9.52881390902e-07
literal,1,2,4,2.4726905284e-05
literal,1,2,5,1.24087453065e-06
literal,1,3,0,1.54707791809e-06
literal,1,3,1,2.94813747969e-09
literal,1,3,2,6.08426217389e-07
literal,1,3,3,1.5084831693e-08
literal,1,3,4,5.04498115122e-07
literal,1,3,5,3.6439321203e-08
literal,1,4,0,2.78250812991e-05
literal,1,4,1,1.70447613786e-07
literal,1,4,2,3.99073790491e-05
literal,1,4,3,4.58893835683e-07
literal,1,4,4,7.17835985086e-06
literal,1,4,5,1.10447460676e-06
literal,1,5,0,1.44086391956e-06
literal,1,5,1,4.38676254773e-09
literal,1,5,2,7.87731075901e-07
literal,1,5,3,2.30683787021e-08
literal,1,5,4,6.41345398171e-07
literal,1,5,5,2.9037075606e-08
literal,2,0,0,0.00140736504003
literal,2,0,1,2.63091296629e-05
literal,2,0,2,0.00180000892711
literal,2,0,3,6.59186056053e-05
literal,2,0,4,0.000903560542319
literal,2,0,5,0.000120157503282
literal,2,1,0,2.89242016409e-05
literal,2,1,1,1.58118987445e-07
literal,2,1,2,3.31307222272e-05
literal,2,1,3,1.42680935991e-06
literal,2,1,4,2.01781904581e-05
literal,2,1,5,1.46338132934e-06
literal,2,2,0,0.00201814962587
literal,2,2,1,2.60764714852e-05
literal,2,2,2,0.00348750205913
literal,2,2,3,6.17290448681e-05
literal,2,2,4,0.000997727714852
literal,2,2,5,0.000157044514667
literal,2,3,0,0.000167172416113
literal,2,3,1,9.11658742482e-07
literal,2,3,2,0.000108153543993
literal,2,3,3,3.13087928398e-06
literal,2,3,4,7.77784420286e-05
literal,2,3,5,5.16162046457e-06
literal,2,4,0,0.00279221054497
literal,2,4,1,1.909585387e-05
literal,2,4,2,0.00170447274854
literal,2,4,3,5.87068141855e-05
literal,2,4,4,0.000564640837371
literal,2,4,5,4.40471293875e-05
literal,2,5,0,0.000167280579326
literal,2,5,1,2.32990019699e-07
literal,2,5,2,0.000193592135166
literal,2,5,3,7.59594715413e-06
literal,2,5,4,4.26541850113e-05
literal,2,5,5,7.3343210569e-06
literal,3,0,0,8.69753386562e-05
literal,3,0,1,6.57112605028e-07
literal,3,0,2,4.57461259801e-05
literal,3,0,3,1.57183007514e-06
literal,3,0,4,0.000249858656491
literal,3,0,5,6.0796505479e-06
literal,3,1,0,3.67126917592e-07
literal,3,1,1,2.67233284248e-09
literal,3,1,2,8.26180899708e-07
literal,3,1,3,3.01477042948e-08
literal,3,1,4,1.78020427269e-06
literal,3,1,5,1.29340268859e-08
literal,3,2,0,7.84617392979e-05
literal,3,2,1,7.3153654897e-07
literal,3,2,2,8.28366603441e-05
literal,3,2,3,3.62753070005e-06
literal,3,2,4,2.95065109816e-05
literal,3,2,5,3.26681065517e-06
literal,3,3,0,3.47686282433e-06
literal,3,3,1,1.46366899447e-08
literal,3,3,2,3.06638768831e-06
literal,3,3,3,9.43678991517e-08
literal,3,3,4,1.13437096813e-06
literal,3,3,5,2.15594488463e-07
literal,3,4,0,9.16700325176e-05
literal,3,4,1,5.08529165505e-07
literal,3,4,2,4.72415148787e-05
literal,3,4,3,3.65470765029e-06
literal,3,4,4,3.01584532168e-05
literal,3,4,5,2.6115316368e-06
literal,3,5,0,6.68976257428e-06
literal,3,5,1,1.89094142682e-08
literal,3,5,2,7.6435895727e-06
literal,3,5,3,2.15693237354e-07
literal,3,5,4,9.15163306922e-07
literal,3,5,5,1.17803032437e-07
literal,4,0,0,0.0019822473603
literal,4,0,1,6.68597163712e-06
literal,4,0,2,0.00120061349802
literal,4,0,3,7.88093138198e-05
literal,4,0,4,0.000407244214504
literal,4,0,5,5.59240593422e-05
literal,4,1,0,1.76103983781e-05
literal,4,1,1,9.71652830059e-08
literal,4,1,2,1.46730771855e-05
literal,4,1,3,5.18478360116e-07
literal,4,1,4,6.10212100149e-06
literal,4,1,5,6.84352866997e-07
literal,4,2,0,0.000677986326766
literal,4,2,1,2.24111941002e-05
literal,4,2,2,0.00150147106454
literal,4,2,3,9.17285925432e-05
literal,4,2,4,0.00102852633577
literal,4,2,5,7.97641069316e-05
literal,4,3,0,4.18744218187e-05
literal,4,3,1,5.09989452211e-07
literal,4,3,2,4.26655538633e-05
literal,4,3,3,1.30782345786e-06
literal,4,3,4,2.69784580297e-05
literal,4,3,5,5.77930462564e-06
literal,4,4,0,0.000533756976998
literal,4,4,1,9.93322399904e-06
literal,4,4,2,0.000347321702058
literal,4,4,3,4.84317399726e-05
literal,4,4,4,0.000491820424563
literal,4,4,5,9.44829018256e-05
literal,4,5,0,6.42490688475e-05
literal,4,5,1,8.01423517493e-07
literal,4,5,2,3.94402566653e-05
literal,4,5,3,2.53046961745e-06
literal,4,5,4,3.76326168327e-05
literal,4,5,5,2.12679382654e-06
literal,5,0,0,0.000119234600668
literal,5,0,1,6.19698867707e-07
literal,5,0,2,0.000160164897104
literal,5,0,3,6.65143948889e-06
literal,5,0,4,9.75244706681e-05
literal,5,0,5,3.72985309352e-06
literal,5,1,0,7.15280439663e-07
literal,5,1,1,3.9460504176e-09
literal,5,1,2,9.45013901184e-07
literal,5,1,3,3.74208202592e-08
literal,5,1,4,1.0806163252e-06
literal,5,1,5,7.70889456196e-08
literal,5,2,0,0.000163029425513
