stype,l1,l2,l3,proportion
literal,0,0,0,8.02968717285e-07
literal,0,0,1,1.63560346706e-07
literal,0,0,2,1.01823702225e-06
literal,0,0,3,1.56379291991e-06
literal,0,0,4,1.47521316289e-06
literal,0,0,5,5.4401538279e-06
literal,0,1,0,1.60707837239e-07
literal,0,1,1,1.87318195246e-07
literal,0,1,2,2.24111109286e-07
literal,0,1,3,3.27624421352e-07
literal,0,1,4,2.07380972627e-06
literal,0,1,5,1.79648353661e-06
literal,0,2,0,4.82937084397e-07
literal,0,2,1,2.38713963013e-07
literal,0,2,2,1.23482167316e-07
literal,0,2,3,5.11310553674e-06
literal,0,2,4,2.72987768054e-06
literal,0,2,5,1.56297787734e-06
literal,0,3,0,1.38732157047e-06
literal,0,3,1,1.08829616913e-06
literal,0,3,2,5.85351260091e-07
literal,0,3,3,4.37170621384e-06
literal,0,3,4,3.305405589e-07
literal,0,3,5,7.78102995268e-07
literal,0,4,0,1.86394753372e-06
literal,0,4,1,5.16930745632e-07
literal,0,4,2,1.07057636061e-06
literal,0,4,3,3.67432528895e-06
literal,0,4,4,1.63524667633e-06
literal,0,4,5,1.63494241987e-06
literal,0,5,0,5.12723779776e-07
literal,0,5,1,7.84898811682e-08
literal,0,5,2,3.01664682163e-07
literal,0,5,3,8.12198413945e-07
literal,0,5,4,1.12684971609e-06
literal,0,5,5,3.4616147421e-07
literal,1,0,0,8.23361447289e-07
literal,1,0,1,7.12571842404e-08
literal,1,0,2,2.37106914356e-07
literal,1,0,3,1.65631891767e-06
literal,1,0,4,1.5584016858e-06
literal,1,0,5,2.16888705939e-06
literal,1,1,0,3.54629940189e-07
literal,1,1,1,2.41855153024e-08
literal,1,1,2,8.15766955084e-08
literal,1,1,3,2.26379828956e-06
literal,1,1,4,8.25719018577e-07
literal,1,1,5,7.59822072689e-08
literal,1,2,0,1.09812930714e-06
literal,1,2,1,1.67188446431e-07
literal,1,2,2,3.36519214633e-07
literal,1,2,3,1.09259621912e-05
literal,1,2,4,5.9042716494e-07
literal,1,2,5,2.44620481225e-07
literal,1,3,0,1.03029229923e-07
literal,1,3,1,1.11814386131e-07
literal,1,3,2,7.9604520054e-08
literal,1,3,3,5.25439582333e-07
literal,1,3,4,3.43852211168e-07
literal,1,3,5,2.00146835316e-07
literal,1,4,0,1.18509616143e-06
literal,1,4,1,1.16256015155e-08
literal,1,4,2,1.84437730391e-07
literal,1,4,3,5.30373617896e-06
literal,1,4,4,1.53006225995e-06
literal,1,4,5,4.01291696508e-07
literal,1,5,0,6.74234598427e-08
literal,1,5,1,7.76776087387e-08
literal,1,5,2,1.47898558533e-07
literal,1,5,3,1.22304541832e-07
literal,1,5,4,3.26153102076e-07
literal,1,5,5,1.13887995197e-06
literal,2,0,0,3.98373010883e-07
literal,2,0,1,1.86463989317e-07
literal,2,0,2,9.88680059865e-07
literal,2,0,3,1.20194250695e-05
literal,2,0,4,4.63954977799e-06
literal,2,0,5,1.44142109301e-06
literal,2,1,0,2.43546895745e-07
literal,2,1,1,5.89184284611e-08
literal,2,1,2,4.91690251287e-07
literal,2,1,3,7.08056869472e-06
literal,2,1,4,7.56589856679e-07
literal,2,1,5,2.77023504023e-07
literal,2,2,0,2.50254164397e-06
literal,2,2,1,5.22205954953e-08
literal,2,2,2,3.13982096867e-07
literal,2,2,3,5.67243979151e-06
