stype,l1,l2,l3,proportion
literal,0,0,0,8.78887549209e-21
literal,0,0,1,6.92847421975e-21
literal,0,0,2,3.08238602202e-20
literal,0,0,3,1.36286476403e-17
literal,0,0,4,5.25866571718e-19
literal,0,0,5,5.62670889178e-19
literal,0,1,0,2.66278209559e-21
literal,0,1,1,4.18047216605e-21
literal,0,1,2,1.02299497507e-20
literal,0,1,3,2.92401884238e-17
literal,0,1,4,3.1290452798e-19
literal,0,1,5,7.03060535315e-20
literal,0,2,0,1.06868927369e-20
literal,0,2,1,4.7740051991e-21
literal,0,2,2,8.12859402095e-21
literal,0,2,3,3.18813197845e-17
literal,0,2,4,1.12344442026e-18
literal,0,2,5,1.33108673794e-18
literal,0,3,0,1.51142951668e-16
literal,0,3,1,8.68666722361e-17
literal,0,3,2,1.70077480214e-16
literal,0,3,3,5.68535138429e-13
literal,0,3,4,1.33613590684e-14
literal,0,3,5,2.19765361703e-15
literal,0,4,0,2.963511976e-18
literal,0,4,1,1.07280663218e-18
literal,0,4,2,5.05308759278e-18
literal,0,4,3,4.46072952066e-15
literal,0,4,4,4.71131441741e-16
literal,0,4,5,2.07912655675e-17
literal,0,5,0,1.51485964522e-18
literal,0,5,1,2.99094584531e-19
literal,0,5,2,1.33337543409e-18
literal,0,5,3,3.24010540282e-16
literal,0,5,4,1.43226742427e-17
literal,0,5,5,1.00816981553e-16
literal,1,0,0,3.82658744454e-21
literal,1,0,1,5.68881469929e-22
literal,1,0,2,5.53070307745e-21
literal,1,0,3,2.72985120337e-17
literal,1,0,4,5.4183054811e-19
literal,1,0,5,3.06624068283e-20
literal,1,1,0,1.02787786884e-22
literal,1,1,1,3.92135854817e-22
literal,1,1,2,1.25790412938e-21
literal,1,1,3,4.39135436455e-18
literal,1,1,4,9.45381031723e-20
literal,1,1,5,4.44602815316e-20
literal,1,2,0,1.0401217293e-21
literal,1,2,1,3.14761407958e-22
literal,1,2,2,3.66379025364e-21
literal,1,2,3,2.58336578659e-17
literal,1,2,4,1.77707384778e-19
literal,1,2,5,1.76071132262e-19
literal,1,3,0,5.0326149776e-17
literal,1,3,1,1.15211931142e-17
literal,1,3,2,2.39096400859e-16
literal,1,3,3,3.66003301434e-13
literal,1,3,4,1.36613432471e-15
literal,1,3,5,1.24617214511e-16
literal,1,4,0,1.33916860879e-18
literal,1,4,1,8.64557759874e-20
literal,1,4,2,1.07014296682e-18
literal,1,4,3,4.32967171293e-15
literal,1,4,4,9.71270108535e-18
literal,1,4,5,1.19907964935e-18
literal,1,5,0,2.1882944162e-19
literal,1,5,1,1.2251614894e-19
literal,1,5,2,2.56968983866e-19
literal,1,5,3,8.19952949923e-16
literal,1,5,4,3.69925311008e-18
literal,1,5,5,1.18143066902e-17
literal,2,0,0,1.35555979477e-20
literal,2,0,1,1.35203057897e-21
literal,2,0,2,1.83320738882e-20
literal,2,0,3,4.60349196323e-17
literal,2,0,4,2.23800586923e-18
literal,2,0,5,2.97214523855e-19
literal,2,1,0,6.8724701218e-21
literal,2,1,1,9.27813500702e-22
literal,2,1,2,3.47751039293e-21
literal,2,1,3,1.86525281981e-17
literal,2,1,4,2.07648820291e-19
literal,2,1,5,8.24635305678e-20
literal,2,2,0,4.11543471786e-21
literal,2,2,1,4.50235294084e-21
literal,2,2,2,8.51049227166e-21
literal,2,2,3,2.59129872784e-17
literal,2,2,4,9.96250244427e-19
literal,2,2,5,4.66756571398e-19
literal,2,3,0,7.52094694462e-16
literal,2,3,1,7.02847922621e-17
literal,2,3,2,4.18784597416e-16
literal,2,3,3,1.79293898956e-13
literal,2,3,4,2.89807627475e-14
literal,2,3,5,3.66655024317e-14
literal,2,4,0,1.41058672928e-19
literal,2,4,1,2.36465760152e-19
literal,2,4,2,2.90091972449e-18
literal,2,4,3,7.21866292509e-15
literal,2,4,4,1.30944262436e-16
literal,2,4,5,1.26446009199e-16
literal,2,5,0,4.08511253019e-19
literal,2,5,1,8.2848977735e-19
literal,2,5,2,6.11086367953e-19
literal,2,5,3,8.44035128585e-17
literal,2,5,4,1.12630776871e-16
literal,2,5,5,3.15274998422e-17
literal,3,0,0,2.11872715334e-15
literal,3,0,1,3.34996544778e-18
literal,3,0,2,1.74974682034e-16
literal,3,0,3,3.4474006767e-13
literal,3,0,4,3.8337834226e-15
literal,3,0,5,2.8226811602e-15
literal,3,1,0,3.27587571847e-16
literal,3,1,1,8.22476797329e-17
literal,3,1,2,4.42396420935e-16
literal,3,1,3,5.17177289538e-13
literal,3,1,4,2.70876595972e-14
literal,3,1,5,1.55605595797e-14
literal,3,2,0,3.62213031201e-16
literal,3,2,1,8.06905674973e-16
literal,3,2,2,1.38126647419e-15
literal,3,2,3,8.96079994951e-13
literal,3,2,4,2.26976451539e-14
literal,3,2,5,4.66927441348e-14
literal,3,3,0,7.06742160148e-15
literal,3,3,1,7.79442155681e-15
literal,3,3,2,3.33376904842e-15
literal,3,3,3,1.24302483789e-13
literal,3,3,4,1.64751332139e-14
literal,3,3,5,9.99677428837e-15
literal,3,4,0,2.26381468476e-15
literal,3,4,1,3.49182689439e-16
literal,3,4,2,1.6573215259e-15
literal,3,4,3,1.36378151137e-13
literal,3,4,4,2.25655271992e-14
literal,3,4,5,2.88265131471e-14
literal,3,5,0,2.32570923515e-16
literal,3,5,1,1.31141438962e-16
literal,3,5,2,4.36819269656e-16
literal,3,5,3,4.1938368529e-13
literal,3,5,4,2.55396148151e-14
literal,3,5,5,7.73987665153e-15
literal,4,0,0,7.06882950275e-18
literal,4,0,1,6.69842837218e-18
literal,4,0,2,3.23786110693e-18
literal,4,0,3,1.52693607774e-15
literal,4,0,4,1.88378882091e-17
literal,4,0,5,6.25513966051e-17
literal,4,1,0,9.54258592592e-19
literal,4,1,1,6.8645039734e-19
literal,4,1,2,2.43246823293e-18
literal,4,1,3,3.46449418576e-15
literal,4,1,4,9.46799815898e-18
literal,4,1,5,6.05350877557e-18
literal,4,2,0,7.6659934583e-18
literal,4,2,1,2.98738104236e-19
literal,4,2,2,2.68458831876e-18
literal,4,2,3,3.96587125496e-15
literal,4,2,4,1.80597084017e-16
literal,4,2,5,1.65043907102e-16
literal,4,3,0,1.03176203623e-16
literal,4,3,1,3.51105270753e-17
literal,4,3,2,1.24866533127e-16
literal,4,3,3,8.66217412201e-14
literal,4,3,4,7.02022084334e-16
literal,4,3,5,7.00580268824e-16
literal,4,4,0,3.28297477253e-18
literal,4,4,1,6.05005272345e-19
literal,4,4,2,9.25435656432e-19
literal,4,4,3,3.64717633415e-16
literal,4,4,4,2.73878769567e-17
literal,4,4,5,1.77297596995e-17
literal,4,5,0,2.85562317881e-19
literal,4,5,1,1.29583679927e-19
literal,4,5,2,1.18136304621e-18
literal,4,5,3,2.6346050237e-16
literal,4,5,4,1.23593382224e-16
literal,4,5,5,4.83669509485e-18
literal,5,0,0,1.05148622104e-18
literal,5,0,1,1.84741629151e-18
literal,5,0,2,4.12897903287e-18
literal,5,0,3,7.70409016312e-16
literal,5,0,4,7.87782563999e-18
literal,5,0,5,2.71176984166e-17
literal,5,1,0,3.16790143715e-18
literal,5,1,1,9.3820280068e-21
literal,5,1,2,6.10280946132e-19
literal,5,1,3,3.85556442951e-16
literal,5,1,4,9.39727424395e-18
literal,5,1,5,7.27279411793e-17
literal,5,2,0,1.82150709291e-18
literal,5,2,1,8.94865398856e-19
literal,5,2,2,4.18918969015e-19
literal,5,2,3,1.79993990516e-15
literal,5,2,4,1.24845774934e-17
literal,5,2,5,2.07927225518e-17
literal,5,3,0,1.06956746881e-16
literal,5,3,1,1.55013681507e-17
literal,5,3,2,4.55274976282e-17
literal,5,3,3,1.21150548717e-14
literal,5,3,4,3.89220895815e-16
literal,5,3,5,5.63929159098e-16
literal,5,4,0,1.13615415112e-18
literal,5,4,1,7.64378668861e-19
literal,5,4,2,5.77382200015e-19
literal,5,4,3,1.90879349335e-15
literal,5,4,4,9.98045223106e-18
literal,5,4,5,6.01817918755e-18
literal,5,5,0,1.90469875943e-18
literal,5,5,1,2.44782809424e-19
literal,5,5,2,5.23622554428e-19
literal,5,5,3,1.67926251401e-15
literal,5,5,4,9.89468049343e-17
literal,5,5,5,1.95407818263e-17
gricean,0,0,0,9.20009139542e-21
gricean,0,0,1,8.51094798206e-21
gricean,0,0,2,1.22081971089e-21
gricean,0,0,3,2.46341256744e-13
gricean,0,0,4,2.20565889839e-12
gricean,0,0,5,5.58057453111e-13
gricean,0,1,0,9.53699702441e-22
gricean,0,1,1,7.22352259963e-22
gricean,0,1,2,9.30221540763e-21
gricean,0,1,3,7.75194232259e-14
gricean,0,1,4,3.49080312817e-13
gricean,0,1,5,3.27182144147e-14
gricean,0,2,0,8.31884662608e-21
gricean,0,2,1,1.05225018367e-21
gricean,0,2,2,7.2988497584e-21
gricean,0,2,3,7.17817862237e-13
gricean,0,2,4,1.02452689245e-12
gricean,0,2,5,5.34546129755e-13
gricean,0,3,0,7.87360378162e-11
