stype,l1,l2,l3,proportion
literal,0,0,0,0.0009202819657
literal,0,0,1,0.000797577703607
literal,0,0,2,0.0009202819657
literal,0,0,3,0.00112164457465
literal,0,0,4,0.00106056253112
literal,0,0,5,0.00097379149821
literal,0,1,0,0.000797577703607
literal,0,1,1,0.000674873441513
literal,0,1,2,0.000797577703607
literal,0,1,3,0.000961409635416
literal,0,1,4,0.000919154193635
literal,0,1,5,0.000834678427037
literal,0,2,0,0.0009202819657
literal,0,2,1,0.000797577703607
literal,0,2,2,0.0009202819657
literal,0,2,3,0.00112164457465
literal,0,2,4,0.00106056253112
literal,0,2,5,0.00097379149821
literal,0,3,0,0.00112164216484
literal,0,3,1,0.000961407569865
literal,0,3,2,0.00112164216484
literal,0,3,3,0.00166520686458
literal,0,3,4,0.00143732579388
literal,0,3,5,0.00127440453426
literal,0,4,0,0.00106056128327
literal,0,4,1,0.00091915311217
literal,0,4,2,0.00106056128327
literal,0,4,3,0.00143732701847
literal,0,4,4,0.00129084138508
literal,0,4,5,0.00116706389275
literal,0,5,0,0.000973790511667
literal,0,5,1,0.000834677581428
literal,0,5,2,0.000973790511667
literal,0,5,3,0.00127440579221
literal,0,5,4,0.00116706404622
literal,0,5,5,0.00105403748166
literal,1,0,0,0.000797577703607
literal,1,0,1,0.000674873441513
literal,1,0,2,0.000797577703607
literal,1,0,3,0.000961409635416
literal,1,0,4,0.000919154193635
literal,1,0,5,0.000834678427037
literal,1,1,0,0.000674873441513
literal,1,1,1,0.00055216917942
literal,1,1,2,0.000674873441513
literal,1,1,3,0.00080117469618
literal,1,1,4,0.000777745856153
literal,1,1,5,0.000695565355864
literal,1,2,0,0.000797577703607
literal,1,2,1,0.000674873441513
literal,1,2,2,0.000797577703607
literal,1,2,3,0.000961409635416
literal,1,2,4,0.000919154193635
literal,1,2,5,0.000834678427037
literal,1,3,0,0.000961407569865
literal,1,3,1,0.000801172974887
literal,1,3,2,0.000961407569865
literal,1,3,3,0.0014090211931
literal,1,3,4,0.00123199353761
literal,1,3,5,0.00107834229822
literal,1,4,0,0.00091915311217
literal,1,4,1,0.000777744941067
literal,1,4,2,0.00091915311217
literal,1,4,3,0.00123199458726
literal,1,4,4,0.0011187292004
literal,1,4,5,0.0010003404795
literal,1,5,0,0.000834677581428
literal,1,5,1,0.00069556465119
literal,1,5,2,0.000834677581428
literal,1,5,3,0.00107834336264
literal,1,5,4,0.00100034061104
literal,1,5,5,0.000891877869098
literal,2,0,0,0.0009202819657
literal,2,0,1,0.000797577703607
literal,2,0,2,0.0009202819657
literal,2,0,3,0.00112164457465
literal,2,0,4,0.00106056253112
literal,2,0,5,0.00097379149821
literal,2,1,0,0.000797577703607
literal,2,1,1,0.000674873441513
literal,2,1,2,0.000797577703607
literal,2,1,3,0.000961409635416
literal,2,1,4,0.000919154193635
literal,2,1,5,0.000834678427037
literal,2,2,0,0.0009202819657
literal,2,2,1,0.000797577703607
literal,2,2,2,0.0009202819657
literal,2,2,3,0.00112164457465
literal,2,2,4,0.00106056253112
literal,2,2,5,0.00097379149821
literal,2,3,0,0.00112164216484
literal,2,3,1,0.000961407569865
literal,2,3,2,0.00112164216484
literal,2,3,3,0.00166520686458
literal,2,3,4,0.00143732579388
literal,2,3,5,0.00127440453426
literal,2,4,0,0.00106056128327
literal,2,4,1,0.00091915311217
literal,2,4,2,0.00106056128327
literal,2,4,3,0.00143732701847
literal,2,4,4,0.00129084138508
literal,2,4,5,0.00116706389275
literal,2,5,0,0.000973790511667
literal,2,5,1,0.000834677581428
literal,2,5,2,0.000973790511667
literal,2,5,3,0.00127440579221
literal,2,5,4,0.00116706404622
literal,2,5,5,0.00105403748166
literal,3,0,0,0.00112164763498
literal,3,0,1,0.000961412258554
literal,3,0,2,0.00112164763498
literal,3,0,3,0.00166522234499
literal,3,0,4,0.00143733633179
literal,3,0,5,0.00127441310921
literal,3,1,0,0.000961412258554
literal,3,1,1,0.000801176882129
literal,3,1,2,0.000961412258554
literal,3,1,3,0.00140903429192
literal,3,1,4,0.00123200257011
literal,3,1,5,0.00107834955395
literal,3,2,0,0.00112164763498
literal,3,2,1,0.000961412258554
literal,3,2,2,0.00112164763498
literal,3,2,3,0.00166522234499
literal,3,2,4,0.00143733633179
literal,3,2,5,0.00127441310921
literal,3,3,0,0.00166521548514
literal,3,3,1,0.00140902848742
literal,3,3,2,0.00166521548514
literal,3,3,3,0.00298059315871
literal,3,3,4,0.00238472269471
literal,3,3,5,0.00203697387025
literal,3,4,0,0.00143733289417
literal,3,4,1,0.00123199962358
literal,3,4,2,0.00143733289417
literal,3,4,3,0.00238472630471
literal,3,4,4,0.00196173481826
literal,3,4,5,0.00170852185529
literal,3,5,0,0.00127441057521
literal,3,5,1,0.00107834740979
literal,3,5,2,0.00127441057521
literal,3,5,3,0.00203697767699
literal,3,5,4,0.00170852243635
literal,3,5,5,0.00148693313313
literal,4,0,0,0.00106056411584
literal,4,0,1,0.000919155567062
literal,4,0,2,0.00106056411584
literal,4,0,3,0.00143733477683
literal,4,0,4,0.00129084670798
literal,4,0,5,0.00116706827605
