stype,l1,l2,l3,proportion
literal,0,0,0,0.00160541659453
literal,0,0,1,5.27230514481e-09
literal,0,0,2,0.000708565128774
literal,0,0,3,1.0214811309e-06
literal,0,0,4,0.000337468302805
literal,0,0,5,2.05272255587e-06
literal,0,1,0,2.05147564503e-08
literal,0,1,1,7.41936867177e-16
literal,0,1,2,9.21530604562e-09
literal,0,1,3,1.7426236083e-12
literal,0,1,4,1.72578982594e-08
literal,0,1,5,8.4147744279e-13
literal,0,2,0,0.000560701147134
literal,0,2,1,1.72685014714e-08
literal,0,2,2,0.000756472567192
literal,0,2,3,5.19709018403e-07
literal,0,2,4,0.00453592408826
literal,0,2,5,1.53653902233e-06
literal,0,3,0,2.75418100304e-07
literal,0,3,1,8.8051518398e-13
literal,0,3,2,6.26523589979e-07
literal,0,3,3,8.96029058193e-11
literal,0,3,4,7.66766698909e-08
literal,0,3,5,3.89311159946e-11
literal,0,4,0,7.80551616686e-05
literal,0,4,1,8.02214268665e-09
literal,0,4,2,0.000147526589675
literal,0,4,3,5.37345182845e-07
literal,0,4,4,0.000238173306426
literal,0,4,5,1.07323055204e-07
literal,0,5,0,1.3527093428e-06
literal,0,5,1,5.09801577061e-13
literal,0,5,2,6.35887847571e-07
literal,0,5,3,8.66967139738e-10
literal,0,5,4,7.17359433076e-07
literal,0,5,5,3.07400106168e-10
literal,1,0,0,2.6228520814e-08
literal,1,0,1,6.03781673973e-16
literal,1,0,2,1.18787363794e-08
literal,1,0,3,1.34782632548e-12
literal,1,0,4,9.38516438561e-09
literal,1,0,5,1.8128834774e-12
literal,1,1,0,1.75081794998e-15
literal,1,1,1,1.02020867091e-33
literal,1,1,2,7.95637939765e-16
literal,1,1,3,1.27423514471e-22
literal,1,1,4,4.74852068831e-16
literal,1,1,5,1.93791635417e-22
literal,1,2,0,1.73044615614e-08
literal,1,2,1,5.41390585418e-16
literal,1,2,2,1.50313270908e-08
literal,1,2,3,1.81103938845e-12
literal,1,2,4,1.10386851941e-08
literal,1,2,5,1.2563508427e-12
literal,1,3,0,1.09047544992e-13
literal,1,3,1,2.02057386363e-23
literal,1,3,2,3.13099818372e-13
literal,1,3,3,6.96350672413e-18
literal,1,3,4,2.89126225074e-13
literal,1,3,5,1.32218075659e-18
literal,1,4,0,2.07224422249e-09
literal,1,4,1,3.83138274145e-16
literal,1,4,2,4.7833905529e-09
literal,1,4,3,4.40996952762e-13
literal,1,4,4,3.34102533884e-09
literal,1,4,5,3.65169234568e-13
literal,1,5,0,4.55841511888e-12
literal,1,5,1,1.24129853569e-22
literal,1,5,2,1.46039846979e-12
literal,1,5,3,3.71126080795e-17
literal,1,5,4,1.12164439962e-12
literal,1,5,5,2.78002553711e-17
literal,2,0,0,0.000274970100004
literal,2,0,1,4.05522266832e-09
literal,2,0,2,0.00101961684527
literal,2,0,3,9.64766794045e-07
literal,2,0,4,0.00248694379775
literal,2,0,5,7.45453360774e-07
literal,2,1,0,2.25669840519e-08
