stype,l1,proportion
literal,0,0.0362591603603
literal,1,0.0217554962162
literal,2,0.0362591603603
literal,3,0.0688630303408
literal,4,0.0509208067477
literal,5,0.0449584020936
gricean,0,0.0362591603603
gricean,1,0.0217554962162
gricean,2,0.0362591603603
gricean,3,0.19898786862
gricean,4,0.248734587958
gricean,5,0.198987670366
