stype,l1,l2,l3,proportion
literal,0,0,0,0.00741927760002
literal,0,0,1,1.4058539664e-06
literal,0,0,2,0.00430578817063
literal,0,0,3,3.6679912826e-05
literal,0,0,4,0.00317306771789
literal,0,0,5,8.78821280215e-05
literal,0,1,0,2.04721200184e-06
literal,0,1,1,4.16851612125e-11
literal,0,1,2,2.25609422207e-06
literal,0,1,3,3.83110132333e-09
literal,0,1,4,9.03673876229e-07
literal,0,1,5,4.66349630094e-09
literal,0,2,0,0.00519615788293
literal,0,2,1,2.14576886535e-06
literal,0,2,2,0.00520215973968
literal,0,2,3,2.60253858954e-05
literal,0,2,4,0.00319338198279
literal,0,2,5,5.95435229995e-05
literal,0,3,0,4.37229544798e-05
literal,0,3,1,4.16051392704e-09
literal,0,3,2,3.99657368216e-05
literal,0,3,3,1.62154977546e-07
literal,0,3,4,3.72243371704e-05
literal,0,3,5,3.89193485179e-07
literal,0,4,0,0.00414394448946
literal,0,4,1,9.0048594214e-07
literal,0,4,2,0.00460981132525
literal,0,4,3,3.93396975311e-05
literal,0,4,4,0.00205373372009
literal,0,4,5,4.57161688994e-05
literal,0,5,0,6.25309519331e-05
literal,0,5,1,6.29264804964e-09
literal,0,5,2,4.15351490628e-05
literal,0,5,3,2.00924348554e-07
literal,0,5,4,3.79427664922e-05
literal,0,5,5,3.82140570912e-07
literal,1,0,0,2.12953415777e-06
literal,1,0,1,3.08276333357e-11
literal,1,0,2,1.34583098836e-06
literal,1,0,3,3.3801481772e-09
literal,1,0,4,7.6438383763e-07
literal,1,0,5,4.02637170154e-09
literal,1,1,0,2.64991795952e-11
literal,1,1,1,1.30067778024e-18
literal,1,1,2,4.2430609608e-11
literal,1,1,3,4.89556897459e-15
literal,1,1,4,1.82526003159e-11
literal,1,1,5,6.33153012631e-15
literal,1,2,0,1.39076220734e-06
literal,1,2,1,3.04657240004e-11
literal,1,2,2,2.98736608079e-06
literal,1,2,3,3.63894546441e-09
literal,1,2,4,1.07008962642e-06
literal,1,2,5,3.40156821157e-09
literal,1,3,0,6.72523444131e-09
literal,1,3,1,9.08584033278e-15
literal,1,3,2,3.6112434912e-09
literal,1,3,3,3.14029137387e-12
literal,1,3,4,5.02311756278e-09
literal,1,3,5,5.80131662761e-12
literal,1,4,0,8.92447695844e-07
literal,1,4,1,3.13030875974e-11
literal,1,4,2,8.92780641291e-07
literal,1,4,3,3.06386752383e-09
literal,1,4,4,8.9050104288e-07
literal,1,4,5,3.39139172206e-09
literal,1,5,0,5.50269582317e-09
literal,1,5,1,6.45791496317e-15
literal,1,5,2,5.97142574894e-09
literal,1,5,3,4.51709594137e-12
literal,1,5,4,4.27722689539e-09
literal,1,5,5,5.84228668225e-12
literal,2,0,0,0.00430529885185
literal,2,0,1,2.05428514773e-06
literal,2,0,2,0.00697162625152
literal,2,0,3,2.79864110972e-05
literal,2,0,4,0.00400914634013
literal,2,0,5,3.32618682616e-05
literal,2,1,0,1.37642395027e-06
literal,2,1,1,2.53379866402e-11
literal,2,1,2,1.08778025199e-06
literal,2,1,3,2.42176350472e-09
literal,2,1,4,9.72400328041e-07
literal,2,1,5,5.27107460967e-09
literal,2,2,0,0.00454842045644
literal,2,2,1,1.87838602405e-06
literal,2,2,2,0.00382076760128
literal,2,2,3,4.70508274437e-05
literal,2,2,4,0.0028101191327
literal,2,2,5,5.44788549737e-05
literal,2,3,0,4.98992016818e-05
literal,2,3,1,5.20638280801e-09
literal,2,3,2,4.84326231975e-05
literal,2,3,3,1.95854394217e-07
literal,2,3,4,3.45390801384e-05
literal,2,3,5,1.86332459855e-07
literal,2,4,0,0.00350656535137
literal,2,4,1,1.8182571069e-06
literal,2,4,2,0.00291301712398
literal,2,4,3,3.2736662908e-05
literal,2,4,4,0.00264406332303
literal,2,4,5,3.25166276654e-05
literal,2,5,0,0.000100598701415
literal,2,5,1,5.5858387772e-09
literal,2,5,2,4.99534980463e-05
literal,2,5,3,1.83221449094e-07
literal,2,5,4,3.3930765863e-05
literal,2,5,5,2.49214609862e-07
literal,3,0,0,2.96006253723e-05
literal,3,0,1,3.48454806517e-09
literal,3,0,2,2.12105745389e-05
literal,3,0,3,1.84732370014e-07
literal,3,0,4,2.30217828637e-05
literal,3,0,5,2.75530958231e-07
literal,3,1,0,3.44761991289e-09
literal,3,1,1,7.54498687921e-15
literal,3,1,2,2.34762181191e-09
literal,3,1,3,2.77201380702e-12
literal,3,1,4,2.0226145893e-09
literal,3,1,5,3.69886000955e-12
literal,3,2,0,6.39792855446e-05
literal,3,2,1,5.52275404765e-09
literal,3,2,2,3.0988385784e-05
literal,3,2,3,2.5613663767e-07
literal,3,2,4,2.19843050667e-05
literal,3,2,5,3.44024765529e-07
literal,3,3,0,2.73065205573e-07
literal,3,3,1,5.38236415495e-12
literal,3,3,2,1.66853799253e-07
literal,3,3,3,4.83857868536e-10
literal,3,3,4,1.13782575717e-07
literal,3,3,5,8.78593694443e-10
literal,3,4,0,2.30766193e-05
literal,3,4,1,2.25143547577e-09
literal,3,4,2,2.33489171516e-05
literal,3,4,3,1.71743242491e-07
literal,3,4,4,2.43265162315e-05
literal,3,4,5,1.07855343743e-07
literal,3,5,0,2.57586523375e-07
literal,3,5,1,5.37999581441e-12
literal,3,5,2,3.20958795767e-07
literal,3,5,3,9.21771222693e-10
literal,3,5,4,2.72928056266e-07
literal,3,5,5,1.01977741185e-09
literal,4,0,0,0.00304724280942
literal,4,0,1,1.36706013147e-06
literal,4,0,2,0.00230996117471
literal,4,0,3,2.25275534603e-05
literal,4,0,4,0.00273805574008
literal,4,0,5,2.49271673952e-05
literal,4,1,0,1.49073387245e-06
literal,4,1,1,1.67551387596e-11
literal,4,1,2,1.05752512264e-06
literal,4,1,3,2.33425572506e-09
literal,4,1,4,5.67623479201e-07
literal,4,1,5,3.01912810813e-09
literal,4,2,0,0.00303657995133
literal,4,2,1,1.30592419164e-06
literal,4,2,2,0.00359399828015
literal,4,2,3,2.62389907631e-05
literal,4,2,4,0.00161497943904
literal,4,2,5,3.72367693738e-05
literal,4,3,0,2.92728566432e-05
literal,4,3,1,3.51270126863e-09
literal,4,3,2,4.44542952823e-05
literal,4,3,3,1.17009497282e-07
literal,4,3,4,1.18067437583e-05
literal,4,3,5,1.67019697598e-07
literal,4,4,0,0.00416399931307
literal,4,4,1,8.77909552287e-07
literal,4,4,2,0.00285651072993
literal,4,4,3,1.65090921139e-05
literal,4,4,4,0.00192832932178
literal,4,4,5,2.84625085828e-05
literal,4,5,0,3.41698201743e-05
literal,4,5,1,4.09448959222e-09
literal,4,5,2,3.1373477856e-05
literal,4,5,3,1.16680222107e-07
literal,4,5,4,2.31148033782e-05
literal,4,5,5,1.96212564168e-07
literal,5,0,0,6.17156034798e-05
literal,5,0,1,3.33167180571e-09
literal,5,0,2,4.9795811228e-05
literal,5,0,3,2.51982707527e-07
literal,5,0,4,3.63530896322e-05
literal,5,0,5,4.60748433406e-07
literal,5,1,0,3.0002273928e-09
literal,5,1,1,9.68069697209e-15
literal,5,1,2,5.97585600079e-09
literal,5,1,3,6.04366338469e-12
literal,5,1,4,2.26475083842e-09
literal,5,1,5,7.89862363894e-12
literal,5,2,0,6.49223956499e-05
literal,5,2,1,4.81044564005e-09
literal,5,2,2,5.57350761238e-05
literal,5,2,3,2.36948966016e-07
literal,5,2,4,3.56213130539e-05
literal,5,2,5,2.84037190315e-07
literal,5,3,0,4.46826491982e-07
literal,5,3,1,7.62130256657e-12
literal,5,3,2,3.80908767508e-07
literal,5,3,3,5.07373187114e-10
literal,5,3,4,1.82811136463e-07
literal,5,3,5,1.03775058393e-09
literal,5,4,0,4.18062577687e-05
literal,5,4,1,3.30424301584e-09
literal,5,4,2,4.26365922736e-05
literal,5,4,3,1.61773968933e-07
literal,5,4,4,3.19222433096e-05
literal,5,4,5,3.13580974803e-07
literal,5,5,0,3.20583046107e-07
literal,5,5,1,9.75343704723e-12
literal,5,5,2,2.90765783644e-07
literal,5,5,3,4.85848166239e-10
literal,5,5,4,2.15659136744e-07
literal,5,5,5,1.0132302794e-09
gricean,0,0,0,0.00384791789025
gricean,0,0,1,2.50102012685e-06
gricean,0,0,2,0.00452590172882
gricean,0,0,3,0.000235136447476
gricean,0,0,4,0.0131108898245
gricean,0,0,5,0.000335450388719
gricean,0,1,0,1.72783574902e-06
gricean,0,1,1,3.45736427885e-11
gricean,0,1,2,1.90491590245e-06
gricean,0,1,3,1.18022471685e-08
gricean,0,1,4,2.11052443915e-06
gricean,0,1,5,1.16206129117e-08
gricean,0,2,0,0.00667723857766
gricean,0,2,1,1.4771480493e-06
gricean,0,2,2,0.00309449517649
gricean,0,2,3,0.000232680494548
gricean,0,2,4,0.015597290934
gricean,0,2,5,0.00015458453324
gricean,0,3,0,0.000338858252738
gricean,0,3,1,2.23480279416e-08
gricean,0,3,2,0.000139256176715
gricean,0,3,3,7.59967768526e-06
gricean,0,3,4,0.00107755929448
gricean,0,3,5,8.02136744275e-06
gricean,0,4,0,0.0177167975073
gricean,0,4,1,3.20800207976e-06
gricean,0,4,2,0.00959294694293
gricean,0,4,3,0.000577368800244
gricean,0,4,4,0.0310449954705
gricean,0,4,5,0.000443542599875
gricean,0,5,0,0.000479530664366
gricean,0,5,1,4.22381531055e-08
gricean,0,5,2,0.000114895004959
gricean,0,5,3,9.67386079863e-06
gricean,0,5,4,0.000900989458341
gricean,0,5,5,7.74515831397e-06
gricean,1,0,0,1.22627240913e-06
gricean,1,0,1,3.95562266423e-11
gricean,1,0,2,1.96630076506e-06
gricean,1,0,3,2.71343021804e-08
gricean,1,0,4,2.37684624684e-06
gricean,1,0,5,2.60348886296e-08
gricean,1,1,0,2.97684302733e-11
gricean,1,1,1,1.25624593063e-18
gricean,1,1,2,2.34030818374e-11
gricean,1,1,3,3.25797220314e-14
gricean,1,1,4,3.23958752672e-11
gricean,1,1,5,5.20884801055e-14
gricean,1,2,0,1.38622511561e-06
gricean,1,2,1,1.6300596517e-11
gricean,1,2,2,1.66672099116e-06
gricean,1,2,3,2.29281452069e-08
gricean,1,2,4,4.36822055436e-06
gricean,1,2,5,1.39756143976e-08
gricean,1,3,0,2.72837540684e-08
gricean,1,3,1,3.99416386888e-14
gricean,1,3,2,3.1261648608e-08
gricean,1,3,3,1.24556248612e-10
gricean,1,3,4,1.64192954037e-08
gricean,1,3,5,6.57345338773e-11
gricean,1,4,0,3.34124564365e-06
gricean,1,4,1,2.783251283e-11
gricean,1,4,2,1.70062439201e-06
gricean,1,4,3,3.81997213628e-08
gricean,1,4,4,5.27310416326e-06
gricean,1,4,5,4.91650538314e-08
gricean,1,5,0,1.91184190671e-08
gricean,1,5,1,3.32383416154e-14
gricean,1,5,2,2.94615527834e-08
gricean,1,5,3,1.01529753617e-10
gricean,1,5,4,4.0315147439e-08
gricean,1,5,5,1.71079410869e-10
gricean,2,0,0,0.00711145331914
gricean,2,0,1,1.83806249028e-06
gricean,2,0,2,0.00376281135638
gricean,2,0,3,0.000475158823335
gricean,2,0,4,0.014261900836
gricean,2,0,5,0.000165705881941
gricean,2,1,0,1.84216530591e-06
gricean,2,1,1,3.07578259019e-11
gricean,2,1,2,1.11886939545e-06
gricean,2,1,3,2.34672595079e-08
gricean,2,1,4,2.6909407975e-06
gricean,2,1,5,1.76978424553e-08
gricean,2,2,0,0.00510371573948
gricean,2,2,1,1.07037904636e-06
gricean,2,2,2,0.00463574456006
gricean,2,2,3,0.000290993541175
gricean,2,2,4,0.0151121685302
gricean,2,2,5,0.000259164037339
gricean,2,3,0,0.000399036284021
gricean,2,3,1,5.24507963154e-08
gricean,2,3,2,0.000150201735157
gricean,2,3,3,4.88086212825e-06
gricean,2,3,4,0.0014290216923
gricean,2,3,5,4.56266823045e-06
gricean,2,4,0,0.0202988382642
gricean,2,4,1,2.47035227096e-06
gricean,2,4,2,0.0166548074723
gricean,2,4,3,0.00144047343662
gricean,2,4,4,0.026164269538
gricean,2,4,5,0.00124196378527
gricean,2,5,0,0.00047427149799
gricean,2,5,1,2.31465537409e-08
gricean,2,5,2,0.000340836279864
gricean,2,5,3,6.3789297791e-06
gricean,2,5,4,0.000567013173878
gricean,2,5,5,2.86467413689e-06
gricean,3,0,0,0.000185574899066
gricean,3,0,1,2.4340242372e-08
gricean,3,0,2,0.000339232759968
gricean,3,0,3,7.08335124814e-06
gricean,3,0,4,0.000807035152342
gricean,3,0,5,3.36021649388e-06
gricean,3,1,0,3.4436558896e-08
