0.14189439747690405,0.085136638486142419,0.14189439747690405,0.058614912948385722,0.1026752466378734,0.094893149464093315,0.14189439747690405,0.085136638486142419,0.14189439747690405,0.0018356381752893864,0.0022945477191430043,0.0018356381753144035
0.14189439747690405,0.085136638486142419,0.14189439747690405,0.058614912948385722,0.1026752466378734,0.094893149464093315,0.14189439747690405,0.085136638486142419,0.14189439747690405,0.0018356381752893864,0.0022945477191430043,0.0018356381753144035
0.14189439747690405,0.085136638486142419,0.14189439747690405,0.058614912948385722,0.1026752466378734,0.094893149464093315,0.14189439747690405,0.085136638486142419,0.14189439747690405,0.0018356381752893864,0.0022945477191430043,0.0018356381753144035
0.073268641185482195,0.043961184711289299,0.073268641185482195,0.1422964923176421,0.12662616346117353,0.096984932185644052,0.073268641185482195,0.043961184711289299,0.073268641185482195,0.077875531652547861,0.09734441456582496,0.077875531652659993
0.1026752466378734,0.061605147982724012,0.1026752466378734,0.10130093076893869,0.20193145030190701,0.056383958046601478,0.1026752466378734,0.061605147982724012,0.1026752466378734,0.032760731804777232,0.040950914756019037,0.03276073180481523
0.11861643683011668,0.071169862098069941,0.11861643683011668,0.096984932185644038,0.070479947558251876,0.20208804886072801,0.11861643683011668,0.071169862098069941,0.11861643683011668,0.0041974153472565867,0.0052467691841738499,0.0041974153473390806
0.14189439747690405,0.085136638486142419,0.14189439747690405,0.058614912948385722,0.1026752466378734,0.094893149464093315,0.14189439747690405,0.085136638486142419,0.14189439747690405,0.0018356381752893864,0.0022945477191430043,0.0018356381753144035
0.14189439747690405,0.085136638486142419,0.14189439747690405,0.058614912948385722,0.1026752466378734,0.094893149464093315,0.14189439747690405,0.085136638486142419,0.14189439747690405,0.0018356381752893864,0.0022945477191430043,0.0018356381753144035
0.14189439747690405,0.085136638486142419,0.14189439747690405,0.058614912948385722,0.1026752466378734,0.094893149464093315,0.14189439747690405,0.085136638486142419,0.14189439747690405,0.0018356381752893864,0.0022945477191430043,0.0018356381753144035
0.0022945477191117329,0.0013767286314670397,0.0022945477191117329,0.077875531652547861,0.040950914755971533,0.0041974153472565875,0.0022945477191117329,0.0013767286314670397,0.0022945477191117329,0.26616753541696103,0.33270941927104558,0.26616753541683646
0.0022945477191430043,0.0013767286314858025,0.0022945477191430043,0.077875531652659993,0.04095091475601903,0.0041974153473390806,0.0022945477191430043,0.0013767286314858025,0.0022945477191430043,0.26616753541683646,0.33270941927088987,0.2661675354167119
0.0022945477191430043,0.0013767286314858025,0.0022945477191430043,0.077875531652659993,0.04095091475601903,0.0041974153473390806,0.0022945477191430043,0.0013767286314858025,0.0022945477191430043,0.26616753541683646,0.33270941927088987,0.2661675354167119
