stype,l1,l2,l3,proportion
literal,0,0,0,4.19168571445e-35
literal,0,0,1,2.28966783272e-40
literal,0,0,2,2.06545218382e-34
literal,0,0,3,9.08717105203e-27
literal,0,0,4,2.63806017717e-27
literal,0,0,5,2.70090214034e-34
literal,0,1,0,2.46100133706e-39
literal,0,1,1,1.23134318607e-47
literal,0,1,2,2.55832172364e-39
literal,0,1,3,5.15095974788e-33
literal,0,1,4,2.68491582067e-32
literal,0,1,5,1.47575742403e-41
literal,0,2,0,2.37654894272e-35
literal,0,2,1,7.60679701703e-40
literal,0,2,2,3.25825792096e-35
literal,0,2,3,3.92123568171e-27
literal,0,2,4,1.51801217361e-27
literal,0,2,5,4.77996385113e-36
literal,0,3,0,3.60627487878e-27
literal,0,3,1,1.24981800398e-32
literal,0,3,2,4.5296353054e-27
literal,0,3,3,7.82167929407e-21
literal,0,3,4,1.57815438801e-21
literal,0,3,5,5.35175121474e-26
literal,0,4,0,5.49071532004e-30
literal,0,4,1,1.34016785202e-35
literal,0,4,2,2.66229416248e-30
literal,0,4,3,5.04746351422e-19
literal,0,4,4,1.04839587938e-24
literal,0,4,5,2.03642719452e-24
literal,0,5,0,2.43014993505e-33
literal,0,5,1,7.80430689888e-40
literal,0,5,2,4.25219708963e-34
literal,0,5,3,2.23995015319e-27
literal,0,5,4,4.8496399721e-27
literal,0,5,5,1.97835845534e-33
literal,1,0,0,1.80810045198e-40
literal,1,0,1,7.18635861908e-47
literal,1,0,2,1.29774310018e-39
literal,1,0,3,1.17213758419e-32
literal,1,0,4,2.20550195002e-32
literal,1,0,5,3.70611113503e-40
literal,1,1,0,3.29598667715e-47
literal,1,1,1,1.23345590161e-65
literal,1,1,2,1.40451049043e-47
literal,1,1,3,1.76183122808e-43
literal,1,1,4,2.03643953888e-40
literal,1,1,5,2.15972495511e-51
literal,1,2,0,1.15237567117e-39
literal,1,2,1,2.70525131931e-47
literal,1,2,2,2.13642237086e-40
literal,1,2,3,5.29521656717e-33
literal,1,2,4,1.28037693516e-32
literal,1,2,5,1.90172973909e-40
literal,1,3,0,1.29857521302e-32
literal,1,3,1,1.37818555054e-42
literal,1,3,2,7.05407413802e-33
literal,1,3,3,5.1749024318e-28
literal,1,3,4,3.03656486736e-27
literal,1,3,5,4.26422425568e-33
literal,1,4,0,6.89399116427e-35
literal,1,4,1,1.51323276659e-42
literal,1,4,2,4.42151380863e-35
literal,1,4,3,1.80116379263e-25
literal,1,4,4,6.520378791e-31
literal,1,4,5,7.33377649879e-31
literal,1,5,0,4.44081340102e-39
literal,1,5,1,1.0639420793e-49
literal,1,5,2,6.04766562221e-40
literal,1,5,3,8.36226940781e-36
literal,1,5,4,1.41766861985e-32
literal,1,5,5,1.6156774847e-41
literal,2,0,0,1.6260727197e-34
literal,2,0,1,8.3767304773e-40
literal,2,0,2,4.21523183962e-35
literal,2,0,3,4.65912490258e-28
literal,2,0,4,4.21777670424e-28
literal,2,0,5,6.57711386694e-36
literal,2,1,0,4.65829433634e-40
literal,2,1,1,9.85803347302e-47
literal,2,1,2,2.92363638849e-39
literal,2,1,3,2.02722382972e-33
literal,2,1,4,5.92792666204e-32
literal,2,1,5,9.41824344529e-41
literal,2,2,0,9.02735062971e-35
literal,2,2,1,1.19330582992e-39
literal,2,2,2,7.7602262646e-35
literal,2,2,3,1.37418843451e-27
literal,2,2,4,2.78505117996e-27
literal,2,2,5,6.85058784859e-35
literal,2,3,0,3.70964395441e-27
literal,2,3,1,7.2300553141e-33
literal,2,3,2,4.35284512587e-27
literal,2,3,3,5.40020949865e-22
literal,2,3,4,1.14777955307e-21
literal,2,3,5,6.3784108337e-26
literal,2,4,0,2.4226570158e-30
literal,2,4,1,1.83965267694e-35
literal,2,4,2,1.98552780898e-30
literal,2,4,3,3.10850973555e-19
literal,2,4,4,3.08444299447e-25
literal,2,4,5,1.14459352261e-24
literal,2,5,0,1.93374468562e-33
literal,2,5,1,1.18660644408e-39
literal,2,5,2,7.10319163895e-34
literal,2,5,3,1.67974836344e-28
literal,2,5,4,2.40271423726e-27
literal,2,5,5,1.21652429227e-33
literal,3,0,0,4.21201111714e-27
literal,3,0,1,9.7021258857e-33
literal,3,0,2,6.15435366478e-27
literal,3,0,3,1.25416339955e-24
literal,3,0,4,5.06432385149e-17
literal,3,0,5,9.45833022343e-30
literal,3,1,0,2.85514677771e-33
literal,3,1,1,7.14418483942e-43
literal,3,1,2,2.26401370304e-32
literal,3,1,3,1.10205591022e-31
literal,3,1,4,1.33595247587e-22
literal,3,1,5,3.29236608787e-37
literal,3,2,0,7.47879907804e-27
literal,3,2,1,1.01742469598e-32
literal,3,2,2,1.99471980924e-26
literal,3,2,3,4.22501118496e-25
literal,3,2,4,7.22943558108e-17
literal,3,2,5,2.15963887006e-29
literal,3,3,0,1.35031353092e-19
literal,3,3,1,6.14424781181e-27
literal,3,3,2,1.08915810544e-19
literal,3,3,3,1.84927701147e-17
literal,3,3,4,2.19464043383e-15
literal,3,3,5,3.31178724414e-16
literal,3,4,0,1.4511978817e-24
literal,3,4,1,3.4686255736e-30
literal,3,4,2,1.07164991119e-24
literal,3,4,3,2.23168099298e-21
literal,3,4,4,1.18916272799e-18
literal,3,4,5,4.6566850371e-22
literal,3,5,0,4.52934964044e-24
literal,3,5,1,4.74090788221e-32
literal,3,5,2,2.20487054203e-24
literal,3,5,3,6.58481100127e-22
literal,3,5,4,3.24063363285e-15
literal,3,5,5,1.82363245448e-23
literal,4,0,0,3.64788945912e-26
literal,4,0,1,1.04270879008e-32
literal,4,0,2,1.78640992505e-26
literal,4,0,3,4.30665887496e-18
literal,4,0,4,3.46058715439e-17
literal,4,0,5,1.74063163877e-24
literal,4,1,0,1.03490037278e-31
literal,4,1,1,1.16126583872e-38
literal,4,1,2,1.84626670597e-31
literal,4,1,3,3.58351027292e-23
literal,4,1,4,1.10937411054e-21
literal,4,1,5,2.09535603592e-29
literal,4,2,0,1.11908843807e-26
literal,4,2,1,7.45782608143e-32
literal,4,2,2,1.64575680805e-28
literal,4,2,3,3.49996126289e-17
literal,4,2,4,6.44352426071e-17
literal,4,2,5,3.37929830502e-24
literal,4,3,0,2.01293910388e-20
literal,4,3,1,3.54919812079e-26
literal,4,3,2,1.93714935838e-20
literal,4,3,3,1.60479509594e-11
literal,4,3,4,3.47148792474e-17
literal,4,3,5,2.16131289522e-14
literal,4,4,0,3.14289176098e-20
literal,4,4,1,7.79240177537e-27
literal,4,4,2,3.20489426101e-20
literal,4,4,3,0.000174734263702
literal,4,4,4,3.67096225704e-18
literal,4,4,5,5.91427195613e-12
literal,4,5,0,2.21984677001e-25
literal,4,5,1,4.87307288019e-31
literal,4,5,2,1.6730672202e-25
literal,4,5,3,1.44011074669e-20
literal,4,5,4,3.74856138874e-18
literal,4,5,5,4.55833004797e-24
literal,5,0,0,1.01110702109e-35
literal,5,0,1,3.05651922298e-41
literal,5,0,2,6.6451570412e-36
literal,5,0,3,2.98530121775e-33
literal,5,0,4,9.47815537748e-30
literal,5,0,5,1.13464191818e-36
literal,5,1,0,9.79020356056e-41
literal,5,1,1,2.33942589535e-51
literal,5,1,2,1.26619614285e-41
literal,5,1,3,1.44723861249e-40
literal,5,1,4,1.89476320227e-35
literal,5,1,5,6.7388729974e-44
literal,5,2,0,2.49726565887e-35
literal,5,2,1,2.40641564944e-42
literal,5,2,2,8.23192419886e-36
literal,5,2,3,1.83813988005e-33
literal,5,2,4,1.05867189366e-29
literal,5,2,5,2.17210829709e-37
literal,5,3,0,4.67316503955e-24
literal,5,3,1,2.08605994351e-31
literal,5,3,2,3.9006770077e-24
literal,5,3,3,4.41385652957e-22
literal,5,3,4,1.28252361867e-20
literal,5,3,5,4.91890067798e-21
literal,5,4,0,8.03280770174e-26
literal,5,4,1,4.54687956966e-31
literal,5,4,2,2.44471668998e-26
literal,5,4,3,5.6390728199e-26
literal,5,4,4,2.00755459902e-19
literal,5,4,5,1.13995222583e-29
literal,5,5,0,6.03586888349e-34
literal,5,5,1,1.77745455477e-41
literal,5,5,2,6.71750260566e-34
literal,5,5,3,3.98872126385e-31
literal,5,5,4,2.26680256929e-28
literal,5,5,5,1.67466971013e-33
gricean,0,0,0,3.29105238416e-35
gricean,0,0,1,6.13408261499e-40
gricean,0,0,2,6.17338659416e-35
gricean,0,0,3,3.95481729834e-08
gricean,0,0,4,2.23817249456e-06
gricean,0,0,5,1.4748496309e-08
gricean,0,1,0,4.32488573272e-40
gricean,0,1,1,2.41932085981e-47
gricean,0,1,2,3.69656001279e-40
gricean,0,1,3,2.2953189769e-14
gricean,0,1,4,6.66811347004e-11
gricean,0,1,5,1.62826777597e-14
gricean,0,2,0,8.05191102941e-35
gricean,0,2,1,2.62136482219e-40
gricean,0,2,2,3.11659645894e-35
gricean,0,2,3,3.74456604289e-08
gricean,0,2,4,3.97978592217e-06
gricean,0,2,5,2.54364519353e-08
gricean,0,3,0,1.19610822047e-07
gricean,0,3,1,3.30967010924e-13
gricean,0,3,2,1.72104756183e-07
gricean,0,3,3,3.19011725473e-07
gricean,0,3,4,8.41078529338e-05
gricean,0,3,5,2.93378713382e-07
gricean,0,4,0,1.36234378944e-05
gricean,0,4,1,4.39303129731e-10
gricean,0,4,2,1.09986119713e-05
gricean,0,4,3,0.000105172392968
gricean,0,4,4,0.00844556162888
gricean,0,4,5,9.85768294548e-05
gricean,0,5,0,1.41753373057e-07
gricean,0,5,1,3.77527123097e-13
gricean,0,5,2,1.30106194842e-07
gricean,0,5,3,3.19854009244e-07
gricean,0,5,4,7.51004074766e-05
gricean,0,5,5,2.41238028777e-07
gricean,1,0,0,2.07362481971e-40
gricean,1,0,1,3.01434507118e-47
gricean,1,0,2,2.2461957569e-40
gricean,1,0,3,2.19927043738e-14
gricean,1,0,4,5.44195804582e-11
gricean,1,0,5,4.20582473691e-14
gricean,1,1,0,6.22757689009e-47
gricean,1,1,1,3.03608285852e-65
gricean,1,1,2,7.83657308062e-47
gricean,1,1,3,2.50568125796e-24
gricean,1,1,4,2.11517055085e-18
gricean,1,1,5,1.65893443189e-24
gricean,1,2,0,1.10965539493e-40
gricean,1,2,1,1.57127561899e-46
gricean,1,2,2,5.05791711339e-40
gricean,1,2,3,6.71170671747e-14
gricean,1,2,4,3.17353048428e-11
gricean,1,2,5,4.73008780771e-14
gricean,1,3,0,4.56799559974e-13
gricean,1,3,1,1.80801299007e-23
gricean,1,3,2,3.68732354092e-13
gricean,1,3,3,1.6260765509e-14
gricean,1,3,4,2.49500793904e-10
gricean,1,3,5,1.38869354687e-14
gricean,1,4,0,4.48268375724e-10
gricean,1,4,1,1.83095587232e-17
gricean,1,4,2,3.60762926941e-10
gricean,1,4,3,1.78843692437e-10
gricean,1,4,4,3.39153905818e-07
gricean,1,4,5,2.91210095118e-10
