stype,l1,l2,l3,proportion
literal,0,0,0,2.43144410929e-30
literal,0,0,1,2.26488754538e-34
literal,0,0,2,1.47083401791e-30
literal,0,0,3,3.48284694875e-26
literal,0,0,4,2.11731115167e-27
literal,0,0,5,6.61721186894e-30
literal,0,1,0,1.81382124255e-34
literal,0,1,1,5.10116406114e-41
literal,0,1,2,2.2728677063e-34
literal,0,1,3,1.44082493476e-31
literal,0,1,4,8.48994887797e-32
literal,0,1,5,9.46529963886e-36
literal,0,2,0,2.71522825978e-30
literal,0,2,1,2.71880255976e-34
literal,0,2,2,1.78802373565e-31
literal,0,2,3,4.31790362339e-26
literal,0,2,4,4.88205577483e-28
literal,0,2,5,7.14853353485e-30
literal,0,3,0,1.25760138072e-25
literal,0,3,1,1.79753068336e-30
literal,0,3,2,1.44314443533e-25
literal,0,3,3,2.92858701104e-23
literal,0,3,4,1.74134423048e-23
literal,0,3,5,3.49905378875e-26
literal,0,4,0,6.84416393346e-27
literal,0,4,1,6.24820137903e-32
literal,0,4,2,7.41207163397e-27
literal,0,4,3,2.73529474464e-24
literal,0,4,4,3.86375473917e-25
literal,0,4,5,3.34529633352e-27
literal,0,5,0,1.22351464431e-29
literal,0,5,1,1.97530378124e-34
literal,0,5,2,1.5489011649e-28
literal,0,5,3,5.46469933708e-26
literal,0,5,4,3.61166607107e-27
literal,0,5,5,1.50670801274e-29
literal,1,0,0,4.31341044759e-34
literal,1,0,1,5.03302294395e-41
literal,1,0,2,2.15811996867e-34
literal,1,0,3,1.4138888402e-32
literal,1,0,4,4.59283708714e-32
literal,1,0,5,1.32235557719e-34
literal,1,1,0,6.88647308174e-41
literal,1,1,1,1.11022364677e-54
literal,1,1,2,1.22871171257e-40
literal,1,1,3,2.7554362324e-40
literal,1,1,4,2.49891051444e-38
literal,1,1,5,4.52312919543e-44
literal,1,2,0,5.03715544418e-35
literal,1,2,1,8.18654643875e-41
literal,1,2,2,1.76582945882e-34
literal,1,2,3,5.41261949101e-32
literal,1,2,4,1.22892597885e-31
literal,1,2,5,8.68960323693e-36
literal,1,3,0,6.91504323577e-32
literal,1,3,1,2.0382265566e-39
literal,1,3,2,1.7332450683e-30
literal,1,3,3,1.23843447516e-29
literal,1,3,4,1.88900157914e-29
literal,1,3,5,4.36489345616e-33
literal,1,4,0,2.86987480082e-31
literal,1,4,1,6.53904399966e-39
literal,1,4,2,3.4080162198e-31
literal,1,4,3,1.5185786295e-28
literal,1,4,4,2.197763503e-29
literal,1,4,5,1.82965363167e-32
literal,1,5,0,6.21141065979e-34
literal,1,5,1,2.44531162251e-43
literal,1,5,2,4.63659217881e-34
literal,1,5,3,9.06327457357e-33
literal,1,5,4,3.10669397253e-32
literal,1,5,5,2.80513518057e-36
literal,2,0,0,1.44303287147e-30
literal,2,0,1,2.35873675262e-34
literal,2,0,2,4.15031165421e-30
literal,2,0,3,3.12339554939e-26
literal,2,0,4,6.66135981642e-28
literal,2,0,5,7.31709112673e-30
literal,2,1,0,4.4877445404e-34
literal,2,1,1,2.36748051416e-41
literal,2,1,2,7.2464534084e-35
literal,2,1,3,5.09625616844e-31
literal,2,1,4,2.87014144996e-32
literal,2,1,5,6.63117628398e-36
literal,2,2,0,2.8147094181e-30
literal,2,2,1,1.563909782e-34
literal,2,2,2,3.62060414324e-30
literal,2,2,3,1.14169862036e-25
literal,2,2,4,3.47051401099e-27
literal,2,2,5,5.75013655479e-30
literal,2,3,0,4.66337720561e-26
literal,2,3,1,1.62423138849e-30
literal,2,3,2,5.50492161265e-26
literal,2,3,3,6.46048320511e-23
literal,2,3,4,5.96142500372e-24
literal,2,3,5,1.83800621341e-26
literal,2,4,0,1.04372850685e-27
literal,2,4,1,5.88642361394e-32
literal,2,4,2,4.89865197944e-27
literal,2,4,3,1.43849523579e-23
literal,2,4,4,9.30779024884e-25
literal,2,4,5,7.47975811242e-28
literal,2,5,0,8.15549187046e-29
literal,2,5,1,3.82188817712e-34
literal,2,5,2,2.41599484398e-29
literal,2,5,3,1.04915189956e-26
literal,2,5,4,8.39399275939e-27
literal,2,5,5,5.16379684602e-29
literal,3,0,0,8.28565668305e-25
literal,3,0,1,5.4718800317e-31
literal,3,0,2,3.05415534632e-25
literal,3,0,3,4.56161012835e-22
literal,3,0,4,4.96133723065e-23
literal,3,0,5,5.29265915792e-25
literal,3,1,0,8.78125333479e-31
literal,3,1,1,1.60848066428e-39
