stype,l1,l2,l3,proportion
literal,0,0,0,5.77485158072e-17
literal,0,0,1,3.19108359492e-18
literal,0,0,2,4.12278099439e-17
literal,0,0,3,1.1433244334e-15
literal,0,0,4,3.88359994508e-14
literal,0,0,5,3.78810507513e-15
literal,0,1,0,3.48141283547e-18
literal,0,1,1,3.08726802362e-18
literal,0,1,2,3.78784146242e-18
literal,0,1,3,1.65130564116e-16
literal,0,1,4,7.68423145255e-15
literal,0,1,5,2.72199089572e-15
literal,0,2,0,5.65138541225e-17
literal,0,2,1,1.52609963761e-17
literal,0,2,2,7.50598858073e-18
literal,0,2,3,2.25480720647e-16
literal,0,2,4,3.70523959091e-16
literal,0,2,5,2.11820952068e-14
literal,0,3,0,3.36070186356e-18
literal,0,3,1,8.5860500175e-19
literal,0,3,2,7.35309115152e-19
literal,0,3,3,3.12946118745e-12
literal,0,3,4,1.54656228707e-14
literal,0,3,5,3.18064596187e-17
literal,0,4,0,1.54755198868e-18
literal,0,4,1,1.09085525521e-18
literal,0,4,2,1.09870107445e-18
literal,0,4,3,8.73603504199e-12
literal,0,4,4,2.95318544923e-12
literal,0,4,5,1.74220075794e-14
literal,0,5,0,7.75665723365e-20
literal,0,5,1,5.38991050308e-21
literal,0,5,2,1.49917760728e-20
literal,0,5,3,6.71386969867e-17
literal,0,5,4,5.79452682391e-16
literal,0,5,5,2.75515484845e-18
literal,1,0,0,3.9655049548e-17
literal,1,0,1,1.20726476935e-18
literal,1,0,2,1.25881543329e-17
literal,1,0,3,2.40886627414e-16
literal,1,0,4,4.62703197813e-15
literal,1,0,5,1.29145029419e-15
literal,1,1,0,1.70434753919e-18
literal,1,1,1,3.58148528081e-19
literal,1,1,2,6.82202672149e-18
literal,1,1,3,1.45620838746e-17
literal,1,1,4,3.74812409132e-15
literal,1,1,5,2.55723295766e-16
literal,1,2,0,1.29383061771e-18
literal,1,2,1,1.87469967619e-18
literal,1,2,2,3.00400177333e-17
literal,1,2,3,2.38059007337e-16
literal,1,2,4,1.38915479061e-15
literal,1,2,5,9.43046184327e-17
literal,1,3,0,1.14677967154e-18
literal,1,3,1,3.48124539252e-20
literal,1,3,2,4.06507428928e-19
literal,1,3,3,2.85431798464e-13
literal,1,3,4,1.70477710039e-15
literal,1,3,5,2.14870402899e-17
literal,1,4,0,4.3896056825e-19
literal,1,4,1,4.12621459839e-19
literal,1,4,2,4.14222398465e-19
literal,1,4,3,3.2929340933e-12
literal,1,4,4,3.41832310962e-13
literal,1,4,5,5.51151795137e-15
literal,1,5,0,1.33507385455e-20
literal,1,5,1,2.54383506408e-21
literal,1,5,2,2.96022088164e-20
literal,1,5,3,1.02434086202e-16
literal,1,5,4,1.33380740852e-16
literal,1,5,5,1.90613234914e-19
literal,2,0,0,1.28128628295e-16
literal,2,0,1,5.44269428245e-17
literal,2,0,2,1.3746189775e-17
literal,2,0,3,5.94424154915e-16
literal,2,0,4,2.44766795935e-15
literal,2,0,5,1.59704639544e-14
literal,2,1,0,3.56188050648e-17
literal,2,1,1,1.7993954394e-18
literal,2,1,2,1.14846624518e-17
literal,2,1,3,3.06587923891e-16
literal,2,1,4,3.3414737783e-15
literal,2,1,5,7.20730126666e-16
literal,2,2,0,1.73658141602e-17
literal,2,2,1,4.81778605085e-18
literal,2,2,2,1.77648949979e-17
literal,2,2,3,8.33262344282e-16
literal,2,2,4,3.66739652544e-14
literal,2,2,5,9.14172647263e-16
literal,2,3,0,9.35167637759e-19
literal,2,3,1,6.65902520838e-19
literal,2,3,2,1.69672724983e-18
literal,2,3,3,3.07222822092e-13
literal,2,3,4,5.45284682098e-15
literal,2,3,5,1.351108352e-16
literal,2,4,0,2.23333926478e-18
literal,2,4,1,9.04903237506e-19
literal,2,4,2,4.00140563425e-18
literal,2,4,3,3.06915670269e-11
literal,2,4,4,2.90026617382e-12
literal,2,4,5,7.54106466041e-14
literal,2,5,0,3.80177934921e-20
literal,2,5,1,4.24468511397e-21
literal,2,5,2,1.67844392313e-20
literal,2,5,3,6.76913477908e-17
literal,2,5,4,1.04442743433e-15
literal,2,5,5,4.69375426858e-19
literal,3,0,0,4.12812641676e-16
literal,3,0,1,6.05459058882e-16
literal,3,0,2,1.71341098823e-16
literal,3,0,3,5.10890648291e-09
literal,3,0,4,1.61689973365e-09
literal,3,0,5,9.16095648816e-13
literal,3,1,0,1.2061962286e-15
literal,3,1,1,1.28659311166e-15
literal,3,1,2,8.02186404846e-17
literal,3,1,3,1.58415153304e-09
literal,3,1,4,4.82964363354e-10
literal,3,1,5,3.37906123403e-13
literal,3,2,0,2.90094156849e-15
literal,3,2,1,3.59844092779e-16
literal,3,2,2,1.21566602021e-15
literal,3,2,3,1.88349663537e-09
literal,3,2,4,1.16035789572e-09
literal,3,2,5,4.54769780171e-13
literal,3,3,0,9.72191976752e-13
literal,3,3,1,2.95369866668e-13
literal,3,3,2,2.97929291993e-12
literal,3,3,3,9.01571195247e-05
literal,3,3,4,0.00010293193206
literal,3,3,5,1.91434181352e-08
literal,3,4,0,3.4326584873e-12
literal,3,4,1,6.21640009278e-13
literal,3,4,2,2.3558451117e-12
literal,3,4,3,6.76444434309e-05
literal,3,4,4,1.23617873025e-05
literal,3,4,5,3.94313672641e-10
literal,3,5,0,1.46703398871e-15
literal,3,5,1,4.22749171554e-16
literal,3,5,2,5.82724171667e-16
literal,3,5,3,2.85375280068e-09
literal,3,5,4,1.17532876788e-09
literal,3,5,5,3.04583877719e-12
literal,4,0,0,9.97577361266e-11
literal,4,0,1,2.72896726258e-11
literal,4,0,2,1.12845309658e-10
literal,4,0,3,2.65284164411e-10
literal,4,0,4,2.449019123e-07
literal,4,0,5,4.01001635025e-10
literal,4,1,0,5.78277340082e-12
literal,4,1,1,4.67412711503e-12
literal,4,1,2,2.82435827733e-11
literal,4,1,3,3.01697082465e-11
literal,4,1,4,1.00538369227e-08
literal,4,1,5,4.03582817739e-10
literal,4,2,0,2.34778866106e-10
literal,4,2,1,2.13046562908e-11
literal,4,2,2,4.6572405278e-11
literal,4,2,3,6.04351365305e-10
literal,4,2,4,1.67567858882e-07
literal,4,2,5,2.03292827594e-10
literal,4,3,0,1.63662556744e-14
literal,4,3,1,2.87464265309e-14
literal,4,3,2,4.60770525265e-14
literal,4,3,3,5.07952472603e-05
literal,4,3,4,1.26871065496e-08
literal,4,3,5,7.03219401783e-11
literal,4,4,0,1.0296995763e-11
literal,4,4,1,1.49975366882e-12
literal,4,4,2,4.83346226156e-12
literal,4,4,3,9.21137654077e-06
literal,4,4,4,4.32623665226e-06
literal,4,4,5,3.76509463157e-07
literal,4,5,0,1.85232839396e-13
literal,4,5,1,1.18708572209e-13
literal,4,5,2,7.80895054681e-13
literal,4,5,3,2.57479808638e-10
literal,4,5,4,7.19960697058e-09
literal,4,5,5,2.36961742697e-13
literal,5,0,0,3.75740191751e-18
literal,5,0,1,1.05467145152e-18
literal,5,0,2,4.42284089612e-18
literal,5,0,3,4.47544547769e-14
literal,5,0,4,5.97253737056e-13
literal,5,0,5,7.78642976972e-17
literal,5,1,0,8.40413149911e-18
literal,5,1,1,1.9593025478e-19
literal,5,1,2,1.32508390263e-18
literal,5,1,3,1.79992066527e-14
literal,5,1,4,2.26951420204e-13
literal,5,1,5,2.52527130195e-16
literal,5,2,0,9.23200704884e-18
literal,5,2,1,1.76898637235e-18
