run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.131096796762,0.0101419432228,0.147568252985,0.0104913740728,0.0513527228905,0.0792804174658,0.0872111250106,0.0142580242771,0.0852705763495,0.0922501697471,0.017233060519,0.273845536698,1,0.1,3,5,10,1,20,0.000136369533742,1.05498540216e-05,0.000153503474927,0.0188444312778,0.00318884812202,0.00492307313262,9.07187723012e-05,1.48314846037e-05,8.87001744204e-05,0.731517445462,0.014270066439,0.226761462272
1,0.136521445576,0.0279716209208,0.0329700829921,0.117128066306,0.178679591747,0.0966870118401,0.0568196806515,0.043659419742,0.153714971687,0.0233865048107,0.118625062397,0.0138365413295,1,0.1,3,5,10,1,20,0.000774050829386,0.000158593811263,0.000186934147798,0.336762883167,0.0294603770108,0.0159415845593,0.000322156865159,0.000247540669667,0.000871534877333,0.353005663304,0.234872881986,0.0273957987722
2,0.036008438446,0.0192073404667,0.027796337354,0.201878909204,0.126776018523,0.118582791741,0.218981309934,0.0523128533775,0.0613256627958,0.0991433112996,0.0192231571423,0.0187638697176,1,0.1,3,5,10,1,20,2.33451941095e-05,1.24526114121e-05,1.80210783657e-05,0.233936724452,0.00500808144134,0.00468442127698,0.000141971199179,3.39157644493e-05,3.97589999357e-05,0.72929763869,0.0135638713892,0.0132397979026
3,0.19467956904,0.0079843687655,0.0307583361595,0.146852248052,0.0785258625272,0.0101710970093,0.210482545407,0.0297872670803,0.158906431679,0.0105378168324,0.0212670678896,0.100047389559,1,0.1,3,5,10,1,20,0.00220100796025,9.02696636173e-05,0.000347747547751,0.491994318791,0.0190370330935,0.00246578011538,0.00237967322517,0.000336768836509,0.00179656408109,0.175229867274,0.0533140191132,0.250806950298
4,0.0648739599909,0.0922029769278,0.0194627181017,0.145171882888,0.0055974937901,0.222623950439,0.0793627374136,0.0193282840517,0.0693551835397,0.0901226003152,0.0391096944862,0.152788518057,1,0.1,3,5,10,1,20,4.11212342706e-05,5.84441001478e-05,1.2336706295e-05,0.185666811807,0.000231066914275,0.00919001095858,5.03051411999e-05,1.22514934598e-05,4.39617182397e-05,0.669511529399,0.0275507151845,0.107631445342
5,0.154141416632,0.160665799884,0.103291326282,0.0226454228239,0.0652023705425,0.0738423631666,0.0740163095346,0.0570875441604,0.0446696231432,0.00587325742807,0.233114797225,0.00544976917765,1,0.1,3,5,10,1,20,0.00322488008692,0.00336138041299,0.00216101647798,0.113107884563,0.0257784905143,0.0291944087708,0.00154853723251,0.00119436092127,0.000934558545735,0.103302754369,0.699831043599,0.0163606845055
6,0.107521160048,0.185734339905,0.185085539982,0.0540803905179,0.0992897400592,0.0731316181578,0.116521287232,0.00130742875448,0.00561700677677,0.0283682634037,0.0205938678727,0.122749357289,1,0.1,3,5,10,1,20,0.00128834514209,0.00222551481428,0.00221774073308,0.197187886044,0.0259897773562,0.0191427077208,0.00139618689277,1.56659348142e-05,6.73043649331e-05,0.418059379644,0.0477566842577,0.284652807095
7,0.124777802682,0.16698118644,0.00256904228414,0.00469464313293,0.157479753976,0.00503904625394,0.0342025954264,0.0703141979584,0.0521435857759,0.0347542886744,0.202810743389,0.144233114007,1,0.1,3,5,10,1,20,0.000437604410475,0.000585614605178,9.00980951796e-06,0.0144633938576,0.0220572273754,0.00070578843421,0.000119950874968,0.000246596770293,0.000182871172781,0.431697621578,0.309433907549,0.220060413563
8,0.196158853087,0.116694608256,0.0407585320876,0.0142524215493,0.0648657239085,0.00671162468838,0.287423742876,0.0115271046292,0.0482015581504,0.0396399324469,0.0653232119392,0.108442686381,1,0.1,3,5,10,1,20,0.00292057419167,0.00173744521757,0.000606846517669,0.0566013798939,0.0196970957136,0.00203804884791,0.0042794008647,0.000171625005729,0.000717664405746,0.520859438424,0.146750621993,0.243619858924
9,0.108039404752,0.0795514193862,0.289580240072,0.0361622269936,0.0893119972636,0.00320250914017,0.017226442442,0.0817273935998,0.108897836427,0.0387174916955,0.133632178002,0.0139508602255,1,0.1,3,5,10,1,20,0.00142913841874,0.00105230114856,0.00383054911627,0.132318826275,0.024584740144,0.000881548475368,0.000227870292035,0.00108108479795,0.00144049369869,0.510053776231,0.292557419334,0.0305422520689
10,0.0120584771988,0.0632696494601,0.112790853878,0.0358628955096,0.380013386051,0.104555366358,0.0980102590638,0.0401878152488,0.0168293815737,0.0619028403471,0.0625907453512,0.0119283299603,1,0.1,3,5,10,1,20,4.18357190701e-05,0.000219507922671,0.000391316946471,0.0882624569434,0.0468276114712,0.0128839621254,0.000340037103906,0.000139427733791,5.83879098527e-05,0.740102078396,0.0930081944563,0.0177251832721
11,0.0515059140323,0.139930302488,0.0253636742648,0.106401113337,0.0776887600713,0.0555877212929,0.0429595209257,0.0408961800645,0.125006995671,0.00120304415277,0.274639305029,0.0588174686706,1,0.1,3,5,10,1,20,0.000239683402967,0.00065116737968,0.000118030169423,0.328205977525,0.0121866485774,0.00871976877982,0.000199912657774,0.000190310875758,0.000581721588286,0.0182736769047,0.519397566822,0.111235535317
12,0.160899409012,0.0442007095181,0.0135555585005,0.106511923137,0.134346779019,0.0349937442161,0.0362722369809,0.0974786055197,0.0357392680094,0.00404013212146,0.139414548512,0.192547085453,1,0.1,3,5,10,1,20,0.000663165278482,0.000182178269122,5.5870781522e-05,0.314769300144,0.0195281978014,0.00508657344712,0.000149500164645,0.00040176919836,0.000147303472198,0.0598625316922,0.251627662496,0.347525947255
13,0.171426000992,0.020372297145,0.135873855535,0.00369192994013,0.0414495274703,0.109327821427,0.0790516975658,0.0415030379636,0.0778607849686,0.207821587611,0.0648654088258,0.0467560505562,1,0.1,3,5,10,1,20,4.86014678801e-05,5.77580728482e-06,3.8521979089e-05,0.00351790566099,0.00104984895297,0.0027690954725,2.24121692035e-05,1.17666430696e-05,2.20745302222e-05,0.946890657993,0.0265126130193,0.0191107263046
14,0.0113133084851,4.17470316639e-05,0.260632461748,0.0350002782071,0.00644190149792,0.0252278812581,0.113870328217,0.0155501892584,0.052824448963,0.00803949677217,0.468319394469,0.00273856409239,1,0.1,3,5,10,1,20,4.14872038794e-05,1.5309116836e-07,0.00095576922457,0.113973682806,0.000944235129779,0.00369782924211,0.000417575595041,5.70243331538e-05,0.000193713332119,0.108573739403,0.766661628015,0.00448316262424
15,0.00699954056956,0.0563535138749,0.0465858236742,0.0136062401987,0.0651550644374,0.00787250883349,0.0762399230419,0.204120284945,0.379930680783,0.0138960806398,0.102814859055,0.0264254799468,1,0.1,3,5,10,1,20,0.000916553647289,0.00737920127275,0.00610017274366,0.0818943544636,0.0644620884533,0.00778877843428,0.00998322373285,0.0267284959338,0.0497499582619,0.208009961105,0.427190650672,0.10979656128
16,0.010977711211,0.0476652486171,0.0941193953717,0.0299307978147,0.0275969201642,0.0923712133137,0.063628417008,0.042539092186,0.270513972306,0.184312915289,0.135179014509,0.00116530220998,1,0.1,3,5,10,1,20,3.62554813249e-06,1.57421387562e-05,3.10842935803e-05,0.0301130325211,0.000766633558004,0.00256604256919,2.10142063335e-05,1.40491513458e-05,8.93411575746e-05,0.905387338696,0.0604708113263,0.000521284833553
17,0.0309128124823,0.0016243482713,0.0615158976696,0.00512492711776,0.0326592844976,0.0681508275271,0.00362041088292,0.250331636276,0.13372448773,0.00952488098788,0.240984609338,0.161825877219,1,0.1,3,5,10,1,20,0.000194130302177,1.0200793633e-05,0.000386315538584,0.0205453849696,0.00678208655943,0.014152325089,2.27359273475e-05,0.00157206518244,0.000839780438171,0.143732999792,0.485643122628,0.32611885278
18,0.0733517762396,0.0929633175549,0.0378176267943,0.0120110789659,0.0243130071713,0.0545538306413,0.150688051944,0.0629246891048,0.0613001921666,0.0863984807796,0.034135106914,0.309542841724,1,0.1,3,5,10,1,20,7.32384762188e-05,9.28197253155e-05,3.77592132409e-05,0.0218589582704,0.00149332890531,0.00335075014036,0.000150455297397,6.28274948861e-05,6.12055071651e-05,0.689705253378,0.0281196577746,0.254993745817
19,0.169250035234,0.0254597729025,0.0315770355318,0.0722269702593,0.00432401763714,0.0837706028178,0.0698517893414,0.0539531724768,0.124284313647,0.0493948473338,0.0703545910323,0.245552851787,1,0.1,3,5,10,1,20,0.000287598586651,4.32625889447e-05,5.36573642482e-05,0.151776363495,0.000358636300607,0.00694797792593,0.000118695844653,9.16800763334e-05,0.000211190460896,0.493058283204,0.0772908271224,0.269761827031
20,0.0663246519601,0.1606001635,0.0697970844179,0.037170982685,0.0438653627348,0.115514167402,0.0403444517852,0.00505152165361,0.181348153976,0.0252755055198,0.234669968635,0.0200379857313,1,0.1,3,5,10,1,20,0.000416199196642,0.0010077950966,0.000437989338868,0.126203442009,0.00831956764737,0.0219085827635,0.000253168737803,3.16992127651e-05,0.00113799249249,0.353563167833,0.448429890109,0.0382905055631
21,0.0330265416829,0.0133448221438,0.0556611032536,0.184830845973,0.171849000812,0.127208172147,0.265133992659,0.04988258422,0.0593491996891,0.0117205336708,0.0279480216807,4.51820682514e-05,1,0.1,3,5,10,1,20,0.000351455457147,0.000142010344654,0.000592323552286,0.607454362971,0.0399928324776,0.0296039842793,0.00282145159157,0.00053083082719,0.000631570822896,0.23756787173,0.0801816805223,0.000129625424055
22,0.0502695953887,0.122868342068,0.0169879872479,0.0935571762409,0.0350021117317,0.22337559124,0.215881109655,0.0702597786296,0.0840372776252,0.0328433398779,0.0394306141212,0.0154870761737,1,0.1,3,5,10,1,20,0.000556573556215,0.00136037041003,0.000188087140992,0.30376196903,0.00829717091122,0.0529506754371,0.00239018667231,0.000777900330178,0.000930441673557,0.500348674764,0.0922177757425,0.0362201743322
23,0.0112386850125,0.0184514984404,0.0107675912277,0.0575233305564,0.0180619143226,0.0260711135289,0.260623725871,0.122475527589,0.346829511079,0.0245530163006,0.0537758923076,0.0496281937639,1,0.1,3,5,10,1,20,0.000508484555875,0.000834822043618,0.000487170326167,0.260900742723,0.00958399165812,0.0138338234871,0.0117916944333,0.0055412990205,0.0156920004172,0.355353447219,0.16926386636,0.156208657755
24,0.0250946622161,0.0256891434237,0.0374189279617,0.13472167354,0.0362644620505,0.0183833726575,0.144719645256,0.00843040868734,0.177195566614,0.00499747706485,0.211067648497,0.17601701203,1,0.1,3,5,10,1,20,6.93265294927e-05,7.09688436476e-05,0.000103373553729,0.342385172696,0.00408316777958,0.00206986097879,0.000399802582264,2.32898522987e-05,0.000489520582866,0.0659403362202,0.318639814656,0.265725365725
25,0.0135014037407,0.0403818549419,0.076986277882,0.0547244539836,0.132835290042,0.00764684650345,0.0430440364365,0.480280765242,0.0424676155688,0.0598963881777,0.0367070557782,0.011528011703,1,0.1,3,5,10,1,20,0.000156018294744,0.000466640970644,0.000889631035741,0.166307256995,0.0312602718217,0.00179954062058,0.000497404365699,0.00554998483345,0.000490743413804,0.698718469133,0.0714308630059,0.022433175509
26,0.108864299934,0.0211934056369,0.0578916549293,0.0400204302675,0.057343372734,0.0305324025094,0.00943741915715,0.0161296322781,0.126317918432,0.0573044771239,0.457808031181,0.0171569558158,1,0.1,3,5,10,1,20,0.000106329057911,2.06998516196e-05,5.65434686421e-05,0.075018854696,0.00352389615563,0.00187629381906,9.21763965507e-06,1.57540038894e-05,0.000123376214906,0.502837349467,0.401369825516,0.0150418601098
27,0.074545004229,0.0220288236,0.161758020852,0.0586676092022,0.208048659509,0.0522727101707,0.00853583873461,0.205083401388,0.00996026434694,0.0671872710306,0.071988716351,0.0599236805852,1,0.1,3,5,10,1,20,0.000182766436035,5.40093815954e-05,0.00039659179414,0.126122094727,0.0205329165374,0.00515894309364,2.09278252813e-05,0.000502815215445,2.44201745709e-05,0.686023973483,0.087852110925,0.0731284304075
28,0.0894497154415,0.00552450017522,0.150508219126,0.00659886549397,0.0979689642558,0.167338966041,0.0244414853888,0.0021645378514,0.309152654755,0.0470232276131,0.0341513051778,0.0656775586805,1,0.1,3,5,10,1,20,0.00127096862982,7.84962409717e-05,0.00213853363418,0.0253169908739,0.0285369034462,0.0487433541119,0.000347282951567,3.07553768462e-05,0.00439267273328,0.657205786111,0.0793457308153,0.152592525075
29,0.117239629414,0.00563127122763,0.0360194783127,0.32608946428,0.00645574788143,0.0203147704568,0.17606621557,0.0951779462483,0.0499353676671,0.0292043802555,0.0991144234967,0.0387513051902,1,0.1,3,5,10,1,20,0.000156370766183,7.51082377906e-06,4.80417197618e-05,0.511252674573,0.000406709714863,0.00127982298128,0.000234831934946,0.000126945542672,6.66023232995e-05,0.32876873189,0.113338994611,0.0443127631192
30,0.204236653848,0.013547862006,0.0585085114402,0.0119470253485,0.0460950526576,0.138192747006,0.0750563377198,0.220369841601,0.0739048258604,0.0977483912705,0.011309675356,0.0490830758863,1,0.1,3,5,10,1,20,0.000774088608929,5.13484991877e-05,0.000221756336965,0.0273085734694,0.00574719699994,0.0172300690684,0.000284475166245,0.000835235893857,0.000280110757621,0.873008330127,0.0139063558707,0.0603524592015
31,0.044222915509,0.0177392564961,0.164885565731,0.15440088713,0.0746242471692,0.00875269283197,0.0178582043107,0.201894188029,0.0174995543408,0.0228175047785,0.119713469621,0.155591514052,1,0.1,3,5,10,1,20,0.000103207478343,4.13998921048e-05,0.000384810075462,0.341183849365,0.00724716066636,0.000850020919778,4.16774926172e-05,0.000471180830088,4.08404750083e-05,0.274999928483,0.16290648192,0.211729442402
32,0.156113450934,0.070338602034,0.076399341022,0.228772595427,0.00401940410211,0.0418739981203,0.0519741100592,0.0584701118674,0.0187133271454,0.0888069227027,0.0641857906877,0.140332345898,1,0.1,3,5,10,1,20,7.69965562044e-05,3.46916303012e-05,3.76808412073e-05,0.25363765007,0.000137502834844,0.00143249927141,2.56340979102e-05,2.88379843488e-05,9.22958103032e-06,0.615308484234,0.0405702310492,0.0887005618494
33,0.00265044313175,0.0535433247331,0.0351943851136,0.149102001061,0.0579186477816,0.0578185729495,0.0171934758779,0.0392553290323,0.311118813741,0.0769550851959,0.0873432909054,0.111906630478,1,0.1,3,5,10,1,20,2.29812835277e-06,4.64259848462e-05,3.05161100492e-05,0.213932851859,0.00291457820222,0.00290954224342,1.49080030898e-05,3.40372459101e-05,0.000269762802443,0.619622846727,0.0702350946117,0.0899871380823
34,0.00118345504775,0.142487977231,0.115237177974,0.00597254323572,0.0341525346476,0.253617048461,0.0559537831624,0.0191388000415,0.0833370994253,0.0200845094844,0.0556387831316,0.213196288157,1,0.1,3,5,10,1,20,9.3541847902e-06,0.00112624376561,0.000910849854015,0.0236836925783,0.00778149917317,0.0577854871758,0.000442266082187,0.000151275599856,0.000658707425675,0.316515694637,0.122301380661,0.468633548863
35,0.0269673005898,0.0149163861456,0.190206181612,0.081089911575,0.28546282617,0.030466191217,0.00464636840953,0.119806496803,0.0834028768892,0.0406588370614,0.0473322584359,0.0750443650916,1,0.1,3,5,10,1,20,0.000118185283158,6.53716642656e-05,0.000833586267092,0.214343270813,0.0403459818171,0.00430594909105,2.03628970689e-05,0.000525056807288,0.000365516473869,0.533420459166,0.0795427668572,0.126113492863
36,0.00186325464903,0.150367393383,0.121779672975,0.0122925646853,0.0392946810146,0.0870434616671,0.0684031745616,0.241979181704,0.0179759804885,0.0914500271504,0.16509724024,0.00245336748086,1,0.1,3,5,10,1,20,3.93064673984e-06,0.000317208978862,0.000256901478715,0.025851063279,0.00362104164898,0.00802113649558,0.000144300573851,0.000510469506768,3.79214022836e-05,0.786970842199,0.171713497821,0.00255168596983
