run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.0718799618122,0.0117135678062,0.0311372593582,0.047884043122,0.180009402976,0.0517947384979,0.0589874496389,0.00164397843719,0.283652170595,0.0575299173303,0.0447419316154,0.15902557881,1,0.1,29,5,10,1,20,1.72566597979e-06,2.81214749641e-07,7.47531131399e-07,0.0128036917274,0.00079965857941,0.000230088574949,1.41614759538e-06,3.9467990648e-08,6.8098102524e-06,0.217123626309,0.168858976968,0.600172938004
1,0.0102645905291,0.127439070275,0.121166544922,0.218556670458,0.0203983690675,0.0620102669838,0.133231730723,0.0432239843053,0.0319570966336,0.0134658484655,0.0602720606365,0.158013767,1,0.1,29,5,10,1,20,2.46224190947e-07,3.05697357188e-06,2.90650994882e-06,0.0557517350511,8.75171755859e-05,0.0002660488888,3.19592632681e-06,1.03684511671e-06,7.66578095964e-07,0.0548444818057,0.245477288104,0.643561719918
2,0.125371503897,0.0820668887659,0.10177220895,0.138953154636,0.0722112716968,0.00216312690735,0.0359221187195,0.0307582608463,0.0665119257997,0.261415285234,0.0682292954958,0.0146249590519,1,0.1,29,5,10,1,20,1.2764386408e-06,8.35543522211e-07,1.03616831597e-06,0.0246920149379,0.00017769855052,5.32305424062e-06,3.65732076012e-07,3.1315754735e-07,6.77174553434e-07,0.740442987806,0.193253546632,0.0414239248051
3,0.0889918128876,0.0518719885519,0.10481558389,0.0669173411813,0.163540750795,0.0581875106807,0.0696908154343,0.156331435361,0.0218012867356,0.0646042029027,0.116409173225,0.0368380983551,1,0.1,29,5,10,1,20,3.50766725878e-06,2.04456646052e-06,4.13137096426e-06,0.0219441104212,0.00100180977007,0.000356442149207,2.74690652549e-06,6.16190006182e-06,8.59311179315e-07,0.289637270924,0.521887692119,0.165153222894
4,0.000439246234877,0.178952021388,0.102835071537,0.150825491885,0.168028370737,0.000679048887877,0.0206583395019,0.0123023025843,0.0162106026984,0.145347986096,0.0264344664582,0.177287051992,1,0.1,29,5,10,1,20,4.06964914314e-09,1.65800383174e-06,9.52774611448e-07,0.0256076679705,0.00038685611595,1.5633920281e-06,1.91401057032e-07,1.13981751454e-07,1.50192443652e-07,0.40556346493,0.0737592125496,0.494678164619
5,0.034329157266,0.0264010501048,0.053293982799,0.00164054451667,0.182579015175,0.0286009735409,0.269008453152,0.0236176648415,0.193807384753,0.0505484390724,0.0294693824554,0.106703952324,1,0.1,29,5,10,1,20,3.21545589958e-06,2.47286618942e-06,4.99180478202e-06,0.000772252741671,0.00198479515531,0.0003109178438,2.51967973179e-05,2.2121591614e-06,1.81530555456e-05,0.269871162062,0.157331665005,0.569672965054
6,0.0345765222591,0.0368974612675,0.0611722699062,0.00834811876933,0.0753704369102,0.0498595467372,0.000670804485465,0.0645044631218,0.060369731925,0.0134419439302,0.42685564943,0.167933051258,1,0.1,29,5,10,1,20,9.59514669803e-08,1.02392181317e-07,1.69755911021e-07,0.000824398804702,7.81140679969e-05,5.16745316041e-05,1.8615138317e-09,1.79002903095e-07,1.67528830575e-07,0.0220791844851,0.701128683501,0.275837228117
7,0.138451414332,0.0464325188401,0.0764732086587,0.00780221180885,0.190612434415,0.0918812790339,0.0877045533985,0.161860439666,0.0361527117444,0.0100833205419,0.106774772079,0.0457711354826,1,0.1,29,5,10,1,20,1.77232695601e-05,5.94386161912e-06,9.78939289085e-06,0.00419775892047,0.00254117013972,0.00122492513879,1.12271257685e-05,2.07198764792e-05,4.6279357901e-06,0.0615042560212,0.651278388507,0.279183469811
8,0.0920030616782,0.137561981588,0.0100317252253,0.0700545424679,0.0705454616695,0.0365545385814,0.265181246936,0.016613941067,0.0859627609492,0.0925482634889,0.000163140019996,0.122779336328,1,0.1,29,5,10,1,20,4.31716263767e-06,6.45497482847e-06,4.70729870769e-07,0.0243460878681,0.000481563721306,0.000249531850998,1.24433964545e-05,7.79594551863e-07,4.03372684595e-06,0.418696522791,0.000738053453616,0.55545974073
9,0.00248072363443,0.0308382388549,0.0518713525848,0.00587205508976,0.0668039088256,0.060636779827,0.165986485829,0.0384013428752,0.350452964238,0.0675667754114,0.149671077843,0.0094182949868,1,0.1,29,5,10,1,20,1.2938529894e-07,1.60840760238e-06,2.70541642263e-06,0.00216655693627,0.000495680574667,0.000449920886352,8.65723645747e-06,2.00287091986e-06,1.82783204517e-05,0.297166646773,0.658265396936,0.0414224162563
