run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.132030852308,0.0450017938768,0.0471535550185,0.0709494574151,0.0465891310906,0.0810798657151,0.189542420478,0.0631658526137,0.00133971224325,0.045895440284,0.0843267897039,0.192925129253,1,0.1,27,5,10,1,20,1.75415423926e-06,5.97891221054e-07,6.2647939467e-07,0.0144926222029,0.000138942794797,0.000241804534245,2.51824959537e-06,8.39217850992e-07,1.77993390923e-08,0.139916049929,0.257070751229,0.588133475519
1,0.280705423727,0.0476467189802,0.0466207081937,0.0302273765064,0.0768244417667,0.0910522241628,0.0499325886416,0.0662505086389,0.0672151912803,0.203773287396,0.00339104954893,0.0363604811581,1,0.1,27,5,10,1,20,9.56428788693e-06,1.62343474217e-06,1.58847616386e-06,0.00936764504488,0.000430612351521,0.000510361174859,1.70131964808e-06,2.25730920645e-06,2.29017819194e-06,0.828127418193,0.0137807747318,0.147764163498
2,0.172392744426,0.107010763265,0.0649948373273,0.0223675249321,0.183181279802,0.0715590784187,0.0364984747761,0.161065547064,0.0131725677385,0.0688791059387,0.048990886725,0.0498871895872,1,0.1,27,5,10,1,20,1.89951634584e-05,1.17910237277e-05,7.16148213252e-06,0.0112581253176,0.00220665120609,0.000862019999369,4.02159903343e-06,1.7747071689e-05,1.45142464198e-06,0.404685986765,0.287830056177,0.293095992771
3,0.0244484565673,0.0423379401567,0.296508929117,0.0466153736387,0.0126366674367,0.00636225022028,0.0623970900529,0.0753924956413,0.0490657692982,0.222611844452,0.127216098271,0.034407085148,1,0.1,27,5,10,1,20,2.22842477173e-07,3.85901311886e-07,2.70261576989e-06,0.0080885819992,2.94706486558e-05,1.48377443531e-05,5.6873619312e-07,6.87186548676e-07,4.47224042332e-07,0.574655078705,0.328390071736,0.0888169446601
4,0.0277060475884,0.363735546895,0.0153321204378,0.0140011677728,0.0166128214082,0.141765830126,0.0333749613631,0.0335364012824,0.0538486391364,0.0740262503783,0.112913111516,0.113147102096,1,0.1,27,5,10,1,20,5.14599998232e-07,6.75586480503e-06,2.84772092626e-07,0.00337261730341,6.27373258031e-05,0.000535370173062,6.19891920838e-07,6.22890435222e-07,1.00016104845e-06,0.245705706011,0.374768567826,0.37554520318
5,0.0258276654017,0.0397637926692,0.0262678952992,0.0719966420919,0.0699297486763,0.108979978472,0.0587410478789,0.340624610121,0.00761878777383,0.126870388422,0.108591346247,0.0147880969472,1,0.1,27,5,10,1,20,6.89813890491e-07,1.06202461954e-06,7.01571697231e-07,0.0199514719435,0.000331207791415,0.000516161128294,1.56887547282e-06,9.09751554583e-06,2.03485121607e-07,0.496429635474,0.42489544071,0.0578627596657
6,0.061953914583,0.279625142156,0.00379728349988,0.0514307564666,0.0603771907101,0.0840286020216,0.0179972794517,0.00746870280442,0.0878909885896,0.023330204368,0.121774236364,0.200325698985,1,0.1,27,5,10,1,20,7.01846591893e-07,3.16774096279e-06,4.30176285192e-08,0.00984379389045,0.000162559734558,0.000226238867348,2.03882665551e-07,8.46094011077e-08,9.9567543415e-07,0.0668496913117,0.348919558652,0.573992960772
7,0.0262155296392,0.026354384192,0.045934912691,0.00885501741374,0.000363681107927,0.0252067492228,0.306426256212,0.185550028671,0.0549318456304,0.0323202137168,0.213771987302,0.0740693942015,1,0.1,27,5,10,1,20,4.58295045277e-07,4.60722474913e-07,8.03025656215e-07,0.00206868655877,1.32027905824e-06,9.15085837561e-05,5.35688719235e-06,3.24375131692e-06,9.60308375488e-07,0.100732575605,0.666247848008,0.230846777975
8,0.25404323665,0.0185370089027,0.0402108322852,0.0318969301422,0.147322438091,0.0574299503864,0.0689989203445,0.0181506469564,0.173670650359,0.0345550735458,0.115479797397,0.0397045149403,1,0.1,27,5,10,1,20,1.89030401e-05,1.37931569147e-06,2.99203783248e-06,0.0136128464584,0.00137157925541,0.000534675705955,5.13412352689e-06,1.35056698136e-06,1.29226162886e-05,0.179287904312,0.599149447319,0.206000865249
9,0.009560388365,0.0355850191547,0.0488202873056,0.0469379488478,0.0206931932999,0.0912635406308,0.085034025375,5.62578669844e-05,0.0595632746412,0.373995477925,0.0891522754037,0.139338311184,1,0.1,27,5,10,1,20,2.65864318258e-08,9.89581855523e-08,1.35764070518e-07,0.00458477930181,2.13064009093e-05,9.39679805287e-05,2.36470657069e-07,1.56447195254e-10,1.65639185367e-07,0.617841984303,0.147275988592,0.230181309847
