run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.0902117414586,0.213705124936,0.08505962561,0.064857337454,0.185156737339,0.0224521837625,0.0511833017059,0.00476429924812,0.0753238948074,0.00489333289231,0.163119578322,0.0392728424639,1,0.0,30,5,10,1,20,4.25464284844e-06,1.00789427937e-05,4.01165438047e-06,0.0228824183319,0.00127486351145,0.000154590485027,2.41395039095e-06,2.24697931734e-07,3.55248956707e-06,0.0230323180403,0.76777979623,0.184851477023
1,0.0287285021963,0.00320026539257,0.0231052136384,0.102724305545,0.333705976798,0.00556491280451,0.0405503511226,0.0511839114738,0.02482918416,0.100684924726,0.163693792336,0.122028659807,1,0.0,30,5,10,1,20,2.08109967575e-07,2.31828002215e-08,1.67374728701e-07,0.015729606447,0.000654739252326,1.09184944299e-05,2.93747728289e-07,3.70777497706e-07,1.79863213026e-07,0.256295483183,0.416683412134,0.310624597434
2,0.109512199085,0.0823042269999,0.152511395703,0.0119380779263,3.78034371186e-05,0.0693853889229,0.000841455614502,0.0433015795107,0.00297097064534,0.112820213162,0.401273394366,0.0131032946274,1,0.0,30,5,10,1,20,4.34855563186e-07,3.26817023891e-07,6.05598549068e-07,0.00141436120785,5.03761586443e-08,9.24616814342e-05,3.34128670777e-09,1.71943700358e-07,1.17972529452e-08,0.213678324236,0.759996120418,0.0248171277272
3,0.111609078524,0.0528772201724,0.101899920763,0.0100519611374,0.0426124765659,0.0017524354267,0.0334950921279,0.134307744362,0.221623942359,0.0405567508772,0.030317996136,0.218895381548,1,0.0,30,5,10,1,20,2.6743473313e-06,1.26703001696e-06,2.44169905135e-06,0.00268184190407,0.000190220800764,7.82281850335e-06,8.02600571827e-07,3.21824678118e-06,5.31049451031e-06,0.139557183268,0.104324709398,0.753222507392
4,0.00532365346575,0.0676199633066,0.0785368282703,0.107235956257,0.0233181964924,0.0660663160012,0.341840038771,0.00314451267217,0.0505842938109,0.0531071211048,0.085630939721,0.117592180127,1,0.0,30,5,10,1,20,1.29829642207e-07,1.64906970347e-06,1.91530278595e-06,0.0281755218223,0.000103111403504,0.000292140542236,8.33656251503e-06,7.66862377066e-08,1.23361537504e-06,0.20126116994,0.324515596674,0.445639118551
5,0.0591812181284,0.114079270028,0.0660169665836,0.0988561120823,0.0373160903264,0.0625262097306,0.0132502113369,0.0244240885658,0.0113909671698,0.218555165978,0.156876550665,0.137527149405,1,0.0,30,5,10,1,20,2.32234325098e-07,4.47660983001e-07,2.59058636581e-07,0.0113093964145,4.83320183964e-05,8.09843124646e-05,5.19954469433e-08,9.58431053566e-08,4.46995458447e-08,0.421194897337,0.302327398357,0.265037860069
6,0.100440767632,0.0441932485426,0.0270910511503,0.149588723776,0.0678547848591,0.0245522182599,0.00991904378777,0.0116104720843,0.00847203426799,0.217993932309,0.102827455657,0.235456267674,1,0.0,30,5,10,1,20,3.16872180314e-07,1.39421584989e-07,8.54672922893e-08,0.0151176366106,7.47805479613e-05,2.70581999332e-05,3.12927619507e-08,3.66289076692e-08,2.67277125959e-08,0.385916656336,0.182035309934,0.416827921961
7,0.0133536080625,0.13217297881,0.144616655459,0.0520123505658,0.14729218423,0.112640560547,0.0129213655821,0.0202071308108,0.012094841702,0.15667937892,0.145376177125,0.0506327681858,1,0.0,30,5,10,1,20,1.34113063917e-07,1.32744072405e-06,1.45241515748e-06,0.00943283498067,0.00036525301039,0.000279324419329,1.2977196276e-07,2.02944418716e-07,1.21471011479e-07,0.439766237842,0.408038200353,0.142114781238
8,0.0226359815093,0.118851058235,0.174309638478,0.0695728098629,0.0385471147094,0.0297936495741,0.0179894877798,0.0733652371031,0.0197130802368,0.201822300329,0.232868053419,0.000531588762232,1,0.0,30,5,10,1,20,1.38504482597e-07,7.27222909252e-07,1.06656149543e-06,0.00996655093502,6.82275679447e-05,5.27341220208e-05,1.10073631934e-07,4.48905394333e-07,1.20619906739e-07,0.459045114658,0.529655668396,0.00120909243255
9,0.013228930932,0.00818216448987,0.00746969358098,0.184452971234,0.075242264098,0.03182424246,0.0684969528507,0.318657315333,0.0877186715902,0.064792692705,0.0817124415702,0.0582216591558,1,0.0,30,5,10,1,20,4.71164847789e-07,2.91417976727e-07,2.66042438139e-07,0.0561160395977,0.000421024180798,0.000178075125355,2.43960426809e-06,1.13493770773e-05,3.12420971586e-06,0.298529704222,0.376484729171,0.268252485887
