run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.169059643259,0.279174854645,0.11746329332,0.0712710881781,0.0109737225594,0.00417877529869,0.0742281592021,0.0123552305995,0.022880057529,0.0498298483747,0.0965370658209,0.0920482612146,1,0.07,30,5,10,8,20,1.06070583042e-06,5.93551688108e-07,1.06070583042e-06,6.23164578344e-06,8.00931626015e-06,1.06453921548e-05,1.06070583042e-06,5.93551688108e-07,1.06070583042e-06,0.30031313928,0.399347079793,0.300309464645
1,0.173156900377,0.0233490920613,0.155049704495,0.0042087862236,0.11933599644,0.0225473151296,0.123590699471,0.0315480118213,0.0125548640828,0.068942940994,0.0607889031438,0.20492678576,1,0.07,30,5,10,8,20,3.15466162209e-07,1.76529125937e-07,3.15466162209e-07,4.56877082631e-06,3.13409174954e-06,3.32558481477e-06,3.15466162209e-07,1.76529125937e-07,3.15466162209e-07,0.300318446849,0.399354137633,0.300314772148
2,0.0222699112108,0.050568074555,0.057795939772,0.121662459293,0.00167863357767,0.0665108201066,0.0717022155824,0.00628457839352,0.0812613606361,0.109651101071,0.246535125459,0.164079780343,1,0.07,30,5,10,8,20,7.84865882692e-08,4.39196670981e-08,7.84865882692e-08,1.44208562776e-06,3.02875237095e-07,3.34244033957e-07,7.84865882692e-08,4.39196670981e-08,7.84865882692e-08,0.300321498837,0.399358196072,0.3003178241
3,0.0898492686837,0.0319627753603,0.0596900981137,0.246236604581,0.0352614055328,0.173590121776,0.00810483130445,0.0478901220296,0.0637922219918,0.22424417279,0.0187376585633,0.00064071927369,1,0.07,30,5,10,8,20,4.87955800213e-08,2.7305118972e-08,4.87955800213e-08,1.44319368013e-06,3.10518438817e-07,5.18942765707e-07,4.87955800213e-08,2.7305118972e-08,4.87955800213e-08,0.300321486387,0.399358179516,0.300317811649
4,0.128223239789,0.0437516341703,0.106548356807,0.116317918481,0.061889109398,0.18268709567,0.000376139731091,0.0545851191592,0.168383764895,0.047452293933,0.0805268389644,0.00925848900263,1,0.07,30,5,10,8,20,2.4035704226e-07,1.34499428673e-07,2.4035704226e-07,1.56039265872e-06,1.51524986086e-06,2.58767899663e-06,2.4035704226e-07,1.34499428673e-07,2.4035704226e-07,0.300320173588,0.399356433797,0.300316498867
5,0.10307137511,0.297163906236,0.0216480699171,0.0395417278225,0.110062857789,0.0454386007945,0.0238322118431,0.0253131148455,0.154157265256,0.0626952652147,0.094148845305,0.0229267598675,1,0.07,30,5,10,8,20,1.23257188584e-06,6.8972480642e-07,1.23257188584e-06,4.99751363722e-06,7.12108151272e-06,1.79176621295e-06,1.23257188584e-06,6.8972480642e-07,1.23257188584e-06,0.300316171389,0.399351111797,0.300312496716
6,0.0256463873161,0.151661526028,0.0822686915506,0.0458829519176,0.0147437008361,0.0472862744219,0.115950017463,0.345082497799,0.0352159883714,0.108091869374,0.0105376022522,0.0176324926694,1,0.07,30,5,10,8,20,1.01677099958e-05,5.68966555963e-06,1.01677099958e-05,4.83946982575e-05,4.37101894186e-05,6.76786527242e-05,1.01677099958e-05,5.68966555963e-06,1.01677099958e-05,0.300258625558,0.39927458914,0.30025495159
7,0.045434560621,0.130123985534,0.275032663497,0.0133751489058,0.0945427317092,0.0562269999354,0.0179157974672,0.0389156501492,0.184092798766,0.0014382626834,0.0337976371271,0.109103763606,1,0.07,30,5,10,8,20,2.31148037175e-06,1.29346236943e-06,2.31148037175e-06,1.02368746192e-05,1.58258282075e-05,1.00851787272e-05,2.31148037175e-06,1.29346236943e-06,2.31148037175e-06,0.300307834254,0.399340025334,0.300304159684
8,0.0782017624712,0.062894187602,0.0356886043273,0.0413680431108,0.176246465004,0.14770132037,0.130208595389,0.014681835364,0.0155226456599,0.127140874697,0.00285072153852,0.167494944466,1,0.07,30,5,10,8,20,5.21052387183e-08,2.9157143775e-08,5.21052387183e-08,1.35451887781e-06,1.74437176287e-07,1.93097692536e-07,5.21052387183e-08,2.9157143775e-08,5.21052387183e-08,0.300321646656,0.399358392638,0.300317971917
9,0.0105755730749,0.191257414903,0.0817877108586,0.15115381909,0.0458622637742,0.0353126624239,0.106436811499,0.0164065540241,0.14157625609,0.0809325005146,0.0838458938134,0.0548525399337,1,0.07,30,5,10,8,20,4.17127462306e-07,2.33416940218e-07,4.17127462306e-07,2.81427330155e-06,4.68271481298e-06,1.34786513834e-06,4.17127462306e-07,2.33416940218e-07,4.17127462306e-07,0.300318946337,0.399354801836,0.30031527163
10,0.014306860667,0.174631340318,0.0722815270783,0.0870674299775,0.0242218364021,0.0596250119532,0.264099399803,0.0384403631545,0.0565208016172,0.121903743356,0.0621534375932,0.0247482480804,1,0.07,30,5,10,8,20,1.54474130107e-07,8.64409132718e-08,1.54474130107e-07,1.90419470901e-06,8.94285628923e-07,6.92500571804e-07,1.54474130107e-07,8.64409132718e-08,1.54474130107e-07,0.300320958026,0.399357476919,0.300317283295
11,0.0724994270553,0.0175048414912,0.0511534853608,0.080128375951,0.0303855834199,0.298270180365,0.0092950784821,0.0573806623966,0.0193342781037,0.272254068587,0.0697306937294,0.0220633250576,1,0.07,30,5,10,8,20,2.5647195064e-07,1.43517038268e-07,2.5647195064e-07,3.42042643268e-06,1.43759327083e-06,1.32318769647e-06,2.5647195064e-07,1.43517038268e-07,2.5647195064e-07,0.30031999328,0.399356194029,0.300316318561
12,0.0920738667286,0.0379872411382,0.126317050732,0.186924420867,0.0373859688035,0.0853223136186,0.285366232254,0.0217593027665,0.0209923884686,0.0248547908932,0.0683069624596,0.0127094612704,1,0.07,30,5,10,8,20,2.7111266686e-05,1.51709716744e-05,2.7111266686e-05,0.000288788354697,0.000345240852777,0.000628868144373,2.7111266686e-05,1.51709716744e-05,2.7111266686e-05,0.299901286941,0.398799411352,0.299897617345
13,0.00374973966193,0.114876089982,0.0104340580499,0.0122393075524,0.22284067183,0.0383645897226,0.0516765553402,0.0433304403766,0.0121971551387,0.207916593792,0.167503318265,0.114871480288,1,0.07,30,5,10,8,20,4.31720757096e-07,2.41583082526e-07,4.31720757096e-07,3.26895345696e-06,2.13860328442e-06,2.36304216954e-06,4.31720757096e-07,2.41583082526e-07,4.31720757096e-07,0.300319246523,0.399355201015,0.300315571813
14,0.109740155856,0.136340479416,0.0466298185541,0.0488473218991,0.0763105368142,0.163495776632,0.0115946121547,0.0133899245942,0.0356528113369,0.0856166167345,0.0135215931776,0.258860352831,1,0.07,30,5,10,8,20,3.02724333151e-08,1.69399030174e-08,3.02724333151e-08,1.33397897767e-06,3.27668477823e-07,1.725373462e-07,3.02724333151e-08,1.69399030174e-08,3.02724333151e-08,0.300321646547,0.399358392492,0.300317971807
15,0.037252672821,0.0573497881341,0.171186272614,0.0806353372171,0.0258795196151,0.203539811614,0.00970729109298,0.0368273500337,0.0918798073295,0.044909108594,0.0486919393641,0.192141101571,1,0.07,30,5,10,8,20,7.57245177804e-07,4.23740626955e-07,7.57245177804e-07,3.24834173216e-06,7.92009066737e-06,6.25570712846e-06,7.57245177804e-07,4.23740626955e-07,7.57245177804e-07,0.30031584689,0.399350680288,0.300312172221
16,0.00175706772456,0.0388327871697,0.00277095249504,0.117677269689,0.0479102913487,0.0405616841075,0.0764884300502,0.207379618324,0.171943183472,0.00128823107497,0.0785701015451,0.214820382999,1,0.07,30,5,10,8,20,2.15764439268e-06,1.20737855387e-06,2.15764439268e-06,1.76266455032e-05,2.62251470983e-05,1.2384706939e-05,2.15764439268e-06,1.20737855387e-06,2.15764439268e-06,0.300302037703,0.39933231726,0.300298363203
17,0.0097994365493,0.000595000147289,0.118790636105,0.0219814341433,0.0331490133015,0.105675022667,0.169908539013,0.0870680447148,0.0977307722484,0.0333445834871,0.266028053034,0.0559294645888,1,0.07,30,5,10,8,20,2.1291193953e-07,1.19141648422e-07,2.1291193953e-07,2.00507143089e-06,2.14954803881e-06,1.09333874906e-06,2.1291193953e-07,1.19141648422e-07,2.1291193953e-07,0.300320340525,0.399356655784,0.300316665801
18,0.197967126937,0.0246832038609,0.045715404207,0.0285367640995,0.044426609425,0.14864032406,0.0496152202653,0.141451593192,0.00274909327386,0.0309283631495,0.148338569151,0.13694772838,1,0.07,30,5,10,8,20,5.56212535125e-07,3.11246416964e-07,5.56212535125e-07,2.58105706667e-06,2.5005530041e-06,4.38349509785e-06,5.56212535125e-07,3.11246416964e-07,5.56212535125e-07,0.300318546232,0.39935426979,0.30031487153
19,0.0450155961093,0.000984691864488,0.126689924078,0.0823229197481,0.0139647854383,0.0405285664276,0.183930096372,0.0932188786796,0.273393554942,0.0550044615227,0.0373472427218,0.0475992820967,1,0.07,30,5,10,8,20,2.64116664986e-07,1.47794881356e-07,2.64116664986e-07,1.75813351783e-06,1.17075433966e-06,1.053230255e-06,2.64116664986e-07,1.47794881356e-07,2.64116664986e-07,0.300320641963,0.399357056627,0.300316967236
20,0.0188121581985,0.248083372524,0.248624628592,0.0214886066226,0.0160882639441,0.0745874611981,0.050992515729,0.00721080991849,0.000116738191423,0.25379317356,0.00921766018952,0.0509846113319,1,0.07,30,5,10,8,20,1.71408243832e-07,9.59169352752e-08,1.71408243832e-07,2.16972234966e-06,1.21718150481e-06,1.26593353289e-06,1.71408243832e-07,9.59169352752e-08,1.71408243832e-07,0.300320583061,0.399356978301,0.300316908334
21,0.000183036318106,0.0412012448453,0.145497955405,0.0576487441984,0.146733231427,0.0813531422118,0.155199623208,0.00571706540256,0.0472884016191,0.0900712932131,0.10281351434,0.126292747812,1,0.07,30,5,10,8,20,4.66420409109e-06,2.61000376594e-06,4.66420409109e-06,1.18033094433e-05,2.49818988563e-05,3.67795015838e-05,4.66420409109e-06,2.61000376594e-06,4.66420409109e-06,0.300292980074,0.399320272707,0.300289305685
22,0.100152403338,0.0109475148185,0.0308490833015,0.0487798720864,0.173042700292,0.0123641837584,0.0611167687828,0.124030571163,0.0807094492927,0.0288217835622,0.161116471074,0.168069198532,1,0.07,30,5,10,8,20,9.69509946359e-08,5.42520130272e-08,9.69509946359e-08,1.3005599169e-06,7.87994093726e-07,3.45936758538e-07,9.69509946359e-08,5.42520130272e-08,9.69509946359e-08,0.30032136375,0.399358016437,0.300317689014
23,0.0692390045924,0.128190155894,0.029473098617,0.188283397606,0.181680867868,0.0426839603866,0.193032927824,0.0193773188987,0.0345499138525,0.0102546980751,0.0584143552676,0.0448203011179,1,0.07,30,5,10,8,20,6.24458777602e-06,3.49435772832e-06,6.24458777602e-06,2.72829143169e-05,0.000101425007107,2.60841796053e-05,6.24458777602e-06,3.49435772832e-06,6.24458777602e-06,0.300266156002,0.399284602889,0.300262481941
24,0.218469723104,0.253468515643,0.047299360999,0.0811088367274,0.132977538049,0.00386563233246,0.0345974881563,0.0318483519312,0.0974283697818,0.0276778661335,0.0527310322434,0.0185272848991,1,0.07,30,5,10,8,20,1.08627245888e-06,6.0785830833e-07,1.08627245888e-06,1.10253797449e-05,6.85344229023e-06,4.50570886443e-06,1.08627245888e-06,6.0785830833e-07,1.08627245888e-06,0.300313851328,0.399348026652,0.300310176684
25,0.00833049679735,0.0317556986581,0.0728398697568,0.00522296997074,0.104215483925,0.308540458195,0.0320346155591,0.0970874495463,0.178548642032,0.0422507262736,0.101698100489,0.017475488797,1,0.07,30,5,10,8,20,4.20901725038e-07,2.35528948988e-07,4.20901725038e-07,2.31791623203e-06,1.24832332317e-06,2.39810200488e-06,4.20901725038e-07,2.35528948988e-07,4.20901725038e-07,0.300319805616,0.399355944479,0.300316130899
