run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.019113632928,0.130192632427,0.0588596873484,0.0545845816691,0.081674350058,0.123134707672,0.00158619152572,0.207341010749,0.150118080051,0.0179062721117,0.146150470118,0.00933838334261,1,0.12,30,5,10,7,20,2.80772977157e-06,1.14745063884e-06,2.80772977157e-06,1.15457107143e-05,3.87595000492e-05,8.95991058151e-06,2.80772977157e-06,1.14745063884e-06,2.80772977157e-06,0.282302143575,0.435325944381,0.282299121102
1,0.0239889972335,0.218858144796,0.0910332809712,0.0617716956221,0.0695236938408,0.108064703034,0.0327882579297,0.105731357142,0.0583641098465,0.0729784982173,0.0991665289735,0.057730732394,1,0.12,30,5,10,7,20,4.37106808605e-07,1.78634885684e-07,4.37106808605e-07,8.41186184132e-06,1.9742526129e-06,3.23952616795e-06,4.37106808605e-07,1.78634885684e-07,4.37106808605e-07,0.282318252796,0.435350785715,0.282315230151
2,0.14511624564,0.128704808498,0.0242328128249,0.0415151648355,0.104682109843,0.0318040846887,0.0445480032655,0.0189232867011,0.0522151551975,0.173855732693,0.0240815725867,0.210321023226,1,0.12,30,5,10,7,20,1.91289735452e-05,7.81754467153e-06,1.91289735452e-05,0.000106588736449,0.000153329161567,8.00339393356e-05,1.91289735452e-05,7.81754467153e-06,1.91289735452e-05,0.282200701677,0.435169515211,0.28219768029
3,0.153209204001,0.0268007980692,0.00932233553466,0.0390206456218,0.106337318844,0.280879183664,0.0350433167857,0.0227468358808,0.0760181916262,0.0455856862523,0.0120104656979,0.193026018023,1,0.12,30,5,10,7,20,2.87595633273e-07,1.17533316941e-07,2.87595633273e-07,6.83363386082e-06,2.14100074265e-06,2.43098969815e-06,2.87595633273e-07,1.17533316941e-07,2.87595633273e-07,0.2823190829,0.435352065782,0.282316060245
4,0.061606319116,0.129833805324,0.125811743757,0.0829909047053,0.0424509761699,0.0704727254484,0.146549455982,0.0904725620705,0.0260083765744,0.0447304284183,0.0239431222911,0.155129580144,1,0.12,30,5,10,7,20,3.99840984831e-07,1.63405252929e-07,3.99840984831e-07,7.09103500137e-06,2.31697607188e-06,2.54470108561e-06,3.99840984831e-07,1.63405252929e-07,3.99840984831e-07,0.282318775785,0.435351592194,0.282315753134
5,0.00465407282475,0.138818724565,0.0436419628496,0.0684456284644,0.0611520381919,0.0804356050994,0.0458612075479,0.102237467792,0.0973672684063,0.178357382302,0.0967869787216,0.0822416632349,1,0.12,30,5,10,7,20,2.63972074226e-07,1.07878944859e-07,2.63972074226e-07,5.99707179997e-06,1.22276547876e-06,1.21193963913e-06,2.63972074226e-07,1.07878944859e-07,2.63972074226e-07,0.282319954613,0.435353410014,0.282316931949
6,0.11091930647,0.122477771178,0.00479438966329,0.018474706331,0.0152388987892,0.00013098836203,0.189601586073,0.0225163432191,0.146860287977,0.014567731943,0.222193454567,0.132224535426,1,0.12,30,5,10,7,20,8.15120324468e-07,3.33119784715e-07,8.15120324468e-07,7.04507381879e-06,3.8985538391e-06,3.50901037353e-06,8.15120324468e-07,3.33119784715e-07,8.15120324468e-07,0.2823175052,0.435349632879,0.282314482562
7,0.00204685005817,0.158195699835,0.0713334335435,0.0543886470906,0.205609619111,0.170284730516,0.0754411692261,0.0669733007676,0.072317272233,0.0178481213181,0.10175919478,0.0038019615213,1,0.12,30,5,10,7,20,1.15675151636e-06,4.72736115799e-07,1.15675151636e-06,7.94499337093e-06,7.76307670491e-06,7.4681425951e-06,1.15675151636e-06,4.72736115799e-07,1.15675151636e-06,0.282314577702,0.435345118511,0.282311555096
8,0.232754284849,0.146580897156,0.0379428185263,0.102955520383,0.00883393081962,0.171524104223,0.0734330292206,0.0448494166492,0.0217635277564,0.0453239919148,0.107815634916,0.00622284358647,1,0.12,30,5,10,7,20,8.12745571255e-07,3.3214928103e-07,8.12745571255e-07,7.0112092048e-06,3.75584312553e-06,3.5409080703e-06,8.12745571255e-07,3.3214928103e-07,8.12745571255e-07,0.282317549275,0.435349700846,0.282314526637
9,0.112860377328,0.294847778135,0.085002286909,0.0466804270169,0.0374399823826,0.0328894239776,0.200727040412,0.029038974585,0.0655615853023,0.0245733915629,0.0559968125825,0.0143819198063,1,0.12,30,5,10,7,20,6.05065042085e-06,2.47275316917e-06,6.05065042085e-06,1.86124529505e-05,2.7131161246e-05,3.26058388645e-05,6.05065042085e-06,2.47275316917e-06,6.05065042085e-06,0.282292345109,0.435310834589,0.282289322741
