run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.173394238894,0.0196262785185,0.0936655610962,0.209051387417,0.083294187016,0.102672117669,0.0365060224492,0.00705979406477,0.212564731663,0.00248958220849,0.00934573569301,0.0503303633112,1,0.85,30,5,10,10,20,4.59143364091e-06,2.64765200256e-14,4.59143364091e-06,3.48437790525e-06,2.56913868103e-05,3.16022762358e-06,4.59143364091e-06,2.64765200256e-14,4.59143364091e-06,0.00391962898464,0.992110100254,0.00391956903394
1,0.132485904571,0.137048644948,0.11778124084,0.0158218653456,0.0766969030005,0.00946681311005,0.0502869157715,0.0850765781359,0.165912559658,0.0272714745563,0.0491632915224,0.132987808541,1,0.85,30,5,10,10,20,1.56442476154e-05,9.02126149846e-14,1.56442476154e-05,9.16439936114e-06,7.89425300412e-05,2.36053672597e-05,1.56442476154e-05,9.02126149846e-14,1.56442476154e-05,0.00391914454269,0.991987481571,0.00391908459941
2,0.220565680954,0.0313918103909,0.00372610113716,0.0475948483432,0.176362978336,0.0295825615817,0.11475321082,0.115893802858,0.0501986844391,0.0536957202601,0.108049620719,0.0481849801621,1,0.85,30,5,10,10,20,4.92924559078e-08,2.84245139541e-16,4.92924559078e-08,1.76229411652e-08,3.45332066108e-07,2.11615781518e-08,4.92924559078e-08,2.84245139541e-16,4.92924559078e-08,0.00391982544813,0.992159827771,0.00391976549443
3,0.0335210173502,0.0261420905474,0.0304616806914,0.0278755362943,0.0828363184915,0.16279850994,0.00437912485163,0.0705441459948,0.0833313653967,0.0720063472858,0.401866934668,0.00423692848895,1,0.85,30,5,10,10,20,1.01992272684e-07,5.88138838838e-16,1.01992272684e-07,2.58947694569e-08,2.53191295502e-07,1.47083267142e-07,1.01992272684e-07,5.88138838838e-16,1.01992272684e-07,0.00391982445699,0.992159576901,0.00391976450331
4,0.0267937162739,0.0154813930322,0.0223023469909,0.0488669825991,0.00255877020838,0.0202563408091,0.05156938274,0.11515484316,0.190339370983,0.0993263342667,0.122414096181,0.284936422756,1,0.85,30,5,10,10,20,1.41012565335e-08,8.13149508834e-17,1.41012565335e-08,3.04541712609e-09,6.33149496332e-08,2.35022885155e-09,1.41012565335e-08,8.13149508834e-17,1.41012565335e-08,0.00391982723624,0.992160280366,0.00391976728251
5,0.123050252982,0.0303968245949,0.0187865911073,0.142914967858,0.0882701418654,0.0415753489397,0.0447984036616,0.0303662112869,0.159329466003,0.112169311278,0.0921201732915,0.116222307132,1,0.85,30,5,10,10,20,1.38015787404e-06,7.95868577192e-15,1.38015787404e-06,4.39128419756e-07,1.39224838698e-05,7.03420581101e-08,1.38015787404e-06,7.95868577192e-15,1.38015787404e-06,0.00391974951597,0.992140608335,0.00391968956344
6,0.216862978172,0.195432674988,0.0492270961901,0.0469062515653,0.0414569714896,0.0116858592228,0.0667848262025,0.157464297966,0.108353548302,0.0761070111188,0.0187897394303,0.0109287453526,1,0.85,30,5,10,10,20,6.22117961599e-05,3.58744565571e-13,6.22117961599e-05,3.59569518645e-05,0.000903288320308,0.000164923986404,6.22117961599e-05,3.58744565571e-13,6.22117961599e-05,0.0039145241353,0.990817995158,0.00391446426269
7,0.0660644508263,0.027122048177,0.0237314466989,0.036613633763,0.281258107791,0.0581779475994,0.00249957550467,0.0888310855477,0.277835952147,0.0179499398691,0.0163274392938,0.103588372782,1,0.85,30,5,10,10,20,5.13142097359e-05,2.95903590888e-13,5.13142097359e-05,1.975318129e-05,0.000444210648752,2.8735249167e-05,5.13142097359e-05,2.95903590888e-13,5.13142097359e-05,0.00391709185971,0.991467920274,0.00391703194782
8,0.0498505361121,0.0381998586206,0.0228130979478,0.0773602900484,0.0521563006607,0.0956816756833,0.0218988078016,0.0802783799339,0.152283032989,0.259772189105,0.112208828755,0.0374970023423,1,0.85,30,5,10,10,20,1.53338811401e-07,8.84228854923e-16,1.53338811401e-07,1.05954294788e-07,7.27763191437e-07,9.52647498541e-07,1.53338811401e-07,8.84228854923e-16,1.53338811401e-07,0.00391981832018,0.992158023593,0.00391975836659
9,0.214279475999,0.18890761285,0.0370699563778,0.045606530788,0.00175663434881,0.0526369510834,0.0229353223312,0.0356513662428,0.0809014162365,0.0891256956809,0.132011138046,0.0991179000153,1,0.85,30,5,10,10,20,1.39094745181e-05,8.02090391425e-14,1.39094745181e-05,3.5761444792e-06,0.000222525003721,4.07268566921e-06,1.39094745181e-05,8.02090391425e-14,1.39094745181e-05,0.00391870739392,0.991876833417,0.00391864745732
10,0.124820642161,0.0189176826034,0.0900704506154,0.160225159091,0.0470375469444,0.0201938790392,0.155759191062,0.0135968169719,0.0962600895773,0.035424023998,0.104617576823,0.133076941112,1,0.85,30,5,10,10,20,8.16838982287e-06,4.71030518214e-14,8.16838982287e-06,3.20943311769e-06,0.000171353446382,7.38771554857e-06,8.16838982287e-06,4.71030518214e-14,8.16838982287e-06,0.00391898643696,0.991947462913,0.0039189264961
11,0.138371248709,0.0470028928342,0.193912345077,0.0634927800802,0.0145734074123,0.0601495995691,0.00824593201393,0.125265400231,0.0509595102681,0.0672476454337,0.132510378632,0.0982688597391,1,0.85,30,5,10,10,20,1.22591830151e-06,7.06926267441e-15,1.22591830151e-06,6.16988788112e-07,6.8270403531e-06,6.94149121001e-07,1.22591830151e-06,7.06926267441e-15,1.22591830151e-06,0.00391977660486,0.992147464892,0.00391971665191
12,0.244145797916,0.0339869083049,0.039046903536,0.128995015887,0.185414999899,0.0928617064038,0.0907238782764,0.0398357553275,0.101093089705,0.000599855894552,0.00459569197545,0.0387003968748,1,0.85,30,5,10,10,20,1.3005432251e-05,7.49958758778e-14,1.3005432251e-05,2.22712259394e-05,0.000168552074562,1.45017831453e-05,1.3005432251e-05,7.49958758778e-14,1.3005432251e-05,0.0039188189715,0.991905075183,0.0039187590332
13,0.110847524344,0.00339183782971,0.107356491907,0.070383493374,0.223567108484,0.0402977135639,0.0777960881337,0.0507339624904,0.0066716785014,0.0426979188634,0.0091918729498,0.257064309558,1,0.85,30,5,10,10,20,6.37132885747e-07,3.67402927446e-15,6.37132885747e-07,4.98160971549e-07,4.25584928751e-06,1.75675916521e-06,6.37132885747e-07,3.67402927446e-15,6.37132885747e-07,0.00391979221577,0.992151416221,0.00391973226258
14,0.137429037446,0.163104493484,0.0262848373113,0.0541670166544,0.00387970372679,0.0568348045031,0.214199136898,0.12245493737,0.011276089234,0.00108775985558,0.204908868272,0.00437331524407,1,0.85,30,5,10,10,20,9.8567570642e-06,5.68390281137e-14,9.8567570642e-06,2.05257539966e-05,0.00012235872852,7.19517422392e-06,9.8567570642e-06,5.68390281137e-14,9.8567570642e-06,0.00391908489311,0.991972383471,0.00391902495074
15,0.0834851951225,0.00373897027588,0.0655787970641,0.0636595253842,0.0461784390724,0.0296688575887,0.0976595295872,0.0740179323437,0.0985597003206,0.401374866827,0.0169860673902,0.0190921190232,1,0.85,30,5,10,10,20,1.09541537998e-07,6.31671706762e-16,1.09541537998e-07,3.14941556132e-08,1.04195522998e-06,1.71268237607e-07,1.09541537998e-07,6.31671706762e-16,1.09541537998e-07,0.00391982113006,0.99215873481,0.00391976117643
16,0.352152887644,0.0394606867346,0.00105874721469,0.00626683118138,0.160152829894,0.00233759008496,0.00653729839054,0.12000414515,0.161831302818,0.0409448832486,0.0149025768041,0.0943502208348,1,0.85,30,5,10,10,20,2.5713091596e-07,1.4827464313e-15,2.5713091596e-07,2.0870278117e-07,1.34844621654e-06,4.63976415878e-07,2.5713091596e-07,1.4827464313e-15,2.5713091596e-07,0.00391981577257,0.992157378759,0.00391975581902
17,0.0564577658514,0.0337896984214,0.144469124664,0.0262786630526,0.179155618265,0.017461494647,0.188511357863,0.0390088455273,0.0779821174998,0.0803254394008,0.0324813123565,0.124078562451,1,0.85,30,5,10,10,20,1.0324488692e-06,5.95362043724e-15,1.0324488692e-06,1.23790622965e-07,2.194049649e-05,3.08748533136e-07,1.0324488692e-06,5.95362043724e-15,1.0324488692e-06,0.00391972384014,0.992134109441,0.003919663888
18,0.0176785447941,0.0895247933503,0.127590695842,0.116428749453,0.0203921815929,0.188469986657,0.0341557155963,0.264055250476,0.0201822974813,0.115541641223,0.00487997922412,0.00110016431022,1,0.85,30,5,10,10,20,1.13418758427e-05,6.54029713512e-14,1.13418758427e-05,5.28949946781e-06,7.1934731159e-05,3.10470644472e-06,1.13418758427e-05,6.54029713512e-14,1.13418758427e-05,0.00391933501828,0.992035693469,0.00391927507208
19,0.432200324094,0.0414453449633,0.107383469973,0.0849310277984,0.0388188361391,0.0222075418719,0.00207077214464,0.148336231935,0.0910372846661,0.00657714593279,0.0188428174544,0.00614920302727,1,0.85,30,5,10,10,20,2.14969246176e-06,1.2396209978e-14,2.14969246176e-06,2.18195713756e-06,1.31611840338e-05,6.69417182198e-07,2.14969246176e-06,1.2396209978e-14,2.14969246176e-06,0.00391973125451,0.992135986115,0.00391967130225
20,0.0408616729447,0.109717655371,0.184314848787,0.0138545822377,0.0326543121967,0.267346268697,0.00751604078508,0.00129130097424,0.0497470422638,0.124379918752,0.0866867662077,0.0816295907836,1,0.85,30,5,10,10,20,5.61285210521e-08,3.23665335899e-16,5.61285210521e-08,3.30761766958e-08,1.38412353458e-07,5.43280323348e-08,5.61285210521e-08,3.23665335899e-16,5.61285210521e-08,0.00391982596145,0.9921599577,0.00391976600775
21,0.00318653443436,0.0221509348926,0.177528168848,0.0188787826225,0.141287093636,0.103682826319,0.0950372355976,0.179058078629,0.030059211948,0.0750776599714,0.0481921911746,0.105861281927,1,0.85,30,5,10,10,20,2.72037809327e-07,1.56870709013e-15,2.72037809327e-07,1.34200058434e-07,7.42835528539e-07,2.85014764833e-07,2.72037809327e-07,1.56870709013e-15,2.72037809327e-07,0.00391981890627,0.992158171939,0.00391975895267
22,0.0493388162118,0.00715580276643,0.20328879966,0.107804608926,0.0906175478576,0.048459638905,0.0144558016156,0.122726393303,0.133069361429,0.135086232465,0.0413576065898,0.0466393902703,1,0.85,30,5,10,10,20,2.3691700909e-05,1.36618285837e-13,2.3691700909e-05,2.02467717787e-05,0.000239265833488,9.5263356827e-06,2.3691700909e-05,1.36618285837e-13,2.3691700909e-05,0.00391840167083,0.991799450845,0.0039183417389
23,0.0591178529151,0.0814351673473,0.148507222319,0.0041777149446,0.00921008324595,0.178022205245,0.135683368676,0.101755025766,0.123689858471,0.00778711353077,0.0869461034061,0.0636682841333,1,0.85,30,5,10,10,20,3.20566641398e-05,1.84854878983e-13,3.20566641398e-05,5.1565315923e-06,0.00029500250886,1.49115173493e-05,3.20566641398e-05,1.84854878983e-13,3.20566641398e-05,0.00391809007796,0.991720582557,0.0039180301508
24,0.0474452967526,0.0249407365349,0.031533389517,0.0281276829056,0.341349580522,0.110019416601,0.0251666502821,0.143320728437,0.0572907608525,0.0487103752363,0.0856730342776,0.0564223480809,1,0.85,30,5,10,10,20,2.23924812564e-05,1.29126330636e-13,2.23924812564e-05,4.31903659495e-06,0.00013079867411,1.18153179724e-05,2.23924812564e-05,1.29126330636e-13,2.23924812564e-05,0.00391890067584,0.991925755634,0.00391884073628
