t11_initial,alpha,k,sample_amount,learning_parameter,epsilon,delta,t11_final
0.0846253195255,0.1,1,30,3,0.1,0.1,0.135822172212
0.0851557653202,0.1,1,30,3,0.1,0.3,0.121701861774
0.0827238974209,0.1,1,30,3,0.1,0.5,0.111887393572
0.0829001263809,0.1,1,30,3,0.1,0.8,0.104655006933
0.0835671095149,0.1,1,30,3,0.3,0.1,0.114281998931
0.0846206318439,0.1,1,30,3,0.3,0.3,0.102017462576
0.0828125430655,0.1,1,30,3,0.3,0.5,0.100120811764
0.0827775974654,0.1,1,30,3,0.3,0.8,0.101970382454
0.0831434952675,0.1,1,30,3,0.5,0.1,0.0966280286963
0.0856199120504,0.1,1,30,3,0.5,0.3,0.0900817567889
0.0835636884976,0.1,1,30,3,0.5,0.5,0.0929578747826
0.0829694023748,0.1,1,30,3,0.5,0.8,0.102719202109
0.0836582406634,0.1,1,30,3,0.8,0.1,0.0823498849314
0.0818242429481,0.1,1,30,3,0.8,0.3,0.0841484381509
0.0835875212681,0.1,1,30,3,0.8,0.5,0.0917087171983
0.0849173451276,0.1,1,30,3,0.8,0.8,0.111820570128
0.0831624982468,0.1,1,30,5,0.1,0.1,0.183282361512
0.0809717836138,0.1,1,30,5,0.1,0.3,0.16331130066
0.0821377374117,0.1,1,30,5,0.1,0.5,0.150072812376
0.0823130365448,0.1,1,30,5,0.1,0.8,0.140028725439
0.082520964238,0.1,1,30,5,0.3,0.1,0.142369717595
0.0826758922522,0.1,1,30,5,0.3,0.3,0.127389972494
0.083070925933,0.1,1,30,5,0.3,0.5,0.126043210396
0.0829051664969,0.1,1,30,5,0.3,0.8,0.1326138804
0.0823647149311,0.1,1,30,5,0.5,0.1,0.110533834346
0.0837913060544,0.1,1,30,5,0.5,0.3,0.10489925419
0.0824781753755,0.1,1,30,5,0.5,0.5,0.112224247374
0.083940171421,0.1,1,30,5,0.5,0.8,0.130331173945
0.0841152661465,0.1,1,30,5,0.8,0.1,0.0874760652191
0.0822002283075,0.1,1,30,5,0.8,0.3,0.0935130586033
0.0840676007704,0.1,1,30,5,0.8,0.5,0.107800100344
0.0813960947934,0.1,1,30,5,0.8,0.8,0.142345454629
0.0841784327274,0.1,1,30,10,0.1,0.1,0.221719069566
0.0836136341463,0.1,1,30,10,0.1,0.3,0.202753548588
0.0855183783455,0.1,1,30,10,0.1,0.5,0.192990963101
0.0843824327589,0.1,1,30,10,0.1,0.8,0.17802643792
0.0828197863372,0.1,1,30,10,0.3,0.1,0.15827954226
0.082455872009,0.1,1,30,10,0.3,0.3,0.14634953071
0.0842787399918,0.1,1,30,10,0.3,0.5,0.151707516504
0.0837673428226,0.1,1,30,10,0.3,0.8,0.167286961835
0.0838185945446,0.1,1,30,10,0.5,0.1,0.106122508173
0.0840484304913,0.1,1,30,10,0.5,0.3,0.108736234472
0.083226715168,0.1,1,30,10,0.5,0.5,0.125866313503
0.0829612635311,0.1,1,30,10,0.5,0.8,0.164003221272
0.0830601264042,0.1,1,30,10,0.8,0.1,0.0755351760026
0.0830235940689,0.1,1,30,10,0.8,0.3,0.0868895417396
0.0842304984741,0.1,1,30,10,0.8,0.5,0.108001485093
0.0833333031229,0.1,1,30,10,0.8,0.8,0.168878654139
0.0834112021734,0.1,1,30,15,0.1,0.1,0.225240432595
0.0823125493417,0.1,1,30,15,0.1,0.3,0.2099407401
0.08491021523,0.1,1,30,15,0.1,0.5,0.198820120034
0.0825629448967,0.1,1,30,15,0.1,0.8,0.188325226505
0.0839039970348,0.1,1,30,15,0.3,0.1,0.155128399459
0.0816242012038,0.1,1,30,15,0.3,0.3,0.150105438356
0.0843195373748,0.1,1,30,15,0.3,0.5,0.157623138468
0.0840124500228,0.1,1,30,15,0.3,0.8,0.174088053448
0.0820482188227,0.1,1,30,15,0.5,0.1,0.100261939605
0.0851166657123,0.1,1,30,15,0.5,0.3,0.105742408472
0.0834157599374,0.1,1,30,15,0.5,0.5,0.1238248341
0.083159337375,0.1,1,30,15,0.5,0.8,0.168174482857
0.0831088273374,0.1,1,30,15,0.8,0.1,0.0678869254676
0.0818600301508,0.1,1,30,15,0.8,0.3,0.0788412923527
0.0829245121022,0.1,1,30,15,0.8,0.5,0.103791790917
0.0838909145699,0.1,1,30,15,0.8,0.8,0.166673196409
0.0830135085988,0.1,1,50,1,0.1,0.1,0.0849226764119
0.0850636150281,0.1,1,50,1,0.1,0.3,0.0804860962939
0.0840412903666,0.1,1,50,1,0.1,0.5,0.0772858760618
0.0805687474312,0.1,1,50,1,0.1,0.8,0.0756665714791
0.0832557482446,0.1,1,50,1,0.3,0.1,0.0778666289471
0.081855890345,0.1,1,50,1,0.3,0.3,0.0737047043978
0.0818078041066,0.1,1,50,1,0.3,0.5,0.0726720711508
0.0844436372541,0.1,1,50,1,0.3,0.8,0.0741110980563
0.0829235337564,0.1,1,50,1,0.5,0.1,0.0715306765529
0.0825906491152,0.1,1,50,1,0.5,0.3,0.0690465635474
0.0843664708756,0.1,1,50,1,0.5,0.5,0.0702292415362
0.0825295266214,0.1,1,50,1,0.5,0.8,0.0742550442855
0.0851164945094,0.1,1,50,1,0.8,0.1,0.0656098911618
0.0827934313411,0.1,1,50,1,0.8,0.3,0.0663540340576
0.0843539433562,0.1,1,50,1,0.8,0.5,0.0698537937871
0.0836678581493,0.1,1,50,1,0.8,0.8,0.0774286895512
