run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.0446808686871,0.0558001623417,0.0455903034203,0.103582416693,0.033364923202,0.160646186844,0.148276580623,0.0227278663974,0.00888053423338,0.152687642457,0.0278118746522,0.195950640449,1,0.1,30,5,10,9,20,4.78576764797e-08,1.85410444242e-08,4.78576764797e-08,4.36689169633e-07,1.00086463472e-06,1.72675620433e-07,4.78576764797e-08,1.85410444242e-08,4.78576764797e-08,0.278812137532,0.442377724184,0.278808299542
1,0.0537756920706,0.0986726545389,0.0885192914017,0.040690026934,0.0743478175734,0.0362099726867,0.221903298453,0.00347964849748,0.197514601519,0.118356055878,0.00587426115857,0.060656679289,1,0.1,30,5,10,9,20,5.38679132063e-07,2.08695332758e-07,5.38679132063e-07,2.00166001101e-06,2.55485106331e-06,2.6859454058e-06,5.38679132063e-07,2.08695332758e-07,5.38679132063e-07,0.278809913772,0.442374195852,0.278806075813
2,0.148848540507,0.0131560067741,0.192657259637,0.179497893632,0.0377241915718,0.0479740533537,0.129591787229,0.0334417904758,0.0629635175741,0.0214833734817,0.0970711630143,0.0355904227491,1,0.1,30,5,10,9,20,1.76360695407e-06,6.83257468548e-07,1.76360695407e-06,3.66861879631e-06,7.46280623296e-06,6.27414792146e-06,1.76360695407e-06,6.83257468548e-07,1.76360695407e-06,0.278805449437,0.442367112508,0.27880161154
3,0.00137790099252,0.0151259997371,0.0667609180582,0.0202865965757,0.036496656116,0.122258704735,0.157487119099,0.0862659325281,0.0457449679461,0.0218106059367,0.394572852929,0.0318117453473,1,0.1,30,5,10,9,20,2.29449729002e-08,8.88935262107e-09,2.29449729002e-08,3.13111047604e-07,1.4862570713e-07,1.93427271562e-07,2.29449729002e-08,8.88935262107e-09,2.29449729002e-08,0.278812436982,0.442378199307,0.278808598988
4,0.0469220705195,0.189000500541,0.0126606056451,0.180921745416,0.0742981508541,0.020014626439,0.26238888476,0.128003315373,0.0198701308551,0.00326504318124,0.0489476635408,0.0137072628746,1,0.1,30,5,10,9,20,2.7698451344e-06,1.07309475642e-06,2.7698451344e-06,2.55713803423e-06,1.55271959384e-05,1.65373445632e-05,2.7698451344e-06,1.07309475642e-06,2.7698451344e-06,0.278799309778,0.442357371008,0.278795471965
5,0.115503063681,0.123079236311,0.0686891991066,0.00734707584835,0.00971077926145,0.0950642745512,0.245027334005,0.0245717540824,0.0157111837318,0.186807367124,0.00635182082772,0.102136911468,1,0.1,30,5,10,9,20,2.45985403437e-05,9.52997852864e-06,2.45985403437e-05,0.000238831234215,0.000207817185994,0.000239063187126,2.45985403437e-05,9.52997852864e-06,2.45985403437e-05,0.278588717432,0.442023234325,0.278584882518
6,0.0844251290782,0.0432128048257,0.238913466757,0.136743837173,0.00125616262931,0.0345612010859,0.145066280723,0.0192558038316,0.0484235036018,0.0301566757426,0.0846448557694,0.133340278782,1,0.1,30,5,10,9,20,2.41387802002e-07,9.35185802901e-08,2.41387802002e-07,3.38021368004e-06,1.42977314066e-06,2.46973393612e-06,2.41387802002e-07,9.35185802901e-08,2.41387802002e-07,0.278810299162,0.442374807331,0.278806461198
7,0.0973900553656,0.00952021922669,0.0888159051655,0.242381583127,0.0516781358635,0.228699842664,0.0156968979149,0.0266283072606,0.0706154198713,0.0238161775401,0.0941026257293,0.0506548302712,1,0.1,30,5,10,9,20,5.30980697051e-08,2.05712801301e-08,5.30980697051e-08,4.44140802769e-07,2.93100334364e-07,1.19707669041e-07,5.30980697051e-08,2.05712801301e-08,5.30980697051e-08,0.278812340579,0.44237804635,0.278808502587
8,0.124804703836,0.104121239622,0.106987766985,0.0307615706323,0.121846295003,0.200105607258,0.0106225304035,0.0582788519619,0.034716839864,0.0594969464794,0.0856636011655,0.0625940467899,1,0.1,30,5,10,9,20,3.37060390139e-06,1.3058410117e-06,3.37060390139e-06,1.85854317564e-05,2.71008195172e-05,1.92480014018e-05,3.37060390139e-06,1.3058410117e-06,3.37060390139e-06,0.278790058467,0.442342692401,0.278786220782
9,0.0424209679284,0.015649548716,0.0222265635033,0.154808876336,0.112524416911,0.0386755015607,0.0734799489487,0.233396876893,0.0480902892593,0.10806252384,0.0256305056715,0.125033980433,1,0.1,30,5,10,9,20,1.08054490095e-07,4.18625233912e-08,1.08054490095e-07,4.72878081839e-07,3.86267880226e-07,3.93176862623e-07,1.08054490095e-07,4.18625233912e-08,1.08054490095e-07,0.278812157181,0.442377755361,0.278808319192
10,0.0927054328922,0.058263314791,0.0411077329445,9.7466695687e-05,0.0250938284337,0.0684168263143,0.158972741048,0.0921347629367,0.0521442241942,0.233110517804,0.137249469286,0.0407036826598,1,0.1,30,5,10,9,20,3.1303842975e-06,1.2127750153e-06,3.1303842975e-06,4.30493382423e-06,1.37080565543e-05,1.56474018585e-05,3.1303842975e-06,1.2127750153e-06,3.1303842975e-06,0.278799097816,0.442357034698,0.278795260006
11,0.0267527858181,0.0715362765059,0.262099320175,0.0418168369171,0.200502441682,0.0134242349377,0.0311633716913,0.0127034886329,0.20135267718,0.00818566066516,0.029981466755,0.100481439041,1,0.1,30,5,10,9,20,8.52452934032e-06,3.30257732552e-06,8.52452934032e-06,2.4216762699e-05,0.000102828439256,4.29891522926e-05,8.52452934032e-06,3.30257732552e-06,8.52452934032e-06,0.27875389388,0.442285311801,0.278750056692
