0.71593472416673132,0.00013786327349048688,0.016391526379856514,0.0010615666863123974,8.6044060868629478e-05,0.01784570461535866,0.0011066890764520523,0.0034822423185457514,0.054669434218390683,1.9367886734767938e-07,2.0802988926038784e-23,2.9284565112959916e-05,9.0718654376835583e-20,4.530071136413416e-05,0.015291514305234132,1.162461524834027e-12,0.00091696351338935937,0.0011921021132441623,2.9297073151957749e-10,0.0056653034013230312,0.048422744710721638,0.00013786327349048688,9.0975405618448556e-09,5.5865500465507904e-05,0.0082329454300970849,5.4051180557160652e-07,0.063502003847623306,0.023866618585086107,0.019061164663371367,2.6413313997447496e-06,3.5912137738196328e-27,2.6055824042444096e-11,4.0253396826227353e-25,5.3961439141321654e-10,0.0018032554055419018,2.547551018771185e-16,0.00091178390616321282,0.00013955445468088199,2.6957208163253678e-10,6.5510680950355066e-06
8.49166992839979e-11,0.014295237430478195,7.7446346697640795e-08,0.00071582387441225537,0.09002747352903874,4.7979706691301719e-06,0.00099829544377007403,2.6054942005636366e-13,0.00029373591094576488,7.9048276020078336e-14,1.4360034611114179e-05,8.5440796162992658e-10,6.0797207129018361e-06,2.3062640905662746e-17,2.9133595510323594e-13,1.0670262133779586e-17,8.7632785419544008e-14,0.00015065977341508394,4.0544567110273908e-14,2.9243139620266053e-20,0.0017843867443965928,0.014295237430478195,7.2627841276277146e-07,0.0056579192673563939,0.8326454520713924,4.2192505944387506e-05,0.039050230567516185,4.9096089033498524e-09,2.5466934806856542e-13,1.5058158277595453e-08,1.2984038224386592e-05,5.5407659606418269e-10,4.3084996111076366e-06,1.6947214718605711e-62,2.5120443839664941e-25,9.815328981149172e-18,1.5005002389510455e-23,4.8118657424789976e-14,3.7296015718405883e-14,5.1728680354217629e-60
0.030529614614472952,0.0066497929608867207,0.091455901390703809,0.0001606184862156213,0.17593963480462899,0.28217722099581127,0.0042169460488862883,0.00033911680592782088,1.2528662257005895e-07,1.728397667901873e-14,6.6157252307728499e-05,0.001465657256728477,2.8270975821423922e-05,0.0012767392189883551,3.8259257054398445e-05,4.9625918605932502e-17,0.00014914588087122676,6.4260628220672024e-08,8.8651060804525049e-15,1.3600581207686081e-19,0.00048892143221862831,0.0066497929608867207,3.415593592511251e-07,0.0025069258733340254,0.38644131339538029,1.9765035011011378e-05,0.0082977795915732226,5.2288276533887194e-12,1.6212118558271431e-25,6.6344762120127357e-12,6.0392649526681193e-05,0.0010214617429846261,2.0040251251070077e-05,9.5013227885478431e-22,6.3740119455501781e-16,4.5789342558066747e-17,1.8815886965852131e-14,8.1850001816505814e-16,8.6933892197596759e-15,2.225649000905675e-51
6.8267491444890503e-06,0.0075574704072381002,2.346481295115995e-08,0.0060565527590132262,0.027276662062211264,1.4682817738404587e-06,0.030434024532751795,2.0752391830225555e-11,0.089323538518046697,9.9942719410411216e-08,3.2516005082273197e-05,1.9346703803339795e-09,3.0061188209123368e-05,5.1877613974301699e-17,1.0764711822499672e-09,4.525938331585408e-14,2.2360043542381541e-13,0.0020290250101343264,1.6910321149530775e-11,7.0696880301379836e-10,0.00056407059708581033,0.0075574704072381002,3.6276087224431955e-07,0.0029783381112328511,0.46551908402508291,2.2305942733381879e-05,0.338589681953399,2.6228039028743981e-07,0.021074713750942626,4.3677412919059344e-06,2.9206582439098949e-05,1.2463521363723781e-09,9.6916342507681649e-06,4.3537599898951477e-62,1.7386187016922446e-17,2.2078820589255464e-17,3.5900194380256216e-15,0.00090217027395027912,1.5555415898854661e-11,1.6505244636804083e-24
1.6277662435928999e-11,0.0067361115971884778,1.3294111380035581e-07,8.3458654504759119e-05,0.54960998746347456,1.0447335642445916e-05,0.014485017847059987,5.0145764010211803e-14,6.0416921120088761e-07,2.6155887394254245e-09,0.010274290906762931,3.6074353228434383e-09,0.0030580400055772393,1.7693007136457627e-35,1.6699664508691064e-10,3.9107576789750476e-12,7.6938226360226986e-15,3.0988378700724228e-07,1.3415588361670867e-09,6.1256477660939832e-13,0.00022120764927068849,0.0067361115971884778,3.4066630900255078e-07,0.0025446665758459826,0.39436111712529814,1.9881689100159592e-05,0.0044217183906028901,1.8212380225836743e-12,5.5565082798391358e-25,3.1502971288089207e-11,0.0054171535133120171,2.2892975500262295e-09,0.0020193906763626003,5.3929840999468691e-58,3.9051612603094789e-20,3.2582135199409829e-12,1.8551224641155046e-29,4.2780702622221287e-20,1.2340691492246092e-09,1.6726653559287062e-24
0.0054684478139716917,0.0057046487163853674,0.032875635520498173,0.00012511244791963737,0.43029368388743455,0.15698435840617819,0.0091873891196080117,0.00010834178534257412,1.9306101041641544e-09,3.7531408283605061e-11,0.00095572666992672841,0.0032679933124197631,0.00018770064585154239,9.5194750238504531e-06,6.9609604250691262e-05,6.3795042194578734e-12,5.0313966154200593e-05,9.9022717348287789e-10,1.9250194672319028e-11,7.6533572681958555e-12,0.0002306277393946824,0.0057046487163853674,2.8637869189568325e-07,0.0020911539738291268,0.33773114974612645,1.6872222396205049e-05,0.0063152322945632918,9.0439806367731469e-15,4.1100027991348303e-27,1.0407714700816384e-13,0.00028702821065348553,0.0022246366175095998,0.00010987971481357874,6.2300590891067324e-30,9.0801858902777103e-17,5.1946934395238516e-12,2.5109275315892849e-15,1.1634273570775083e-16,1.7709046252643352e-11,4.9599326856517398e-27
2.0588044639950394e-05,0.0021934647979395499,4.6427796601536533e-08,0.0036174222273732386,0.26345345413100751,3.8455224055957137e-06,0.30926285863088432,2.7841556512243105e-11,0.017279651107476424,0.00039340684071929844,0.018306342920696751,1.3098690540897379e-08,0.023257505346973465,2.5189746510143617e-34,2.2165436220345228e-07,1.5289972147047682e-07,4.044821356060565e-14,5.1456496155708014e-05,1.6109194228953434e-07,0.001030740277066415,1.6989895995312876e-05,0.0021934647979395499,1.0361977067314204e-07,0.00081020183538439553,0.13735995150474434,6.4740323660652453e-06,0.20034756115865809,3.9708494390702405e-09,0.00054970756644356965,8.30725755893628e-07,0.014488631339434416,9.2989920126046693e-09,0.0053474829002900081,9.7627645023888005e-57,2.1745237382658256e-10,7.0115008533000183e-12,9.2156436455369977e-25,7.1073630639366341e-06,1.4818477640172344e-07,3.7338503790669706e-11
0.28123429248216897,0.00047208311806264596,0.017990207450403431,0.00039331920204558398,0.0032666406565267053,0.017789363031095365,0.0054783126443691248,0.08980400789561982,0.058385001949713008,7.4142481506218252e-07,0.0095326002808573968,0.0060903464107321193,0.0037289275764575656,0.039085211980460055,0.091911013862750232,1.9019437641630075e-08,0.058631764796021266,0.054043199479661491,1.3565942882437201e-06,5.9870621346848294e-11,0.042864451658424917,0.00047208311806264596,4.6122087866879749e-08,0.00035647236717878801,0.031621892138523511,3.0489631636182428e-06,0.022793069871300382,0.027686282788462146,0.034583400050173865,3.0611556157609173e-06,5.0705273280239217e-08,0.0059875987408032974,5.4560422282436892e-08,0.013235636347322579,0.019786664231813255,1.4540579360930747e-07,0.043851510469272589,0.018914873476984274,1.2479139649424474e-06,1.59694051968416e-23
7.3412635010590127e-09,0.0003638958321390206,7.9102451256274496e-14,0.0013211890965615855,9.1952611584882809e-08,9.9203360499085502e-15,0.0021104507522153319,1.7885333092532008e-08,0.50503865235449918,3.4782115997097012e-06,6.2209362766967507e-43,1.1571365166632457e-48,2.1398410801763124e-07,1.4598733284325884e-30,1.2649887281972186e-06,6.8094567771304459e-11,7.836668784714539e-09,0.0098921476075552895,8.7656068601884118e-09,2.7257878125020998e-07,3.3525642985769863e-06,0.0003638958321390206,1.7676382089912714e-08,0.0001566099386713271,0.022093778237123173,1.0740429673665221e-06,0.074916849155326565,6.2604442249920682e-07,0.38071363188290491,2.4037157438611692e-05,4.1915079486402876e-32,4.5222256262440438e-27,1.0720548492439163e-21,1.675127572927534e-31,1.3075305850957335e-10,4.3369206033122284e-20,6.5088200054136774e-11,0.0029942662946143956,8.063280348608884e-09,1.5365873475112899e-07
7.0652826152106486e-09,1.7023358329579922e-05,6.5657020963927362e-13,0.00029336071351654662,0.0040517547918637138,4.7347264534599753e-09,0.1973009439358967,7.4487679870258755e-09,0.35810031736059933,0.11567330319497007,0.00011699451909196228,2.1760717295170767e-10,0.005169723634865459,5.462029834488236e-27,0.0094073524010684761,0.00072237964682049418,1.4183820347720268e-09,0.0010092429466316136,0.0020688614971533072,0.080725477089696837,4.8574288291358511e-06,1.7023358329579922e-05,8.0351629055459446e-10,6.9315349523349704e-06,0.0010661509536953079,5.0245032424534886e-08,0.016247305076084066,2.8290526019298361e-08,0.18341363556533816,1.6547560979313881e-05,0.00010947011164806852,1.6434747295981468e-10,4.1065515373843679e-05,4.2245838426497304e-16,0.0048930834821641405,0.00035242503242073023,7.1545748041574614e-14,0.00037692681173834248,0.0019030981562446266,0.01689464393278128
