run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.0598624649425,0.101150460426,0.0111282500823,0.188081074969,0.0988605929332,0.0238117909088,0.0475798994252,0.0151099874744,0.151290158625,0.0348878098811,0.0619982243313,0.206239286002,1,0.66,30,5,10,1,20,0.0997627341615,0.0339193296149,0.0997627341615,0.0645991015675,0.110505572529,0.0602739046754,0.0997627341615,0.0339193296149,0.0997627341615,0.0852480341237,0.127235803131,0.0852479880976
1,0.192623359724,0.106957848057,0.188381334668,0.0212747380359,0.0319914084771,0.0268221103981,0.187004135259,0.00335886277291,0.0120799746124,0.0826360146847,0.0123430930221,0.134527120289,1,0.66,30,5,10,1,20,0.0982070332734,0.033390391313,0.0982070332734,0.0753525132343,0.10022091081,0.0793083163726,0.0982070332734,0.033390391313,0.0982070332734,0.0817483911513,0.122012546534,0.0817484061778
2,0.0169831401273,0.0391806398997,0.100353493924,0.109773621708,0.258774007608,0.0123271850372,0.069314788507,0.0364777080405,0.0297992628005,0.13354342186,0.161059620225,0.0324131102626,1,0.66,30,5,10,1,20,0.0920520944395,0.0312977121094,0.0920520944395,0.065127823533,0.0944905246071,0.0620937582691,0.0920520944395,0.0312977121094,0.0920520944395,0.0994933592352,0.148497444538,0.0994932878406
3,0.0218436600226,0.0383045849062,0.0338378237133,0.0723906263091,0.204524953228,0.00223059204233,0.0191907065172,0.0852015310468,0.0680767264321,0.238755436725,0.158852073929,0.0567912851294,1,0.66,30,5,10,1,20,0.0795696478115,0.0270536802559,0.0795696478115,0.0706664333046,0.0998717561249,0.0592662086585,0.0795696478115,0.0270536802559,0.0795696478115,0.113902817336,0.170004091508,0.11390274131
4,0.127790558243,0.000774055620068,0.000210945683563,0.0141115075386,0.0317338671418,0.168308749415,0.136441832114,0.0570236812676,0.0365726888487,0.0541061387423,0.172329039659,0.200596935727,1,0.66,30,5,10,1,20,0.0917135594621,0.0311826102171,0.0917135594621,0.0683783688629,0.0913350721848,0.0686813714614,0.0917135594621,0.0311826102171,0.0917135594621,0.0980335720643,0.146318656972,0.0980335001714
5,0.154439257755,0.259019339077,0.0619132504084,0.011661789018,0.0673461427671,0.00798865341539,0.0594967788401,0.0244545891431,0.104285404345,0.166402365206,0.081279188746,0.00171324127887,1,0.66,30,5,10,1,20,0.085686725308,0.0291334866047,0.085686725308,0.0717345788877,0.083267260777,0.0669725557724,0.085686725308,0.0291334866047,0.085686725308,0.107947834404,0.16111610522,0.107947790497
6,1.64324581776e-06,0.00761912101396,0.191544839965,0.0669941496706,0.135444304162,0.195137474838,0.0297514637363,0.0739248933616,0.0111067958721,0.0980417783643,0.0547000097867,0.135733525984,1,0.66,30,5,10,1,20,0.0964321726836,0.0327869387124,0.0964321726836,0.0922208455815,0.119903064556,0.0752244915013,0.0964321726836,0.0327869387124,0.0964321726836,0.0748306241636,0.111687668286,0.0748307377519
7,0.118273427221,0.0255381136763,0.411826630466,0.00669550940692,0.0210980356208,0.0289706744239,0.0247022962981,0.0681624444343,0.107366863882,0.09481626026,0.0352868670565,0.0572628772543,1,0.66,30,5,10,1,20,0.0751100268792,0.0255374091389,0.0751100268792,0.070193190151,0.0886647021527,0.054435345932,0.0751100268792,0.0255374091389,0.0751100268792,0.124606269122,0.185979381346,0.124606185502
8,0.0637573938811,0.113024503781,0.12549712481,0.208195961545,0.0942428502088,0.0185555626927,0.0096763991918,0.000541135928845,0.157671186835,0.101070367171,0.0584112048397,0.0493563091171,1,0.66,30,5,10,1,20,0.102601230869,0.0348844184955,0.102601230869,0.0748056796238,0.11064054335,0.070990399877,0.102601230869,0.0348844184955,0.102601230869,0.0754149656041,0.112559671304,0.0754149797739
9,0.219189610471,0.0707225642356,0.024074096599,0.170697120456,0.112408355651,0.0693672384665,0.00487188018907,0.0198488938098,0.104279058796,0.039926758251,0.113123144078,0.0514912789983,1,0.66,30,5,10,1,20,0.0712679013728,0.0242310864668,0.0712679013728,0.0699148284844,0.0936640642004,0.0558000808456,0.0712679013728,0.0242310864668,0.0712679013728,0.12801223605,0.191062881434,0.128012130561
