t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,lambda,generations,runs,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0.0841831522387,0.0836710723802,0.0830045674557,0.0846736616899,0.0844666046391,0.0834541957555,0.0822580298654,0.0824652044513,0.0830787882813,0.0830079156636,0.0828390603636,0.0828977472157,1,10,20,10000,4.36366952192e-05,3.69199955547e-05,6.95072165225e-05,0.263606614202,0.00314243382194,0.00313729776008,4.96344327311e-05,6.43779717927e-05,5.38816207583e-05,0.258714131158,0.234246519428,0.236835045697
0.08287057737,0.0836106850592,0.082740846246,0.083594403084,0.082848950852,0.0840394696392,0.0830952218302,0.0831699190339,0.0843873611103,0.0823710983542,0.0835520675177,0.0837193999032,1,11,20,10000,4.33399650112e-05,5.29611485974e-05,9.47433589903e-05,0.256016413487,0.00291976697114,0.0029629314658,5.7111915148e-05,3.50674129621e-05,5.20179449702e-05,0.252945358738,0.242052691782,0.242767595811
0.0829631706715,0.0838237807324,0.0831524071866,0.0833185627691,0.0819521146995,0.0841247197911,0.0840475429163,0.0846439553496,0.0827458940943,0.0835789473867,0.0818261621946,0.0838227422084,1,12,20,10000,4.56205211017e-05,5.54911543937e-05,3.55022072346e-05,0.252104013785,0.00288756160406,0.00302522081988,5.44548580645e-05,5.53643441506e-05,6.39181986714e-05,0.255683996438,0.240521137985,0.245467718084
0.0835110947909,0.0833749041658,0.0828360266325,0.0829560606798,0.0831978163936,0.0842079288704,0.0825810552843,0.0815783466832,0.0839307001051,0.0838875602159,0.0836352679425,0.084303238236,1,13,20,10000,5.89098888306e-05,7.2248569117e-05,6.08468447032e-05,0.250829072587,0.00291889629478,0.00290127206171,5.94815936818e-05,6.21180402601e-05,6.99118463002e-05,0.251096879362,0.24535509487,0.246515268041
0.0837154882904,0.0838947246237,0.0841809648657,0.0835628896129,0.0833334273109,0.083603403104,0.0837677230916,0.0826561393636,0.0825750116368,0.0829481656949,0.0824411337221,0.0833209286833,1,14,20,10000,5.9191883384e-05,3.49152066563e-05,4.09558467794e-05,0.251257607313,0.00285726670492,0.00289418225147,6.39286627888e-05,3.0704909732e-05,4.15049652764e-05,0.249607588801,0.245405193665,0.247706959791
0.0830758055538,0.0827210935504,0.0837808380454,0.0837963089083,0.082757335258,0.0830036052063,0.0833752345523,0.0831017208877,0.0833324444626,0.0826944859364,0.08327599999,0.0850851276489,1,15,20,10000,6.98806876837e-05,6.05624276187e-05,0.000123058747849,0.249918598311,0.00278264440846,0.00280957661967,0.000122703717013,7.84744850725e-05,4.62779930918e-05,0.247331285994,0.24565868075,0.250998255858
0.0828493399317,0.0825507897632,0.0826973999911,0.0836234026622,0.0836494842968,0.0825708618801,0.0837546353268,0.0836990776456,0.0837364562814,0.0832585889124,0.0839167047975,0.0836932585111,1,16,20,10000,4.42928829307e-05,4.43399253523e-05,5.18957605793e-05,0.249790861413,0.0027392978469,0.00281002284971,5.70828650421e-05,4.46858277694e-05,4.92033000776e-05,0.248737938334,0.247471267699,0.248159111296
0.0824158766165,0.0826289845914,0.0827640878409,0.0830328366778,0.08322325822,0.083875777528,0.0825625504438,0.0855617473493,0.0834871268701,0.0842511670573,0.0829875569924,0.0832090298126,1,17,20,10000,6.41556759566e-05,5.86628119149e-05,8.24443863551e-05,0.248253241551,0.0029176157243,0.00290754315545,5.31590078354e-05,7.4999259724e-05,4.6586295484e-05,0.251450674297,0.247346680742,0.246744237092
0.0839337296391,0.0834146802197,0.0836253627915,0.0831611905098,0.0844376569684,0.0831152139207,0.0825042868014,0.0824830708802,0.0823038840934,0.0830992349123,0.0832464173876,0.0846752718759,1,18,20,10000,3.57727825737e-05,2.43841016638e-05,3.65428638202e-05,0.248918727256,0.00294126274062,0.00279607579898,5.84587984367e-05,4.40235303291e-05,5.61915293031e-05,0.247021706784,0.247699736299,0.250367117515
0.0838787436396,0.0850136299109,0.0827536355631,0.0826253962642,0.0825378005163,0.0834142777616,0.0829948883387,0.0832161282661,0.0833788969935,0.0840794144581,0.082122676953,0.083984511335,1,19,20,10000,5.04170763339e-05,0.000132206374749,5.83409559198e-05,0.248129622986,0.0028141251628,0.00272227344477,4.64138616887e-05,4.47128846601e-05,5.50468101862e-05,0.251647416559,0.245164702699,0.249134721185
0.0828370542124,0.0847472442822,0.0833625107541,0.0839416877295,0.0824407208585,0.0829820783629,0.0837266170678,0.0842003374461,0.0836691261693,0.0835749004209,0.0819772611742,0.0825404615221,1,20,20,10000,5.40641566759e-05,5.06857767449e-05,7.78037037476e-05,0.250540442502,0.00287472218414,0.00296286239175,5.07350371738e-05,3.34213921231e-05,5.55599777408e-05,0.250432286146,0.245816004006,0.247051412725
